index,Active,CID,ID,LAC,MCC,MNC,Name,NetworkGen,NetworkType,NumRaces,NumUsers,PSC,Power,TimeStamp,User,laccid,netOperators,quality,race_id,ratio,rawPower,segment,segment_end_id,segment_start_id,session_id,source_file,x,y
182,,370,,7736,,,,2G,EDGE,2,,,-107.0,,,7736-370,,0.76,,0.443037974684,,073-074,74,73,,,37.631334838,55.7296810275
183,,350,,7736,,,,2G,EDGE,3,,,-99.0,,,7736-350,,0.81,,0.455696202532,,073-074,74,73,,,37.6311376221,55.7296343847
184,,350,,7736,,,,2G,EDGE,3,,,-97.0,,,7736-350,,0.81,,0.46835443038,,073-074,74,73,,,37.6309404787,55.7295876394
185,,350,,7736,,,,2G,EDGE,3,,,-96.0,,,7736-350,,0.81,,0.481012658228,,073-074,74,73,,,37.6307433353,55.7295408941
186,,350,,7736,,,,2G,EDGE,3,,,-96.0,,,7736-350,,0.81,,0.493670886076,,073-074,74,73,,,37.6305461919,55.7294941487
187,,350,,7736,,,,2G,EDGE,3,,,-93.0,,,7736-350,,0.81,,0.506329113924,,073-074,74,73,,,37.6303487217,55.7294478931
188,,350,,7736,,,,2G,EDGE,3,,,-90.0,,,7736-350,,0.81,,0.518987341772,,073-074,74,73,,,37.6301456943,55.7294099649
189,,350,,7736,,,,2G,EDGE,3,,,-86.0,,,7736-350,,0.81,,0.53164556962,,073-074,74,73,,,37.629942667,55.7293720368
190,,350,,7736,,,,2G,EDGE,3,,,-82.0,,,7736-350,,0.81,,0.544303797468,,073-074,74,73,,,37.6297396396,55.7293341086
191,,350,,7736,,,,2G,EDGE,3,,,-81.0,,,7736-350,,0.81,,0.556962025316,,073-074,74,73,,,37.6295366123,55.7292961804
192,,350,,7736,,,,2G,EDGE,3,,,-78.0,,,7736-350,,0.81,,0.569620253165,,073-074,74,73,,,37.6293311119,55.729263016
193,,350,,7736,,,,2G,EDGE,3,,,-75.0,,,7736-350,,0.81,,0.582278481013,,073-074,74,73,,,37.6291237716,55.729233396
194,,350,,7736,,,,2G,EDGE,3,,,-74.0,,,7736-350,,0.81,,0.594936708861,,073-074,74,73,,,37.6289164313,55.7292037759
195,,350,,7736,,,,2G,EDGE,3,,,-72.0,,,7736-350,,0.81,,0.607594936709,,073-074,74,73,,,37.6287083632,55.7291761139
196,,350,,7736,,,,2G,EDGE,3,,,-69.0,,,7736-350,,0.81,,0.620253164557,,073-074,74,73,,,37.6284973336,55.7291564178
197,,350,,7736,,,,2G,EDGE,3,,,-67.0,,,7736-350,,0.81,,0.632911392405,,073-074,74,73,,,37.6282863041,55.7291367217
198,,350,,7736,,,,2G,EDGE,3,,,-64.0,,,7736-350,,0.81,,0.645569620253,,073-074,74,73,,,37.6280752746,55.7291170256
199,,350,,7736,,,,2G,EDGE,3,,,-63.0,,,7736-350,,0.81,,0.658227848101,,073-074,74,73,,,37.6278633997,55.7291006438
200,,350,,7736,,,,2G,EDGE,3,,,-60.0,,,7736-350,,0.81,,0.670886075949,,073-074,74,73,,,37.6276510561,55.7290860998
201,,350,,7736,,,,2G,EDGE,3,,,-59.0,,,7736-350,,0.81,,0.683544303797,,073-074,74,73,,,37.6274387125,55.7290715557
202,,350,,7736,,,,2G,EDGE,3,,,-59.0,,,7736-350,,0.81,,0.696202531646,,073-074,74,73,,,37.627226369,55.7290570116
203,,350,,7736,,,,2G,EDGE,3,,,-57.0,,,7736-350,,0.81,,0.708860759494,,073-074,74,73,,,37.6270140254,55.7290424675
204,,350,,7736,,,,2G,EDGE,3,,,-58.0,,,7736-350,,0.81,,0.721518987342,,073-074,74,73,,,37.6268016818,55.7290279234
205,,350,,7736,,,,2G,EDGE,3,,,-58.0,,,7736-350,,0.81,,0.73417721519,,073-074,74,73,,,37.6265893382,55.7290133793
206,,350,,7736,,,,2G,EDGE,3,,,-59.0,,,7736-350,,0.81,,0.746835443038,,073-074,74,73,,,37.6263768302,55.7289996251
207,,350,,7736,,,,2G,EDGE,3,,,-62.0,,,7736-350,,0.81,,0.759493670886,,073-074,74,73,,,37.6261642723,55.7289861098
208,,350,,7736,,,,2G,EDGE,3,,,-67.0,,,7736-350,,0.81,,0.772151898734,,073-074,74,73,,,37.6259517145,55.7289725946
209,,350,,7736,,,,2G,EDGE,3,,,-68.0,,,7736-350,,0.81,,0.784810126582,,073-074,74,73,,,37.6257391566,55.7289590794
210,,350,,7736,,,,2G,EDGE,3,,,-69.0,,,7736-350,,0.81,,0.79746835443,,073-074,74,73,,,37.6255265988,55.7289455641
211,,350,,7736,,,,2G,EDGE,3,,,-68.0,,,7736-350,,0.81,,0.810126582278,,073-074,74,73,,,37.6253140409,55.7289320489
212,,350,,7736,,,,2G,EDGE,3,,,-68.0,,,7736-350,,0.81,,0.822784810127,,073-074,74,73,,,37.625101483,55.7289185336
213,,350,,7736,,,,2G,EDGE,3,,,-67.0,,,7736-350,,0.81,,0.835443037975,,073-074,74,73,,,37.6248889252,55.7289050184
214,,350,,7736,,,,2G,EDGE,3,,,-68.0,,,7736-350,,0.81,,0.848101265823,,073-074,74,73,,,37.6246763739,55.7288914707
215,,350,,7736,,,,2G,EDGE,3,,,-67.0,,,7736-350,,0.81,,0.860759493671,,073-074,74,73,,,37.6244638264,55.7288779038
216,,350,,7736,,,,2G,EDGE,3,,,-67.0,,,7736-350,,0.81,,0.873417721519,,073-074,74,73,,,37.6242512789,55.728864337
217,,350,,7736,,,,2G,EDGE,3,,,-67.0,,,7736-350,,0.81,,0.886075949367,,073-074,74,73,,,37.6240387314,55.7288507701
218,,350,,7736,,,,2G,EDGE,3,,,-69.0,,,7736-350,,0.81,,0.898734177215,,073-074,74,73,,,37.6238261839,55.7288372032
219,,350,,7736,,,,2G,EDGE,3,,,-72.0,,,7736-350,,0.81,,0.911392405063,,073-074,74,73,,,37.6236136364,55.7288236364
220,,350,,7736,,,,2G,EDGE,3,,,-73.0,,,7736-350,,0.81,,0.924050632911,,073-074,74,73,,,37.6234010889,55.7288100695
221,,350,,7736,,,,2G,EDGE,3,,,-77.0,,,7736-350,,0.81,,0.936708860759,,073-074,74,73,,,37.6231892378,55.7287934046
222,,350,,7736,,,,2G,EDGE,3,,,-79.0,,,7736-350,,0.81,,0.949367088608,,073-074,74,73,,,37.6229773902,55.7287767237
223,,350,,7736,,,,2G,EDGE,3,,,-81.0,,,7736-350,,0.81,,0.962025316456,,073-074,74,73,,,37.6227655427,55.7287600428
224,,350,,7736,,,,2G,EDGE,3,,,-81.0,,,7736-350,,0.81,,0.974683544304,,073-074,74,73,,,37.6225536951,55.7287433618
225,,350,,7736,,,,2G,EDGE,3,,,-81.0,,,7736-350,,0.81,,0.987341772152,,073-074,74,73,,,37.6223418476,55.7287266809
226,,350,,7736,,,,2G,EDGE,3,,,-81.0,,,7736-350,,0.81,,1.0,,073-074,74,73,,,37.62213,55.72871
227,1,350,743.0,7736,250.0,2.0,Добрынинская 3,2G,EDGE,1,1.0,-1.0,-61.0,1.4359145379e+12,Andrey,7736-350,25002.0,,1435914537.0,0.0,-61.0,074-073,73,74,244724959.0,074-073-201507031208-Andrey-move.csv,37.62216,55.72853
228,1,350,,7736,250.0,2.0,ServiceLog,2G,EDGE,1,1.0,-1.0,-63.0,1.4359145432e+12,Andrey,7736-350,25002.0,,1435914537.0,0.013698630137,-63.0,074-073,73,74,244724959.0,074-073-201507031208-Andrey-move.csv,37.6223898961,55.7285465691
229,1,350,,7736,250.0,2.0,ServiceLog,2G,EDGE,1,1.0,-1.0,-63.0,1.4359145453e+12,Andrey,7736-350,25002.0,,1435914537.0,0.027397260274,-63.0,074-073,73,74,244724959.0,074-073-201507031208-Andrey-move.csv,37.6226197923,55.7285631382
230,1,350,,7736,250.0,2.0,ServiceLog,2G,EDGE,1,1.0,-1.0,-63.0,1.4359145474e+12,Andrey,7736-350,25002.0,,1435914537.0,0.041095890411,-63.0,074-073,73,74,244724959.0,074-073-201507031208-Andrey-move.csv,37.6228496884,55.7285797073
231,1,350,,7736,250.0,2.0,ServiceLog,2G,EDGE,1,1.0,-1.0,-63.0,1.43591454849e+12,Andrey,7736-350,25002.0,,1435914537.0,0.0547945205479,-63.0,074-073,73,74,244724959.0,074-073-201507031208-Andrey-move.csv,37.6230795846,55.7285962764
232,1,350,,7736,250.0,2.0,ServiceLog,2G,EDGE,1,1.0,-1.0,-63.0,1.43591454955e+12,Andrey,7736-350,25002.0,,1435914537.0,0.0684931506849,-63.0,074-073,73,74,244724959.0,074-073-201507031208-Andrey-move.csv,37.6233095728,55.7286124056
233,1,350,,7736,250.0,2.0,ServiceLog,2G,EDGE,1,1.0,-1.0,-63.0,1.43591455062e+12,Andrey,7736-350,25002.0,,1435914537.0,0.0821917808219,-63.0,074-073,73,74,244724959.0,074-073-201507031208-Andrey-move.csv,37.6235400054,55.7286264137
234,1,350,,7736,250.0,2.0,ServiceLog,2G,EDGE,1,1.0,-1.0,-63.0,1.43591455174e+12,Andrey,7736-350,25002.0,,1435914537.0,0.0958904109589,-63.0,074-073,73,74,244724959.0,074-073-201507031208-Andrey-move.csv,37.623770438,55.7286404218
235,1,350,,7736,250.0,2.0,ServiceLog,2G,EDGE,1,1.0,-1.0,-63.0,1.4359145538e+12,Andrey,7736-350,25002.0,,1435914537.0,0.109589041096,-63.0,074-073,73,74,244724959.0,074-073-201507031208-Andrey-move.csv,37.6240008706,55.7286544299
236,1,350,,7736,250.0,2.0,ServiceLog,2G,EDGE,1,1.0,-1.0,-63.0,1.43591455484e+12,Andrey,7736-350,25002.0,,1435914537.0,0.123287671233,-63.0,074-073,73,74,244724959.0,074-073-201507031208-Andrey-move.csv,37.6242313032,55.728668438
237,1,350,,7736,250.0,2.0,ServiceLog,2G,EDGE,1,1.0,-1.0,-63.0,1.43591455484e+12,Andrey,7736-350,25002.0,,1435914537.0,0.13698630137,-63.0,074-073,73,74,244724959.0,074-073-201507031208-Andrey-move.csv,37.6244617358,55.7286824461
238,1,350,,7736,250.0,2.0,ServiceLog,2G,EDGE,1,1.0,-1.0,-61.8430657106,1.43591455602e+12,Andrey,7736-350,25002.0,,1435914537.0,0.150684931507,-61.8430657106,074-073,73,74,244724959.0,074-073-201507031208-Andrey-move.csv,37.6246921685,55.7286964541
239,1,350,,7736,250.0,2.0,ServiceLog,2G,EDGE,1,1.0,-1.0,-61.0,1.43591455706e+12,Andrey,7736-350,25002.0,,1435914537.0,0.164383561644,-61.0,074-073,73,74,244724959.0,074-073-201507031208-Andrey-move.csv,37.6249226011,55.7287104622
240,1,350,,7736,250.0,2.0,ServiceLog,2G,EDGE,1,1.0,-1.0,-61.0,1.4359145581e+12,Andrey,7736-350,25002.0,,1435914537.0,0.178082191781,-61.0,074-073,73,74,244724959.0,074-073-201507031208-Andrey-move.csv,37.6251530337,55.7287244703
241,1,350,,7736,250.0,2.0,ServiceLog,2G,EDGE,1,1.0,-1.0,-61.0,1.4359145581e+12,Andrey,7736-350,25002.0,,1435914537.0,0.191780821918,-61.0,074-073,73,74,244724959.0,074-073-201507031208-Andrey-move.csv,37.6253834663,55.7287384783
242,1,350,,7736,250.0,2.0,ServiceLog,2G,EDGE,1,1.0,-1.0,-61.0,1.43591455912e+12,Andrey,7736-350,25002.0,,1435914537.0,0.205479452055,-61.0,074-073,73,74,244724959.0,074-073-201507031208-Andrey-move.csv,37.6256138989,55.7287524864
243,1,350,,7736,250.0,2.0,ServiceLog,2G,EDGE,1,1.0,-1.0,-63.302452309,1.43591456014e+12,Andrey,7736-350,25002.0,,1435914537.0,0.219178082192,-63.302452309,074-073,73,74,244724959.0,074-073-201507031208-Andrey-move.csv,37.6258443315,55.7287664944
244,1,350,,7736,250.0,2.0,ServiceLog,2G,EDGE,1,1.0,-1.0,-65.7914105155,1.43591456116e+12,Andrey,7736-350,25002.0,,1435914537.0,0.232876712329,-65.7914105155,074-073,73,74,244724959.0,074-073-201507031208-Andrey-move.csv,37.6260747641,55.7287805024
245,1,350,,7736,250.0,2.0,ServiceLog,2G,EDGE,1,1.0,-1.0,-67.0,1.4359145622e+12,Andrey,7736-350,25002.0,,1435914537.0,0.246575342466,-67.0,074-073,73,74,244724959.0,074-073-201507031208-Andrey-move.csv,37.6263051967,55.7287945105
246,1,350,,7736,250.0,2.0,ServiceLog,2G,EDGE,1,1.0,-1.0,-67.0,1.43591456324e+12,Andrey,7736-350,25002.0,,1435914537.0,0.260273972603,-67.0,074-073,73,74,244724959.0,074-073-201507031208-Andrey-move.csv,37.6265356293,55.7288085185
247,1,350,,7736,250.0,2.0,ServiceLog,2G,EDGE,1,1.0,-1.0,-67.0,1.43591456324e+12,Andrey,7736-350,25002.0,,1435914537.0,0.27397260274,-67.0,074-073,73,74,244724959.0,074-073-201507031208-Andrey-move.csv,37.6267667518,55.7288181613
248,1,350,,7736,250.0,2.0,ServiceLog,2G,EDGE,1,1.0,-1.0,-67.0,1.4359145643e+12,Andrey,7736-350,25002.0,,1435914537.0,0.287671232877,-67.0,074-073,73,74,244724959.0,074-073-201507031208-Andrey-move.csv,37.6269979559,55.7288272877
249,1,350,,7736,250.0,2.0,ServiceLog,2G,EDGE,1,1.0,-1.0,-65.3718782809,1.43591456535e+12,Andrey,7736-350,25002.0,,1435914537.0,0.301369863014,-65.3718782809,074-073,73,74,244724959.0,074-073-201507031208-Andrey-move.csv,37.62722916,55.7288364142
250,1,350,,7736,250.0,2.0,ServiceLog,2G,EDGE,1,1.0,-1.0,-62.6031366901,1.43591456642e+12,Andrey,7736-350,25002.0,,1435914537.0,0.315068493151,-62.6031366901,074-073,73,74,244724959.0,074-073-201507031208-Andrey-move.csv,37.6274587642,55.7288531264
251,1,350,,7736,250.0,2.0,ServiceLog,2G,EDGE,1,1.0,-1.0,-61.0369905426,1.43591456642e+12,Andrey,7736-350,25002.0,,1435914537.0,0.328767123288,-61.0369905426,074-073,73,74,244724959.0,074-073-201507031208-Andrey-move.csv,37.6276873331,55.7288747477
252,1,350,,7736,250.0,2.0,ServiceLog,2G,EDGE,1,1.0,-1.0,-61.0,1.43591456749e+12,Andrey,7736-350,25002.0,,1435914537.0,0.342465753425,-61.0,074-073,73,74,244724959.0,074-073-201507031208-Andrey-move.csv,37.627915902,55.7288963691
253,1,350,,7736,250.0,2.0,ServiceLog,2G,EDGE,1,1.0,-1.0,-61.0,1.43591456857e+12,Andrey,7736-350,25002.0,,1435914537.0,0.356164383562,-61.0,074-073,73,74,244724959.0,074-073-201507031208-Andrey-move.csv,37.6281439109,55.728919682
254,1,350,,7736,250.0,2.0,ServiceLog,2G,EDGE,1,1.0,-1.0,-61.0,1.43591456964e+12,Andrey,7736-350,25002.0,,1435914537.0,0.369863013699,-61.0,074-073,73,74,244724959.0,074-073-201507031208-Andrey-move.csv,37.6283709648,55.7289458806
255,1,350,,7736,250.0,2.0,ServiceLog,2G,EDGE,1,1.0,-1.0,-61.0,1.43591457068e+12,Andrey,7736-350,25002.0,,1435914537.0,0.383561643836,-61.0,074-073,73,74,244724959.0,074-073-201507031208-Andrey-move.csv,37.6285980186,55.7289720791
256,1,350,,7736,250.0,2.0,ServiceLog,2G,EDGE,1,1.0,-1.0,-61.0,1.43591457068e+12,Andrey,7736-350,25002.0,,1435914537.0,0.397260273973,-61.0,074-073,73,74,244724959.0,074-073-201507031208-Andrey-move.csv,37.6288250725,55.7289982776
257,1,350,,7736,250.0,2.0,ServiceLog,2G,EDGE,1,1.0,-1.0,-62.4440322561,1.4359145717e+12,Andrey,7736-350,25002.0,,1435914537.0,0.41095890411,-62.4440322561,074-073,73,74,244724959.0,074-073-201507031208-Andrey-move.csv,37.6290503976,55.7290288216
258,1,350,,7736,250.0,2.0,ServiceLog,2G,EDGE,1,1.0,-1.0,-64.0594447144,1.43591457274e+12,Andrey,7736-350,25002.0,,1435914537.0,0.424657534247,-64.0594447144,074-073,73,74,244724959.0,074-073-201507031208-Andrey-move.csv,37.6292756011,55.7290596714
259,1,350,,7736,250.0,2.0,ServiceLog,2G,EDGE,1,1.0,-1.0,-65.0,1.43591457375e+12,Andrey,7736-350,25002.0,,1435914537.0,0.438356164384,-65.0,074-073,73,74,244724959.0,074-073-201507031208-Andrey-move.csv,37.6295008046,55.7290905212
260,1,350,,7736,250.0,2.0,ServiceLog,2G,EDGE,1,1.0,-1.0,-65.6588351541,1.43591457479e+12,Andrey,7736-350,25002.0,,1435914537.0,0.452054794521,-65.6588351541,074-073,73,74,244724959.0,074-073-201507031208-Andrey-move.csv,37.629719349,55.7291331887
261,1,350,,7736,250.0,2.0,ServiceLog,2G,EDGE,1,1.0,-1.0,-68.8972549934,1.43591457479e+12,Andrey,7736-350,25002.0,,1435914537.0,0.465753424658,-68.8972549934,074-073,73,74,244724959.0,074-073-201507031208-Andrey-move.csv,37.6299349397,55.7291810978
262,1,350,,7736,250.0,2.0,ServiceLog,2G,EDGE,1,1.0,-1.0,-70.5632973149,1.43591457582e+12,Andrey,7736-350,25002.0,,1435914537.0,0.479452054795,-70.5632973149,074-073,73,74,244724959.0,074-073-201507031208-Andrey-move.csv,37.6301505305,55.7292290069
263,1,350,,7736,250.0,2.0,ServiceLog,2G,EDGE,1,1.0,-1.0,-72.1858307045,1.43591457685e+12,Andrey,7736-350,25002.0,,1435914537.0,0.493150684932,-72.1858307045,074-073,73,74,244724959.0,074-073-201507031208-Andrey-move.csv,37.6303661213,55.7292769159
264,1,350,,7736,250.0,2.0,ServiceLog,2G,EDGE,1,1.0,-1.0,-74.5841815415,1.43591457790e+12,Andrey,7736-350,25002.0,,1435914537.0,0.506849315068,-74.5841815415,074-073,73,74,244724959.0,074-073-201507031208-Andrey-move.csv,37.6305816317,55.7293249391
265,1,350,,7736,250.0,2.0,ServiceLog,2G,EDGE,1,1.0,-1.0,-77.3712896246,1.43591457898e+12,Andrey,7736-350,25002.0,,1435914537.0,0.520547945205,-77.3712896246,074-073,73,74,244724959.0,074-073-201507031208-Andrey-move.csv,37.6307970676,55.7293730684
266,1,350,,7736,250.0,2.0,ServiceLog,2G,EDGE,1,1.0,-1.0,-78.9257913654,1.43591457898e+12,Andrey,7736-350,25002.0,,1435914537.0,0.534246575342,-78.9257913654,074-073,73,74,244724959.0,074-073-201507031208-Andrey-move.csv,37.6310125034,55.7294211977
267,1,350,,7736,250.0,2.0,ServiceLog,2G,EDGE,1,1.0,-1.0,-80.4680140918,1.43591458007e+12,Andrey,7736-350,25002.0,,1435914537.0,0.547945205479,-80.4680140918,074-073,73,74,244724959.0,074-073-201507031208-Andrey-move.csv,37.6312279392,55.7294693269
268,1,350,,7736,250.0,2.0,ServiceLog,2G,EDGE,1,1.0,-1.0,-82.0068373569,1.43591458115e+12,Andrey,7736-350,25002.0,,1435914537.0,0.561643835616,-82.0068373569,074-073,73,74,244724959.0,074-073-201507031208-Andrey-move.csv,37.6314433426,55.7295175021
269,1,350,,7736,250.0,2.0,ServiceLog,2G,EDGE,1,1.0,-1.0,-83.0,1.43591458219e+12,Andrey,7736-350,25002.0,,1435914537.0,0.575342465753,-83.0,074-073,73,74,244724959.0,074-073-201507031208-Andrey-move.csv,37.6316585685,55.7295659281
270,1,350,,7736,250.0,2.0,ServiceLog,2G,EDGE,1,1.0,-1.0,-83.0,1.43591458324e+12,Andrey,7736-350,25002.0,,1435914537.0,0.58904109589,-83.0,074-073,73,74,244724959.0,074-073-201507031208-Andrey-move.csv,37.6318737944,55.729614354
271,1,350,,7736,250.0,2.0,ServiceLog,2G,EDGE,1,1.0,-1.0,-83.0,1.43591458324e+12,Andrey,7736-350,25002.0,,1435914537.0,0.602739726027,-83.0,074-073,73,74,244724959.0,074-073-201507031208-Andrey-move.csv,37.6320890204,55.7296627798
272,1,350,,7736,250.0,2.0,ServiceLog,2G,EDGE,1,1.0,-1.0,-85.8325453856,1.43591458426e+12,Andrey,7736-350,25002.0,,1435914537.0,0.616438356164,-85.8325453856,074-073,73,74,244724959.0,074-073-201507031208-Andrey-move.csv,37.6323042463,55.7297112056
273,1,350,,7736,250.0,2.0,ServiceLog,2G,EDGE,1,1.0,-1.0,-87.0,1.43591458527e+12,Andrey,7736-350,25002.0,,1435914537.0,0.630136986301,-87.0,074-073,73,74,244724959.0,074-073-201507031208-Andrey-move.csv,37.6325194722,55.7297596313
274,1,350,,7736,250.0,2.0,ServiceLog,2G,EDGE,1,1.0,-1.0,-87.7076117809,1.43591458629e+12,Andrey,7736-350,25002.0,,1435914537.0,0.643835616438,-87.7076117809,074-073,73,74,244724959.0,074-073-201507031208-Andrey-move.csv,37.6327313631,55.7298123635
275,1,350,,7736,250.0,2.0,ServiceLog,2G,EDGE,1,1.0,-1.0,-89.3215767924,1.43591458738e+12,Andrey,7736-350,25002.0,,1435914537.0,0.657534246575,-89.3215767924,074-073,73,74,244724959.0,074-073-201507031208-Andrey-move.csv,37.6329381712,55.7298708351
276,1,350,,7736,250.0,2.0,ServiceLog,2G,EDGE,1,1.0,-1.0,-90.8674583155,1.43591458738e+12,Andrey,7736-350,25002.0,,1435914537.0,0.671232876712,-90.8674583155,074-073,73,74,244724959.0,074-073-201507031208-Andrey-move.csv,37.6331295583,55.7299444455
277,1,350,,7736,250.0,2.0,ServiceLog,2G,EDGE,1,1.0,-1.0,-91.0,1.43591458841e+12,Andrey,7736-350,25002.0,,1435914537.0,0.684931506849,-91.0,074-073,73,74,244724959.0,074-073-201507031208-Andrey-move.csv,37.633314489,55.7300230499
278,1,350,,7736,250.0,2.0,ServiceLog,2G,EDGE,1,1.0,-1.0,-92.1157931622,1.43591458943e+12,Andrey,7736-350,25002.0,,1435914537.0,0.698630136986,-92.1157931622,074-073,73,74,244724959.0,074-073-201507031208-Andrey-move.csv,37.6334976898,55.7301029921
279,1,350,,7736,250.0,2.0,ServiceLog,2G,EDGE,1,1.0,-1.0,-93.0,1.43591459046e+12,Andrey,7736-350,25002.0,,1435914537.0,0.712328767123,-93.0,074-073,73,74,244724959.0,074-073-201507031208-Andrey-move.csv,37.6336808906,55.7301829341
280,1,350,,7736,250.0,2.0,ServiceLog,2G,EDGE,1,1.0,-1.0,-93.0,1.43591459148e+12,Andrey,7736-350,25002.0,,1435914537.0,0.72602739726,-93.0,074-073,73,74,244724959.0,074-073-201507031208-Andrey-move.csv,37.6338520709,55.7302707527
281,1,350,,7736,250.0,2.0,ServiceLog,2G,EDGE,1,1.0,-1.0,-93.0,1.43591459252e+12,Andrey,7736-350,25002.0,,1435914537.0,0.739726027397,-93.0,074-073,73,74,244724959.0,074-073-201507031208-Andrey-move.csv,37.6340199885,55.730360709
282,1,350,,7736,250.0,2.0,ServiceLog,2G,EDGE,1,1.0,-1.0,-93.0,1.43591459252e+12,Andrey,7736-350,25002.0,,1435914537.0,0.753424657534,-93.0,074-073,73,74,244724959.0,074-073-201507031208-Andrey-move.csv,37.6341879061,55.7304506651
283,,350,,7736,,,,2G,EDGE,3,,,-72.0,,,7736-350,,-0.09,,0.0,,074-075,75,74,,,37.62213,55.72871
284,,350,,7736,,,,2G,EDGE,3,,,-72.0,,,7736-350,,-0.09,,0.0119047619048,,074-075,75,74,,,37.6219704691,55.7287019087
285,,350,,7736,,,,2G,EDGE,3,,,-72.0,,,7736-350,,-0.09,,0.0238095238095,,074-075,75,74,,,37.6218112241,55.7286911291
286,,350,,7736,,,,2G,EDGE,3,,,-72.0,,,7736-350,,-0.09,,0.0357142857143,,074-075,75,74,,,37.6216519791,55.7286803494
287,,350,,7736,,,,2G,EDGE,3,,,-72.0,,,7736-350,,-0.09,,0.047619047619,,074-075,75,74,,,37.621492734,55.7286695698
288,,350,,7736,,,,2G,EDGE,3,,,-72.0,,,7736-350,,-0.09,,0.0595238095238,,074-075,75,74,,,37.621333489,55.7286587901
289,,350,,7736,,,,2G,EDGE,3,,,-71.0,,,7736-350,,-0.09,,0.0714285714286,,074-075,75,74,,,37.621174244,55.7286480105
290,,350,,7736,,,,2G,EDGE,3,,,-71.0,,,7736-350,,-0.09,,0.0833333333333,,074-075,75,74,,,37.621014999,55.7286372308
291,,350,,7736,,,,2G,EDGE,3,,,-70.0,,,7736-350,,-0.09,,0.0952380952381,,074-075,75,74,,,37.620855754,55.7286264512
292,,350,,7736,,,,2G,EDGE,3,,,-70.0,,,7736-350,,-0.09,,0.107142857143,,074-075,75,74,,,37.620696509,55.7286156715
293,,350,,7736,,,,2G,EDGE,3,,,-69.0,,,7736-350,,-0.09,,0.119047619048,,074-075,75,74,,,37.620537264,55.7286048919
294,,350,,7736,,,,2G,EDGE,3,,,-69.0,,,7736-350,,-0.09,,0.130952380952,,074-075,75,74,,,37.620378019,55.7285941122
295,,350,,7736,,,,2G,EDGE,3,,,-68.0,,,7736-350,,-0.09,,0.142857142857,,074-075,75,74,,,37.620218774,55.7285833325
296,,350,,7736,,,,2G,EDGE,3,,,-68.0,,,7736-350,,-0.09,,0.154761904762,,074-075,75,74,,,37.620059529,55.7285725529
297,,350,,7736,,,,2G,EDGE,3,,,-68.0,,,7736-350,,-0.09,,0.166666666667,,074-075,75,74,,,37.6199002839,55.7285617732
298,,350,,7736,,,,2G,EDGE,3,,,-68.0,,,7736-350,,-0.09,,0.178571428571,,074-075,75,74,,,37.6197410389,55.7285509935
299,,350,,7736,,,,2G,EDGE,3,,,-67.0,,,7736-350,,-0.09,,0.190476190476,,074-075,75,74,,,37.6195817939,55.7285402139
300,,350,,7736,,,,2G,EDGE,3,,,-67.0,,,7736-350,,-0.09,,0.202380952381,,074-075,75,74,,,37.6194225489,55.7285294342
301,,350,,7736,,,,2G,EDGE,3,,,-68.0,,,7736-350,,-0.09,,0.214285714286,,074-075,75,74,,,37.6192633039,55.7285186545
302,,350,,7736,,,,2G,EDGE,3,,,-68.0,,,7736-350,,-0.09,,0.22619047619,,074-075,75,74,,,37.6191040589,55.7285078748
303,,350,,7736,,,,2G,EDGE,3,,,-69.0,,,7736-350,,-0.09,,0.238095238095,,074-075,75,74,,,37.6189448139,55.7284970951
304,,350,,7736,,,,2G,EDGE,3,,,-70.0,,,7736-350,,-0.09,,0.25,,074-075,75,74,,,37.6187856167,55.7284860981
305,,350,,7736,,,,2G,EDGE,3,,,-71.0,,,7736-350,,-0.09,,0.261904761905,,074-075,75,74,,,37.6186265115,55.7284746825
306,,350,,7736,,,,2G,EDGE,3,,,-72.0,,,7736-350,,-0.09,,0.27380952381,,074-075,75,74,,,37.6184674063,55.7284632669
307,,350,,7736,,,,2G,EDGE,3,,,-74.0,,,7736-350,,-0.09,,0.285714285714,,074-075,75,74,,,37.6183083011,55.7284518513
308,,350,,7736,,,,2G,EDGE,3,,,-76.0,,,7736-350,,-0.09,,0.297619047619,,074-075,75,74,,,37.6181491959,55.7284404356
309,,350,,7736,,,,2G,EDGE,3,,,-78.0,,,7736-350,,-0.09,,0.309523809524,,074-075,75,74,,,37.6179900907,55.72842902
310,,350,,7736,,,,2G,EDGE,3,,,-80.0,,,7736-350,,-0.09,,0.321428571429,,074-075,75,74,,,37.6178309855,55.7284176044
311,,350,,7736,,,,2G,EDGE,3,,,-82.0,,,7736-350,,-0.09,,0.333333333333,,074-075,75,74,,,37.6176718803,55.7284061888
312,,350,,7736,,,,2G,EDGE,3,,,-85.0,,,7736-350,,-0.09,,0.345238095238,,074-075,75,74,,,37.6175127751,55.7283947732
313,,350,,7736,,,,2G,EDGE,3,,,-87.0,,,7736-350,,-0.09,,0.357142857143,,074-075,75,74,,,37.6173536699,55.7283833576
314,,350,,7736,,,,2G,EDGE,3,,,-90.0,,,7736-350,,-0.09,,0.369047619048,,074-075,75,74,,,37.6171945647,55.7283719419
315,,350,,7736,,,,2G,EDGE,3,,,-91.0,,,7736-350,,-0.09,,0.380952380952,,074-075,75,74,,,37.6170354595,55.7283605263
316,,350,,7736,,,,2G,EDGE,3,,,-93.0,,,7736-350,,-0.09,,0.392857142857,,074-075,75,74,,,37.6168763543,55.7283491107
