,Active,CID,DateTime,ID,LAC,MCC,MNC,Name,NetworkGen,NetworkType,PSC,Power,TimeStamp,User,race_id,ratio,segment_end_id,segment_start_id,x,y
0,1,14033,25 Окт 2015 г. 11:00:01,303,7803,250,2,Технологический институт (син) 3,2G,EDGE,-1,-73,1445760001764, julia,1445760001,0.0,029$,$030,30.318569778981384,59.916224662917685
1,1,14033,25 Окт 2015 г. 11:00:02,,7803,250,2,ServiceLog,2G,EDGE,-1,-73,1445760002204, julia,1445760001,8.311895727256952e-05,029$,$030,30.318568585586497,59.91622401433712
2,1,14033,25 Окт 2015 г. 11:00:03,,7803,250,2,ServiceLog,2G,EDGE,-1,-73,1445760003236, julia,1445760001,0.000930272777597116,029$,$030,30.318556422428244,59.91621740396101
3,1,14033,25 Окт 2015 г. 11:00:04,,7803,250,2,ServiceLog,2G,EDGE,-1,-73,1445760004255, julia,1445760001,0.002664048559042974,029$,$030,30.318531529441046,59.916203875233165
4,1,14033,25 Окт 2015 г. 11:00:05,,7803,250,2,ServiceLog,2G,EDGE,-1,-73,1445760005283, julia,1445760001,0.005316589965806283,029$,$030,30.318493445116648,59.916183177326516
5,1,14033,25 Окт 2015 г. 11:00:06,,7803,250,2,ServiceLog,2G,EDGE,-1,-73,1445760006303, julia,1445760001,0.008845349396761267,029$,$030,30.318442780339634,59.91615564222897
6,1,14033,25 Окт 2015 г. 11:00:07,,7803,250,2,ServiceLog,2G,EDGE,-1,-73,1445760007320, julia,1445760001,0.013253149398713707,029$,$030,30.318379494584796,59.916121247899014
7,1,14033,25 Окт 2015 г. 11:00:08,,7803,250,2,ServiceLog,2G,EDGE,-1,-73,1445760008340, julia,1445760001,0.018565994874330242,029$,$030,30.318303214482224,59.916079791397095
8,1,14033,25 Окт 2015 г. 11:00:09,,7803,250,2,ServiceLog,2G,EDGE,-1,-73,1445760009371, julia,1445760001,0.024843996866003654,029$,$030,30.318213076977184,59.91603080364519
9,1,14033,25 Окт 2015 г. 11:00:10,,7803,250,2,ServiceLog,2G,EDGE,-1,-73,1445760010396, julia,1445760001,0.031990238704266136,029$,$030,30.318110473567593,59.91597504086031
10,1,14033,25 Окт 2015 г. 11:00:11,,7803,250,2,ServiceLog,2G,EDGE,-1,-73,1445760011423, julia,1445760001,0.04005520574062771,029$,$030,30.317994679401252,59.915912109065346
11,1,14033,25 Окт 2015 г. 11:00:12,,7803,250,2,ServiceLog,2G,EDGE,-1,-75,1445760012439, julia,1445760001,0.04892494926217807,029$,$030,30.317867330516613,59.91584289737616
12,1,14033,25 Окт 2015 г. 11:00:13,,7803,250,2,ServiceLog,2G,EDGE,-1,-75,1445760013468, julia,1445760001,0.058811634072947136,029$,$030,30.317727805269797,59.91576468316369
13,1,14033,25 Окт 2015 г. 11:00:14,304,7803,250,2,Технологический институт (син) 4,2G,EDGE,-1,-75,1445760014120, julia,1445760001,0.058811634072947136,029$,$030,30.317727805269797,59.91576468316369
14,1,14033,25 Окт 2015 г. 11:00:14,,7803,250,2,ServiceLog,2G,EDGE,-1,-75,1445760014494, julia,1445760001,0.06277965725022751,029$,$030,30.31766713768322,59.915735602020725
15,1,14033,25 Окт 2015 г. 11:00:15,,7803,250,2,ServiceLog,2G,EDGE,-1,-77,1445760015522, julia,1445760001,0.07368641526467462,029$,$030,30.317501692108134,59.91565486498096
16,1,14033,25 Окт 2015 г. 11:00:16,,7803,250,2,ServiceLog,2G,EDGE,-1,-77,1445760016543, julia,1445760001,0.08451890327427167,029$,$030,30.3173410658223,59.915572767172804
17,1,14033,25 Окт 2015 г. 11:00:17,,7803,250,2,ServiceLog,2G,EDGE,-1,-79,1445760017574, julia,1445760001,0.09545748803852373,029$,$030,30.317178866312698,59.91548986506714
