,Active,CID,DateTime,ID,LAC,MCC,MNC,Name,NetworkGen,NetworkType,PSC,Power,TimeStamp,User,race_id,ratio,segment_end_id,segment_start_id,session_id,x,y
0,1,14033,23.10.2015 7:57:21,93,7803,250,2,Технологический институт (крас) 3,2G,GPRS,-1,-73,1445576241151,natalie,1445576241,0.0,008$,$009,103961951,30.318028735576448,59.91610007542806
1,250-2-7803-14033,14048,23.10.2015 7:57:21,93,7803,-1,-1,Технологический институт (крас) 3,2G,GPRS,-1,-71,1445576241151,natalie,1445576241,0.0,008$,$009,103961951,30.318028735576448,59.91610007542806
2,1,14033,23.10.2015 7:57:21,,7803,250,2,ServiceLog,2G,GPRS,-1,-73,1445576241332,natalie,1445576241,1.5284593285574912e-05,008$,$009,103961951,30.318028488022286,59.916099939409214
3,250-2-7803-14033,14048,23.10.2015 7:57:21,,7803,-1,-1,ServiceLog,2G,GPRS,-1,-71,1445576241332,natalie,1445576241,1.5284593285574912e-05,008$,$009,103961951,30.318028488022286,59.916099939409214
4,1,14033,23.10.2015 7:57:22,,7803,250,2,ServiceLog,2G,GPRS,-1,-73,1445576242362,natalie,1445576241,0.0006842030822027202,008$,$009,103961951,30.31801765400453,59.91609398664807
5,250-2-7803-14033,14048,23.10.2015 7:57:22,,7803,-1,-1,ServiceLog,2G,GPRS,-1,-71,1445576242362,natalie,1445576241,0.0006842030822027202,008$,$009,103961951,30.31801765400453,59.91609398664807
6,1,14033,23.10.2015 7:57:23,,7803,250,2,ServiceLog,2G,GPRS,-1,-73,1445576243381,natalie,1445576241,0.002320098899785392,008$,$009,103961951,30.31799115851273,59.91607942867094
7,250-2-7803-14033,14048,23.10.2015 7:57:23,,7803,-1,-1,ServiceLog,2G,GPRS,-1,-71,1445576243381,natalie,1445576241,0.002320098899785392,008$,$009,103961951,30.31799115851273,59.91607942867094
8,1,14033,23.10.2015 7:57:24,,7803,250,2,ServiceLog,2G,GPRS,-1,-73,1445576244406,natalie,1445576241,0.004943092270639223,008$,$009,103961951,30.317948675673303,59.916056086414734
9,250-2-7803-14033,14048,23.10.2015 7:57:24,,7803,-1,-1,ServiceLog,2G,GPRS,-1,-71,1445576244406,natalie,1445576241,0.004943092270639223,008$,$009,103961951,30.317948675673303,59.916056086414734
