,Active,CID,DateTime,ID,LAC,MCC,MNC,Name,NetworkGen,NetworkType,PSC,Power,TimeStamp,User,race_id,ratio,segment_end_id,segment_start_id,session_id,x,y
0,1,18514,22.10.2015 21:52:20,443,7803,250,2,Пролетарская 3,2G,GPRS,-1,-59,1445539940621,natalie,1445539940,0.0,043$,$044,119655405,30.47006463172787,59.86500545807612
1,250-2-7803-18514,17504,22.10.2015 21:52:20,443,7803,-1,-1,Пролетарская 3,2G,GPRS,-1,-75,1445539940621,natalie,1445539940,0.0,043$,$044,119655405,30.47006463172787,59.86500545807612
2,1,18514,22.10.2015 21:52:21,,7803,250,2,ServiceLog,2G,GPRS,-1,-59,1445539941253,natalie,1445539940,0.0001429931840542843,043$,$044,119655405,30.470066798250283,59.86500303785499
3,250-2-7803-18514,17504,22.10.2015 21:52:21,,7803,-1,-1,ServiceLog,2G,GPRS,-1,-75,1445539941253,natalie,1445539940,0.0001429931840542843,043$,$044,119655405,30.470066798250283,59.86500303785499
4,1,18514,22.10.2015 21:52:22,,7803,250,2,ServiceLog,2G,GPRS,-1,-59,1445539942280,natalie,1445539940,0.0009853124088740528,043$,$044,119655405,30.470079560421375,59.864988781236356
5,250-2-7803-18514,17504,22.10.2015 21:52:22,,7803,-1,-1,ServiceLog,2G,GPRS,-1,-75,1445539942280,natalie,1445539940,0.0009853124088740528,043$,$044,119655405,30.470079560421375,59.864988781236356
6,1,18514,22.10.2015 21:52:23,,7803,250,2,ServiceLog,2G,GPRS,-1,-59,1445539943298,natalie,1445539940,0.0025655352099518127,043$,$044,119655405,30.470103502738212,59.86496203526278
7,250-2-7803-18514,17504,22.10.2015 21:52:23,,7803,-1,-1,ServiceLog,2G,GPRS,-1,-75,1445539943298,natalie,1445539940,0.0025655352099518127,043$,$044,119655405,30.470103502738212,59.86496203526278
8,1,18514,22.10.2015 21:52:24,,7803,250,2,ServiceLog,2G,GPRS,-1,-59,1445539944319,natalie,1445539940,0.004895702569168909,043$,$044,119655405,30.47013880763645,59.86492259610484
9,250-2-7803-18514,17504,22.10.2015 21:52:24,,7803,-1,-1,ServiceLog,2G,GPRS,-1,-75,1445539944319,natalie,1445539940,0.004895702569168909,043$,$044,119655405,30.47013880763645,59.86492259610484
10,1,18514,22.10.2015 21:52:25,,7803,250,2,ServiceLog,2G,GPRS,-1,-59,1445539945341,natalie,1445539940,0.007975634157958704,043$,$044,119655405,30.470185472383896,59.86487046676952
11,250-2-7803-18514,17504,22.10.2015 21:52:25,,7803,-1,-1,ServiceLog,2G,GPRS,-1,-75,1445539945341,natalie,1445539940,0.007975634157958704,043$,$044,119655405,30.470185472383896,59.86487046676952
12,1,18514,22.10.2015 21:52:26,,7803,250,2,ServiceLog,2G,GPRS,-1,-65,1445539946360,natalie,1445539940,0.011791081683422022,043$,$044,119655405,30.470243281101407,59.8648058883571
13,250-2-7803-18514,17504,22.10.2015 21:52:26,,7803,-1,-1,ServiceLog,2G,GPRS,-1,-75,1445539946360,natalie,1445539940,0.011791081683422022,043$,$044,119655405,30.470243281101407,59.8648058883571
14,1,18514,22.10.2015 21:52:27,,7803,250,2,ServiceLog,2G,GPRS,-1,-65,1445539947384,natalie,1445539940,0.01637419652269042,043$,$044,119655405,30.470312720921847,59.86472831661466
15,250-2-7803-18514,17504,22.10.2015 21:52:27,,7803,-1,-1,ServiceLog,2G,GPRS,-1,-75,1445539947384,natalie,1445539940,0.01637419652269042,043$,$044,119655405,30.470312720921847,59.86472831661466
