,Active,CID,DateTime,ID,LAC,MCC,MNC,Name,NetworkGen,NetworkType,PSC,Power,TimeStamp,User,race_id,ratio,segment_end_id,segment_start_id,x,y
0,1,14007,23 Окт 2015 г. 14:20:42,903,7803,250,2,Спортивная 3,2G,EDGE,-1,-61,1445599242840, julia,1445599242,0.0,091$,$090,30.290953122291484,59.951825720457464
1,1,14007,23 Окт 2015 г. 14:20:43,,7803,250,2,ServiceLog,2G,EDGE,-1,-63,1445599243464, julia,1445599242,0.00022802536923271287,091$,$090,30.290953400235924,59.951827775922126
2,1,14007,23 Окт 2015 г. 14:20:44,,7803,250,2,ServiceLog,2G,EDGE,-1,-63,1445599244493, julia,1445599242,0.0016001461674303422,091$,$090,30.290955072739944,59.95184014448098
3,1,14007,23 Окт 2015 г. 14:20:45,,7803,250,2,ServiceLog,2G,EDGE,-1,-67,1445599245519, julia,1445599242,0.004202999707116654,091$,$090,30.290958245407403,59.95186360708708
4,1,14007,23 Окт 2015 г. 14:20:46,,7803,250,2,ServiceLog,2G,EDGE,-1,-67,1445599246550, julia,1445599242,0.008060495048728753,091$,$090,30.290962947381516,59.95189837923725
5,1,14007,23 Окт 2015 г. 14:20:47,,7803,250,2,ServiceLog,2G,EDGE,-1,-67,1445599247578, julia,1445599242,0.01314631482568005,091$,$090,30.290969146583528,59.95194422366695
6,1,14007,23 Окт 2015 г. 14:20:48,,7803,250,2,ServiceLog,2G,EDGE,-1,-67,1445599248603, julia,1445599242,0.019449620341325146,091$,$090,30.290976829801973,59.95200104262863
7,1,14007,23 Окт 2015 г. 14:20:49,,7803,250,2,ServiceLog,2G,EDGE,-1,-67,1445599249630, julia,1445599242,0.026999359497239004,091$,$090,30.29098603232197,59.95206909700594
8,1,14007,23 Окт 2015 г. 14:20:50,,7803,250,2,ServiceLog,2G,EDGE,-1,-67,1445599250650, julia,1445599242,0.03572037218160509,091$,$090,30.290996662529455,59.95214770922843
9,1,14007,23 Окт 2015 г. 14:20:51,,7803,250,2,ServiceLog,2G,EDGE,-1,-67,1445599251672, julia,1445599242,0.04568062211449558,091$,$090,30.29100880326668,59.952237491851534
10,1,14007,23 Окт 2015 г. 14:20:52,,7803,250,2,ServiceLog,2G,EDGE,-1,-63,1445599252691, julia,1445599242,0.05682959116832683,091$,$090,30.29102239295615,59.95233798941132
11,1,14007,23 Окт 2015 г. 14:20:53,,7803,250,2,ServiceLog,2G,EDGE,-1,-61,1445599253720, julia,1445599242,0.069322096290139,091$,$090,30.291037620307176,59.9524505973339
