,Active,CID,DateTime,ID,LAC,MCC,MNC,Name,NetworkGen,NetworkType,PSC,Power,TimeStamp,User,race_id,ratio,segment_end_id,segment_start_id,session_id,x,y
0,-1--1-7803-22397,22397,01.01.2013 10:01:06,353,7803,-1,-1,Чёрная речка 3,2G,GPRS,-1,-77,1357023666360,gsmart,1445535008,0.0,036$,$035,119655405,30.301226103099992,59.98560882390327
1,1,-1,01.01.2013 10:01:06,353,-1,-1,-1,Чёрная речка 3,unknown,unknown,-1,0,1357023666360,gsmart,1445535008,0.0,036$,$035,119655405,30.301226103099992,59.98560882390327
2,-1--1-7803-22397,22397,01.01.2013 10:01:07,,7803,-1,-1,ServiceLog,2G,GPRS,-1,-77,1357023667148,gsmart,1445535008,0.0001866123316975677,036$,$035,119655405,30.30122433697437,59.985612058061825
3,1,-1,01.01.2013 10:01:07,,-1,-1,-1,ServiceLog,unknown,unknown,-1,0,1357023667148,gsmart,1445535008,0.0001866123316975677,036$,$035,119655405,30.30122433697437,59.985612058061825
4,-1--1-7803-22397,22397,01.01.2013 10:01:08,,7803,-1,-1,ServiceLog,2G,GPRS,-1,-77,1357023668175,gsmart,1445535008,0.000990013399749155,036$,$035,119655405,30.301225545722957,59.98562554575181
5,1,-1,01.01.2013 10:01:08,,-1,-1,-1,ServiceLog,unknown,unknown,-1,0,1357023668175,gsmart,1445535008,0.000990013399749155,036$,$035,119655405,30.301225545722957,59.98562554575181
6,-1--1-7803-22397,22397,01.01.2013 10:01:09,,7803,-1,-1,ServiceLog,2G,GPRS,-1,-77,1357023669206,gsmart,1445535008,0.0024342077316728207,036$,$035,119655405,30.301248750571922,59.985648750711434
7,1,-1,01.01.2013 10:01:09,,-1,-1,-1,ServiceLog,unknown,unknown,-1,0,1357023669206,gsmart,1445535008,0.0024342077316728207,036$,$035,119655405,30.301248750571922,59.985648750711434
8,-1--1-7803-22397,22397,01.01.2013 10:01:10,,7803,-1,-1,ServiceLog,2G,GPRS,-1,-79,1357023670239,gsmart,1445535008,0.00452196698999033,036$,$035,119655405,30.301282296014662,59.985682296285404
9,1,-1,01.01.2013 10:01:10,,-1,-1,-1,ServiceLog,unknown,unknown,-1,0,1357023670239,gsmart,1445535008,0.00452196698999033,036$,$035,119655405,30.301282296014662,59.985682296285404
10,-1--1-7803-22397,22397,01.01.2013 10:01:11,,7803,-1,-1,ServiceLog,2G,GPRS,-1,-79,1357023671268,gsmart,1445535008,0.00723930531811119,036$,$035,119655405,30.30132595733093,59.985725957721556
