,Active,CID,DateTime,ID,LAC,MCC,MNC,Name,NetworkGen,NetworkType,PSC,Power,TimeStamp,User,race_id,ratio,segment_end_id,segment_start_id,session_id,x,y
0,1,3851,22 окт. 2015 г. 21:52:20,443,100,250,1,Пролетарская 3,2G,EDGE,-1,-73,1445539940788,lena ,1445539940,0.0,043$,$044,119655405,30.47006463172787,59.86500545807612
1,250-1-100-3851,18514,22 окт. 2015 г. 21:52:20,443,7803,250,2,Пролетарская 3,2G,EDGE,-1,-65,1445539940788,lena ,1445539940,0.0,043$,$044,119655405,30.47006463172787,59.86500545807612
2,1,3851,22 окт. 2015 г. 21:52:21,,100,250,1,ServiceLog,2G,EDGE,-1,-73,1445539941615,lena ,1445539940,0.00023953161055625903,043$,$044,119655405,30.47006826092605,59.865001403900514
3,250-1-100-3851,18514,22 окт. 2015 г. 21:52:21,,7803,250,2,ServiceLog,2G,EDGE,-1,-65,1445539941615,lena ,1445539940,0.00023953161055625903,043$,$044,119655405,30.47006826092605,59.865001403900514
4,1,3851,22 окт. 2015 г. 21:52:22,,100,250,1,ServiceLog,2G,EDGE,-1,-71,1445539942631,lena ,1445539940,0.0011896043881834113,043$,$044,119655405,30.470082655695844,59.86498532350496
5,250-1-100-3851,18514,22 окт. 2015 г. 21:52:22,,7803,250,2,ServiceLog,2G,EDGE,-1,-65,1445539942631,lena ,1445539940,0.0011896043881834113,043$,$044,119655405,30.470082655695844,59.86498532350496
6,1,3851,22 окт. 2015 г. 21:52:23,,100,250,1,ServiceLog,2G,EDGE,-1,-71,1445539943704,lena ,1445539940,0.0029780152953467476,043$,$044,119655405,30.47010975231826,59.86495505385037
7,250-1-100-3851,18514,22 окт. 2015 г. 21:52:23,,7803,250,2,ServiceLog,2G,EDGE,-1,-65,1445539943704,lena ,1445539940,0.0029780152953467476,043$,$044,119655405,30.47010975231826,59.86495505385037
8,1,3851,22 окт. 2015 г. 21:52:24,,100,250,1,ServiceLog,2G,EDGE,-1,-71,1445539944731,lena ,1445539940,0.005445094689832017,043$,$044,119655405,30.470147131602037,59.86491329738282
9,250-1-100-3851,18514,22 окт. 2015 г. 21:52:24,,7803,250,2,ServiceLog,2G,EDGE,-1,-65,1445539944731,lena ,1445539940,0.005445094689832017,043$,$044,119655405,30.470147131602037,59.86491329738282
