,Active,CID,DateTime,ID,LAC,MCC,MNC,Name,NetworkGen,NetworkType,PSC,Power,TimeStamp,User,race_id,ratio,segment_end_id,segment_start_id,x,y
0,1,22407,25 Окт 2015 г. 11:02:11,293,7803,250,2,Фрунзенская 3,2G,EDGE,-1,-65,1445760131148, julia,1445760131,0.0,028$,$029,30.317389042424928,59.90618561059718
1,1,22407,25 Окт 2015 г. 11:02:11,,7803,250,2,ServiceLog,2G,EDGE,-1,-65,1445760131733, julia,1445760131,0.00014443717919726792,028$,$029,30.317390027679,59.9061835803635
2,1,22407,25 Окт 2015 г. 11:02:12,,7803,250,2,ServiceLog,2G,EDGE,-1,-63,1445760132757, julia,1445760131,0.0010926454966160403,028$,$029,30.31739649572351,59.90617025218225
3,1,22407,25 Окт 2015 г. 11:02:13,,7803,250,2,ServiceLog,2G,EDGE,-1,-63,1445760133780, julia,1445760131,0.002923741479927242,028$,$029,30.31740898623863,59.90614451396303
4,1,22407,25 Окт 2015 г. 11:02:14,,7803,250,2,ServiceLog,2G,EDGE,-1,-63,1445760134814, julia,1445760131,0.0056722074307468395,028$,$029,30.31742773443961,59.906105880986736
5,1,22407,25 Окт 2015 г. 11:02:15,,7803,250,2,ServiceLog,2G,EDGE,-1,-63,1445760135840, julia,1445760131,0.00929144370795863,028$,$029,30.317450125295462,59.90605486294844
6,1,22407,25 Окт 2015 г. 11:02:16,,7803,250,2,ServiceLog,2G,EDGE,-1,-63,1445760136870, julia,1445760131,0.013818563504099584,028$,$029,30.317451722538255,59.90598937672779
7,1,22407,25 Окт 2015 г. 11:02:17,,7803,250,2,ServiceLog,2G,EDGE,-1,-63,1445760137886, julia,1445760131,0.019161487134292613,028$,$029,30.317453607610148,59.905912089480346
8,1,22407,25 Окт 2015 г. 11:02:18,,7803,250,2,ServiceLog,2G,EDGE,-1,-63,1445760138909, julia,1445760131,0.025421581629035434,028$,$029,30.317455816275096,59.90582153480867
9,1,22407,25 Окт 2015 г. 11:02:19,,7803,250,2,ServiceLog,2G,EDGE,-1,-61,1445760139927, julia,1445760131,0.03252799629444369,028$,$029,30.317458323535813,59.90571873749135
10,1,22407,25 Окт 2015 г. 11:02:20,,7803,250,2,ServiceLog,2G,EDGE,-1,-61,1445760140947, julia,1445760131,0.04052571883198626,028$,$029,30.317461145264694,59.90560304664509
11,1,22407,25 Окт 2015 г. 11:02:21,,7803,250,2,ServiceLog,2G,EDGE,-1,-61,1445760141980, julia,1445760131,0.04952044212731961,028$,$029,30.31746431875195,59.905472933228864
12,1,22407,25 Окт 2015 г. 11:02:23,,7803,250,2,ServiceLog,2G,EDGE,-1,-61,1445760143012, julia,1445760131,0.059405887913675494,028$,$029,30.317467806500833,59.90532993445398
13,1,22407,25 Окт 2015 г. 11:02:24,,7803,250,2,ServiceLog,2G,EDGE,-1,-61,1445760144030, julia,1445760131,0.07003800985417824,028$,$029,30.317471032721848,59.905176131206176
14,1,22407,25 Окт 2015 г. 11:02:24,294,7803,250,2,Фрунзенская 4,2G,EDGE,-1,-61,1445760144057, julia,1445760131,0.07003800985417824,028$,$029,30.317471032721848,59.905176131206176
