,Active,CID,DateTime,ID,LAC,MCC,MNC,Name,NetworkGen,NetworkType,PSC,Power,TimeStamp,User,race_id,ratio,segment_end_id,segment_start_id,session_id,x,y
0,1,2845,23 Окт 2015 г. 8:53:32,173,7803,250,2,Площадь Мужества 3,2G,EDGE,-1,-51,1445579612734, julia,1445579608,0.0,018$,$017,103961951,30.36654722283951,59.99954715618162
1,1,2845,23 Окт 2015 г. 8:53:33,,7803,250,2,ServiceLog,2G,EDGE,-1,-51,1445579613383, julia,1445579608,0.00013859635650993973,018$,$017,103961951,30.366547940485418,59.99954843923492
2,1,2845,23 Окт 2015 г. 8:53:34,,7803,250,2,ServiceLog,2G,EDGE,-1,-51,1445579614467, julia,1445579608,0.0009882337000908692,018$,$017,103961951,30.36655233987062,59.99955630473646
3,1,2845,23 Окт 2015 г. 8:53:35,,7803,250,2,ServiceLog,2G,EDGE,-1,-51,1445579615537, julia,1445579608,0.0025852866381261904,018$,$017,103961951,30.366560508112755,59.99957110232164
4,1,2845,23 Окт 2015 г. 8:53:36,,7803,250,2,ServiceLog,2G,EDGE,-1,-51,1445579616603, julia,1445579608,0.0049256093428215455,018$,$017,103961951,30.36657061305105,59.99959302440179
5,1,2845,23 Окт 2015 г. 8:53:37,,7803,250,2,ServiceLog,2G,EDGE,-1,-51,1445579617676, julia,1445579608,0.008036519872210946,018$,$017,103961951,30.3665840451982,59.99962216464691
6,1,2845,23 Окт 2015 г. 8:53:38,,7803,250,2,ServiceLog,2G,EDGE,-1,-51,1445579618737, julia,1445579608,0.011857665750226018,018$,$017,103961951,30.36660054396704,59.99965795771046
7,1,2845,23 Окт 2015 г. 8:53:39,,7803,250,2,ServiceLog,2G,EDGE,-1,-53,1445579619795, julia,1445579608,0.01640570699044113,018$,$017,103961951,30.366620181291413,59.999700559626575
8,1,2845,23 Окт 2015 г. 8:53:40,,7803,250,2,ServiceLog,2G,EDGE,-1,-53,1445579620861, julia,1445579608,0.021733168333049762,018$,$017,103961951,30.366643183960246,59.999750462371956
9,1,2845,23 Окт 2015 г. 8:53:41,,7803,250,2,ServiceLog,2G,EDGE,-1,-53,1445579621934, julia,1445579608,0.02785083199660936,018$,$017,103961951,30.366669598528507,59.99980776691117
