,Active,CID,DateTime,ID,LAC,MCC,MNC,Name,NetworkGen,NetworkType,PSC,Power,TimeStamp,User,race_id,ratio,segment_end_id,segment_start_id,session_id,x,y
0,1,14153,22 Окт 2015 г. 16:27:55,293,7803,250,2,Фрунзенская 3,2G,EDGE,-1,-67,1445520476575, julia,1445520474,0.0,030$,$029,552491703,30.317698612130297,59.90633768001578
1,1,14153,22 Окт 2015 г. 16:27:56,,7803,250,2,ServiceLog,2G,EDGE,-1,-67,1445520476694, julia,1445520474,6.910886021120132e-06,030$,$029,552491703,30.317698569450336,59.90633774747822
2,1,14153,22 Окт 2015 г. 16:27:57,,7803,250,2,ServiceLog,2G,EDGE,-1,-67,1445520477717, julia,1445520474,0.0006364617245163664,030$,$029,552491703,30.31769468149669,59.90634389300501
3,1,14153,22 Окт 2015 г. 16:27:58,,7803,250,2,ServiceLog,2G,EDGE,-1,-67,1445520478748, julia,1445520474,0.002304408720673127,030$,$029,552491703,30.317684380659628,59.90636017510467
4,1,14153,22 Окт 2015 г. 16:27:59,,7803,250,2,ServiceLog,2G,EDGE,-1,-67,1445520479771, julia,1445520474,0.004984867479759438,030$,$029,552491703,30.317667826794917,59.906386341085266
5,1,14153,22 Окт 2015 г. 16:28:00,,7803,250,2,ServiceLog,2G,EDGE,-1,-69,1445520480803, julia,1445520474,0.008723887487939367,030$,$029,552491703,30.31764473551207,59.90642284044657
6,1,14153,22 Окт 2015 г. 16:28:01,,7803,250,2,ServiceLog,2G,EDGE,-1,-69,1445520481836, julia,1445520474,0.013507553735197273,030$,$029,552491703,30.31761519274681,59.90646953731995
7,1,14153,22 Окт 2015 г. 16:28:02,,7803,250,2,ServiceLog,2G,EDGE,-1,-69,1445520482861, julia,1445520474,0.01928363351183286,030$,$029,552491703,30.317579521075736,59.906525921781856
8,1,14153,22 Окт 2015 г. 16:28:03,,7803,250,2,ServiceLog,2G,EDGE,-1,-69,1445520483891, julia,1445520474,0.02612086205421078,030$,$029,552491703,30.317537296006638,59.906592664755046
9,1,14153,22 Окт 2015 г. 16:28:04,,7803,250,2,ServiceLog,2G,EDGE,-1,-69,1445520484915, julia,1445520474,0.033944718087585084,030$,$029,552491703,30.3174889777649,59.906669038725106
10,1,14153,22 Окт 2015 г. 16:28:05,,7803,250,2,ServiceLog,2G,EDGE,-1,-69,1445520485948, julia,1445520474,0.04287432929810531,030$,$029,552491703,30.31743383064673,59.906756206507445
11,1,14153,22 Окт 2015 г. 16:28:06,,7803,250,2,ServiceLog,2G,EDGE,-1,-69,1445520486983, julia,1445520474,0.0528657843825611,030$,$029,552491703,30.31737212583773,59.9068537393719
12,1,14153,22 Окт 2015 г. 16:28:06,294,7803,250,2,Фрунзенская 4,2G,EDGE,-1,-69,1445520487663, julia,1445520474,0.0528657843825611,030$,$029,552491703,30.31737212583773,59.9068537393719
13,1,14153,22 Окт 2015 г. 16:28:08,,7803,250,2,ServiceLog,2G,EDGE,-1,-69,1445520488007, julia,1445520474,0.05658868633199339,030$,$029,552491703,30.317349134096116,59.90689008088131
14,1,14153,22 Окт 2015 г. 16:28:09,,7803,250,2,ServiceLog,2G,EDGE,-1,-69,1445520489032, julia,1445520474,0.0676816409151247,030$,$029,552491703,30.31728062669274,59.906998365719616
15,1,14153,22 Окт 2015 г. 16:28:10,,7803,250,2,ServiceLog,2G,EDGE,-1,-73,1445520490067, julia,1445520474,0.0788828167518691,030$,$029,552491703,30.31721145094109,59.907107706610766
16,1,14153,22 Окт 2015 г. 16:28:11,,7803,250,2,ServiceLog,2G,EDGE,-1,-79,1445520491091, julia,1445520474,0.08996494972569107,030$,$029,552491703,30.31711069943911,59.90720930187786
17,1,14153,22 Окт 2015 г. 16:28:12,,7803,250,2,ServiceLog,2G,EDGE,-1,-79,1445520492119, julia,1445520474,0.10109036913675046,030$,$029,552491703,30.31700885184309,59.9073111505161
