,Active,CID,DateTime,ID,LAC,MCC,MNC,Name,NetworkGen,NetworkType,PSC,Power,TimeStamp,User,race_id,ratio,segment_end_id,segment_start_id,x,y
0,1,14153,25 Окт 2015 г. 14:49:41,293,7803,250,2,Фрунзенская 3,2G,EDGE,-1,-59,1445773781569, julia,1445773781,0.0,030$,$029,30.317698612130297,59.90633768001578
1,1,14153,25 Окт 2015 г. 14:49:42,,7803,250,2,ServiceLog,2G,EDGE,-1,-59,1445773782198, julia,1445773781,0.00015722804838147792,030$,$029,30.31769764112791,59.906339214839
2,1,14153,25 Окт 2015 г. 14:49:43,,7803,250,2,ServiceLog,2G,EDGE,-1,-59,1445773783231, julia,1445773781,0.001097718066346466,030$,$029,30.317691832889132,59.906348395679906
3,1,14153,25 Окт 2015 г. 14:49:44,,7803,250,2,ServiceLog,2G,EDGE,-1,-59,1445773784256, julia,1445773781,0.002869221975851228,030$,$029,30.31768089250963,59.906365688674775
4,1,14153,25 Окт 2015 г. 14:49:45,,7803,250,2,ServiceLog,2G,EDGE,-1,-59,1445773785281, julia,1445773781,0.005475763896937167,030$,$029,30.317664795137425,59.90639113309338
5,1,14153,25 Окт 2015 г. 14:49:46,,7803,250,2,ServiceLog,2G,EDGE,-1,-59,1445773786299, julia,1445773781,0.008891009799306739,030$,$029,30.317643703405107,59.90642447185108
6,1,14153,25 Окт 2015 г. 14:49:47,,7803,250,2,ServiceLog,2G,EDGE,-1,-59,1445773787316, julia,1445773781,0.013125359124575471,030$,$029,30.31761755308825,59.90646580644056
7,1,14153,25 Окт 2015 г. 14:49:48,,7803,250,2,ServiceLog,2G,EDGE,-1,-61,1445773788334, julia,1445773781,0.018187140392187138,030$,$029,30.31758629275193,59.90651521813262
8,1,14153,25 Окт 2015 г. 14:49:49,,7803,250,2,ServiceLog,2G,EDGE,-1,-61,1445773789353, julia,1445773781,0.02407877837962481,030$,$029,30.317549907421302,59.90657273056109
9,1,14153,25 Окт 2015 г. 14:49:50,,7803,250,2,ServiceLog,2G,EDGE,-1,-61,1445773790376, julia,1445773781,0.030823701402883732,030$,$029,30.31750825240876,59.906638572383564
10,1,14153,25 Окт 2015 г. 14:49:51,,7803,250,2,ServiceLog,2G,EDGE,-1,-63,1445773791394, julia,1445773781,0.03836135387979248,030$,$029,30.317461701690924,59.90671215242778
11,1,14153,25 Окт 2015 г. 14:49:52,,7803,250,2,ServiceLog,2G,EDGE,-1,-63,1445773792413, julia,1445773781,0.046731296468508994,030$,$029,30.31741001095074,59.906793856818865
12,1,14153,25 Окт 2015 г. 14:49:53,,7803,250,2,ServiceLog,2G,EDGE,-1,-63,1445773793432, julia,1445773781,0.05592652800702595,030$,$029,30.317353223425712,59.90688361715422
13,1,14153,25 Окт 2015 г. 14:49:54,,7803,250,2,ServiceLog,2G,EDGE,-1,-65,1445773794450, julia,1445773781,0.06593681530188573,030$,$029,30.317291402313536,59.90698133347646
14,1,14153,25 Окт 2015 г. 14:49:55,294,7803,250,2,Фрунзенская 4,2G,EDGE,-1,-65,1445773795439, julia,1445773781,0.06593681530188573,030$,$029,30.317291402313536,59.90698133347646
