,Active,CID,DateTime,ID,LAC,MCC,MNC,Name,NetworkGen,NetworkType,PSC,Power,TimeStamp,User,race_id,ratio,segment_end_id,segment_start_id,session_id,x,y
0,1,3761,22 окт. 2015 г. 21:00:41,373,100,250,1,Удельная 3,2G,EDGE,-1,-71,1445536841863,lena ,1445536842,0.0,036$,$037,119655405,30.31588003789086,60.01670979017181
1,1,3761,22 окт. 2015 г. 21:00:42,,100,250,1,ServiceLog,2G,EDGE,-1,-73,1445536842871,lena ,1445536842,0.0003861714683329262,036$,$037,119655405,30.315868723950086,60.01670523912815
2,1,3761,22 окт. 2015 г. 21:00:43,,100,250,1,ServiceLog,2G,EDGE,-1,-73,1445536843888,lena ,1445536842,0.0015585082248737166,036$,$037,119655405,30.315834377164467,60.01669142309647
3,1,3761,22 окт. 2015 г. 21:00:44,,100,250,1,ServiceLog,2G,EDGE,-1,-73,1445536844900,lena ,1445536842,0.0035054892341597134,036$,$037,119655405,30.31577733507399,60.01666847784109
4,1,3761,22 окт. 2015 г. 21:00:45,,100,250,1,ServiceLog,2G,EDGE,-1,-73,1445536845948,lena ,1445536842,0.00634224671822632,036$,$037,119655405,30.315694224567892,60.01663504650298
5,1,3761,22 окт. 2015 г. 21:00:47,,100,250,1,ServiceLog,2G,EDGE,-1,-73,1445536847008,lena ,1445536842,0.010060736105256065,036$,$037,119655405,30.315585281333707,60.01659122385618
6,1,3761,22 окт. 2015 г. 21:00:48,,100,250,1,ServiceLog,2G,EDGE,-1,-73,1445536848034,lena ,1445536842,0.014473384373138661,036$,$037,119655405,30.31545600083199,60.016539220425074
7,1,3761,22 окт. 2015 г. 21:00:49,,100,250,1,ServiceLog,2G,EDGE,-1,-71,1445536849056,lena ,1445536842,0.01966432904093978,036$,$037,119655405,30.315303918025858,60.01647804460066
8,1,3761,22 окт. 2015 г. 21:00:50,,100,250,1,ServiceLog,2G,EDGE,-1,-71,1445536850084,lena ,1445536842,0.02568670035407551,036$,$037,119655405,30.315127476320644,60.01640707018466
9,1,3761,22 окт. 2015 г. 21:00:51,,100,250,1,ServiceLog,2G,EDGE,-1,-69,1445536851112,lena ,1445536842,0.0325123654757789,036$,$037,119655405,30.31492749994411,60.016326628664174
10,1,3761,22 окт. 2015 г. 21:00:52,,100,250,1,ServiceLog,2G,EDGE,-1,-69,1445536852136,lena ,1445536842,0.04011008468799414,036$,$037,119655405,30.31470490414856,60.016237088136464
11,1,3761,22 окт. 2015 г. 21:00:52,374,100,250,1,Удельная 4,2G,EDGE,-1,-69,1445536852253,lena ,1445536842,0.04011008468799414,036$,$037,119655405,30.31470490414856,60.016237088136464
12,1,3761,22 окт. 2015 г. 21:00:53,,100,250,1,ServiceLog,2G,EDGE,-1,-73,1445536853165,lena ,1445536842,0.047312851591544546,036$,$037,119655405,30.31449387955232,60.016152201970904
13,1,3761,22 окт. 2015 г. 21:00:54,,100,250,1,ServiceLog,2G,EDGE,-1,-73,1445536854185,lena ,1445536842,0.05536857810531316,036$,$037,119655405,30.314257865190374,60.01605726323366
14,1,3761,22 окт. 2015 г. 21:00:55,,100,250,1,ServiceLog,2G,EDGE,-1,-87,1445536855195,lena ,1445536842,0.06334532698200465,036$,$037,119655405,30.31402416469256,60.015963254998844
15,1,3761,22 окт. 2015 г. 21:00:56,,100,250,1,ServiceLog,2G,EDGE,-1,-87,1445536856206,lena ,1445536842,0.07132997494048662,036$,$037,119655405,30.31379023276972,60.01586915340338
16,1,3761,22 окт. 2015 г. 21:00:57,,100,250,1,ServiceLog,2G,EDGE,-1,-107,1445536857217,lena ,1445536842,0.07931462101599322,036$,$037,119655405,30.313556300902036,60.01577505156223
17,1,3761,22 окт. 2015 г. 21:00:58,,100,250,1,ServiceLog,2G,EDGE,-1,-107,1445536858243,lena ,1445536842,0.0874177344886032,036$,$037,119655405,30.31331889821059,60.015679553267624
18,1,3761,22 окт. 2015 г. 21:00:59,,100,250,1,ServiceLog,2G,EDGE,-1,-113,1445536859268,lena ,1445536842,0.09551294887942267,036$,$037,119655405,30.313081726944162,60.015584147791245
19,1,3761,22 окт. 2015 г. 21:01:00,,100,250,1,ServiceLog,2G,EDGE,-1,-113,1445536860283,lena ,1445536842,0.10352918751614043,036$,$037,119655405,30.312846869486698,60.01548967280574
20,1,3761,22 окт. 2015 г. 21:01:01,,100,250,1,ServiceLog,2G,EDGE,-1,-113,1445536861296,lena ,1445536842,0.1115296298722526,036$,$037,119655405,30.31261247482413,60.015395383717326
21,1,3761,22 окт. 2015 г. 21:01:02,,100,250,1,ServiceLog,2G,EDGE,-1,-113,1445536862332,lena ,1445536842,0.11971172098193969,036$,$037,119655405,30.31237275826854,60.015298953532195
22,1,3761,22 окт. 2015 г. 21:01:03,,100,250,1,ServiceLog,2G,EDGE,-1,-113,1445536863386,lena ,1445536842,0.12803597108517548,036$,$037,119655405,30.312128876779592,60.015200847641
23,1,3761,22 окт. 2015 г. 21:01:04,,100,250,1,ServiceLog,2G,EDGE,-1,-113,1445536864435,lena ,1445536842,0.13632073331136038,036$,$037,119655405,30.311886152195118,60.0151032068472
24,1,3761,22 окт. 2015 г. 21:01:05,,100,250,1,ServiceLog,2G,EDGE,-1,-113,1445536865451,lena ,1445536842,0.14434486914689323,036$,$037,119655405,30.311651063367794,60.01500863741376
25,1,3761,22 окт. 2015 г. 21:01:06,,100,250,1,ServiceLog,2G,EDGE,-1,-113,1445536866466,lena ,1445536842,0.152361107783611,036$,$037,119655405,30.31141620591033,60.014914160783576
26,1,3761,22 окт. 2015 г. 21:01:07,,100,250,1,ServiceLog,2G,EDGE,-1,-113,1445536867486,lena ,1445536842,0.1604168342973796,036$,$037,119655405,30.31118019154839,60.01481921849086
