,Active,CID,DateTime,ID,LAC,MCC,MNC,Name,NetworkGen,NetworkType,PSC,Power,TimeStamp,User,race_id,ratio,segment_end_id,segment_start_id,session_id,x,y
0,1,14019,22 Окт 2015 г. 22:41:11,643,7803,250,2,Проспект Большевиков 3,2G,EDGE,-1,-51,1445542872135, julia,1445542870,0.0,065$,$064,119655405,30.466794277477856,59.91984144511806
1,1,14019,22 Окт 2015 г. 22:41:12,,7803,250,2,ServiceLog,2G,EDGE,-1,-53,1445542872736, julia,1445542870,0.00014000147678677234,065$,$064,119655405,30.466793124820573,59.91984375043244
2,1,14019,22 Окт 2015 г. 22:41:13,,7803,250,2,ServiceLog,2G,EDGE,-1,-53,1445542873766, julia,1445542870,0.0010310779875751758,065$,$064,119655405,30.466785788427767,59.91985842321314
3,1,14019,22 Окт 2015 г. 22:41:14,,7803,250,2,ServiceLog,2G,EDGE,-1,-53,1445542874800, julia,1445542870,0.0027528210788221267,065$,$064,119655405,30.46677161300796,59.919886774024924
4,1,14019,22 Окт 2015 г. 22:41:15,,7803,250,2,ServiceLog,2G,EDGE,-1,-55,1445542875834, julia,1445542870,0.005303374079443535,065$,$064,119655405,30.466732392163184,59.91992352989251
5,1,14019,22 Окт 2015 г. 22:41:16,,7803,250,2,ServiceLog,2G,EDGE,-1,-55,1445542876869, julia,1445542870,0.008686404954809884,065$,$064,119655405,30.466650466811785,59.91996367937291
6,1,14019,22 Окт 2015 г. 22:41:17,,7803,250,2,ServiceLog,2G,EDGE,-1,-55,1445542877898, julia,1445542870,0.01287303089906339,065$,$064,119655405,30.46654908115663,59.920013365773926
7,1,14019,22 Окт 2015 г. 22:41:18,,7803,250,2,ServiceLog,2G,EDGE,-1,-55,1445542878926, julia,1445542870,0.017875205696193323,065$,$064,119655405,30.46642794571828,59.92007273091854
8,1,14019,22 Окт 2015 г. 22:41:19,,7803,250,2,ServiceLog,2G,EDGE,-1,-55,1445542879962, julia,1445542870,0.02374511228757347,065$,$064,119655405,30.466285796805682,59.92014239405316
9,1,14019,22 Окт 2015 г. 22:41:20,,7803,250,2,ServiceLog,2G,EDGE,-1,-55,1445542880997, julia,1445542870,0.030440169127316025,065$,$064,119655405,30.466123665597166,59.92022184976355
10,1,14019,22 Окт 2015 г. 22:41:22,,7803,250,2,ServiceLog,2G,EDGE,-1,-55,1445542882028, julia,1445542870,0.03793495733967126,065$,$064,119655405,30.46594216765032,59.92031079631394
