,Active,CID,DateTime,ID,LAC,MCC,MNC,Name,NetworkGen,NetworkType,PSC,Power,TimeStamp,User,race_id,ratio,segment_end_id,segment_start_id,x,y
0,1,14006,23 Окт 2015 г. 14:38:53,933,7803,250,2,Старая деревня 3,2G,EDGE,-1,-75,1445600333854, julia,1445600333,0.0,092$,$093,30.255344643421072,59.98924975864953
1,1,14006,23 Окт 2015 г. 14:38:54,,7803,250,2,ServiceLog,2G,EDGE,-1,-75,1445600334811, julia,1445600333,0.00024395741621610715,092$,$093,30.255344062756606,59.98924546959231
2,1,14006,23 Окт 2015 г. 14:38:55,,7803,250,2,ServiceLog,2G,EDGE,-1,-75,1445600335835, julia,1445600333,0.0010453435925503309,092$,$093,30.255342155307023,59.98923138028047
3,1,14006,23 Окт 2015 г. 14:38:56,,7803,250,2,ServiceLog,2G,EDGE,-1,-75,1445600336860, julia,1445600333,0.0024069553257960613,092$,$093,30.255338914415407,59.98920744153047
4,1,14006,23 Окт 2015 г. 14:38:57,,7803,250,2,ServiceLog,2G,EDGE,-1,-75,1445600337891, julia,1445600333,0.004341178265480466,092$,$093,30.2553343106016,59.989173435566194
5,1,14006,23 Окт 2015 г. 14:38:58,,7803,250,2,ServiceLog,2G,EDGE,-1,-75,1445600338917, julia,1445600333,0.0068281960571376435,092$,$093,30.25532839103224,59.989129710752614
6,1,14006,23 Окт 2015 г. 14:38:59,,7803,250,2,ServiceLog,2G,EDGE,-1,-75,1445600339943, julia,1445600333,0.009876022714268455,092$,$093,30.255321136632475,59.989076126154714
7,1,14006,23 Окт 2015 г. 14:39:00,,7803,250,2,ServiceLog,2G,EDGE,-1,-75,1445600340971, julia,1445600333,0.013492239727149663,092$,$093,30.255312529356917,59.98901254843215
8,1,14006,23 Окт 2015 г. 14:39:01,,7803,250,2,ServiceLog,2G,EDGE,-1,-75,1445600341994, julia,1445600333,0.01764976508719552,092$,$093,30.255302633665853,59.988939453665246
9,1,14006,23 Окт 2015 г. 14:39:03,,7803,250,2,ServiceLog,2G,EDGE,-1,-75,1445600343020, julia,1445600333,0.022379471652722666,092$,$093,30.255305595262396,59.988856214496344
10,1,14006,23 Окт 2015 г. 14:39:04,,7803,250,2,ServiceLog,2G,EDGE,-1,-73,1445600344052, julia,1445600333,0.027702575379133836,092$,$093,30.255313815638598,59.98876250270138
11,1,14006,23 Окт 2015 г. 14:39:05,,7803,250,2,ServiceLog,2G,EDGE,-1,-71,1445600345080, julia,1445600333,0.03356913856134245,092$,$093,30.25532287526975,59.98865922314296
12,1,14006,23 Окт 2015 г. 14:39:06,,7803,250,2,ServiceLog,2G,EDGE,-1,-67,1445600346105, julia,1445600333,0.039979117982102054,092$,$093,30.25533277408912,59.988546376492344
