,Active,CID,DateTime,ID,LAC,MCC,MNC,Name,NetworkGen,NetworkType,PSC,Power,TimeStamp,User,race_id,ratio,segment_end_id,segment_start_id,session_id,x,y
0,1,22621,01.01.2013 21:42:32,43,7803,250,2,Ленинский проспект 3,2G,GPRS,-1,-73,1357065753264,gsmart,1445577095,0.0,003$,$004,103961951,30.26837470565154,59.85065728007307
1,250-2-7803-22621,22621,01.01.2013 21:42:32,43,7803,-1,-1,Ленинский проспект 3,2G,GPRS,-1,-71,1357065753264,gsmart,1445577095,0.0,003$,$004,103961951,30.26837470565154,59.85065728007307
2,1,22621,01.01.2013 21:42:33,,7803,250,2,ServiceLog,2G,GPRS,-1,-73,1357065753645,gsmart,1445577095,3.0506748381230422e-05,003$,$004,103961951,30.268374713136264,59.850656840969464
3,250-2-7803-22621,22621,01.01.2013 21:42:33,,7803,-1,-1,ServiceLog,2G,GPRS,-1,-71,1357065753645,gsmart,1445577095,3.0506748381230422e-05,003$,$004,103961951,30.268374713136264,59.850656840969464
4,1,22621,01.01.2013 21:42:34,,7803,250,2,ServiceLog,2G,GPRS,-1,-73,1357065754676,gsmart,1445577095,0.0004190013060890862,003$,$004,103961951,30.268374808452048,59.85065124911244
5,250-2-7803-22621,22621,01.01.2013 21:42:34,,7803,-1,-1,ServiceLog,2G,GPRS,-1,-71,1357065754676,gsmart,1445577095,0.0004190013060890862,003$,$004,103961951,30.268374808452048,59.85065124911244
6,1,22621,01.01.2013 21:42:35,,7803,250,2,ServiceLog,2G,GPRS,-1,-73,1357065755709,gsmart,1445577095,0.0012563297988366013,003$,$004,103961951,30.268375013887674,59.85063919689094
7,250-2-7803-22621,22621,01.01.2013 21:42:35,,7803,-1,-1,ServiceLog,2G,GPRS,-1,-71,1357065755709,gsmart,1445577095,0.0012563297988366013,003$,$004,103961951,30.268375013887674,59.85063919689094
8,1,22621,01.01.2013 21:42:36,,7803,250,2,ServiceLog,2G,GPRS,-1,-73,1357065756745,gsmart,1445577095,0.002546559959652124,003$,$004,103961951,30.268375330441145,59.85062062574835
9,250-2-7803-22621,22621,01.01.2013 21:42:36,,7803,-1,-1,ServiceLog,2G,GPRS,-1,-71,1357065756745,gsmart,1445577095,0.002546559959652124,003$,$004,103961951,30.268375330441145,59.85062062574835
10,1,22621,01.01.2013 21:42:37,,7803,250,2,ServiceLog,2G,GPRS,-1,-73,1357065757797,gsmart,1445577095,0.004318344738944004,003$,$004,103961951,30.268375765142363,59.8505951232523
11,250-2-7803-22621,22621,01.01.2013 21:42:37,,7803,-1,-1,ServiceLog,2G,GPRS,-1,-71,1357065757797,gsmart,1445577095,0.004318344738944004,003$,$004,103961951,30.268375765142363,59.8505951232523
12,1,22621,01.01.2013 21:42:38,,7803,250,2,ServiceLog,2G,GPRS,-1,-73,1357065758831,gsmart,1445577095,0.006513108891560607,003$,$004,103961951,30.268376303620098,59.85056353250111
13,250-2-7803-22621,22621,01.01.2013 21:42:38,,7803,-1,-1,ServiceLog,2G,GPRS,-1,-71,1357065758831,gsmart,1445577095,0.006513108891560607,003$,$004,103961951,30.268376303620098,59.85056353250111
14,1,22621,01.01.2013 21:42:39,,7803,250,2,ServiceLog,2G,GPRS,-1,-73,1357065759867,gsmart,1445577095,0.009162805949174417,003$,$004,103961951,30.268376953714032,59.85052539354752
15,250-2-7803-22621,22621,01.01.2013 21:42:39,,7803,-1,-1,ServiceLog,2G,GPRS,-1,-71,1357065759867,gsmart,1445577095,0.009162805949174417,003$,$004,103961951,30.268376953714032,59.85052539354752
