,Active,CID,DateTime,ID,LAC,MCC,MNC,Name,NetworkGen,NetworkType,PSC,Power,TimeStamp,User,race_id,ratio,segment_end_id,segment_start_id,session_id,x,y
0,1,14091,22.10.2015 16:32:29,313,7803,250,2,Сенная площадь 3,2G,GPRS,-1,-71,1445520749586,natalie,1445520749,0.0,032$,$031,552491703,30.320659797622767,59.9268582364028
1,250-2-7803-14091,14091,22.10.2015 16:32:29,313,7803,-1,-1,Сенная площадь 3,2G,GPRS,-1,-79,1445520749586,natalie,1445520749,0.0,032$,$031,552491703,30.320659797622767,59.9268582364028
2,250-2-7803-14091,22669,22.10.2015 16:32:29,313,7803,-1,-1,Сенная площадь 3,2G,GPRS,-1,-105,1445520749586,natalie,1445520749,0.0,032$,$031,552491703,30.320659797622767,59.9268582364028
3,1,14091,22.10.2015 16:32:30,,7803,250,2,ServiceLog,2G,GPRS,-1,-69,1445520750097,natalie,1445520749,0.00012928362998269272,032$,$031,552491703,30.320660562428888,59.926859208642995
4,250-2-7803-14091,22669,22.10.2015 16:32:30,,7803,-1,-1,ServiceLog,2G,GPRS,-1,-73,1445520750097,natalie,1445520749,0.00012928362998269272,032$,$031,552491703,30.320660562428888,59.926859208642995
5,1,14091,22.10.2015 16:32:31,,7803,250,2,ServiceLog,2G,GPRS,-1,-69,1445520751119,natalie,1445520749,0.0011635530317654875,032$,$031,552491703,30.320666680879974,59.926866986566445
6,250-2-7803-14091,22669,22.10.2015 16:32:31,,7803,-1,-1,ServiceLog,2G,GPRS,-1,-73,1445520751119,natalie,1445520749,0.0011635530317654875,032$,$031,552491703,30.320666680879974,59.926866986566445
7,1,14091,22.10.2015 16:32:32,,7803,250,2,ServiceLog,2G,GPRS,-1,-69,1445520752142,natalie,1445520749,0.003234622280843166,032$,$031,552491703,30.320678932751566,59.92688256143731
8,250-2-7803-14091,22669,22.10.2015 16:32:32,,7803,-1,-1,ServiceLog,2G,GPRS,-1,-73,1445520752142,natalie,1445520749,0.003234622280843166,032$,$031,552491703,30.320678932751566,59.92688256143731
9,1,14091,22.10.2015 16:32:33,,7803,250,2,ServiceLog,2G,GPRS,-1,-69,1445520753163,natalie,1445520749,0.00633490040260077,032$,$031,552491703,30.320697273137547,59.92690587615896
10,250-2-7803-14091,22669,22.10.2015 16:32:33,,7803,-1,-1,ServiceLog,2G,GPRS,-1,-73,1445520753163,natalie,1445520749,0.00633490040260077,032$,$031,552491703,30.320697273137547,59.92690587615896
