,Active,CID,DateTime,ID,LAC,MCC,MNC,Name,NetworkGen,NetworkType,PSC,Power,TimeStamp,User,race_id,ratio,segment_end_id,segment_start_id,session_id,x,y
0,1,22668,23.10.2015 9:38:29,123,7803,250,2,Площадь Восстания 3,2G,GPRS,-1,-65,1445582309150,natalie,1445582309,0.0,011$,$012,103961951,30.360233887638362,59.93164777857451
1,250-2-7803-22668,14121,23.10.2015 9:38:29,123,7803,-1,-1,Площадь Восстания 3,2G,GPRS,-1,-69,1445582309150,natalie,1445582309,0.0,011$,$012,103961951,30.360233887638362,59.93164777857451
2,250-2-7803-22668,22625,23.10.2015 9:38:29,123,7803,-1,-1,Площадь Восстания 3,2G,GPRS,-1,-101,1445582309150,natalie,1445582309,0.0,011$,$012,103961951,30.360233887638362,59.93164777857451
3,1,22668,23.10.2015 9:38:29,,7803,250,2,ServiceLog,2G,GPRS,-1,-65,1445582309692,natalie,1445582309,0.00014618919018741702,011$,$012,103961951,30.360233284654594,59.931646572610866
4,250-2-7803-22668,14121,23.10.2015 9:38:29,,7803,-1,-1,ServiceLog,2G,GPRS,-1,-69,1445582309692,natalie,1445582309,0.00014618919018741702,011$,$012,103961951,30.360233284654594,59.931646572610866
5,250-2-7803-22668,22625,23.10.2015 9:38:29,,7803,-1,-1,ServiceLog,2G,GPRS,-1,-101,1445582309692,natalie,1445582309,0.00014618919018741702,011$,$012,103961951,30.360233284654594,59.931646572610866
6,1,22668,23.10.2015 9:38:30,,7803,250,2,ServiceLog,2G,GPRS,-1,-65,1445582310727,natalie,1445582309,0.0012376000373045212,011$,$012,103961951,30.360228782933056,59.931637569195495
7,250-2-7803-22668,14121,23.10.2015 9:38:30,,7803,-1,-1,ServiceLog,2G,GPRS,-1,-67,1445582310727,natalie,1445582309,0.0012376000373045212,011$,$012,103961951,30.360228782933056,59.931637569195495
8,250-2-7803-22668,22625,23.10.2015 9:38:30,,7803,-1,-1,ServiceLog,2G,GPRS,-1,-99,1445582310727,natalie,1445582309,0.0012376000373045212,011$,$012,103961951,30.360228782933056,59.931637569195495
9,1,22668,23.10.2015 9:38:31,,7803,250,2,ServiceLog,2G,GPRS,-1,-65,1445582311750,natalie,1445582309,0.003364059315946927,011$,$012,103961951,30.360220011966963,59.931620027310274
10,250-2-7803-22668,14121,23.10.2015 9:38:31,,7803,-1,-1,ServiceLog,2G,GPRS,-1,-67,1445582311750,natalie,1445582309,0.003364059315946927,011$,$012,103961951,30.360220011966963,59.931620027310274
11,250-2-7803-22668,22625,23.10.2015 9:38:31,,7803,-1,-1,ServiceLog,2G,GPRS,-1,-99,1445582311750,natalie,1445582309,0.003364059315946927,011$,$012,103961951,30.360220011966963,59.931620027310274
12,1,22668,23.10.2015 9:38:32,,7803,250,2,ServiceLog,2G,GPRS,-1,-69,1445582312773,natalie,1445582309,0.006532112057090897,011$,$012,103961951,30.36020694476015,59.9315938929494
13,250-2-7803-22668,14121,23.10.2015 9:38:32,,7803,-1,-1,ServiceLog,2G,GPRS,-1,-73,1445582312773,natalie,1445582309,0.006532112057090897,011$,$012,103961951,30.36020694476015,59.9315938929494
14,250-2-7803-22668,22625,23.10.2015 9:38:32,,7803,-1,-1,ServiceLog,2G,GPRS,-1,-103,1445582312773,natalie,1445582309,0.006532112057090897,011$,$012,103961951,30.36020694476015,59.9315938929494
15,1,22668,23.10.2015 9:38:33,,7803,250,2,ServiceLog,2G,GPRS,-1,-69,1445582313795,natalie,1445582309,0.01073713500457493,011$,$012,103961951,30.360189600382085,59.931559204231476
16,250-2-7803-22668,14121,23.10.2015 9:38:33,,7803,-1,-1,ServiceLog,2G,GPRS,-1,-73,1445582313795,natalie,1445582309,0.01073713500457493,011$,$012,103961951,30.360189600382085,59.931559204231476
17,250-2-7803-22668,22625,23.10.2015 9:38:33,,7803,-1,-1,ServiceLog,2G,GPRS,-1,-103,1445582313795,natalie,1445582309,0.01073713500457493,011$,$012,103961951,30.360189600382085,59.931559204231476
18,1,22668,23.10.2015 9:38:34,,7803,250,2,ServiceLog,2G,GPRS,-1,-69,1445582314814,natalie,1445582309,0.015964798401257998,011$,$012,103961951,30.360168037938422,59.9315160793411
19,250-2-7803-22668,14121,23.10.2015 9:38:34,,7803,-1,-1,ServiceLog,2G,GPRS,-1,-73,1445582314814,natalie,1445582309,0.015964798401257998,011$,$012,103961951,30.360168037938422,59.9315160793411
20,250-2-7803-22668,22625,23.10.2015 9:38:34,,7803,-1,-1,ServiceLog,2G,GPRS,-1,-103,1445582314814,natalie,1445582309,0.015964798401257998,011$,$012,103961951,30.360168037938422,59.9315160793411
21,1,22668,23.10.2015 9:38:35,,7803,250,2,ServiceLog,2G,GPRS,-1,-69,1445582315835,natalie,1445582309,0.022239232564902164,011$,$012,103961951,30.360142157899322,59.931464319185174
