,Active,CID,DateTime,ID,LAC,MCC,MNC,Name,NetworkGen,NetworkType,PSC,Power,TimeStamp,User,race_id,ratio,segment_end_id,segment_start_id,session_id,x,y
0,-1--1-7803-18529,18529,01.01.2013 11:16:33,463,7803,-1,-1,Елизаровская 3,2G,GPRS,-1,-89,1357028193883,gsmart,1445539536,0.0,045$,$046,119655405,30.42348556114825,59.8967600601906
1,1,-1,01.01.2013 11:16:33,463,-1,-1,-1,Елизаровская 3,unknown,unknown,-1,0,1357028193883,gsmart,1445539536,0.0,045$,$046,119655405,30.42348556114825,59.8967600601906
2,-1--1-7803-18529,18529,01.01.2013 11:16:34,,7803,-1,-1,ServiceLog,2G,GPRS,-1,-89,1357028194133,gsmart,1445539536,1.2499982177896903e-05,045$,$046,119655405,30.42348582114083,59.896759815491635
3,1,-1,01.01.2013 11:16:34,,-1,-1,-1,ServiceLog,unknown,unknown,-1,0,1357028194133,gsmart,1445539536,1.2499982177896903e-05,045$,$046,119655405,30.42348582114083,59.896759815491635
4,-1--1-7803-18529,18529,01.01.2013 11:16:35,,7803,-1,-1,ServiceLog,2G,GPRS,-1,-89,1357028195166,gsmart,1445539536,0.0003292173266963145,045$,$046,119655405,30.42349240868304,59.89675361544943
5,1,-1,01.01.2013 11:16:35,,-1,-1,-1,ServiceLog,unknown,unknown,-1,0,1357028195166,gsmart,1445539536,0.0003292173266963145,045$,$046,119655405,30.42349240868304,59.89675361544943
6,-1--1-7803-18529,18529,01.01.2013 11:16:36,,7803,-1,-1,ServiceLog,2G,GPRS,-1,-89,1357028196200,gsmart,1445539536,0.001073696408806301,045$,$046,119655405,30.423507893428233,59.896739041561204
7,1,-1,01.01.2013 11:16:36,,-1,-1,-1,ServiceLog,unknown,unknown,-1,0,1357028196200,gsmart,1445539536,0.001073696408806301,045$,$046,119655405,30.423507893428233,59.896739041561204
8,-1--1-7803-18529,18529,01.01.2013 11:16:37,,7803,-1,-1,ServiceLog,2G,GPRS,-1,-89,1357028197229,gsmart,1445539536,0.0022391402678854917,045$,$046,119655405,30.423532134003455,59.89671622687308
9,1,-1,01.01.2013 11:16:37,,-1,-1,-1,ServiceLog,unknown,unknown,-1,0,1357028197229,gsmart,1445539536,0.0022391402678854917,045$,$046,119655405,30.423532134003455,59.89671622687308
10,-1--1-7803-18529,18529,01.01.2013 11:16:38,,7803,-1,-1,ServiceLog,2G,GPRS,-1,-89,1357028198264,gsmart,1445539536,0.0038386268005336207,045$,$046,119655405,30.423562592149064,59.89668438702724
11,1,-1,01.01.2013 11:16:38,,-1,-1,-1,ServiceLog,unknown,unknown,-1,0,1357028198264,gsmart,1445539536,0.0038386268005336207,045$,$046,119655405,30.423562592149064,59.89668438702724
12,-1--1-7803-18529,18529,01.01.2013 11:16:39,,7803,-1,-1,ServiceLog,2G,GPRS,-1,-89,1357028199298,gsmart,1445539536,0.0058644370724482186,045$,$046,119655405,30.423582809387526,59.89664060910791
13,1,-1,01.01.2013 11:16:39,,-1,-1,-1,ServiceLog,unknown,unknown,-1,0,1357028199298,gsmart,1445539536,0.0058644370724482186,045$,$046,119655405,30.423582809387526,59.89664060910791
14,-1--1-7803-18529,18529,01.01.2013 11:16:40,,7803,-1,-1,ServiceLog,2G,GPRS,-1,-89,1357028200325,gsmart,1445539536,0.008299861354577975,045$,$046,119655405,30.423607114503426,59.896587979321225
15,1,-1,01.01.2013 11:16:40,,-1,-1,-1,ServiceLog,unknown,unknown,-1,0,1357028200325,gsmart,1445539536,0.008299861354577975,045$,$046,119655405,30.423607114503426,59.896587979321225
16,-1--1-7803-18529,18529,01.01.2013 11:16:41,,7803,-1,-1,ServiceLog,2G,GPRS,-1,-89,1357028201357,gsmart,1445539536,0.011172119915473134,045$,$046,119655405,30.423635779150377,59.896525909390554
17,1,-1,01.01.2013 11:16:41,,-1,-1,-1,ServiceLog,unknown,unknown,-1,0,1357028201357,gsmart,1445539536,0.011172119915473134,045$,$046,119655405,30.423635779150377,59.896525909390554
18,-1--1-7803-18529,18529,01.01.2013 11:16:42,,7803,-1,-1,ServiceLog,2G,GPRS,-1,-89,1357028202383,gsmart,1445539536,0.014449979397648824,045$,$046,119655405,30.42366849162484,59.89645507422251
19,1,-1,01.01.2013 11:16:42,,-1,-1,-1,ServiceLog,unknown,unknown,-1,0,1357028202383,gsmart,1445539536,0.014449979397648824,045$,$046,119655405,30.42366849162484,59.89645507422251
20,-1--1-7803-18529,18529,01.01.2013 11:16:43,,7803,-1,-1,ServiceLog,2G,GPRS,-1,-85,1357028203419,gsmart,1445539536,0.018187033320396135,045$,$046,119655405,30.42370578678093,59.89637431559083
