,Active,CID,DateTime,ID,LAC,MCC,MNC,Name,NetworkGen,NetworkType,PSC,Power,TimeStamp,User,race_id,ratio,segment_end_id,segment_start_id,session_id,x,y
0,1,14133,22.10.2015 20:11:04,333,7803,250,2,Горьковская 3,2G,GPRS,-1,-53,1445533864763,natalie,1445533864,0.0,034$,$033,369760759,30.31882613657951,59.95620817305816
1,250-2-7803-14133,22395,22.10.2015 20:11:04,333,7803,-1,-1,Горьковская 3,2G,GPRS,-1,-65,1445533864763,natalie,1445533864,0.0,034$,$033,369760759,30.31882613657951,59.95620817305816
2,1,14133,22.10.2015 20:11:05,,7803,250,2,ServiceLog,2G,GPRS,-1,-53,1445533865443,natalie,1445533864,0.0002456010021201406,034$,$033,369760759,30.318824814499486,59.95621066851625
3,250-2-7803-14133,22395,22.10.2015 20:11:05,,7803,-1,-1,ServiceLog,2G,GPRS,-1,-65,1445533865443,natalie,1445533864,0.0002456010021201406,034$,$033,369760759,30.318824814499486,59.95621066851625
4,1,14133,22.10.2015 20:11:06,,7803,250,2,ServiceLog,2G,GPRS,-1,-53,1445533866464,natalie,1445533864,0.0015368123375670588,034$,$033,369760759,30.318817863857184,59.956223788018995
5,250-2-7803-14133,22395,22.10.2015 20:11:06,,7803,-1,-1,ServiceLog,2G,GPRS,-1,-65,1445533866464,natalie,1445533864,0.0015368123375670588,034$,$033,369760759,30.318817863857184,59.956223788018995
6,1,14133,22.10.2015 20:11:07,,7803,250,2,ServiceLog,2G,GPRS,-1,-53,1445533867486,natalie,1445533864,0.003938288455067115,034$,$033,369760759,30.318804936615113,59.95624818848223
7,250-2-7803-14133,22395,22.10.2015 20:11:07,,7803,-1,-1,ServiceLog,2G,GPRS,-1,-65,1445533867486,natalie,1445533864,0.003938288455067115,034$,$033,369760759,30.318804936615113,59.95624818848223
8,1,14133,22.10.2015 20:11:08,,7803,250,2,ServiceLog,2G,GPRS,-1,-53,1445533868506,natalie,1445533864,0.007441352626864269,034$,$033,369760759,30.318786079480446,59.95628378172025
9,250-2-7803-14133,22395,22.10.2015 20:11:08,,7803,-1,-1,ServiceLog,2G,GPRS,-1,-67,1445533868506,natalie,1445533864,0.007441352626864269,034$,$033,369760759,30.318786079480446,59.95628378172025
10,1,14133,22.10.2015 20:11:09,,7803,250,2,ServiceLog,2G,GPRS,-1,-53,1445533869533,natalie,1445533864,0.012085064661005477,034$,$033,369760759,30.31876108219268,59.95633096456741
11,250-2-7803-14133,22395,22.10.2015 20:11:09,,7803,-1,-1,ServiceLog,2G,GPRS,-1,-67,1445533869533,natalie,1445533864,0.012085064661005477,034$,$033,369760759,30.31876108219268,59.95633096456741
12,1,14133,22.10.2015 20:11:10,,7803,250,2,ServiceLog,2G,GPRS,-1,-53,1445533870552,natalie,1445533864,0.01779997236752273,034$,$033,369760759,30.31873031861573,59.95638903130079
13,250-2-7803-14133,22395,22.10.2015 20:11:10,,7803,-1,-1,ServiceLog,2G,GPRS,-1,-67,1445533870552,natalie,1445533864,0.01779997236752273,034$,$033,369760759,30.31873031861573,59.95638903130079
14,1,14133,22.10.2015 20:11:11,,7803,250,2,ServiceLog,2G,GPRS,-1,-53,1445533871622,natalie,1445533864,0.024988133956125917,034$,$033,369760759,30.318691624454157,59.956462066992394
15,250-2-7803-14133,22395,22.10.2015 20:11:11,,7803,-1,-1,ServiceLog,2G,GPRS,-1,-67,1445533871622,natalie,1445533864,0.024988133956125917,034$,$033,369760759,30.318691624454157,59.956462066992394
16,1,14133,22.10.2015 20:11:12,,7803,250,2,ServiceLog,2G,GPRS,-1,-53,1445533872646,natalie,1445533864,0.03300618013926246,034$,$033,369760759,30.3186484629906,59.95654353457988
17,250-2-7803-14133,22395,22.10.2015 20:11:12,,7803,-1,-1,ServiceLog,2G,GPRS,-1,-71,1445533872646,natalie,1445533864,0.03300618013926246,034$,$033,369760759,30.3186484629906,59.95654353457988
18,1,14133,22.10.2015 20:11:13,,7803,250,2,ServiceLog,2G,GPRS,-1,-53,1445533873660,natalie,1445533864,0.042043553206731164,034$,$033,369760759,30.318599814449616,59.95663535882724
19,250-2-7803-14133,22395,22.10.2015 20:11:13,,7803,-1,-1,ServiceLog,2G,GPRS,-1,-71,1445533873660,natalie,1445533864,0.042043553206731164,034$,$033,369760759,30.318599814449616,59.95663535882724
20,1,14133,22.10.2015 20:11:13,334,7803,250,2,Горьковская 4,2G,GPRS,-1,-53,1445533873743,natalie,1445533864,0.042043553206731164,034$,$033,369760759,30.318599814449616,59.95663535882724
21,250-2-7803-14133,22395,22.10.2015 20:11:13,334,7803,-1,-1,Горьковская 4,2G,GPRS,-1,-71,1445533873743,natalie,1445533864,0.042043553206731164,034$,$033,369760759,30.318599814449616,59.95663535882724
22,1,14133,22.10.2015 20:11:14,,7803,250,2,ServiceLog,2G,GPRS,-1,-53,1445533874689,natalie,1445533864,0.05106777227586255,034$,$033,369760759,30.31855123671713,59.95672704916946
23,250-2-7803-14133,22395,22.10.2015 20:11:14,,7803,-1,-1,ServiceLog,2G,GPRS,-1,-71,1445533874689,natalie,1445533864,0.05106777227586255,034$,$033,369760759,30.31855123671713,59.95672704916946
24,1,14133,22.10.2015 20:11:15,,7803,250,2,ServiceLog,2G,GPRS,-1,-53,1445533875710,natalie,1445533864,0.06080744495139125,034$,$033,369760759,30.318498807669247,59.95682600857473
25,250-2-7803-14133,22395,22.10.2015 20:11:15,,7803,-1,-1,ServiceLog,2G,GPRS,-1,-71,1445533875710,natalie,1445533864,0.06080744495139125,034$,$033,369760759,30.318498807669247,59.95682600857473
26,1,14133,22.10.2015 20:11:16,,7803,250,2,ServiceLog,2G,GPRS,-1,-53,1445533876744,natalie,1445533864,0.07067112694710795,034$,$033,369760759,30.318445711074226,59.956926227668625
27,250-2-7803-14133,22395,22.10.2015 20:11:16,,7803,-1,-1,ServiceLog,2G,GPRS,-1,-71,1445533876744,natalie,1445533864,0.07067112694710795,034$,$033,369760759,30.318445711074226,59.956926227668625
28,1,14133,22.10.2015 20:11:17,,7803,250,2,ServiceLog,2G,GPRS,-1,-51,1445533877777,natalie,1445533864,0.08052527028920027,034$,$033,369760759,30.31839266582616,59.957026349543185
29,250-2-7803-14133,22395,22.10.2015 20:11:17,,7803,-1,-1,ServiceLog,2G,GPRS,-1,-71,1445533877777,natalie,1445533864,0.08052527028920027,034$,$033,369760759,30.31839266582616,59.957026349543185
30,1,14133,22.10.2015 20:11:18,,7803,250,2,ServiceLog,2G,GPRS,-1,-51,1445533878803,natalie,1445533864,0.09031263850720787,034$,$033,369760759,30.318339980031254,59.957125792657436
31,250-2-7803-14133,22395,22.10.2015 20:11:18,,7803,-1,-1,ServiceLog,2G,GPRS,-1,-71,1445533878803,natalie,1445533864,0.09031263850720787,034$,$033,369760759,30.318339980031254,59.957125792657436
32,1,14133,22.10.2015 20:11:19,,7803,250,2,ServiceLog,2G,GPRS,-1,-51,1445533879822,natalie,1445533864,0.10003323160113077,034$,$033,369760759,30.318287653689517,59.95722455701749
33,250-2-7803-14133,22395,22.10.2015 20:11:19,,7803,-1,-1,ServiceLog,2G,GPRS,-1,-67,1445533879822,natalie,1445533864,0.10003323160113077,034$,$033,369760759,30.318287653689517,59.95722455701749
34,1,14133,22.10.2015 20:11:20,,7803,250,2,ServiceLog,2G,GPRS,-1,-51,1445533880846,natalie,1445533864,0.10980152023753255,034$,$033,369760759,30.318235070600768,59.95732380568311
35,250-2-7803-14133,22395,22.10.2015 20:11:20,,7803,-1,-1,ServiceLog,2G,GPRS,-1,-67,1445533880846,natalie,1445533864,0.10980152023753255,034$,$033,369760759,30.318235070600768,59.95732380568311
