,Active,CID,ID,LAC,MCC,MNC,Name,NetworkGen,NetworkType,PSC,Power,TimeStamp,User,race_id,ratio,segment_end_id,segment_start_id,x,y
0,1,65570097,283,100,250,1,Московские ворота 3,3G,HSPA,505,-77,1427366952260,Stanislav,1427366952,0.0,029$,$028,30.318069069247592,59.891734315644825
1,250-1-100-65570097,-1,283,-1,-1,-1,Московские ворота 3,3G,HSPA,505,-75,1427366952260,Stanislav,1427366952,0.0,029$,$028,30.318069069247592,59.891734315644825
2,1,65570097,,100,250,1,ServiceLog,3G,HSPA,505,-77,1427366953164,Stanislav,1427366952,0.00041406467828430964,029$,$028,30.318068756900303,59.89174036627601
3,250-1-100-65570097,-1,,-1,-1,-1,ServiceLog,3G,HSPA,505,-75,1427366953164,Stanislav,1427366952,0.00041406467828430964,029$,$028,30.318068756900303,59.89174036627601
4,1,65570097,,100,250,1,ServiceLog,3G,HSPA,505,-75,1427366954173,Stanislav,1427366952,0.0018542200382621816,029$,$028,30.31806767052746,59.891761410923934
5,250-1-100-65570097,-1,,-1,-1,-1,ServiceLog,3G,HSPA,505,-71,1427366954173,Stanislav,1427366952,0.0018542200382621816,029$,$028,30.31806767052746,59.891761410923934
6,1,65570097,,100,250,1,ServiceLog,3G,HSPA,505,-75,1427366955190,Stanislav,1427366952,0.004349772488033636,029$,$028,30.318065788021936,59.891797877807086
7,250-1-100-65570097,-1,,-1,-1,-1,ServiceLog,3G,HSPA,505,-71,1427366955190,Stanislav,1427366952,0.004349772488033636,029$,$028,30.318065788021936,59.891797877807086
8,1,65570097,,100,250,1,ServiceLog,3G,HSPA,505,-69,1427366956201,Stanislav,1427366952,0.007869445788601586,029$,$028,30.318063132976786,59.89184930984379
9,250-1-100-65570097,-1,,-1,-1,-1,ServiceLog,3G,HSPA,505,-71,1427366956201,Stanislav,1427366952,0.007869445788601586,029$,$028,30.318063132976786,59.89184930984379
