,Active,CID,DateTime,ID,LAC,MCC,MNC,Name,NetworkGen,NetworkType,PSC,Power,TimeStamp,User,race_id,ratio,segment_end_id,segment_start_id,session_id,x,y
0,1,22625,01.01.2013 21:22:16,123,7803,250,2,Площадь Восстания 3,2G,GPRS,-1,-69,1357064537410,gsmart,1445575879,0.0,011$,$012,103961951,30.360233887638362,59.93164777857451
1,250-2-7803-22625,14121,01.01.2013 21:22:16,123,7803,-1,-1,Площадь Восстания 3,2G,GPRS,-1,-87,1357064537410,gsmart,1445575879,0.0,011$,$012,103961951,30.360233887638362,59.93164777857451
2,1,22625,01.01.2013 21:22:17,,7803,250,2,ServiceLog,2G,GPRS,-1,-69,1357064537580,gsmart,1445575879,1.7467566579489983e-05,011$,$012,103961951,30.36023381559022,59.9316476344787
3,250-2-7803-22625,14121,01.01.2013 21:22:17,,7803,-1,-1,ServiceLog,2G,GPRS,-1,-87,1357064537580,gsmart,1445575879,1.7467566579489983e-05,011$,$012,103961951,30.36023381559022,59.9316476344787
4,250-2-7803-22625,22625,01.01.2013 21:22:17,,7803,-1,-1,ServiceLog,2G,GPRS,-1,-109,1357064537580,gsmart,1445575879,1.7467566579489983e-05,011$,$012,103961951,30.36023381559022,59.9316476344787
5,1,22625,01.01.2013 21:22:18,,7803,250,2,ServiceLog,2G,GPRS,-1,-69,1357064538622,gsmart,1445575879,0.0008878519563834139,011$,$012,103961951,30.360230225532298,59.9316404543854
6,250-2-7803-22625,14121,01.01.2013 21:22:18,,7803,-1,-1,ServiceLog,2G,GPRS,-1,-87,1357064538622,gsmart,1445575879,0.0008878519563834139,011$,$012,103961951,30.360230225532298,59.9316404543854
7,250-2-7803-22625,22625,01.01.2013 21:22:18,,7803,-1,-1,ServiceLog,2G,GPRS,-1,-109,1357064538622,gsmart,1445575879,0.0008878519563834139,011$,$012,103961951,30.360230225532298,59.9316404543854
8,1,22625,01.01.2013 21:22:19,,7803,250,2,ServiceLog,2G,GPRS,-1,-69,1357064539663,gsmart,1445575879,0.003068017160321147,011$,$012,103961951,30.360221233046406,59.93162246946318
9,250-2-7803-22625,14121,01.01.2013 21:22:19,,7803,-1,-1,ServiceLog,2G,GPRS,-1,-87,1357064539663,gsmart,1445575879,0.003068017160321147,011$,$012,103961951,30.360221233046406,59.93162246946318
10,250-2-7803-22625,22625,01.01.2013 21:22:19,,7803,-1,-1,ServiceLog,2G,GPRS,-1,-109,1357064539663,gsmart,1445575879,0.003068017160321147,011$,$012,103961951,30.360221233046406,59.93162246946318
11,1,22625,01.01.2013 21:22:20,,7803,250,2,ServiceLog,2G,GPRS,-1,-69,1357064540710,gsmart,1445575879,0.006582081570006324,011$,$012,103961951,30.360206738651854,59.93159348073349
12,250-2-7803-22625,14121,01.01.2013 21:22:20,,7803,-1,-1,ServiceLog,2G,GPRS,-1,-87,1357064540710,gsmart,1445575879,0.006582081570006324,011$,$012,103961951,30.360206738651854,59.93159348073349
13,250-2-7803-22625,22625,01.01.2013 21:22:20,,7803,-1,-1,ServiceLog,2G,GPRS,-1,-109,1357064540710,gsmart,1445575879,0.006582081570006324,011$,$012,103961951,30.360206738651854,59.93159348073349
14,1,22625,01.01.2013 21:22:21,,7803,250,2,ServiceLog,2G,GPRS,-1,-69,1357064541751,gsmart,1445575879,0.011389769440578712,011$,$012,103961951,30.360186908473256,59.9315538204165
15,250-2-7803-22625,14121,01.01.2013 21:22:21,,7803,-1,-1,ServiceLog,2G,GPRS,-1,-95,1357064541751,gsmart,1445575879,0.011389769440578712,011$,$012,103961951,30.360186908473256,59.9315538204165
16,250-2-7803-22625,22625,01.01.2013 21:22:21,,7803,-1,-1,ServiceLog,2G,GPRS,-1,-109,1357064541751,gsmart,1445575879,0.011389769440578712,011$,$012,103961951,30.360186908473256,59.9315538204165
17,1,22625,01.01.2013 21:22:22,,7803,250,2,ServiceLog,2G,GPRS,-1,-69,1357064542793,gsmart,1445575879,0.017513951224970858,011$,$012,103961951,30.360161648177275,59.931503299807126
18,250-2-7803-22625,14121,01.01.2013 21:22:22,,7803,-1,-1,ServiceLog,2G,GPRS,-1,-93,1357064542793,gsmart,1445575879,0.017513951224970858,011$,$012,103961951,30.360161648177275,59.931503299807126
19,1,22625,01.01.2013 21:22:23,,7803,250,2,ServiceLog,2G,GPRS,-1,-69,1357064543825,gsmart,1445575879,0.024873030885552636,011$,$012,103961951,30.360131294321544,59.93144259197293
20,250-2-7803-22625,14121,01.01.2013 21:22:23,,7803,-1,-1,ServiceLog,2G,GPRS,-1,-93,1357064543825,gsmart,1445575879,0.024873030885552636,011$,$012,103961951,30.360131294321544,59.93144259197293
21,1,22625,01.01.2013 21:22:24,,7803,250,2,ServiceLog,2G,GPRS,-1,-69,1357064544862,gsmart,1445575879,0.03356456893654606,011$,$012,103961951,30.36009544450006,59.931370892041926
22,250-2-7803-22625,14121,01.01.2013 21:22:24,,7803,-1,-1,ServiceLog,2G,GPRS,-1,-93,1357064544862,gsmart,1445575879,0.03356456893654606,011$,$012,103961951,30.36009544450006,59.931370892041926
23,1,22625,01.01.2013 21:22:25,,7803,250,2,ServiceLog,2G,GPRS,-1,-69,1357064545901,gsmart,1445575879,0.04357657252340933,011$,$012,103961951,30.360054148179536,59.93128829887697
24,250-2-7803-22625,14121,01.01.2013 21:22:25,,7803,-1,-1,ServiceLog,2G,GPRS,-1,-91,1357064545901,gsmart,1445575879,0.04357657252340933,011$,$012,103961951,30.360054148179536,59.93128829887697
25,1,22625,01.01.2013 21:22:26,,7803,250,2,ServiceLog,2G,GPRS,-1,-69,1357064546931,gsmart,1445575879,0.05478990089124797,011$,$012,103961951,30.360007896777553,59.93119579524212
26,250-2-7803-22625,14121,01.01.2013 21:22:26,,7803,-1,-1,ServiceLog,2G,GPRS,-1,-91,1357064546931,gsmart,1445575879,0.05478990089124797,011$,$012,103961951,30.360007896777553,59.93119579524212
27,1,22625,01.01.2013 21:22:27,,7803,250,2,ServiceLog,2G,GPRS,-1,-69,1357064547983,gsmart,1445575879,0.06756656702896037,011$,$012,103961951,30.359955197106054,59.93109039463797
28,250-2-7803-22625,14121,01.01.2013 21:22:27,,7803,-1,-1,ServiceLog,2G,GPRS,-1,-91,1357064547983,gsmart,1445575879,0.06756656702896037,011$,$012,103961951,30.359955197106054,59.93109039463797
29,1,22625,01.01.2013 21:22:29,,7803,250,2,ServiceLog,2G,GPRS,-1,-69,1357064549023,gsmart,1445575879,0.08151250478021486,011$,$012,103961951,30.359897390855,59.93097538352919
