,Active,CID,DateTime,ID,LAC,MCC,MNC,Name,NetworkGen,NetworkType,PSC,Power,TimeStamp,User,race_id,ratio,segment_end_id,segment_start_id,x,y
0,1,22406,25 Окт 2015 г. 14:42:44,263,7803,250,2,Парк Победы 3,2G,EDGE,-1,-51,1445773364340, julia,1445773364,0.0,027$,$026,30.321808523071454,59.866426858889255
1,1,22406,25 Окт 2015 г. 14:42:44,,7803,250,2,ServiceLog,2G,EDGE,-1,-51,1445773364997, julia,1445773364,0.00017687935946909784,027$,$026,30.321807503766642,59.86642908283184
2,1,22406,25 Окт 2015 г. 14:42:46,,7803,250,2,ServiceLog,2G,EDGE,-1,-51,1445773366024, julia,1445773364,0.0011620652495290859,027$,$026,30.321801826424064,59.866441469785215
3,1,22406,25 Окт 2015 г. 14:42:47,,7803,250,2,ServiceLog,2G,EDGE,-1,-51,1445773367041, julia,1445773364,0.0029894788995605786,027$,$026,30.32179129556544,59.866464446236506
4,1,22406,25 Окт 2015 г. 14:42:48,,7803,250,2,ServiceLog,2G,EDGE,-1,-51,1445773368065, julia,1445773364,0.005685896101296666,027$,$026,30.321775756889604,59.86649834882095
5,1,22406,25 Окт 2015 г. 14:42:49,,7803,250,2,ServiceLog,2G,EDGE,-1,-51,1445773369092, julia,1445773364,0.009253354767363208,027$,$026,30.321755198652646,59.86654320312812
6,1,22406,25 Окт 2015 г. 14:42:50,,7803,250,2,ServiceLog,2G,EDGE,-1,-51,1445773370118, julia,1445773364,0.013680482803576107,027$,$026,30.321729686388665,59.86659886613064
7,1,22406,25 Окт 2015 г. 14:42:51,,7803,250,2,ServiceLog,2G,EDGE,-1,-51,1445773371145, julia,1445773364,0.018975909463468593,027$,$026,30.3217090708538,59.86666630987952
8,1,22406,25 Окт 2015 г. 14:42:52,,7803,250,2,ServiceLog,2G,EDGE,-1,-51,1445773372171, julia,1445773364,0.025129323075946158,027$,$026,30.321690465081556,59.86674514764366
9,1,22406,25 Окт 2015 г. 14:42:53,,7803,250,2,ServiceLog,2G,EDGE,-1,-51,1445773373197, julia,1445773364,0.03214545907702394,027$,$026,30.321669250738317,59.86683503841111
10,1,22406,25 Окт 2015 г. 14:42:54,,7803,250,2,ServiceLog,2G,EDGE,-1,-51,1445773374216, julia,1445773364,0.039967640389419065,027$,$026,30.32164559919575,59.86693525594843
11,1,22406,25 Окт 2015 г. 14:42:55,,7803,250,2,ServiceLog,2G,EDGE,-1,-51,1445773375239, julia,1445773364,0.048676534417221744,027$,$026,30.321619266543827,59.867046833665505
12,1,22406,25 Окт 2015 г. 14:42:56,,7803,250,2,ServiceLog,2G,EDGE,-1,-51,1445773376269, julia,1445773364,0.058311527659182696,027$,$026,30.321590133691537,59.8671702760622
13,1,22406,25 Окт 2015 г. 14:42:56,264,7803,250,2,Парк Победы 4,2G,EDGE,-1,-51,1445773376961, julia,1445773364,0.058311527659182696,027$,$026,30.321590133691537,59.8671702760622
