,Active,CID,DateTime,ID,LAC,MCC,MNC,Name,NetworkGen,NetworkType,PSC,Power,TimeStamp,User,race_id,ratio,segment_end_id,segment_start_id,session_id,x,y
0,1,3861,22 окт. 2015 г. 22:06:35,433,100,250,1,Обухово 3,2G,EDGE,-1,-57,1445540796068,lena ,1445540796,0.0,044$,$043,119655405,30.45779999999999,59.848807297957244
1,250-1-100-3861,18546,22 окт. 2015 г. 22:06:35,433,7803,250,2,Обухово 3,2G,EDGE,-1,-89,1445540796068,lena ,1445540796,0.0,044$,$043,119655405,30.45779999999999,59.848807297957244
2,1,3861,22 окт. 2015 г. 22:06:36,,100,250,1,ServiceLog,2G,EDGE,-1,-57,1445540796592,lena ,1445540796,8.7995268808881e-05,044$,$043,119655405,30.45779999999999,59.84880894279016
3,250-1-100-3861,18546,22 окт. 2015 г. 22:06:36,,7803,250,2,ServiceLog,2G,EDGE,-1,-89,1445540796592,lena ,1445540796,8.7995268808881e-05,044$,$043,119655405,30.45779999999999,59.84880894279016
4,1,3861,22 окт. 2015 г. 22:06:37,,100,250,1,ServiceLog,2G,EDGE,-1,-57,1445540797622,lena ,1445540796,0.0007739249340240941,044$,$043,119655405,30.45779999999999,59.848821764382386
5,250-1-100-3861,18546,22 окт. 2015 г. 22:06:37,,7803,250,2,ServiceLog,2G,EDGE,-1,-89,1445540797622,lena ,1445540796,0.0007739249340240941,044$,$043,119655405,30.45779999999999,59.848821764382386
6,1,3861,22 окт. 2015 г. 22:06:38,,100,250,1,ServiceLog,2G,EDGE,-1,-61,1445540798657,lena ,1445540796,0.0021481319852816186,044$,$043,119655405,30.45779999999999,59.848847451436264
7,250-1-100-3861,18546,22 окт. 2015 г. 22:06:38,,7803,250,2,ServiceLog,2G,EDGE,-1,-89,1445540798657,lena ,1445540796,0.0021481319852816186,044$,$043,119655405,30.45779999999999,59.848847451436264
8,1,3861,22 окт. 2015 г. 22:06:39,,100,250,1,ServiceLog,2G,EDGE,-1,-61,1445540799729,lena ,1445540796,0.004295327932889948,044$,$043,119655405,30.45779999999999,59.84888758737018
9,250-1-100-3861,18546,22 окт. 2015 г. 22:06:39,,7803,250,2,ServiceLog,2G,EDGE,-1,-89,1445540799729,lena ,1445540796,0.004295327932889948,044$,$043,119655405,30.45779999999999,59.84888758737018
10,1,3861,22 окт. 2015 г. 22:06:40,,100,250,1,ServiceLog,2G,EDGE,-1,-63,1445540800759,lena ,1445540796,0.007052250469255617,044$,$043,119655405,30.45779999999999,59.84893912039796
11,250-1-100-3861,18546,22 окт. 2015 г. 22:06:40,,7803,250,2,ServiceLog,2G,EDGE,-1,-89,1445540800759,lena ,1445540796,0.007052250469255617,044$,$043,119655405,30.45779999999999,59.84893912039796
12,1,3861,22 окт. 2015 г. 22:06:41,,100,250,1,ServiceLog,2G,EDGE,-1,-63,1445540801846,lena ,1445540796,0.010699215179104304,044$,$043,119655405,30.45779999999999,59.849007290175386
13,250-1-100-3861,18546,22 окт. 2015 г. 22:06:41,,7803,250,2,ServiceLog,2G,EDGE,-1,-89,1445540801846,lena ,1445540796,0.010699215179104304,044$,$043,119655405,30.45779999999999,59.849007290175386
14,1,3861,22 окт. 2015 г. 22:06:42,,100,250,1,ServiceLog,2G,EDGE,-1,-61,1445540802869,lena ,1445540796,0.01482321472329897,044$,$043,119655405,30.45779999999999,59.84908437661297
15,250-1-100-3861,18546,22 окт. 2015 г. 22:06:42,,7803,250,2,ServiceLog,2G,EDGE,-1,-89,1445540802869,lena ,1445540796,0.01482321472329897,044$,$043,119655405,30.45779999999999,59.84908437661297
16,1,3861,22 окт. 2015 г. 22:06:43,,100,250,1,ServiceLog,2G,EDGE,-1,-61,1445540803893,lena ,1445540796,0.0196230059977913,044$,$043,119655405,30.45779999999999,59.84917409482934
17,250-1-100-3861,18546,22 окт. 2015 г. 22:06:43,,7803,250,2,ServiceLog,2G,EDGE,-1,-89,1445540803893,lena ,1445540796,0.0196230059977913,044$,$043,119655405,30.45779999999999,59.84917409482934
18,1,3861,22 окт. 2015 г. 22:06:44,,100,250,1,ServiceLog,2G,EDGE,-1,-65,1445540804910,lena ,1445540796,0.025055200774488178,044$,$043,119655405,30.45779999999999,59.84927563370842
19,250-1-100-3861,18546,22 окт. 2015 г. 22:06:44,,7803,250,2,ServiceLog,2G,EDGE,-1,-89,1445540804910,lena ,1445540796,0.025055200774488178,044$,$043,119655405,30.45779999999999,59.84927563370842
20,1,3861,22 окт. 2015 г. 22:06:45,,100,250,1,ServiceLog,2G,EDGE,-1,-65,1445540805929,lena ,1445540796,0.031162964669678994,044$,$043,119655405,30.45779999999999,59.84938979999212
21,250-1-100-3861,18546,22 окт. 2015 г. 22:06:45,,7803,250,2,ServiceLog,2G,EDGE,-1,-89,1445540805929,lena ,1445540796,0.031162964669678994,044$,$043,119655405,30.45779999999999,59.84938979999212
22,1,3861,22 окт. 2015 г. 22:06:46,,100,250,1,ServiceLog,2G,EDGE,-1,-69,1445540806944,lena ,1445540796,0.037908382789339876,044$,$043,119655405,30.45779999999999,59.84951588484938
23,250-1-100-3861,18546,22 окт. 2015 г. 22:06:46,,7803,250,2,ServiceLog,2G,EDGE,-1,-89,1445540806944,lena ,1445540796,0.037908382789339876,044$,$043,119655405,30.45779999999999,59.84951588484938
24,1,3861,22 окт. 2015 г. 22:06:47,,100,250,1,ServiceLog,2G,EDGE,-1,-69,1445540807966,lena ,1445540796,0.04536749443707927,044$,$043,119655405,30.45785407524571,59.84964818139963
25,250-1-100-3861,18546,22 окт. 2015 г. 22:06:47,,7803,250,2,ServiceLog,2G,EDGE,-1,-89,1445540807966,lena ,1445540796,0.04536749443707927,044$,$043,119655405,30.45785407524571,59.84964818139963
26,1,3861,22 окт. 2015 г. 22:06:47,434,100,250,1,Обухово 4,2G,EDGE,-1,-69,1445540808376,lena ,1445540796,0.04536749443707927,044$,$043,119655405,30.45785407524571,59.84964818139963
27,250-1-100-3861,18546,22 окт. 2015 г. 22:06:47,434,7803,250,2,Обухово 4,2G,EDGE,-1,-89,1445540808376,lena ,1445540796,0.04536749443707927,044$,$043,119655405,30.45785407524571,59.84964818139963
28,1,3861,22 окт. 2015 г. 22:06:48,,100,250,1,ServiceLog,2G,EDGE,-1,-81,1445540808983,lena ,1445540796,0.0501560343851348,044$,$043,119655405,30.45794158450238,59.84972615257521
29,250-1-100-3861,18546,22 окт. 2015 г. 22:06:48,,7803,250,2,ServiceLog,2G,EDGE,-1,-89,1445540808983,lena ,1445540796,0.0501560343851348,044$,$043,119655405,30.45794158450238,59.84972615257521
30,1,3861,22 окт. 2015 г. 22:06:50,,100,250,1,ServiceLog,2G,EDGE,-1,-81,1445540810008,lena ,1445540796,0.058242116513298074,044$,$043,119655405,30.45808935543968,59.849857816788194
31,250-1-100-3861,18546,22 окт. 2015 г. 22:06:50,,7803,250,2,ServiceLog,2G,EDGE,-1,-89,1445540810008,lena ,1445540796,0.058242116513298074,044$,$043,119655405,30.45808935543968,59.849857816788194
32,1,3861,22 окт. 2015 г. 22:06:51,,100,250,1,ServiceLog,2G,EDGE,-1,-95,1445540811028,lena ,1445540796,0.06628875719178602,044$,$043,119655405,30.458236405595272,59.8499888382661
33,250-1-100-3861,18546,22 окт. 2015 г. 22:06:51,,7803,250,2,ServiceLog,2G,EDGE,-1,-89,1445540811028,lena ,1445540796,0.06628875719178602,044$,$043,119655405,30.458236405595272,59.8499888382661
34,1,3861,22 окт. 2015 г. 22:06:52,,100,250,1,ServiceLog,2G,EDGE,-1,-95,1445540812054,lena ,1445540796,0.07438272760988436,044$,$043,119655405,30.458384320688907,59.85012062988217
35,250-1-100-3861,18546,22 окт. 2015 г. 22:06:52,,7803,250,2,ServiceLog,2G,EDGE,-1,-89,1445540812054,lena ,1445540796,0.07438272760988436,044$,$043,119655405,30.458384320688907,59.85012062988217
36,1,3861,22 окт. 2015 г. 22:06:53,,100,250,1,ServiceLog,2G,EDGE,-1,-105,1445540813073,lena ,1445540796,0.08242147811758606,044$,$043,119655405,30.458531226653793,59.85025152185296
37,250-1-100-3861,18546,22 окт. 2015 г. 22:06:53,,7803,250,2,ServiceLog,2G,EDGE,-1,-89,1445540813073,lena ,1445540796,0.08242147811758606,044$,$043,119655405,30.458531226653793,59.85025152185296
38,1,3861,22 окт. 2015 г. 22:06:54,,100,250,1,ServiceLog,2G,EDGE,-1,-105,1445540814149,lena ,1445540796,0.09090989312605677,044$,$043,119655405,30.45868635011434,59.85038973498398
39,250-1-100-3861,18546,22 окт. 2015 г. 22:06:54,,7803,250,2,ServiceLog,2G,EDGE,-1,-89,1445540814149,lena ,1445540796,0.09090989312605677,044$,$043,119655405,30.45868635011434,59.85038973498398
40,1,3861,22 окт. 2015 г. 22:06:55,,100,250,1,ServiceLog,2G,EDGE,-1,-109,1445540815181,lena ,1445540796,0.09905119892631907,044$,$043,119655405,30.45883513024912,59.85052229574904
41,250-1-100-3861,18546,22 окт. 2015 г. 22:06:55,,7803,250,2,ServiceLog,2G,EDGE,-1,-89,1445540815181,lena ,1445540796,0.09905119892631907,044$,$043,119655405,30.45883513024912,59.85052229574904
42,1,3861,22 окт. 2015 г. 22:06:56,,100,250,1,ServiceLog,2G,EDGE,-1,-109,1445540816235,lena ,1445540796,0.10736605839025999,044$,$043,119655405,30.4589870820296,59.85065768185559
43,250-1-100-3861,18546,22 окт. 2015 г. 22:06:56,,7803,250,2,ServiceLog,2G,EDGE,-1,-89,1445540816235,lena ,1445540796,0.10736605839025999,044$,$043,119655405,30.4589870820296,59.85065768185559
44,1,3861,22 окт. 2015 г. 22:06:57,,100,250,1,ServiceLog,2G,EDGE,-1,-107,1445540817268,lena ,1445540796,0.11551525248045737,044$,$043,119655405,30.459136006320723,59.850790369993085
45,250-1-100-3861,18546,22 окт. 2015 г. 22:06:57,,7803,250,2,ServiceLog,2G,EDGE,-1,-89,1445540817268,lena ,1445540796,0.11551525248045737,044$,$043,119655405,30.459136006320723,59.850790369993085
46,1,3861,22 окт. 2015 г. 22:06:58,,100,250,1,ServiceLog,2G,EDGE,-1,-107,1445540818302,lena ,1445540796,0.123672336741441,044$,$043,119655405,30.459285074802562,59.850923186071384
47,250-1-100-3861,18546,22 окт. 2015 г. 22:06:58,,7803,250,2,ServiceLog,2G,EDGE,-1,-89,1445540818302,lena ,1445540796,0.123672336741441,044$,$043,119655405,30.459285074802562,59.850923186071384
48,1,3861,22 окт. 2015 г. 22:06:59,,100,250,1,ServiceLog,2G,EDGE,-1,-105,1445540819318,lena ,1445540796,0.13168742049848634,044$,$043,119655405,30.459431548264057,59.851053689538844
49,250-1-100-3861,18546,22 окт. 2015 г. 22:06:59,,7803,250,2,ServiceLog,2G,EDGE,-1,-89,1445540819318,lena ,1445540796,0.13168742049848634,044$,$043,119655405,30.459431548264057,59.851053689538844
50,1,3861,22 окт. 2015 г. 22:07:00,,100,250,1,ServiceLog,2G,EDGE,-1,-105,1445540820350,lena ,1445540796,0.13982872441789745,044$,$043,119655405,30.459580328364467,59.85118624762855
51,250-1-100-3861,18546,22 окт. 2015 г. 22:07:00,,7803,250,2,ServiceLog,2G,EDGE,-1,-89,1445540820350,lena ,1445540796,0.13982872441789745,044$,$043,119655405,30.459580328364467,59.85118624762855
52,1,3861,22 окт. 2015 г. 22:07:01,,100,250,1,ServiceLog,2G,EDGE,-1,-105,1445540821359,lena ,1445540796,0.1477885863836949,044$,$043,119655405,30.45972579266285,59.85131585093914
53,250-1-100-3861,18546,22 окт. 2015 г. 22:07:01,,7803,250,2,ServiceLog,2G,EDGE,-1,-89,1445540821359,lena ,1445540796,0.1477885863836949,044$,$043,119655405,30.45972579266285,59.85131585093914
