,Active,CID,DateTime,ID,LAC,MCC,MNC,Name,NetworkGen,NetworkType,PSC,Power,TimeStamp,User,race_id,ratio,segment_end_id,segment_start_id,x,y
0,1,14095,23 Окт 2015 г. 14:15:07,913,7803,250,2,Чкаловская 3,2G,EDGE,-1,-65,1445598907237, julia,1445598907,0.0,090$,$091,30.29196285976341,59.96077757058095
1,1,14095,23 Окт 2015 г. 14:15:07,,7803,250,2,ServiceLog,2G,EDGE,-1,-65,1445598907588, julia,1445598907,7.765636280264886e-05,090$,$091,30.291964075702293,59.96077723140324
2,1,14095,23 Окт 2015 г. 14:15:08,,7803,250,2,ServiceLog,2G,EDGE,-1,-65,1445598908621, julia,1445598907,0.0012073546463425234,090$,$091,30.291981764453386,59.96077229724885
3,1,14095,23 Окт 2015 г. 14:15:09,,7803,250,2,ServiceLog,2G,EDGE,-1,-65,1445598909648, julia,1445598907,0.0036640134868877548,090$,$091,30.291990000000006,59.9607526758801
4,1,14095,23 Окт 2015 г. 14:15:10,,7803,250,2,ServiceLog,2G,EDGE,-1,-67,1445598910682, julia,1445598907,0.007480679936269726,090$,$091,30.291990000000006,59.96071842887842
5,1,14095,23 Окт 2015 г. 14:15:11,,7803,250,2,ServiceLog,2G,EDGE,-1,-67,1445598911711, julia,1445598907,0.012616956133409001,090$,$091,30.291990000000006,59.96067234094406
6,1,14095,23 Окт 2015 г. 14:15:12,,7803,250,2,ServiceLog,2G,EDGE,-1,-67,1445598912737, julia,1445598907,0.019067248075587614,090$,$091,30.291990000000006,59.960614462222836
7,1,14095,23 Окт 2015 г. 14:15:13,,7803,250,2,ServiceLog,2G,EDGE,-1,-67,1445598913756, julia,1445598907,0.026787032661864777,090$,$091,30.291990000000006,59.96054519216169
8,1,14095,23 Окт 2015 г. 14:15:14,,7803,250,2,ServiceLog,2G,EDGE,-1,-67,1445598914775, julia,1445598907,0.03581582146991466,090$,$091,30.291990000000006,59.960464176148314
9,1,14095,23 Окт 2015 г. 14:15:15,,7803,250,2,ServiceLog,2G,EDGE,-1,-67,1445598915798, julia,1445598907,0.04619677336988649,090$,$091,30.291988820959435,59.9603710435684
10,1,14095,23 Окт 2015 г. 14:15:16,,7803,250,2,ServiceLog,2G,EDGE,-1,-67,1445598916818, julia,1445598907,0.05786078567200549,090$,$091,30.291975979738403,59.96026657850345
11,1,14095,23 Окт 2015 г. 14:15:17,,7803,250,2,ServiceLog,2G,EDGE,-1,-67,1445598917844, julia,1445598907,0.07091658027112706,090$,$091,30.29196160626726,59.96014964798658
