,Active,CID,DateTime,ID,LAC,MCC,MNC,Name,NetworkGen,NetworkType,PSC,Power,TimeStamp,User,race_id,ratio,segment_end_id,segment_start_id,x,y
0,1,14007,23 Окт 2015 г. 14:46:57,903,7803,250,2,Спортивная 3,2G,EDGE,-1,-81,1445600817220, julia,1445600817,0.0,089$,$090,30.290938753646724,59.951827516538
1,1,14007,23 Окт 2015 г. 14:46:57,,7803,250,2,ServiceLog,2G,EDGE,-1,-81,1445600817281, julia,1445600817,6.483625301843353e-07,089$,$090,30.29093875204167,59.95182750347734
2,1,14007,23 Окт 2015 г. 14:46:58,,7803,250,2,ServiceLog,2G,EDGE,-1,-81,1445600818308, julia,1445600817,0.0002062613819123159,089$,$090,30.290938243036756,59.95182336159227
3,1,14007,23 Окт 2015 г. 14:46:59,,7803,250,2,ServiceLog,2G,EDGE,-1,-79,1445600819335, julia,1445600817,0.0007794366671691028,089$,$090,30.290936824113775,59.95181181550085
4,1,14007,23 Окт 2015 г. 14:47:00,,7803,250,2,ServiceLog,2G,EDGE,-1,-79,1445600820360, julia,1445600817,0.001717984908154998,089$,$090,30.290934500692476,59.951792909297005
5,1,14007,23 Окт 2015 г. 14:47:01,,7803,250,2,ServiceLog,2G,EDGE,-1,-77,1445600821383, julia,1445600817,0.003019763138587902,089$,$090,30.29093127807787,59.951766686136324
6,1,14007,23 Окт 2015 г. 14:47:02,,7803,250,2,ServiceLog,2G,EDGE,-1,-77,1445600822406, julia,1445600817,0.004686246060397316,089$,$090,30.290927152619265,59.95173311629484
7,1,14007,23 Окт 2015 г. 14:47:03,,7803,250,2,ServiceLog,2G,EDGE,-1,-77,1445600823430, julia,1445600817,0.006719597980112845,089$,$090,30.290922118958818,59.95169215615209
8,1,14007,23 Окт 2015 г. 14:47:04,,7803,250,2,ServiceLog,2G,EDGE,-1,-75,1445600824453, julia,1445600817,0.009115846848907486,089$,$090,30.290916186929522,59.951643885694374
9,1,14007,23 Окт 2015 г. 14:47:05,,7803,250,2,ServiceLog,2G,EDGE,-1,-73,1445600825481, julia,1445600817,0.011891190067622239,089$,$090,30.290909316433932,59.95158797860569
