,Active,CID,DateTime,ID,LAC,MCC,MNC,Name,NetworkGen,NetworkType,PSC,Power,TimeStamp,User,race_id,ratio,segment_end_id,segment_start_id,session_id,x,y
0,1,8255,22 окт. 2015 г. 22:01:59,423,232,250,1,Рыбацкое 3,2G,EDGE,-1,-91,1445540520036,lena ,1445540519,0.0,043$,$042,119655405,30.500302968355967,59.83087621319824
1,250-1-232-8255,2343,22 окт. 2015 г. 22:01:59,423,232,250,1,Рыбацкое 3,2G,EDGE,-1,-85,1445540520036,lena ,1445540519,0.0,043$,$042,119655405,30.500302968355967,59.83087621319824
2,250-1-232-8255,8252,22 окт. 2015 г. 22:01:59,423,232,250,1,Рыбацкое 3,2G,EDGE,-1,-79,1445540520036,lena ,1445540519,0.0,043$,$042,119655405,30.500302968355967,59.83087621319824
3,250-1-232-8255,12135,22 окт. 2015 г. 22:01:59,423,232,250,1,Рыбацкое 3,2G,EDGE,-1,-91,1445540520036,lena ,1445540519,0.0,043$,$042,119655405,30.500302968355967,59.83087621319824
4,250-1-232-8255,12132,22 окт. 2015 г. 22:01:59,423,232,250,1,Рыбацкое 3,2G,EDGE,-1,-87,1445540520036,lena ,1445540519,0.0,043$,$042,119655405,30.500302968355967,59.83087621319824
5,250-1-232-8255,-1,22 окт. 2015 г. 22:01:59,423,-1,-1,-1,Рыбацкое 3,2G,EDGE,-1,-83,1445540520036,lena ,1445540519,0.0,043$,$042,119655405,30.500302968355967,59.83087621319824
6,1,8255,22 окт. 2015 г. 22:02:00,,232,250,1,ServiceLog,2G,EDGE,-1,-91,1445540520163,lena ,1445540519,2.2957292476876745e-06,043$,$042,119655405,30.500302861472868,59.8308762540974
7,250-1-232-8255,2343,22 окт. 2015 г. 22:02:00,,232,250,1,ServiceLog,2G,EDGE,-1,-85,1445540520163,lena ,1445540519,2.2957292476876745e-06,043$,$042,119655405,30.500302861472868,59.8308762540974
8,250-1-232-8255,8252,22 окт. 2015 г. 22:02:00,,232,250,1,ServiceLog,2G,EDGE,-1,-79,1445540520163,lena ,1445540519,2.2957292476876745e-06,043$,$042,119655405,30.500302861472868,59.8308762540974
9,250-1-232-8255,12135,22 окт. 2015 г. 22:02:00,,232,250,1,ServiceLog,2G,EDGE,-1,-91,1445540520163,lena ,1445540519,2.2957292476876745e-06,043$,$042,119655405,30.500302861472868,59.8308762540974
10,250-1-232-8255,12132,22 окт. 2015 г. 22:02:00,,232,250,1,ServiceLog,2G,EDGE,-1,-87,1445540520163,lena ,1445540519,2.2957292476876745e-06,043$,$042,119655405,30.500302861472868,59.8308762540974
11,250-1-232-8255,-1,22 окт. 2015 г. 22:02:00,,-1,-1,-1,ServiceLog,2G,EDGE,-1,-83,1445540520163,lena ,1445540519,2.2957292476876745e-06,043$,$042,119655405,30.500302861472868,59.8308762540974
12,1,8255,22 окт. 2015 г. 22:02:01,,232,250,1,ServiceLog,2G,EDGE,-1,-97,1445540521201,lena ,1445540519,0.0001931809993331441,043$,$042,119655405,30.500293974358026,59.83087965477981
13,250-1-232-8255,2343,22 окт. 2015 г. 22:02:01,,232,250,1,ServiceLog,2G,EDGE,-1,-83,1445540521201,lena ,1445540519,0.0001931809993331441,043$,$042,119655405,30.500293974358026,59.83087965477981
14,250-1-232-8255,8252,22 окт. 2015 г. 22:02:01,,232,250,1,ServiceLog,2G,EDGE,-1,-77,1445540521201,lena ,1445540519,0.0001931809993331441,043$,$042,119655405,30.500293974358026,59.83087965477981
15,250-1-232-8255,12135,22 окт. 2015 г. 22:02:01,,232,250,1,ServiceLog,2G,EDGE,-1,-93,1445540521201,lena ,1445540519,0.0001931809993331441,043$,$042,119655405,30.500293974358026,59.83087965477981
16,250-1-232-8255,12132,22 окт. 2015 г. 22:02:01,,232,250,1,ServiceLog,2G,EDGE,-1,-77,1445540521201,lena ,1445540519,0.0001931809993331441,043$,$042,119655405,30.500293974358026,59.83087965477981
17,250-1-232-8255,-1,22 окт. 2015 г. 22:02:01,,-1,-1,-1,ServiceLog,2G,EDGE,-1,-83,1445540521201,lena ,1445540519,0.0001931809993331441,043$,$042,119655405,30.500293974358026,59.83087965477981
18,250-1-232-8255,-1,22 окт. 2015 г. 22:02:01,,-1,-1,-1,ServiceLog,2G,EDGE,-1,-93,1445540521201,lena ,1445540519,0.0001931809993331441,043$,$042,119655405,30.500293974358026,59.83087965477981
19,1,8255,22 окт. 2015 г. 22:02:02,,232,250,1,ServiceLog,2G,EDGE,-1,-97,1445540522248,lena ,1445540519,0.0006964385287757356,043$,$042,119655405,30.500270544014462,59.83088862047274
20,250-1-232-8255,2343,22 окт. 2015 г. 22:02:02,,232,250,1,ServiceLog,2G,EDGE,-1,-83,1445540522248,lena ,1445540519,0.0006964385287757356,043$,$042,119655405,30.500270544014462,59.83088862047274
21,250-1-232-8255,8252,22 окт. 2015 г. 22:02:02,,232,250,1,ServiceLog,2G,EDGE,-1,-77,1445540522248,lena ,1445540519,0.0006964385287757356,043$,$042,119655405,30.500270544014462,59.83088862047274
22,250-1-232-8255,12135,22 окт. 2015 г. 22:02:02,,232,250,1,ServiceLog,2G,EDGE,-1,-93,1445540522248,lena ,1445540519,0.0006964385287757356,043$,$042,119655405,30.500270544014462,59.83088862047274
23,250-1-232-8255,12132,22 окт. 2015 г. 22:02:02,,232,250,1,ServiceLog,2G,EDGE,-1,-77,1445540522248,lena ,1445540519,0.0006964385287757356,043$,$042,119655405,30.500270544014462,59.83088862047274
24,250-1-232-8255,-1,22 окт. 2015 г. 22:02:02,,-1,-1,-1,ServiceLog,2G,EDGE,-1,-83,1445540522248,lena ,1445540519,0.0006964385287757356,043$,$042,119655405,30.500270544014462,59.83088862047274
25,250-1-232-8255,-1,22 окт. 2015 г. 22:02:02,,-1,-1,-1,ServiceLog,2G,EDGE,-1,-93,1445540522248,lena ,1445540519,0.0006964385287757356,043$,$042,119655405,30.500270544014462,59.83088862047274
26,1,8255,22 окт. 2015 г. 22:02:03,,232,250,1,ServiceLog,2G,EDGE,-1,-99,1445540523266,lena ,1445540519,0.0014849698493125702,043$,$042,119655405,30.50023383207541,59.83090266840411
27,250-1-232-8255,2343,22 окт. 2015 г. 22:02:03,,232,250,1,ServiceLog,2G,EDGE,-1,-81,1445540523266,lena ,1445540519,0.0014849698493125702,043$,$042,119655405,30.50023383207541,59.83090266840411
28,250-1-232-8255,8252,22 окт. 2015 г. 22:02:03,,232,250,1,ServiceLog,2G,EDGE,-1,-77,1445540523266,lena ,1445540519,0.0014849698493125702,043$,$042,119655405,30.50023383207541,59.83090266840411
29,250-1-232-8255,12135,22 окт. 2015 г. 22:02:03,,232,250,1,ServiceLog,2G,EDGE,-1,-95,1445540523266,lena ,1445540519,0.0014849698493125702,043$,$042,119655405,30.50023383207541,59.83090266840411
30,250-1-232-8255,12132,22 окт. 2015 г. 22:02:03,,232,250,1,ServiceLog,2G,EDGE,-1,-79,1445540523266,lena ,1445540519,0.0014849698493125702,043$,$042,119655405,30.50023383207541,59.83090266840411
31,250-1-232-8255,-1,22 окт. 2015 г. 22:02:03,,-1,-1,-1,ServiceLog,2G,EDGE,-1,-85,1445540523266,lena ,1445540519,0.0014849698493125702,043$,$042,119655405,30.50023383207541,59.83090266840411
32,250-1-232-8255,-1,22 окт. 2015 г. 22:02:03,,-1,-1,-1,ServiceLog,2G,EDGE,-1,-93,1445540523266,lena ,1445540519,0.0014849698493125702,043$,$042,119655405,30.50023383207541,59.83090266840411
33,1,8255,22 окт. 2015 г. 22:02:04,,232,250,1,ServiceLog,2G,EDGE,-1,-99,1445540524290,lena ,1445540519,0.002575772764005414,043$,$042,119655405,30.500183047167972,59.830922101388424
34,250-1-232-8255,2343,22 окт. 2015 г. 22:02:04,,232,250,1,ServiceLog,2G,EDGE,-1,-81,1445540524290,lena ,1445540519,0.002575772764005414,043$,$042,119655405,30.500183047167972,59.830922101388424
35,250-1-232-8255,8252,22 окт. 2015 г. 22:02:04,,232,250,1,ServiceLog,2G,EDGE,-1,-77,1445540524290,lena ,1445540519,0.002575772764005414,043$,$042,119655405,30.500183047167972,59.830922101388424
36,250-1-232-8255,12135,22 окт. 2015 г. 22:02:04,,232,250,1,ServiceLog,2G,EDGE,-1,-95,1445540524290,lena ,1445540519,0.002575772764005414,043$,$042,119655405,30.500183047167972,59.830922101388424
37,250-1-232-8255,12132,22 окт. 2015 г. 22:02:04,,232,250,1,ServiceLog,2G,EDGE,-1,-79,1445540524290,lena ,1445540519,0.002575772764005414,043$,$042,119655405,30.500183047167972,59.830922101388424
38,250-1-232-8255,-1,22 окт. 2015 г. 22:02:04,,-1,-1,-1,ServiceLog,2G,EDGE,-1,-85,1445540524290,lena ,1445540519,0.002575772764005414,043$,$042,119655405,30.500183047167972,59.830922101388424
39,250-1-232-8255,-1,22 окт. 2015 г. 22:02:04,,-1,-1,-1,ServiceLog,2G,EDGE,-1,-93,1445540524290,lena ,1445540519,0.002575772764005414,043$,$042,119655405,30.500183047167972,59.830922101388424
40,1,8255,22 окт. 2015 г. 22:02:05,,232,250,1,ServiceLog,2G,EDGE,-1,-97,1445540525315,lena ,1445540519,0.003966577255555799,043$,$042,119655405,30.500118294978172,59.83094687897526
41,250-1-232-8255,2343,22 окт. 2015 г. 22:02:05,,232,250,1,ServiceLog,2G,EDGE,-1,-81,1445540525315,lena ,1445540519,0.003966577255555799,043$,$042,119655405,30.500118294978172,59.83094687897526
42,250-1-232-8255,8252,22 окт. 2015 г. 22:02:05,,232,250,1,ServiceLog,2G,EDGE,-1,-75,1445540525315,lena ,1445540519,0.003966577255555799,043$,$042,119655405,30.500118294978172,59.83094687897526
43,250-1-232-8255,12132,22 окт. 2015 г. 22:02:05,,232,250,1,ServiceLog,2G,EDGE,-1,-83,1445540525315,lena ,1445540519,0.003966577255555799,043$,$042,119655405,30.500118294978172,59.83094687897526
44,250-1-232-8255,-1,22 окт. 2015 г. 22:02:05,,-1,-1,-1,ServiceLog,2G,EDGE,-1,-85,1445540525315,lena ,1445540519,0.003966577255555799,043$,$042,119655405,30.500118294978172,59.83094687897526
45,250-1-232-8255,-1,22 окт. 2015 г. 22:02:05,,-1,-1,-1,ServiceLog,2G,EDGE,-1,-93,1445540525315,lena ,1445540519,0.003966577255555799,043$,$042,119655405,30.500118294978172,59.83094687897526
46,250-1-232-8255,2346,22 окт. 2015 г. 22:02:05,,232,250,1,ServiceLog,2G,EDGE,-1,-97,1445540525315,lena ,1445540519,0.003966577255555799,043$,$042,119655405,30.500118294978172,59.83094687897526
47,1,8255,22 окт. 2015 г. 22:02:06,,232,250,1,ServiceLog,2G,EDGE,-1,-97,1445540526342,lena ,1445540519,0.0056600532636344285,043$,$042,119655405,30.500039451200657,59.830977048718374
48,250-1-232-8255,2343,22 окт. 2015 г. 22:02:06,,232,250,1,ServiceLog,2G,EDGE,-1,-81,1445540526342,lena ,1445540519,0.0056600532636344285,043$,$042,119655405,30.500039451200657,59.830977048718374
49,250-1-232-8255,8252,22 окт. 2015 г. 22:02:06,,232,250,1,ServiceLog,2G,EDGE,-1,-75,1445540526342,lena ,1445540519,0.0056600532636344285,043$,$042,119655405,30.500039451200657,59.830977048718374
50,250-1-232-8255,12132,22 окт. 2015 г. 22:02:06,,232,250,1,ServiceLog,2G,EDGE,-1,-83,1445540526342,lena ,1445540519,0.0056600532636344285,043$,$042,119655405,30.500039451200657,59.830977048718374
51,250-1-232-8255,-1,22 окт. 2015 г. 22:02:06,,-1,-1,-1,ServiceLog,2G,EDGE,-1,-85,1445540526342,lena ,1445540519,0.0056600532636344285,043$,$042,119655405,30.500039451200657,59.830977048718374
52,250-1-232-8255,-1,22 окт. 2015 г. 22:02:06,,-1,-1,-1,ServiceLog,2G,EDGE,-1,-93,1445540526342,lena ,1445540519,0.0056600532636344285,043$,$042,119655405,30.500039451200657,59.830977048718374
53,250-1-232-8255,2346,22 окт. 2015 г. 22:02:06,,232,250,1,ServiceLog,2G,EDGE,-1,-97,1445540526342,lena ,1445540519,0.0056600532636344285,043$,$042,119655405,30.500039451200657,59.830977048718374
54,1,8255,22 окт. 2015 г. 22:02:07,,232,250,1,ServiceLog,2G,EDGE,-1,-95,1445540527366,lena ,1445540519,0.007647518325063043,043$,$042,119655405,30.499946920068023,59.831012455922846
55,250-1-232-8255,2343,22 окт. 2015 г. 22:02:07,,232,250,1,ServiceLog,2G,EDGE,-1,-81,1445540527366,lena ,1445540519,0.007647518325063043,043$,$042,119655405,30.499946920068023,59.831012455922846
56,250-1-232-8255,8252,22 окт. 2015 г. 22:02:07,,232,250,1,ServiceLog,2G,EDGE,-1,-75,1445540527366,lena ,1445540519,0.007647518325063043,043$,$042,119655405,30.499946920068023,59.831012455922846
57,250-1-232-8255,12132,22 окт. 2015 г. 22:02:07,,232,250,1,ServiceLog,2G,EDGE,-1,-87,1445540527366,lena ,1445540519,0.007647518325063043,043$,$042,119655405,30.499946920068023,59.831012455922846
58,250-1-232-8255,-1,22 окт. 2015 г. 22:02:07,,-1,-1,-1,ServiceLog,2G,EDGE,-1,-85,1445540527366,lena ,1445540519,0.007647518325063043,043$,$042,119655405,30.499946920068023,59.831012455922846
59,250-1-232-8255,-1,22 окт. 2015 г. 22:02:07,,-1,-1,-1,ServiceLog,2G,EDGE,-1,-95,1445540527366,lena ,1445540519,0.007647518325063043,043$,$042,119655405,30.499946920068023,59.831012455922846
60,250-1-232-8255,2346,22 окт. 2015 г. 22:02:07,,232,250,1,ServiceLog,2G,EDGE,-1,-95,1445540527366,lena ,1445540519,0.007647518325063043,043$,$042,119655405,30.499946920068023,59.831012455922846
