,Active,CID,DateTime,ID,LAC,MCC,MNC,Name,NetworkGen,NetworkType,PSC,Power,TimeStamp,User,race_id,ratio,segment_end_id,segment_start_id,x,y
0,1,17510,23 Окт 2015 г. 14:22:34,913,7803,250,2,Чкаловская 3,2G,EDGE,-1,-59,1445599354871, julia,1445599354,0.0,092$,$091,30.291970960617228,59.96079890664165
1,1,17510,23 Окт 2015 г. 14:22:35,,7803,250,2,ServiceLog,2G,EDGE,-1,-59,1445599355161, julia,1445599354,2.1117416676814052e-05,092$,$091,30.29197020718253,59.960799117471105
2,1,17510,23 Окт 2015 г. 14:22:36,,7803,250,2,ServiceLog,2G,EDGE,-1,-57,1445599356187, julia,1445599354,0.0004348672241341733,092$,$091,30.291955445270002,59.960803248214866
3,1,17510,23 Окт 2015 г. 14:22:37,,7803,250,2,ServiceLog,2G,EDGE,-1,-57,1445599357208, julia,1445599354,0.0013713941507966976,092$,$091,30.291922031529808,59.960812598193804
4,1,17510,23 Окт 2015 г. 14:22:38,,7803,250,2,ServiceLog,2G,EDGE,-1,-57,1445599358233, julia,1445599354,0.002838182533113598,092$,$091,30.291869698933134,59.96082724212461
5,1,17510,23 Окт 2015 г. 14:22:39,,7803,250,2,ServiceLog,2G,EDGE,-1,-57,1445599359261, julia,1445599354,0.004839203903100606,092$,$091,30.29179830578225,59.96084721965069
6,1,17510,23 Окт 2015 г. 14:22:40,,7803,250,2,ServiceLog,2G,EDGE,-1,-57,1445599360283, julia,1445599354,0.007354623990641157,092$,$091,30.291708559731287,59.96087233274392
7,1,17510,23 Окт 2015 г. 14:22:41,,7803,250,2,ServiceLog,2G,EDGE,-1,-57,1445599361317, julia,1445599354,0.010433391193936773,092$,$091,30.291598714381912,59.960903070076036
8,1,17510,23 Окт 2015 г. 14:22:42,,7803,250,2,ServiceLog,2G,EDGE,-1,-59,1445599362353, julia,1445599354,0.014056600461794994,092$,$091,30.291469444235265,59.96093924289027
9,1,17510,23 Окт 2015 г. 14:22:43,,7803,250,2,ServiceLog,2G,EDGE,-1,-59,1445599363381, julia,1445599354,0.01818461149093701,092$,$091,30.291322163592145,59.96098045541504
10,1,17510,23 Окт 2015 г. 14:22:44,,7803,250,2,ServiceLog,2G,EDGE,-1,-61,1445599364406, julia,1445599354,0.02282896848580154,092$,$091,30.29115646057434,59.96102682288438
11,1,17510,23 Окт 2015 г. 14:22:45,,7803,250,2,ServiceLog,2G,EDGE,-1,-61,1445599365435, julia,1445599354,0.02802216486398725,092$,$091,30.290971175870155,59.96107866967762
12,1,17510,23 Окт 2015 г. 14:22:46,,7803,250,2,ServiceLog,2G,EDGE,-1,-61,1445599366459, julia,1445599354,0.03371800612478612,092$,$091,30.29076795762339,59.961135534582816
13,1,17510,23 Окт 2015 г. 14:22:47,,7803,250,2,ServiceLog,2G,EDGE,-1,-61,1445599367479, julia,1445599354,0.039915108190106595,092$,$091,30.290546855215673,59.96119740375611
14,1,17510,23 Окт 2015 г. 14:22:48,,7803,250,2,ServiceLog,2G,EDGE,-1,-61,1445599368504, julia,1445599354,0.04666892213883878,092$,$091,30.290305890243722,59.96126483076728
15,1,17510,23 Окт 2015 г. 14:22:48,914,7803,250,2,Чкаловская 4,2G,EDGE,-1,-61,1445599368544, julia,1445599354,0.04666892213883878,092$,$091,30.290305890243722,59.96126483076728
16,1,17510,23 Окт 2015 г. 14:22:49,,7803,250,2,ServiceLog,2G,EDGE,-1,-59,1445599369536, julia,1445599354,0.05348054242071922,092$,$091,30.290062862836894,59.96133283475164
17,1,17510,23 Окт 2015 г. 14:22:50,,7803,250,2,ServiceLog,2G,EDGE,-1,-55,1445599370561, julia,1445599354,0.060518758865900905,092$,$091,30.2898117508517,59.96140310081793
18,1,17510,23 Окт 2015 г. 14:22:51,,7803,250,2,ServiceLog,2G,EDGE,-1,-55,1445599371587, julia,1445599354,0.06756383972827706,092$,$091,30.289560393955387,59.96147343526594
19,1,17510,23 Окт 2015 г. 14:22:52,,7803,250,2,ServiceLog,2G,EDGE,-1,-55,1445599372610, julia,1445599354,0.07458832242772909,092$,$091,30.289309771967652,59.961543563923854
20,1,17510,23 Окт 2015 г. 14:22:53,,7803,250,2,ServiceLog,2G,EDGE,-1,-55,1445599373638, julia,1445599354,0.08164713867294847,092$,$091,30.289057925015474,59.961614035199915
21,1,17510,23 Окт 2015 г. 14:22:54,,7803,250,2,ServiceLog,2G,EDGE,-1,-55,1445599374666, julia,1445599354,0.0887059532810543,092$,$091,30.28880607812171,59.9616845063097
22,1,17510,23 Окт 2015 г. 14:22:55,,7803,250,2,ServiceLog,2G,EDGE,-1,-55,1445599375693, julia,1445599354,0.09575790347196564,092$,$091,30.288554476139055,59.961754908739486
23,1,17510,23 Окт 2015 г. 14:22:56,,7803,250,2,ServiceLog,2G,EDGE,-1,-55,1445599376710, julia,1445599354,0.10274118657134224,092$,$091,30.28830532408528,59.961824625490884
24,1,17510,23 Окт 2015 г. 14:22:57,,7803,250,2,ServiceLog,2G,EDGE,-1,-55,1445599377736, julia,1445599354,0.10978626907083197,092$,$091,30.288053967130566,59.96189495906038
25,1,17510,23 Окт 2015 г. 14:22:58,,7803,250,2,ServiceLog,2G,EDGE,-1,-57,1445599378763, julia,1445599354,0.11683821762462976,092$,$091,30.287802365206318,59.961965361026586
26,1,17510,23 Окт 2015 г. 14:22:59,,7803,250,2,ServiceLog,2G,EDGE,-1,-57,1445599379787, julia,1445599354,0.1238695663783898,092$,$091,30.28755149824906,59.962035557189154
27,1,17510,23 Окт 2015 г. 14:23:00,,7803,250,2,ServiceLog,2G,EDGE,-1,-57,1445599380810, julia,1445599354,0.13089404907784183,092$,$091,30.287300876261323,59.96210568465723
28,1,17510,23 Окт 2015 г. 14:23:01,,7803,250,2,ServiceLog,2G,EDGE,-1,-57,1445599381830, julia,1445599354,0.13789793197725614,092$,$091,30.28705098924056,59.962175606323676
29,1,17510,23 Окт 2015 г. 14:23:02,,7803,250,2,ServiceLog,2G,EDGE,-1,-59,1445599382851, julia,1445599354,0.14490868256809206,092$,$091,30.28680085719187,59.96224559640438
30,1,17510,23 Окт 2015 г. 14:23:03,,7803,250,2,ServiceLog,2G,EDGE,-1,-59,1445599383872, julia,1445599354,0.15191943152181442,092$,$091,30.28655072520159,59.962315586320855
31,1,17510,23 Окт 2015 г. 14:23:04,,7803,250,2,ServiceLog,2G,EDGE,-1,-61,1445599384892, julia,1445599354,0.15892331442122873,092$,$091,30.286300838180825,59.96238550754432
32,1,17510,23 Окт 2015 г. 14:23:05,,7803,250,2,ServiceLog,2G,EDGE,-1,-63,1445599385916, julia,1445599354,0.1659546631749888,092$,$091,30.286049971223566,59.96245570281667
33,1,17510,23 Окт 2015 г. 14:23:06,,7803,250,2,ServiceLog,2G,EDGE,-1,-63,1445599386941, julia,1445599354,0.1729928796201705,092$,$091,30.285798859238373,59.96252596650153
34,1,17510,23 Окт 2015 г. 14:23:07,,7803,250,2,ServiceLog,2G,EDGE,-1,-65,1445599387961, julia,1445599354,0.1799967625195848,092$,$091,30.285548972217615,59.96259588728098
35,1,17510,23 Окт 2015 г. 14:23:08,,7803,250,2,ServiceLog,2G,EDGE,-1,-65,1445599388984, julia,1445599354,0.1870212452190368,092$,$091,30.285298350229876,59.962666013562995
36,1,17510,23 Окт 2015 г. 14:23:10,,7803,250,2,ServiceLog,2G,EDGE,-1,-65,1445599390011, julia,1445599354,0.19407319377283458,092$,$091,30.285046748305636,59.96273641389074
37,1,17510,23 Окт 2015 г. 14:23:11,,7803,250,2,ServiceLog,2G,EDGE,-1,-67,1445599391031, julia,1445599354,0.2010770766722489,092$,$091,30.28479686128487,59.962806334226
38,1,17510,23 Окт 2015 г. 14:23:12,,7803,250,2,ServiceLog,2G,EDGE,-1,-67,1445599392054, julia,1445599354,0.2081015593717009,092$,$091,30.284546239297132,59.962876460062574
