,Active,CID,DateTime,ID,LAC,MCC,MNC,Name,NetworkGen,NetworkType,PSC,Power,TimeStamp,User,race_id,ratio,segment_end_id,segment_start_id,session_id,x,y
0,1,3591,22.10.2015 14:03:17,863,100,250,1,Обводный канал 3,2G,GPRS,-1,-77,1445511797414,natalie,1445511797,0.0,085$,$086,691790069,30.349734122307765,59.91465790402395
1,1,3591,22.10.2015 14:03:18,,100,250,1,ServiceLog,2G,GPRS,-1,-77,1445511798318,natalie,1445511797,0.0002550736228885373,085$,$086,691790069,30.349735353263537,59.91465302755419
2,1,3591,22.10.2015 14:03:19,,100,250,1,ServiceLog,2G,GPRS,-1,-77,1445511799340,natalie,1445511797,0.0011578202977425781,085$,$086,691790069,30.349739709814475,59.91463576893577
3,1,3591,22.10.2015 14:03:20,,100,250,1,ServiceLog,2G,GPRS,-1,-77,1445511800358,natalie,1445511797,0.002705230408625868,085$,$086,691790069,30.349747177436523,59.91460618568697
4,1,3591,22.10.2015 14:03:21,,100,250,1,ServiceLog,2G,GPRS,-1,-77,1445511801378,natalie,1445511797,0.00490451352180813,085$,$086,691790069,30.34975779092221,59.91456413994275
5,1,3591,22.10.2015 14:03:22,,100,250,1,ServiceLog,2G,GPRS,-1,-77,1445511802394,natalie,1445511797,0.007740826552070196,085$,$086,691790069,30.349771478640527,59.91450991542548
6,1,3591,22.10.2015 14:03:23,,100,250,1,ServiceLog,2G,GPRS,-1,-77,1445511803413,natalie,1445511797,0.011232757467391236,085$,$086,691790069,30.349788330294857,59.91444315671047
7,1,3591,22.10.2015 14:03:24,,100,250,1,ServiceLog,2G,GPRS,-1,-77,1445511804431,natalie,1445511797,0.01536850404021024,085$,$086,691790069,30.349808288929008,59.914364089357775
8,1,3591,22.10.2015 14:03:25,,100,250,1,ServiceLog,2G,GPRS,-1,-77,1445511805449,natalie,1445511797,0.02015117586429402,085$,$086,691790069,30.349831369549527,59.91427265382987
9,1,3591,22.10.2015 14:03:26,,100,250,1,ServiceLog,2G,GPRS,-1,-77,1445511806467,natalie,1445511797,0.02558077428702616,085$,$086,691790069,30.34985757216291,59.914168849998795
10,1,3591,22.10.2015 14:03:27,,100,250,1,ServiceLog,2G,GPRS,-1,-77,1445511807485,natalie,1445511797,0.0316572967651513,085$,$086,691790069,30.349862979677827,59.914053814957505
11,1,3591,22.10.2015 14:03:28,,100,250,1,ServiceLog,2G,GPRS,-1,-77,1445511808501,natalie,1445511797,0.03836690212718429,085$,$086,691790069,30.349783070486602,59.91393087778597
12,1,3591,22.10.2015 14:03:29,,100,250,1,ServiceLog,2G,GPRS,-1,-77,1445511809524,natalie,1445511797,0.045773795633674744,085$,$086,691790069,30.349786476024715,59.913792667602415
13,1,3591,22.10.2015 14:03:30,,100,250,1,ServiceLog,2G,GPRS,-1,-77,1445511810544,natalie,1445511797,0.0538093928158767,085$,$086,691790069,30.34984978038644,59.91364110115231
14,1,3591,22.10.2015 14:03:30,864,100,250,1,Обводный канал 4,2G,GPRS,-1,-77,1445511810641,natalie,1445511797,0.0538093928158767,085$,$086,691790069,30.34984978038644,59.91364110115231
15,1,3591,22.10.2015 14:03:31,,100,250,1,ServiceLog,2G,GPRS,-1,-77,1445511811561,natalie,1445511797,0.06140579342686177,085$,$086,691790069,30.34990962476156,59.913497818137785
16,1,3591,22.10.2015 14:03:32,,100,250,1,ServiceLog,2G,GPRS,-1,-77,1445511812581,natalie,1445511797,0.06982788890051397,085$,$086,691790069,30.34997597395332,59.91333896017575
17,1,3591,22.10.2015 14:03:33,,100,250,1,ServiceLog,2G,GPRS,-1,-77,1445511813602,natalie,1445511797,0.0782582407322093,085$,$086,691790069,30.35004238818859,59.91317994572054
18,1,3591,22.10.2015 14:03:34,,100,250,1,ServiceLog,2G,GPRS,-1,-77,1445511814635,natalie,1445511797,0.08678767673486941,085$,$086,691790069,30.35010958300807,59.9130190615509
19,1,3591,22.10.2015 14:03:35,,100,250,1,ServiceLog,2G,GPRS,-1,-89,1445511815653,natalie,1445511797,0.09519325949243539,085$,$086,691790069,30.3501758021128,59.91286051276662
20,1,3591,22.10.2015 14:03:36,,100,250,1,ServiceLog,2G,GPRS,-1,-89,1445511816679,natalie,1445511797,0.10366489508295815,085$,$086,691790069,30.350242541581146,59.91270071730651
21,1,3591,22.10.2015 14:03:37,,100,250,1,ServiceLog,2G,GPRS,-1,-89,1445511817697,natalie,1445511797,0.1120704778405241,085$,$086,691790069,30.35030876068588,59.91254216700175
22,1,3591,22.10.2015 14:03:38,,100,250,1,ServiceLog,2G,GPRS,-1,-89,1445511818719,natalie,1445511797,0.12050908799887439,085$,$086,691790069,30.350375239980174,59.91238299295593
23,1,3591,22.10.2015 14:03:39,,100,250,1,ServiceLog,2G,GPRS,-1,-89,1445511819738,natalie,1445511797,0.12892292514587164,085$,$086,691790069,30.350441524112917,59.91222428543339
24,1,3591,22.10.2015 14:03:40,,100,250,1,ServiceLog,2G,GPRS,-1,-89,1445511820756,natalie,1445511797,0.1373285079034376,085$,$086,691790069,30.350507743217644,59.912065732853144
25,1,3591,22.10.2015 14:03:41,,100,250,1,ServiceLog,2G,GPRS,-1,-89,1445511821776,natalie,1445511797,0.1457506033770898,085$,$086,691790069,30.350574092409406,59.91190686803782
26,1,3591,22.10.2015 14:03:42,,100,250,1,ServiceLog,2G,GPRS,-1,-89,1445511822795,natalie,1445511797,0.1541644424926989,085$,$086,691790069,30.35064037655765,59.91174815820189
27,1,3591,22.10.2015 14:03:43,,100,250,1,ServiceLog,2G,GPRS,-1,-89,1445511823817,natalie,1445511797,0.16260305068243733,085$,$086,691790069,30.35070685583644,59.911588980386014
28,1,3591,22.10.2015 14:03:44,,100,250,1,ServiceLog,2G,GPRS,-1,-101,1445511824841,natalie,1445511797,0.1710581755254857,085$,$086,691790069,30.350773465233267,59.911429490250335
29,1,3591,22.10.2015 14:03:45,,100,250,1,ServiceLog,2G,GPRS,-1,-101,1445511825860,natalie,1445511797,0.17947201267248297,085$,$086,691790069,30.350839749366003,59.9112707781693
30,1,3591,22.10.2015 14:03:46,,100,250,1,ServiceLog,2G,GPRS,-1,-101,1445511826885,natalie,1445511797,0.18793539387357444,085$,$086,691790069,30.35090642380635,59.91111113076228
31,1,3591,22.10.2015 14:03:47,,100,250,1,ServiceLog,2G,GPRS,-1,-101,1445511827902,natalie,1445511797,0.19633271830448545,085$,$086,691790069,30.350972577852065,59.91095272864601
32,1,3591,22.10.2015 14:03:48,,100,250,1,ServiceLog,2G,GPRS,-1,-101,1445511828921,natalie,1445511797,0.20474655742009454,085$,$086,691790069,30.351038862000305,59.91079401424855
33,1,3591,22.10.2015 14:03:49,,100,250,1,ServiceLog,2G,GPRS,-1,-101,1445511829946,natalie,1445511797,0.213209938621186,085$,$086,691790069,30.351105536440656,59.91063436454879
34,1,3591,22.10.2015 14:03:50,,100,250,1,ServiceLog,2G,GPRS,-1,-101,1445511830974,natalie,1445511797,0.22169808889640685,085$,$086,691790069,30.351172406011536,59.910474246844444
35,1,3591,22.10.2015 14:03:51,,100,250,1,ServiceLog,2G,GPRS,-1,-101,1445511831992,natalie,1445511797,0.23010367165397283,085$,$086,691790069,30.351238625116267,59.91031568590585
36,1,3591,22.10.2015 14:03:53,,100,250,1,ServiceLog,2G,GPRS,-1,-101,1445511833009,natalie,1445511797,0.23850099608488384,085$,$086,691790069,30.35130477916198,59.91015727999422
37,1,3591,22.10.2015 14:03:54,,100,250,1,ServiceLog,2G,GPRS,-1,-101,1445511834026,natalie,1445511797,0.24689832051579486,085$,$086,691790069,30.351370933207694,59.909998873326785
38,1,3591,22.10.2015 14:03:55,,100,250,1,ServiceLog,2G,GPRS,-1,-105,1445511835047,natalie,1445511797,0.2553286723474901,085$,$086,691790069,30.351437347442964,59.909839842872
39,1,3591,22.10.2015 14:03:56,,100,250,1,ServiceLog,2G,GPRS,-1,-105,1445511836065,natalie,1445511797,0.2637342551050561,085$,$086,691790069,30.35150356654769,59.90968127890348
40,1,3591,22.10.2015 14:03:57,,100,250,1,ServiceLog,2G,GPRS,-1,-105,1445511837088,natalie,1445511797,0.27218112162144953,085$,$086,691790069,30.351570110885504,59.90952193539007
41,1,3591,22.10.2015 14:03:58,,100,250,1,ServiceLog,2G,GPRS,-1,-105,1445511838104,natalie,1445511797,0.28057018969431746,085$,$086,691790069,30.351636199887697,59.909363681442024
