,Active,CID,DateTime,ID,LAC,MCC,MNC,Name,NetworkGen,NetworkType,PSC,Power,TimeStamp,User,race_id,ratio,segment_end_id,segment_start_id,session_id,x,y
0,1,14677,01.01.2013 23:26:12,873,7803,250,2,Звенигородская 3,2G,GPRS,-1,-51,1357071973810,gsmart,1445583316,0.0,088$,$087,103961951,30.33242239753772,59.921959055697606
1,250-2-7803-14677,22545,01.01.2013 23:26:12,873,7803,-1,-1,Звенигородская 3,2G,GPRS,-1,-79,1357071973810,gsmart,1445583316,0.0,088$,$087,103961951,30.33242239753772,59.921959055697606
2,1,14677,01.01.2013 23:26:13,,7803,250,2,ServiceLog,2G,GPRS,-1,-51,1357071973950,gsmart,1445583316,4.322684825383576e-06,088$,$087,103961951,30.332422321223095,59.92195905444654
3,250-2-7803-14677,22545,01.01.2013 23:26:13,,7803,-1,-1,ServiceLog,2G,GPRS,-1,-77,1357071973950,gsmart,1445583316,4.322684825383576e-06,088$,$087,103961951,30.332422321223095,59.92195905444654
4,1,14677,01.01.2013 23:26:14,,7803,250,2,ServiceLog,2G,GPRS,-1,-51,1357071974983,gsmart,1445583316,0.00030345405521224616,088$,$087,103961951,30.3324170402231,59.9219589678728
5,250-2-7803-14677,22545,01.01.2013 23:26:14,,7803,-1,-1,ServiceLog,2G,GPRS,-1,-77,1357071974983,gsmart,1445583316,0.00030345405521224616,088$,$087,103961951,30.3324170402231,59.9219589678728
6,1,14677,01.01.2013 23:26:16,,7803,250,2,ServiceLog,2G,GPRS,-1,-51,1357071976021,gsmart,1445583316,0.0010781379194220102,088$,$087,103961951,30.33240336360511,59.921958743666
7,250-2-7803-14677,22545,01.01.2013 23:26:16,,7803,-1,-1,ServiceLog,2G,GPRS,-1,-77,1357071976021,gsmart,1445583316,0.0010781379194220102,088$,$087,103961951,30.33240336360511,59.921958743666
8,1,14677,01.01.2013 23:26:17,,7803,250,2,ServiceLog,2G,GPRS,-1,-51,1357071977055,gsmart,1445583316,0.002322342578669409,088$,$087,103961951,30.332381397855446,59.92195838357185
9,250-2-7803-14677,22545,01.01.2013 23:26:17,,7803,-1,-1,ServiceLog,2G,GPRS,-1,-77,1357071977055,gsmart,1445583316,0.002322342578669409,088$,$087,103961951,30.332381397855446,59.92195838357185
10,1,14677,01.01.2013 23:26:18,,7803,250,2,ServiceLog,2G,GPRS,-1,-51,1357071978086,gsmart,1445583316,0.004032480231591648,088$,$087,103961951,30.332351206314776,59.921957888628675
11,250-2-7803-14677,22545,01.01.2013 23:26:18,,7803,-1,-1,ServiceLog,2G,GPRS,-1,-77,1357071978086,gsmart,1445583316,0.004032480231591648,088$,$087,103961951,30.332351206314776,59.921957888628675
12,1,14677,01.01.2013 23:26:19,,7803,250,2,ServiceLog,2G,GPRS,-1,-51,1357071979122,gsmart,1445583316,0.006223188958717093,088$,$087,103961951,30.33231253055582,59.92195725459998
13,250-2-7803-14677,22545,01.01.2013 23:26:19,,7803,-1,-1,ServiceLog,2G,GPRS,-1,-77,1357071979122,gsmart,1445583316,0.006223188958717093,088$,$087,103961951,30.33231253055582,59.92195725459998
14,1,14677,01.01.2013 23:26:20,,7803,250,2,ServiceLog,2G,GPRS,-1,-51,1357071980159,gsmart,1445583316,0.008890117485183223,088$,$087,103961951,30.33226544739797,59.921956482745095
15,250-2-7803-14677,22545,01.01.2013 23:26:20,,7803,-1,-1,ServiceLog,2G,GPRS,-1,-77,1357071980159,gsmart,1445583316,0.008890117485183223,088$,$087,103961951,30.33226544739797,59.921956482745095
16,1,14677,01.01.2013 23:26:21,,7803,250,2,ServiceLog,2G,GPRS,-1,-51,1357071981194,gsmart,1445583316,0.012024865647357807,088$,$087,103961951,30.332210105141467,59.92195557549515
