,Active,CID,DateTime,ID,LAC,MCC,MNC,Name,NetworkGen,NetworkType,PSC,Power,TimeStamp,User,race_id,ratio,segment_end_id,segment_start_id,session_id,x,y
0,1,3841,22 окт. 2015 г. 22:12:57,453,100,250,1,Ломоносовская 3,2G,EDGE,-1,-79,1445541178582,lena ,1445541177,0.0,046$,$045,119655405,30.441761787625346,59.87744935617185
1,250-1-100-3841,2450,22 окт. 2015 г. 22:12:57,453,7803,250,2,Ломоносовская 3,2G,EDGE,-1,-73,1445541178582,lena ,1445541177,0.0,046$,$045,119655405,30.441761787625346,59.87744935617185
2,1,3841,22 окт. 2015 г. 22:12:58,,100,250,1,ServiceLog,2G,EDGE,-1,-81,1445541178753,lena ,1445541177,6.867394384451043e-06,046$,$045,119655405,30.44176161800893,59.87744948055775
3,250-1-100-3841,2450,22 окт. 2015 г. 22:12:58,,7803,250,2,ServiceLog,2G,EDGE,-1,-73,1445541178753,lena ,1445541177,6.867394384451043e-06,046$,$045,119655405,30.44176161800893,59.87744948055775
4,1,3841,22 окт. 2015 г. 22:12:59,,100,250,1,ServiceLog,2G,EDGE,-1,-81,1445541179767,lena ,1445541177,0.0003297891836103296,046$,$045,119655405,30.441753642227326,59.87745532948847
5,250-1-100-3841,2450,22 окт. 2015 г. 22:12:59,,7803,250,2,ServiceLog,2G,EDGE,-1,-73,1445541179767,lena ,1445541177,0.0003297891836103296,046$,$045,119655405,30.441753642227326,59.87745532948847
6,1,3841,22 окт. 2015 г. 22:13:00,,100,250,1,ServiceLog,2G,EDGE,-1,-83,1445541180779,lena ,1445541177,0.0011336000939865711,046$,$045,119655405,30.441733789060137,59.877469888533525
7,250-1-100-3841,2450,22 окт. 2015 г. 22:13:00,,7803,250,2,ServiceLog,2G,EDGE,-1,-73,1445541180779,lena ,1445541177,0.0011336000939865711,046$,$045,119655405,30.441733789060137,59.877469888533525
8,1,3841,22 окт. 2015 г. 22:13:01,,100,250,1,ServiceLog,2G,EDGE,-1,-83,1445541181803,lena ,1445541177,0.0024365828700587296,046$,$045,119655405,30.441701606945458,59.877493488827845
9,250-1-100-3841,2450,22 окт. 2015 г. 22:13:01,,7803,250,2,ServiceLog,2G,EDGE,-1,-73,1445541181803,lena ,1445541177,0.0024365828700587296,046$,$045,119655405,30.441701606945458,59.877493488827845
10,1,3841,22 окт. 2015 г. 22:13:02,,100,250,1,ServiceLog,2G,EDGE,-1,-85,1445541182824,lena ,1445541177,0.004226112457189314,046$,$045,119655405,30.441657407707023,59.87752590168099
11,250-1-100-3841,2450,22 окт. 2015 г. 22:13:02,,7803,250,2,ServiceLog,2G,EDGE,-1,-73,1445541182824,lena ,1445541177,0.004226112457189314,046$,$045,119655405,30.441657407707023,59.87752590168099
12,1,3841,22 окт. 2015 г. 22:13:03,,100,250,1,ServiceLog,2G,EDGE,-1,-85,1445541183848,lena ,1445541177,0.006512705854093367,046$,$045,119655405,30.441600931587562,59.87756731755599
13,250-1-100-3841,2450,22 окт. 2015 г. 22:13:03,,7803,250,2,ServiceLog,2G,EDGE,-1,-73,1445541183848,lena ,1445541177,0.006512705854093367,046$,$045,119655405,30.441600931587562,59.87756731755599
14,1,3841,22 окт. 2015 г. 22:13:04,,100,250,1,ServiceLog,2G,EDGE,-1,-83,1445541184879,lena ,1445541177,0.009312518016814209,046$,$045,119655405,30.44153177957899,59.877618029024866
15,250-1-100-3841,2450,22 окт. 2015 г. 22:13:04,,7803,250,2,ServiceLog,2G,EDGE,-1,-73,1445541184879,lena ,1445541177,0.009312518016814209,046$,$045,119655405,30.44153177957899,59.877618029024866
16,1,3841,22 окт. 2015 г. 22:13:05,,100,250,1,ServiceLog,2G,EDGE,-1,-83,1445541185922,lena ,1445541177,0.012652951942090738,046$,$045,119655405,30.4414492748601,59.87767853237931
17,250-1-100-3841,2450,22 окт. 2015 г. 22:13:05,,7803,250,2,ServiceLog,2G,EDGE,-1,-73,1445541185922,lena ,1445541177,0.012652951942090738,046$,$045,119655405,30.4414492748601,59.87767853237931
18,1,3841,22 окт. 2015 г. 22:13:06,,100,250,1,ServiceLog,2G,EDGE,-1,-83,1445541186944,lena ,1445541177,0.016421774117529646,046$,$045,119655405,30.441356189464283,59.87774679475103
19,250-1-100-3841,2450,22 окт. 2015 г. 22:13:06,,7803,250,2,ServiceLog,2G,EDGE,-1,-73,1445541186944,lena ,1445541177,0.016421774117529646,046$,$045,119655405,30.441356189464283,59.87774679475103
20,1,3841,22 окт. 2015 г. 22:13:07,,100,250,1,ServiceLog,2G,EDGE,-1,-83,1445541187989,lena ,1445541177,0.020782703555916462,046$,$045,119655405,30.441247358547674,59.877825381271094
21,250-1-100-3841,2450,22 окт. 2015 г. 22:13:07,,7803,250,2,ServiceLog,2G,EDGE,-1,-73,1445541187989,lena ,1445541177,0.020782703555916462,046$,$045,119655405,30.441247358547674,59.877825381271094
22,1,3841,22 окт. 2015 г. 22:13:09,,100,250,1,ServiceLog,2G,EDGE,-1,-91,1445541189025,lena ,1445541177,0.025612402098897983,046$,$045,119655405,30.441121856026385,59.87791064017399
23,250-1-100-3841,2450,22 окт. 2015 г. 22:13:09,,7803,250,2,ServiceLog,2G,EDGE,-1,-73,1445541189025,lena ,1445541177,0.025612402098897983,046$,$045,119655405,30.441121856026385,59.87791064017399
24,1,3841,22 окт. 2015 г. 22:13:10,,100,250,1,ServiceLog,2G,EDGE,-1,-91,1445541190054,lena ,1445541177,0.030908506232370073,046$,$045,119655405,30.44098423368499,59.878004132306046
25,250-1-100-3841,2450,22 окт. 2015 г. 22:13:10,,7803,250,2,ServiceLog,2G,EDGE,-1,-73,1445541190054,lena ,1445541177,0.030908506232370073,046$,$045,119655405,30.44098423368499,59.878004132306046
26,1,3841,22 окт. 2015 г. 22:13:11,,100,250,1,ServiceLog,2G,EDGE,-1,-97,1445541191084,lena ,1445541177,0.03670783276623623,046$,$045,119655405,30.440833534817294,59.8781065075221
27,250-1-100-3841,2450,22 окт. 2015 г. 22:13:11,,7803,250,2,ServiceLog,2G,EDGE,-1,-73,1445541191084,lena ,1445541177,0.03670783276623623,046$,$045,119655405,30.440833534817294,59.8781065075221
28,1,3841,22 окт. 2015 г. 22:13:11,454,100,250,1,Ломоносовская 4,2G,EDGE,-1,-97,1445541191584,lena ,1445541177,0.03670783276623623,046$,$045,119655405,30.440833534817294,59.8781065075221
29,250-1-100-3841,2450,22 окт. 2015 г. 22:13:11,454,7803,250,2,Ломоносовская 4,2G,EDGE,-1,-73,1445541191584,lena ,1445541177,0.03670783276623623,046$,$045,119655405,30.440833534817294,59.8781065075221
30,1,3841,22 окт. 2015 г. 22:13:12,,100,250,1,ServiceLog,2G,EDGE,-1,-97,1445541192123,lena ,1445541177,0.03999959539260615,046$,$045,119655405,30.440747996453894,59.87816461669989
31,250-1-100-3841,2450,22 окт. 2015 г. 22:13:12,,7803,250,2,ServiceLog,2G,EDGE,-1,-73,1445541192123,lena ,1445541177,0.03999959539260615,046$,$045,119655405,30.440747996453894,59.87816461669989
32,1,3841,22 окт. 2015 г. 22:13:13,,100,250,1,ServiceLog,2G,EDGE,-1,-113,1445541193133,lena ,1445541177,0.04616783561541556,046$,$045,119655405,30.440587711149757,59.87827350379417
33,250-1-100-3841,2450,22 окт. 2015 г. 22:13:13,,7803,250,2,ServiceLog,2G,EDGE,-1,-73,1445541193133,lena ,1445541177,0.04616783561541556,046$,$045,119655405,30.440587711149757,59.87827350379417
34,1,3841,22 окт. 2015 г. 22:13:14,,100,250,1,ServiceLog,2G,EDGE,-1,-113,1445541194149,lena ,1445541177,0.05237271910606258,046$,$045,119655405,30.44042647364903,59.87838303738714
35,250-1-100-3841,2450,22 окт. 2015 г. 22:13:14,,7803,250,2,ServiceLog,2G,EDGE,-1,-73,1445541194149,lena ,1445541177,0.05237271910606258,046$,$045,119655405,30.44042647364903,59.87838303738714
36,1,3841,22 окт. 2015 г. 22:13:15,,100,250,1,ServiceLog,2G,EDGE,-1,-113,1445541195173,lena ,1445541177,0.05862646077251388,046$,$045,119655405,30.440263966540236,59.87849343309874
37,250-1-100-3841,2450,22 окт. 2015 г. 22:13:15,,7803,250,2,ServiceLog,2G,EDGE,-1,-73,1445541195173,lena ,1445541177,0.05862646077251388,046$,$045,119655405,30.440263966540236,59.87849343309874
38,1,3841,22 окт. 2015 г. 22:13:16,,100,250,1,ServiceLog,2G,EDGE,-1,-113,1445541196194,lena ,1445541177,0.06486187934898391,046$,$045,119655405,30.440101935567572,59.87860350499248
39,250-1-100-3841,2450,22 окт. 2015 г. 22:13:16,,7803,250,2,ServiceLog,2G,EDGE,-1,-73,1445541196194,lena ,1445541177,0.06486187934898391,046$,$045,119655405,30.440101935567572,59.87860350499248
40,1,3841,22 окт. 2015 г. 22:13:17,,100,250,1,ServiceLog,2G,EDGE,-1,-113,1445541197213,lena ,1445541177,0.07108508447354972,046$,$045,119655405,30.439940221968545,59.87871336092257
41,250-1-100-3841,2450,22 окт. 2015 г. 22:13:17,,7803,250,2,ServiceLog,2G,EDGE,-1,-73,1445541197213,lena ,1445541177,0.07108508447354972,046$,$045,119655405,30.439940221968545,59.87871336092257
42,1,3841,22 окт. 2015 г. 22:13:18,,100,250,1,ServiceLog,2G,EDGE,-1,-113,1445541198239,lena ,1445541177,0.07735103959190524,046$,$045,119655405,30.439777397486104,59.87882397113564
43,250-1-100-3841,2450,22 окт. 2015 г. 22:13:18,,7803,250,2,ServiceLog,2G,EDGE,-1,-73,1445541198239,lena ,1445541177,0.07735103959190524,046$,$045,119655405,30.439777397486104,59.87882397113564
44,1,3841,22 окт. 2015 г. 22:13:19,,100,250,1,ServiceLog,2G,EDGE,-1,-113,1445541199258,lena ,1445541177,0.0835742432604086,046$,$045,119655405,30.439615683924913,59.87893382631143
45,250-1-100-3841,2450,22 окт. 2015 г. 22:13:19,,7803,250,2,ServiceLog,2G,EDGE,-1,-73,1445541199258,lena ,1445541177,0.0835742432604086,046$,$045,119655405,30.439615683924913,59.87893382631143
