,Active,CID,DateTime,ID,LAC,MCC,MNC,Name,NetworkGen,NetworkType,PSC,Power,TimeStamp,User,race_id,ratio,segment_end_id,segment_start_id,session_id,x,y
0,1,22395,01.01.2013 9:42:03,333,7803,250,2,Горьковская 3,2G,GPRS,-1,-83,1357022523315,gsmart,1445533864,0.0,034$,$033,369760759,30.31882613657951,59.95620817305816
1,250-2-7803-22395,22395,01.01.2013 9:42:03,333,7803,-1,-1,Горьковская 3,2G,GPRS,-1,-61,1357022523315,gsmart,1445533864,0.0,034$,$033,369760759,30.31882613657951,59.95620817305816
2,1,22395,01.01.2013 9:42:04,,7803,250,2,ServiceLog,2G,GPRS,-1,-83,1357022524097,gsmart,1445533864,0.00030107595206945657,034$,$033,369760759,30.318824515875612,59.95621123217603
3,250-2-7803-22395,22395,01.01.2013 9:42:04,,7803,-1,-1,ServiceLog,2G,GPRS,-1,-71,1357022524097,gsmart,1445533864,0.00030107595206945657,034$,$033,369760759,30.318824515875612,59.95621123217603
4,1,22395,01.01.2013 9:42:05,,7803,250,2,ServiceLog,2G,GPRS,-1,-83,1357022525135,gsmart,1445533864,0.0016308180107056879,034$,$033,369760759,30.318817357820883,59.95622474317435
5,250-2-7803-22395,22395,01.01.2013 9:42:05,,7803,-1,-1,ServiceLog,2G,GPRS,-1,-71,1357022525135,gsmart,1445533864,0.0016308180107056879,034$,$033,369760759,30.318817357820883,59.95622474317435
6,1,22395,01.01.2013 9:42:06,,7803,250,2,ServiceLog,2G,GPRS,-1,-83,1357022526172,gsmart,1445533864,0.004018677890391086,034$,$033,369760759,30.31880450387556,59.956249005287646
7,250-2-7803-22395,22395,01.01.2013 9:42:06,,7803,-1,-1,ServiceLog,2G,GPRS,-1,-73,1357022526172,gsmart,1445533864,0.004018677890391086,034$,$033,369760759,30.31880450387556,59.956249005287646
8,1,22395,01.01.2013 9:42:07,,7803,250,2,ServiceLog,2G,GPRS,-1,-83,1357022527204,gsmart,1445533864,0.007446267395757892,034$,$033,369760759,30.318786053024052,59.95628383165723
9,250-2-7803-22395,22395,01.01.2013 9:42:07,,7803,-1,-1,ServiceLog,2G,GPRS,-1,-75,1357022527204,gsmart,1445533864,0.007446267395757892,034$,$033,369760759,30.318786053024052,59.95628383165723
