,Active,CID,DateTime,ID,LAC,MCC,MNC,Name,NetworkGen,NetworkType,PSC,Power,TimeStamp,User,race_id,ratio,segment_end_id,segment_start_id,session_id,x,y
0,1,22398,01.01.2013 10:03:44,363,7803,250,2,Пионерская 3,2G,GPRS,-1,-69,1357023825007,gsmart,1445535167,0.0,037$,$036,119655405,30.297008476904793,60.00266044018788
1,250-2-7803-22398,22398,01.01.2013 10:03:44,363,7803,-1,-1,Пионерская 3,2G,GPRS,-1,-83,1357023825007,gsmart,1445535167,0.0,037$,$036,119655405,30.297008476904793,60.00266044018788
2,1,22398,01.01.2013 10:03:45,,7803,250,2,ServiceLog,2G,GPRS,-1,-69,1357023825847,gsmart,1445535167,0.00014862494388811516,037$,$036,119655405,30.297007251064084,60.00266314733759
3,250-2-7803-22398,22398,01.01.2013 10:03:45,,7803,-1,-1,ServiceLog,2G,GPRS,-1,-83,1357023825847,gsmart,1445535167,0.00014862494388811516,037$,$036,119655405,30.297007251064084,60.00266314733759
4,1,22398,01.01.2013 10:03:46,,7803,250,2,ServiceLog,2G,GPRS,-1,-69,1357023826879,gsmart,1445535167,0.000738150467865076,037$,$036,119655405,30.297002388728266,60.00267388533008
5,250-2-7803-22398,22398,01.01.2013 10:03:46,,7803,-1,-1,ServiceLog,2G,GPRS,-1,-83,1357023826879,gsmart,1445535167,0.000738150467865076,037$,$036,119655405,30.297002388728266,60.00267388533008
6,1,22398,01.01.2013 10:03:47,,7803,250,2,ServiceLog,2G,GPRS,-1,-69,1357023827916,gsmart,1445535167,0.0017824634729929514,037$,$036,119655405,30.29699377535984,60.00269290710219
7,250-2-7803-22398,22398,01.01.2013 10:03:47,,7803,-1,-1,ServiceLog,2G,GPRS,-1,-83,1357023827916,gsmart,1445535167,0.0017824634729929514,037$,$036,119655405,30.29699377535984,60.00269290710219
8,1,22398,01.01.2013 10:03:48,,7803,250,2,ServiceLog,2G,GPRS,-1,-69,1357023828950,gsmart,1445535167,0.003274815156051085,037$,$036,119655405,30.296981466622142,60.00272008971279
9,250-2-7803-22398,22398,01.01.2013 10:03:48,,7803,-1,-1,ServiceLog,2G,GPRS,-1,-83,1357023828950,gsmart,1445535167,0.003274815156051085,037$,$036,119655405,30.296981466622142,60.00272008971279
10,1,22398,01.01.2013 10:03:49,,7803,250,2,ServiceLog,2G,GPRS,-1,-69,1357023829980,gsmart,1445535167,0.00520918939113633,037$,$036,119655405,30.296965512135447,60.002755323560535
11,250-2-7803-22398,22398,01.01.2013 10:03:49,,7803,-1,-1,ServiceLog,2G,GPRS,-1,-83,1357023829980,gsmart,1445535167,0.00520918939113633,037$,$036,119655405,30.296965512135447,60.002755323560535
12,1,22398,01.01.2013 10:03:51,,7803,250,2,ServiceLog,2G,GPRS,-1,-69,1357023831015,gsmart,1445535167,0.007603141758457563,037$,$036,119655405,30.296945767103434,60.002798928386945
13,250-2-7803-22398,22398,01.01.2013 10:03:51,,7803,-1,-1,ServiceLog,2G,GPRS,-1,-83,1357023831015,gsmart,1445535167,0.007603141758457563,037$,$036,119655405,30.296945767103434,60.002798928386945
14,1,22398,01.01.2013 10:03:52,,7803,250,2,ServiceLog,2G,GPRS,-1,-69,1357023832049,gsmart,1445535167,0.010445404639865364,037$,$036,119655405,30.296922324460066,60.002850698924455
15,250-2-7803-22398,22398,01.01.2013 10:03:52,,7803,-1,-1,ServiceLog,2G,GPRS,-1,-83,1357023832049,gsmart,1445535167,0.010445404639865364,037$,$036,119655405,30.296922324460066,60.002850698924455
16,1,22398,01.01.2013 10:03:53,,7803,250,2,ServiceLog,2G,GPRS,-1,-69,1357023833079,gsmart,1445535167,0.013724468337564863,037$,$036,119655405,30.296893517914746,60.002910186217086
17,250-2-7803-22398,22398,01.01.2013 10:03:53,,7803,-1,-1,ServiceLog,2G,GPRS,-1,-83,1357023833079,gsmart,1445535167,0.013724468337564863,037$,$036,119655405,30.296893517914746,60.002910186217086
18,1,22398,01.01.2013 10:03:54,,7803,250,2,ServiceLog,2G,GPRS,-1,-69,1357023834113,gsmart,1445535167,0.017465800980271683,037$,$036,119655405,30.296851147578998,60.002976768639314
19,250-2-7803-22398,22398,01.01.2013 10:03:54,,7803,-1,-1,ServiceLog,2G,GPRS,-1,-83,1357023834113,gsmart,1445535167,0.017465800980271683,037$,$036,119655405,30.296851147578998,60.002976768639314
20,1,22398,01.01.2013 10:03:55,,7803,250,2,ServiceLog,2G,GPRS,-1,-69,1357023835150,gsmart,1445535167,0.021670357800626774,037$,$036,119655405,30.2968035312612,60.00305159464539
21,250-2-7803-22398,22398,01.01.2013 10:03:55,,7803,-1,-1,ServiceLog,2G,GPRS,-1,-81,1357023835150,gsmart,1445535167,0.021670357800626774,037$,$036,119655405,30.2968035312612,60.00305159464539
22,1,22398,01.01.2013 10:03:56,,7803,250,2,ServiceLog,2G,GPRS,-1,-69,1357023836181,gsmart,1445535167,0.026299685571318066,037$,$036,119655405,30.29675110444149,60.00313397985256
23,250-2-7803-22398,22398,01.01.2013 10:03:56,,7803,-1,-1,ServiceLog,2G,GPRS,-1,-81,1357023836181,gsmart,1445535167,0.026299685571318066,037$,$036,119655405,30.29675110444149,60.00313397985256
24,1,22398,01.01.2013 10:03:57,,7803,250,2,ServiceLog,2G,GPRS,-1,-69,1357023837220,gsmart,1445535167,0.03141795683546751,037$,$036,119655405,30.296693140370238,60.00322506623779
25,250-2-7803-22398,22398,01.01.2013 10:03:57,,7803,-1,-1,ServiceLog,2G,GPRS,-1,-81,1357023837220,gsmart,1445535167,0.03141795683546751,037$,$036,119655405,30.296693140370238,60.00322506623779
26,1,22398,01.01.2013 10:03:58,,7803,250,2,ServiceLog,2G,GPRS,-1,-69,1357023838254,gsmart,1445535167,0.03696309185549937,037$,$036,119655405,30.2966303420962,60.003323748943245
27,250-2-7803-22398,22398,01.01.2013 10:03:58,,7803,-1,-1,ServiceLog,2G,GPRS,-1,-81,1357023838254,gsmart,1445535167,0.03696309185549937,037$,$036,119655405,30.2966303420962,60.003323748943245
