,Active,CID,DateTime,ID,LAC,MCC,MNC,Name,NetworkGen,NetworkType,PSC,Power,TimeStamp,User,race_id,ratio,segment_end_id,segment_start_id,session_id,x,y
0,1,2505,22.10.2015 16:23:33,273,7803,250,2,Электросила 3,2G,GPRS,-1,-65,1445520213461,natalie,1445520213,0.0,028$,$027,552491703,30.318747467481508,59.87923310666237
1,250-2-7803-2505,22408,22.10.2015 16:23:33,273,7803,-1,-1,Электросила 3,2G,GPRS,-1,-77,1445520213461,natalie,1445520213,0.0,028$,$027,552491703,30.318747467481508,59.87923310666237
2,1,2505,22.10.2015 16:23:33,,7803,250,2,ServiceLog,2G,GPRS,-1,-65,1445520213498,natalie,1445520213,5.633411890420286e-07,028$,$027,552491703,30.31874746627795,59.8792331136831
3,250-2-7803-2505,22408,22.10.2015 16:23:33,,7803,-1,-1,ServiceLog,2G,GPRS,-1,-77,1445520213498,natalie,1445520213,5.633411890420286e-07,028$,$027,552491703,30.31874746627795,59.8792331136831
4,1,2505,22.10.2015 16:23:34,,7803,250,2,ServiceLog,2G,GPRS,-1,-65,1445520214532,natalie,1445520213,0.0004720070312241919,028$,$027,552491703,30.318746459063046,59.87923898912091
5,250-2-7803-2505,22408,22.10.2015 16:23:34,,7803,-1,-1,ServiceLog,2G,GPRS,-1,-77,1445520214532,natalie,1445520213,0.0004720070312241919,028$,$027,552491703,30.318746459063046,59.87923898912091
6,1,2505,22.10.2015 16:23:35,,7803,250,2,ServiceLog,2G,GPRS,-1,-65,1445520215552,natalie,1445520213,0.0017991921390622168,028$,$027,552491703,30.318743623601122,59.8792555293591
7,250-2-7803-2505,22408,22.10.2015 16:23:35,,7803,-1,-1,ServiceLog,2G,GPRS,-1,-77,1445520215552,natalie,1445520213,0.0017991921390622168,028$,$027,552491703,30.318743623601122,59.8792555293591
8,1,2505,22.10.2015 16:23:36,,7803,250,2,ServiceLog,2G,GPRS,-1,-65,1445520216578,natalie,1445520213,0.003998002665019536,028$,$027,552491703,30.31873892595685,59.87928293233825
9,250-2-7803-2505,22408,22.10.2015 16:23:36,,7803,-1,-1,ServiceLog,2G,GPRS,-1,-79,1445520216578,natalie,1445520213,0.003998002665019536,028$,$027,552491703,30.31873892595685,59.87928293233825
10,1,2505,22.10.2015 16:23:37,,7803,250,2,ServiceLog,2G,GPRS,-1,-65,1445520217601,natalie,1445520213,0.007052939366574337,028$,$027,552491703,30.31873239924355,59.87932100487031
11,250-2-7803-2505,22408,22.10.2015 16:23:37,,7803,-1,-1,ServiceLog,2G,GPRS,-1,-79,1445520217601,natalie,1445520213,0.007052939366574337,028$,$027,552491703,30.31873239924355,59.87932100487031
12,1,2505,22.10.2015 16:23:38,,7803,250,2,ServiceLog,2G,GPRS,-1,-65,1445520218621,natalie,1445520213,0.010956424836585462,028$,$027,552491703,30.318724059649963,59.87936965248445
13,250-2-7803-2505,22408,22.10.2015 16:23:38,,7803,-1,-1,ServiceLog,2G,GPRS,-1,-79,1445520218621,natalie,1445520213,0.010956424836585462,028$,$027,552491703,30.318724059649963,59.87936965248445
14,1,2505,22.10.2015 16:23:39,,7803,250,2,ServiceLog,2G,GPRS,-1,-65,1445520219641,natalie,1445520213,0.01571615869870413,028$,$027,552491703,30.318713890726244,59.87942897109138
