,Active,CID,DateTime,ID,LAC,MCC,MNC,Name,NetworkGen,NetworkType,PSC,Power,TimeStamp,User,race_id,ratio,segment_end_id,segment_start_id,x,y
0,1,15416,23 Окт 2015 г. 15:13:04,473,7803,250,2,Площадь Александра Невского (зел) 3,2G,EDGE,-1,-51,1445602384405, julia,1445602384,0.0,048$,$047,30.385348658496966,59.92421067076948
1,1,15416,23 Окт 2015 г. 15:13:05,,7803,250,2,ServiceLog,2G,EDGE,-1,-51,1445602385260, julia,1445602384,0.00017917969472447813,048$,$047,30.385344390698833,59.92421280466811
2,1,15416,23 Окт 2015 г. 15:13:06,,7803,250,2,ServiceLog,2G,EDGE,-1,-51,1445602386284, julia,1445602384,0.0008653864281792597,048$,$047,30.385328046258564,59.924220976885316
3,1,15416,23 Окт 2015 г. 15:13:07,,7803,250,2,ServiceLog,2G,EDGE,-1,-51,1445602387308, julia,1445602384,0.0020656210466206207,048$,$047,30.385299458426246,59.92423527079153
4,1,15416,23 Окт 2015 г. 15:13:08,,7803,250,2,ServiceLog,2G,EDGE,-1,-51,1445602388331, julia,1445602384,0.0037779583016702973,048$,$047,30.385250862077072,59.92425034954487
5,1,15416,23 Окт 2015 г. 15:13:09,,7803,250,2,ServiceLog,2G,EDGE,-1,-51,1445602389356, julia,1445602384,0.0060081724813656305,048$,$047,30.38518449672125,59.92426789904387
6,1,15416,23 Окт 2015 г. 15:13:10,,7803,250,2,ServiceLog,2G,EDGE,-1,-51,1445602390381, julia,1445602384,0.008753419282705534,048$,$047,30.385102805338228,59.9242895013088
7,1,15416,23 Окт 2015 г. 15:13:11,,7803,250,2,ServiceLog,2G,EDGE,-1,-51,1445602391405, julia,1445602384,0.012010265927672313,048$,$047,30.38500589007852,59.924315129319346
8,1,15416,23 Окт 2015 г. 15:13:12,,7803,250,2,ServiceLog,2G,EDGE,-1,-51,1445602392430, julia,1445602384,0.01578507450085271,048$,$047,30.38489356162308,59.92434483312914
9,1,15416,23 Окт 2015 г. 15:13:13,,7803,250,2,ServiceLog,2G,EDGE,-1,-51,1445602393453, julia,1445602384,0.02006604291218669,048$,$047,30.38476617117133,59.92437851985721
10,1,15416,23 Окт 2015 г. 15:13:14,,7803,250,2,ServiceLog,2G,EDGE,-1,-51,1445602394477, julia,1445602384,0.024864972313918463,048$,$047,30.384623367551754,59.92441628235397
11,1,15416,23 Окт 2015 г. 15:13:15,,7803,250,2,ServiceLog,2G,EDGE,-1,-51,1445602395501, julia,1445602384,0.030177929261344775,048$,$047,30.38446526781341,59.924458089653506
12,1,15416,23 Окт 2015 г. 15:13:16,,7803,250,2,ServiceLog,2G,EDGE,-1,-51,1445602396525, julia,1445602384,0.03600491517100697,048$,$047,30.384291871914158,59.92450394175167
13,1,15416,23 Окт 2015 г. 15:13:17,,7803,250,2,ServiceLog,2G,EDGE,-1,-51,1445602397549, julia,1445602384,0.042345927329503735,048$,$047,30.38410317993472,59.924553838610365
14,1,15416,23 Окт 2015 г. 15:13:18,,7803,250,2,ServiceLog,2G,EDGE,-1,-51,1445602398574, julia,1445602384,0.04920791214057447,048$,$047,30.38389898516825,59.9246078348718
15,1,15416,23 Окт 2015 г. 15:13:19,,7803,250,2,ServiceLog,2G,EDGE,-1,-51,1445602399598, julia,1445602384,0.05657748310983922,048$,$047,30.383679685961898,59.92466582517931
16,1,15416,23 Окт 2015 г. 15:13:20,474,7803,250,2,Площадь Александра Невского (зел) 4,2G,EDGE,-1,-51,1445602400125, julia,1445602384,0.05657748310983922,048$,$047,30.383679685961898,59.92466582517931
17,1,15416,23 Окт 2015 г. 15:13:20,,7803,250,2,ServiceLog,2G,EDGE,-1,-51,1445602400627, julia,1445602384,0.06044598559025385,048$,$047,30.383564569420216,59.92469626594043
18,1,15416,23 Окт 2015 г. 15:13:21,,7803,250,2,ServiceLog,2G,EDGE,-1,-51,1445602401661, julia,1445602384,0.06841417385746643,048$,$047,30.38332745692475,59.92475896652714
19,1,15416,23 Окт 2015 г. 15:13:22,,7803,250,2,ServiceLog,2G,EDGE,-1,-51,1445602402690, julia,1445602384,0.0763438321860472,048$,$047,30.38309149097974,59.92482136380939
20,1,15416,23 Окт 2015 г. 15:13:23,,7803,250,2,ServiceLog,2G,EDGE,-1,-51,1445602403723, julia,1445602384,0.08430431483299264,048$,$047,30.382854607783432,59.92488400352552
21,1,15416,23 Окт 2015 г. 15:13:24,,7803,250,2,ServiceLog,2G,EDGE,-1,-51,1445602404758, julia,1445602384,0.09228020872047235,048$,$047,30.382617265988813,59.924946764391535
22,1,15416,23 Окт 2015 г. 15:13:25,,7803,250,2,ServiceLog,2G,EDGE,-1,-51,1445602405796, julia,1445602384,0.10027922314334582,048$,$047,30.38237923618738,59.92500970706963
23,1,15416,23 Окт 2015 г. 15:13:26,,7803,250,2,ServiceLog,2G,EDGE,-1,-51,1445602406825, julia,1445602384,0.10820888147192659,048$,$047,30.382143270242366,59.925072103880346
24,1,15416,23 Окт 2015 г. 15:13:27,,7803,250,2,ServiceLog,2G,EDGE,-1,-51,1445602407850, julia,1445602384,0.11610771364484646,048$,$047,30.381908221603332,59.925134258009884
25,1,15416,23 Окт 2015 г. 15:13:28,,7803,250,2,ServiceLog,2G,EDGE,-1,-51,1445602408873, julia,1445602384,0.12399113457723206,048$,$047,30.38167363156261,59.92519629075575
26,1,15416,23 Окт 2015 г. 15:13:29,,7803,250,2,ServiceLog,2G,EDGE,-1,-53,1445602409902, julia,1445602384,0.13192079290581282,048$,$047,30.381437665617604,59.92525868721558
27,1,15416,23 Окт 2015 г. 15:13:30,,7803,250,2,ServiceLog,2G,EDGE,-1,-53,1445602410931, julia,1445602384,0.1398504512343936,048$,$047,30.3812016996726,59.92532108355807
28,1,15416,23 Окт 2015 г. 15:13:31,,7803,250,2,ServiceLog,2G,EDGE,-1,-53,1445602411957, julia,1445602384,0.14775699086487679,048$,$047,30.38096642167973,59.92538329786893
29,1,15416,23 Окт 2015 г. 15:13:32,,7803,250,2,ServiceLog,2G,EDGE,-1,-53,1445602412979, julia,1445602384,0.1556327061769953,048$,$047,30.38073206093817,59.92544526951603
30,1,15416,23 Окт 2015 г. 15:13:33,,7803,250,2,ServiceLog,2G,EDGE,-1,-53,1445602413996, julia,1445602384,0.16346988971318577,048$,$047,30.380498846801732,59.9255069378532
31,1,15416,23 Окт 2015 г. 15:13:35,,7803,250,2,ServiceLog,2G,EDGE,-1,-53,1445602415016, julia,1445602384,0.1713301919474738,048$,$047,30.38026494471316,59.92556878798903
32,1,15416,23 Окт 2015 г. 15:13:36,,7803,250,2,ServiceLog,2G,EDGE,-1,-53,1445602416043, julia,1445602384,0.17924443719822414,048$,$047,30.38002943742114,59.925631062468256
33,1,15416,23 Окт 2015 г. 15:13:37,,7803,250,2,ServiceLog,2G,EDGE,-1,-53,1445602417067, julia,1445602384,0.18713556375087687,048$,$047,30.379794618081256,59.925693154918
34,1,15416,23 Окт 2015 г. 15:13:38,,7803,250,2,ServiceLog,2G,EDGE,-1,-55,1445602418099, julia,1445602384,0.1950883407775552,048$,$047,30.379557964184105,59.92575573235569
35,1,15416,23 Окт 2015 г. 15:13:39,,7803,250,2,ServiceLog,2G,EDGE,-1,-55,1445602419126, julia,1445602384,0.2030025860283055,048$,$047,30.37932245689209,59.92581800648402
36,1,15416,23 Окт 2015 г. 15:13:40,,7803,250,2,ServiceLog,2G,EDGE,-1,-55,1445602420157, julia,1445602384,0.21094765743471672,048$,$047,30.37908603229409,59.92588052305388
37,1,15416,23 Окт 2015 г. 15:13:41,,7803,250,2,ServiceLog,2G,EDGE,-1,-57,1445602421181, julia,1445602384,0.21883878398736947,048$,$047,30.378851212954213,59.92594261503675
38,1,15416,23 Окт 2015 г. 15:13:42,,7803,250,2,ServiceLog,2G,EDGE,-1,-57,1445602422203, julia,1445602384,0.22671449929948795,048$,$047,30.37861685221265,59.926004585639184
39,1,15416,23 Окт 2015 г. 15:13:43,,7803,250,2,ServiceLog,2G,EDGE,-1,-57,1445602423233, julia,1445602384,0.23465186324833584,048$,$047,30.378380656968485,59.92606704121098
