,Active,CID,DateTime,ID,LAC,MCC,MNC,Name,NetworkGen,NetworkType,PSC,Power,TimeStamp,User,race_id,ratio,segment_end_id,segment_start_id,session_id,x,y
0,1,14125,22.10.2015 21:40:48,473,7803,250,2,Площадь Александра Невского (зел) 3,2G,GPRS,-1,-73,1445539248788,natalie,1445539248,0.0,046$,$047,119655405,30.385342810855157,59.924196178788726
1,250-2-7803-14125,15416,22.10.2015 21:40:48,473,7803,-1,-1,Площадь Александра Невского (зел) 3,2G,GPRS,-1,-77,1445539248788,natalie,1445539248,0.0,046$,$047,119655405,30.385342810855157,59.924196178788726
2,1,14125,22.10.2015 21:40:49,,7803,250,2,ServiceLog,2G,GPRS,-1,-73,1445539249271,natalie,1445539248,3.0415455196988826e-05,046$,$047,119655405,30.385344219464717,59.924195420306674
3,250-2-7803-14125,15416,22.10.2015 21:40:49,,7803,-1,-1,ServiceLog,2G,GPRS,-1,-77,1445539249271,natalie,1445539248,3.0415455196988826e-05,046$,$047,119655405,30.385344219464717,59.924195420306674
4,1,14125,22.10.2015 21:40:50,,7803,250,2,ServiceLog,2G,GPRS,-1,-73,1445539250297,natalie,1445539248,0.0002968785322737338,046$,$047,119655405,30.38535655998158,59.9241887754124
5,250-2-7803-14125,15416,22.10.2015 21:40:50,,7803,-1,-1,ServiceLog,2G,GPRS,-1,-77,1445539250297,natalie,1445539248,0.0002968785322737338,046$,$047,119655405,30.38535655998158,59.9241887754124
6,1,14125,22.10.2015 21:40:51,,7803,250,2,ServiceLog,2G,GPRS,-1,-73,1445539251320,natalie,1445539248,0.0008358488684435023,046$,$047,119655405,30.385381520935244,59.92417533489364
7,250-2-7803-14125,15416,22.10.2015 21:40:51,,7803,-1,-1,ServiceLog,2G,GPRS,-1,-73,1445539251320,natalie,1445539248,0.0008358488684435023,046$,$047,119655405,30.385381520935244,59.92417533489364
8,1,14125,22.10.2015 21:40:52,,7803,250,2,ServiceLog,2G,GPRS,-1,-73,1445539252346,natalie,1445539248,0.001650487602149192,046$,$047,119655405,30.38541961022376,59.9241551948892
9,250-2-7803-14125,15416,22.10.2015 21:40:52,,7803,-1,-1,ServiceLog,2G,GPRS,-1,-73,1445539252346,natalie,1445539248,0.001650487602149192,046$,$047,119655405,30.38541961022376,59.9241551948892
10,1,15416,22.10.2015 21:40:53,,7803,250,2,ServiceLog,2G,GPRS,-1,-73,1445539253370,natalie,1445539248,0.002737225287230523,046$,$047,119655405,30.385471082714318,59.92412864777922
11,250-2-7803-15416,15416,22.10.2015 21:40:53,,7803,-1,-1,ServiceLog,2G,GPRS,-1,-73,1445539253370,natalie,1445539248,0.002737225287230523,046$,$047,119655405,30.385471082714318,59.92412864777922
12,1,15416,22.10.2015 21:40:54,,7803,250,2,ServiceLog,2G,GPRS,-1,-73,1445539254390,natalie,1445539248,0.004091538333164966,046$,$047,119655405,30.38553380415195,59.92409487470431
13,250-2-7803-15416,15416,22.10.2015 21:40:54,,7803,-1,-1,ServiceLog,2G,GPRS,-1,-73,1445539254390,natalie,1445539248,0.004091538333164966,046$,$047,119655405,30.38553380415195,59.92409487470431
14,1,15416,22.10.2015 21:40:55,,7803,250,2,ServiceLog,2G,GPRS,-1,-73,1445539255409,natalie,1445539248,0.005715412324110018,046$,$047,119655405,30.385609158100873,59.92405444902795
15,250-2-7803-15416,15416,22.10.2015 21:40:55,,7803,-1,-1,ServiceLog,2G,GPRS,-1,-73,1445539255409,natalie,1445539248,0.005715412324110018,046$,$047,119655405,30.385609158100873,59.92405444902795
