,Active,CID,DateTime,ID,LAC,MCC,MNC,Name,NetworkGen,NetworkType,PSC,Power,TimeStamp,User,race_id,ratio,segment_end_id,segment_start_id,x,y
0,1,22406,25 Окт 2015 г. 11:09:12,263,7803,250,2,Парк Победы 3,2G,EDGE,-1,-51,1445760552739, julia,1445760552,0.0,025$,$026,30.321748439659995,59.86641312080763
1,1,22406,25 Окт 2015 г. 11:09:12,,7803,250,2,ServiceLog,2G,EDGE,-1,-51,1445760552917, julia,1445760552,1.209291858166515e-05,025$,$026,30.32174852831825,59.86641294349071
2,1,22406,25 Окт 2015 г. 11:09:13,,7803,250,2,ServiceLog,2G,EDGE,-1,-51,1445760553944, julia,1445760552,0.0005541984329116162,025$,$026,30.321752502720823,59.8664049946662
3,1,22406,25 Окт 2015 г. 11:09:14,,7803,250,2,ServiceLog,2G,EDGE,-1,-51,1445760554969, julia,1445760552,0.0018980208902440788,025$,$026,30.321762354846086,59.86638529035946
4,1,22406,25 Окт 2015 г. 11:09:15,,7803,250,2,ServiceLog,2G,EDGE,-1,-51,1445760555999, julia,1445760552,0.0040562662329993405,025$,$026,30.321770260391016,59.866353137371384
5,1,22406,25 Окт 2015 г. 11:09:17,,7803,250,2,ServiceLog,2G,EDGE,-1,-51,1445760557017, julia,1445760552,0.006985102610896259,025$,$026,30.32177094409826,59.86630886122104
6,1,22406,25 Окт 2015 г. 11:09:18,,7803,250,2,ServiceLog,2G,EDGE,-1,-51,1445760558043, julia,1445760552,0.01073737866248643,025$,$026,30.321771820029166,59.866252136785334
7,1,22406,25 Окт 2015 г. 11:09:19,,7803,250,2,ServiceLog,2G,EDGE,-1,-51,1445760559060, julia,1445760552,0.015249753232590342,025$,$026,30.32177287339739,59.86618392155316
8,1,22406,25 Окт 2015 г. 11:09:20,,7803,250,2,ServiceLog,2G,EDGE,-1,-51,1445760560080, julia,1445760552,0.020568455621031816,025$,$026,30.321774114994685,59.86610351658606
9,1,22406,25 Окт 2015 г. 11:09:21,,7803,250,2,ServiceLog,2G,EDGE,-1,-51,1445760561099, julia,1445760552,0.02667496133292429,025$,$026,30.321775540496713,59.86601120183899
10,1,22406,25 Окт 2015 г. 11:09:22,,7803,250,2,ServiceLog,2G,EDGE,-1,-51,1445760562121, julia,1445760552,0.033595577350582016,025$,$026,30.321777156044554,59.86590657951667
11,1,22406,25 Окт 2015 г. 11:09:23,,7803,250,2,ServiceLog,2G,EDGE,-1,-51,1445760563150, julia,1445760552,0.04136910722867845,025$,$026,30.32177897069651,59.86578906288773
12,1,22406,25 Окт 2015 г. 11:09:24,264,7803,250,2,Парк Победы 4,2G,EDGE,-1,-51,1445760564086, julia,1445760552,0.04136910722867845,025$,$026,30.32177897069651,59.86578906288773
13,1,22406,25 Окт 2015 г. 11:09:24,,7803,250,2,ServiceLog,2G,EDGE,-1,-51,1445760564167, julia,1445760552,0.042070704352818955,025$,$026,30.321779134477264,59.865778456446506
14,1,22406,25 Окт 2015 г. 11:09:25,,7803,250,2,ServiceLog,2G,EDGE,-1,-51,1445760565188, julia,1445760552,0.050914282213663044,025$,$026,30.321781198921105,59.865644762779596
15,1,22406,25 Окт 2015 г. 11:09:26,,7803,250,2,ServiceLog,2G,EDGE,-1,-51,1445760566215, julia,1445760552,0.05980983053779253,025$,$026,30.32178327549693,59.86551028290189
