,Active,CID,DateTime,ID,LAC,MCC,MNC,Name,NetworkGen,NetworkType,PSC,Power,TimeStamp,User,race_id,ratio,segment_end_id,segment_start_id,x,y
0,1,17508,23 Окт 2015 г. 14:28:54,933,7803,250,2,Старая деревня 3,2G,EDGE,-1,-67,1445599734564, julia,1445599734,0.0,094$,$093,30.255488243407427,59.989223383144825
1,1,17508,23 Окт 2015 г. 14:28:54,,7803,250,2,ServiceLog,2G,EDGE,-1,-67,1445599734871, julia,1445599734,1.5634936520370988e-05,094$,$093,30.255488293579454,59.98922368825518
2,1,17508,23 Окт 2015 г. 14:28:55,,7803,250,2,ServiceLog,2G,EDGE,-1,-67,1445599735901, julia,1445599734,0.0002965389995801158,094$,$093,30.25548919499199,59.98922916999995
3,1,17508,23 Окт 2015 г. 14:28:56,,7803,250,2,ServiceLog,2G,EDGE,-1,-69,1445599736926, julia,1445599734,0.0009255050398779047,094$,$093,30.255491213324742,59.989241444049476
4,1,17508,23 Окт 2015 г. 14:28:57,,7803,250,2,ServiceLog,2G,EDGE,-1,-69,1445599737953, julia,1445599734,0.001905294444701565,094$,$093,30.255494357438923,59.989260564283626
5,1,17508,23 Окт 2015 г. 14:28:58,,7803,250,2,ServiceLog,2G,EDGE,-1,-71,1445599738977, julia,1445599734,0.0032306268184071917,094$,$093,30.255498610389896,59.98928642764567
6,1,17508,23 Окт 2015 г. 14:28:59,,7803,250,2,ServiceLog,2G,EDGE,-1,-71,1445599739999, julia,1445599734,0.004900247816705399,094$,$093,30.255503968152524,59.989319009641775
7,1,17508,23 Окт 2015 г. 14:29:01,,7803,250,2,ServiceLog,2G,EDGE,-1,-71,1445599741034, julia,1445599734,0.006944284149866797,094$,$093,30.255510527402485,59.98935889816194
8,1,17508,23 Окт 2015 г. 14:29:02,,7803,250,2,ServiceLog,2G,EDGE,-1,-71,1445599742060, julia,1445599734,0.009321334214029907,094$,$093,30.255518155283305,59.98940528524634
9,1,17508,23 Окт 2015 г. 14:29:03,,7803,250,2,ServiceLog,2G,EDGE,-1,-71,1445599743085, julia,1445599734,0.012044813050370763,094$,$093,30.25552689484344,59.98945843265562
10,1,17508,23 Окт 2015 г. 14:29:04,,7803,250,2,ServiceLog,2G,EDGE,-1,-69,1445599744112, julia,1445599734,0.015123201808881331,094$,$093,30.25553677329865,59.98951850586243
11,1,17508,23 Окт 2015 г. 14:29:05,,7803,250,2,ServiceLog,2G,EDGE,-1,-69,1445599745137, julia,1445599734,0.018544511528362603,094$,$093,30.255547752176714,59.98958527087121
