,Active,CID,DateTime,ID,LAC,MCC,MNC,Name,NetworkGen,NetworkType,PSC,Power,TimeStamp,User,race_id,ratio,segment_end_id,segment_start_id,session_id,x,y
0,1,22668,23.10.2015 7:51:19,123,7803,250,2,Площадь Восстания 3,2G,GPRS,-1,-75,1445575879386,natalie,1445575879,0.0,011$,$012,103961951,30.360233887638362,59.93164777857451
1,250-2-7803-22668,14121,23.10.2015 7:51:19,123,7803,-1,-1,Площадь Восстания 3,2G,GPRS,-1,-87,1445575879386,natalie,1445575879,0.0,011$,$012,103961951,30.360233887638362,59.93164777857451
2,250-2-7803-22668,22625,23.10.2015 7:51:19,123,7803,-1,-1,Площадь Восстания 3,2G,GPRS,-1,-109,1445575879386,natalie,1445575879,0.0,011$,$012,103961951,30.360233887638362,59.93164777857451
3,1,22668,23.10.2015 7:51:19,,7803,250,2,ServiceLog,2G,GPRS,-1,-75,1445575879691,natalie,1445575879,5.41449238417801e-05,011$,$012,103961951,30.360233664307824,59.93164733191489
4,250-2-7803-22668,14121,23.10.2015 7:51:19,,7803,-1,-1,ServiceLog,2G,GPRS,-1,-87,1445575879691,natalie,1445575879,5.41449238417801e-05,011$,$012,103961951,30.360233664307824,59.93164733191489
5,250-2-7803-22668,22625,23.10.2015 7:51:19,,7803,-1,-1,ServiceLog,2G,GPRS,-1,-109,1445575879691,natalie,1445575879,5.41449238417801e-05,011$,$012,103961951,30.360233664307824,59.93164733191489
6,1,22668,23.10.2015 7:51:20,,7803,250,2,ServiceLog,2G,GPRS,-1,-75,1445575880716,natalie,1445575879,0.0010295827703009186,011$,$012,103961951,30.360229640937913,59.93163928520013
7,250-2-7803-22668,14121,23.10.2015 7:51:20,,7803,-1,-1,ServiceLog,2G,GPRS,-1,-87,1445575880716,natalie,1445575879,0.0010295827703009186,011$,$012,103961951,30.360229640937913,59.93163928520013
8,250-2-7803-22668,22625,23.10.2015 7:51:20,,7803,-1,-1,ServiceLog,2G,GPRS,-1,-109,1445575880716,natalie,1445575879,0.0010295827703009186,011$,$012,103961951,30.360229640937913,59.93163928520013
9,1,22668,23.10.2015 7:51:21,,7803,250,2,ServiceLog,2G,GPRS,-1,-73,1445575881740,natalie,1445575879,0.003225305292134232,011$,$012,103961951,30.360220584283045,59.93162117193965
10,250-2-7803-22668,14121,23.10.2015 7:51:21,,7803,-1,-1,ServiceLog,2G,GPRS,-1,-85,1445575881740,natalie,1445575879,0.003225305292134232,011$,$012,103961951,30.360220584283045,59.93162117193965
11,250-2-7803-22668,22625,23.10.2015 7:51:21,,7803,-1,-1,ServiceLog,2G,GPRS,-1,-109,1445575881740,natalie,1445575879,0.003225305292134232,011$,$012,103961951,30.360220584283045,59.93162117193965
12,1,22668,23.10.2015 7:51:22,,7803,250,2,ServiceLog,2G,GPRS,-1,-73,1445575882765,natalie,1445575879,0.006645601721822013,011$,$012,103961951,30.360206476651495,59.9315929567336
13,250-2-7803-22668,14121,23.10.2015 7:51:22,,7803,-1,-1,ServiceLog,2G,GPRS,-1,-85,1445575882765,natalie,1445575879,0.006645601721822013,011$,$012,103961951,30.360206476651495,59.9315929567336
