,Active,CID,DateTime,ID,LAC,MCC,MNC,Name,NetworkGen,NetworkType,PSC,Power,TimeStamp,User,race_id,ratio,segment_end_id,segment_start_id,session_id,x,y
0,1,17518,01.01.2013 11:43:54,453,7803,250,2,Ломоносовская 3,2G,GPRS,-1,-55,1357029835356,gsmart,1445541177,0.0,046$,$045,119655405,30.441761787625346,59.87744935617185
1,250-2-7803-17518,2450,01.01.2013 11:43:54,453,7803,-1,-1,Ломоносовская 3,2G,GPRS,-1,-71,1357029835356,gsmart,1445541177,0.0,046$,$045,119655405,30.441761787625346,59.87744935617185
2,1,17518,01.01.2013 11:43:56,,7803,250,2,ServiceLog,2G,GPRS,-1,-55,1357029836068,gsmart,1445541177,0.0001023671716410481,046$,$045,119655405,30.441759259278758,59.87745121030048
3,250-2-7803-17518,2450,01.01.2013 11:43:56,,7803,-1,-1,ServiceLog,2G,GPRS,-1,-71,1357029836068,gsmart,1445541177,0.0001023671716410481,046$,$045,119655405,30.441759259278758,59.87745121030048
4,1,17518,01.01.2013 11:43:57,,7803,250,2,ServiceLog,2G,GPRS,-1,-55,1357029837105,gsmart,1445541177,0.0006177037120621405,046$,$045,119655405,30.441746531083155,59.87746054434824
5,250-2-7803-17518,2450,01.01.2013 11:43:57,,7803,-1,-1,ServiceLog,2G,GPRS,-1,-71,1357029837105,gsmart,1445541177,0.0006177037120621405,046$,$045,119655405,30.441746531083155,59.87746054434824
6,1,17518,01.01.2013 11:43:58,,7803,250,2,ServiceLog,2G,GPRS,-1,-51,1357029838139,gsmart,1445541177,0.0015639647724224241,046$,$045,119655405,30.4417231595678,59.877477683521825
7,250-2-7803-17518,2450,01.01.2013 11:43:58,,7803,-1,-1,ServiceLog,2G,GPRS,-1,-69,1357029838139,gsmart,1445541177,0.0015639647724224241,046$,$045,119655405,30.4417231595678,59.877477683521825
8,1,17518,01.01.2013 11:43:59,,7803,250,2,ServiceLog,2G,GPRS,-1,-51,1357029839170,gsmart,1445541177,0.0029373923753110535,046$,$045,119655405,30.441689237550236,59.87750255974277
9,250-2-7803-17518,2450,01.01.2013 11:43:59,,7803,-1,-1,ServiceLog,2G,GPRS,-1,-69,1357029839170,gsmart,1445541177,0.0029373923753110535,046$,$045,119655405,30.441689237550236,59.87750255974277
10,1,17518,01.01.2013 11:44:00,,7803,250,2,ServiceLog,2G,GPRS,-1,-51,1357029840231,gsmart,1445541177,0.004798989462663602,046$,$045,119655405,30.44164325833082,59.877536277908604
11,250-2-7803-17518,2450,01.01.2013 11:44:00,,7803,-1,-1,ServiceLog,2G,GPRS,-1,-69,1357029840231,gsmart,1445541177,0.004798989462663602,046$,$045,119655405,30.44164325833082,59.877536277908604
12,1,17518,01.01.2013 11:44:01,,7803,250,2,ServiceLog,2G,GPRS,-1,-51,1357029841277,gsmart,1445541177,0.007079305903181965,046$,$045,119655405,30.441586937244665,59.87757758007954
