,Active,CID,DateTime,ID,LAC,MCC,MNC,Name,NetworkGen,NetworkType,PSC,Power,TimeStamp,User,race_id,ratio,segment_end_id,segment_start_id,x,y
0,1,22405,25 Окт 2015 г. 11:04:26,283,7803,250,2,Московские ворота 3,2G,EDGE,-1,-61,1445760266466, julia,1445760266,0.0,027$,$028,30.317703302097282,59.8917204417186
1,1,22405,25 Окт 2015 г. 11:04:26,,7803,250,2,ServiceLog,2G,EDGE,-1,-61,1445760266737, julia,1445760266,2.9022070555188378e-05,027$,$028,30.3177033275602,59.891720078864445
2,1,22405,25 Окт 2015 г. 11:04:27,,7803,250,2,ServiceLog,2G,EDGE,-1,-61,1445760267763, julia,1445760266,0.0006647678558858067,027$,$028,30.317703885340674,59.89171213032655
3,1,22405,25 Окт 2015 г. 11:04:28,,7803,250,2,ServiceLog,2G,EDGE,-1,-61,1445760268781, julia,1445760266,0.0021178345449193994,027$,$028,30.317705160209105,59.891693963064675
4,1,22405,25 Окт 2015 г. 11:04:29,,7803,250,2,ServiceLog,2G,EDGE,-1,-61,1445760269802, julia,1445760266,0.004397867900689544,027$,$028,30.317707160628345,59.891665456463805
5,1,22405,25 Окт 2015 г. 11:04:30,,7803,250,2,ServiceLog,2G,EDGE,-1,-61,1445760270822, julia,1445760266,0.0074983522219874785,027$,$028,30.317709880881726,59.891626691961385
6,1,22405,25 Окт 2015 г. 11:04:31,,7803,250,2,ServiceLog,2G,EDGE,-1,-61,1445760271848, julia,1445760266,0.011446625842381184,027$,$028,30.317713344954946,59.891577327717144
7,1,22405,25 Окт 2015 г. 11:04:32,,7803,250,2,ServiceLog,2G,EDGE,-1,-63,1445760272871, julia,1445760266,0.01621169294836705,027$,$028,30.31771752565338,59.891517751217435
8,1,22405,25 Окт 2015 г. 11:04:33,,7803,250,2,ServiceLog,2G,EDGE,-1,-63,1445760273897, julia,1445760266,0.021821501343007428,027$,$028,30.31772244749742,59.8914476129816
9,1,22405,25 Окт 2015 г. 11:04:34,,7803,250,2,ServiceLog,2G,EDGE,-1,-63,1445760274923, julia,1445760266,0.028263293483756693,027$,$028,30.31772809929407,59.891367072448084
10,1,22405,25 Окт 2015 г. 11:04:35,,7803,250,2,ServiceLog,2G,EDGE,-1,-63,1445760275940, julia,1445760266,0.03546964680688484,027$,$028,30.31773442188919,59.89127697251642
11,1,22405,25 Окт 2015 г. 11:04:36,,7803,250,2,ServiceLog,2G,EDGE,-1,-63,1445760276957, julia,1445760266,0.04349345158763548,027$,$028,30.317741461686808,59.8911766518269
12,1,22405,25 Окт 2015 г. 11:04:37,,7803,250,2,ServiceLog,2G,EDGE,-1,-63,1445760277976, julia,1445760266,0.052352900979294396,027$,$028,30.317749234648943,59.891065882819035
13,1,22405,25 Окт 2015 г. 11:04:38,284,7803,250,2,Московские ворота 4,2G,EDGE,-1,-59,1445760278559, julia,1445760266,0.052352900979294396,027$,$028,30.317749234648943,59.891065882819035
14,1,22405,25 Окт 2015 г. 11:04:39,,7803,250,2,ServiceLog,2G,EDGE,-1,-59,1445760279001, julia,1445760266,0.05657741090278711,027$,$028,30.317752941081952,59.891013063969424
15,1,22405,25 Окт 2015 г. 11:04:40,,7803,250,2,ServiceLog,2G,EDGE,-1,-57,1445760280020, julia,1445760266,0.06631672468595573,027$,$028,30.317761486005445,59.89089129346566
16,1,22405,25 Окт 2015 г. 11:04:41,,7803,250,2,ServiceLog,2G,EDGE,-1,-57,1445760281047, julia,1445760266,0.07613249921795996,027$,$028,30.317770098012854,59.89076856652266
17,1,22405,25 Окт 2015 г. 11:04:42,,7803,250,2,ServiceLog,2G,EDGE,-1,-57,1445760282073, julia,1445760266,0.08593871672604404,027$,$028,30.31777870163527,59.8906459586188
18,1,22405,25 Окт 2015 г. 11:04:43,,7803,250,2,ServiceLog,2G,EDGE,-1,-57,1445760283099, julia,1445760266,0.09574493423412811,027$,$028,30.317787305257678,59.89052335026246
19,1,22405,25 Окт 2015 г. 11:04:44,,7803,250,2,ServiceLog,2G,EDGE,-1,-55,1445760284117, julia,1445760266,0.10547469099337657,027$,$028,30.317795841796187,59.89040169745722
20,1,22405,25 Окт 2015 г. 11:04:45,,7803,250,2,ServiceLog,2G,EDGE,-1,-55,1445760285139, julia,1445760266,0.11524267584830564,027$,$028,30.317804411874647,59.89027956623154
21,1,22405,25 Окт 2015 г. 11:04:46,,7803,250,2,ServiceLog,2G,EDGE,-1,-55,1445760286155, julia,1445760266,0.12495331628097657,027$,$028,30.31781293164117,59.89015815155059
22,1,22405,25 Окт 2015 г. 11:04:47,,7803,250,2,ServiceLog,2G,EDGE,-1,-55,1445760287178, julia,1445760266,0.134730860438563,027$,$028,30.317821510106622,59.890035899906565
23,1,22405,25 Окт 2015 г. 11:04:48,,7803,250,2,ServiceLog,2G,EDGE,-1,-55,1445760288205, julia,1445760266,0.14454663497056724,027$,$028,30.317830122114025,59.889913169803954
24,1,22405,25 Окт 2015 г. 11:04:49,,7803,250,2,ServiceLog,2G,EDGE,-1,-55,1445760289224, julia,1445760266,0.15428594875373583,027$,$028,30.317838667037517,59.88979139526911
25,1,22405,25 Окт 2015 г. 11:04:50,,7803,250,2,ServiceLog,2G,EDGE,-1,-55,1445760290241, julia,1445760266,0.16400614621032691,027$,$028,30.31784719518903,59.88966985930833
26,1,22405,25 Окт 2015 г. 11:04:51,,7803,250,2,ServiceLog,2G,EDGE,-1,-55,1445760291260, julia,1445760266,0.17374545999349553,027$,$028,30.317855740112524,59.889548083881756
27,1,22405,25 Окт 2015 г. 11:04:52,,7803,250,2,ServiceLog,2G,EDGE,-1,-55,1445760292280, julia,1445760266,0.18349433080058428,027$,$028,30.31786429342101,59.88942618851206
28,1,22405,25 Окт 2015 г. 11:04:53,,7803,250,2,ServiceLog,2G,EDGE,-1,-55,1445760293317, julia,1445760266,0.19340568240800168,027$,$028,30.3178729892843,59.88930226109919
