ID,Name,User,TimeStamp,NetworkGen,NetworkType,Active,MCC,MNC,LAC,CID,PSC,RSSI
352,Чёрная речка 2,alex,1417273502616,2G,EDGE,1,250,2,7803,14189,-1,0
,ServiceLog,alex,1417273503533,2G,EDGE,1,250,2,7803,14189,-1,0
,ServiceLog,alex,1417273504762,2G,EDGE,1,250,2,7803,14189,-1,0
,ServiceLog,alex,1417273505991,2G,EDGE,1,250,2,7803,14189,-1,0
,ServiceLog,alex,1417273507232,2G,EDGE,1,250,2,7803,14189,-1,0
,ServiceLog,alex,1417273508494,2G,EDGE,1,250,2,7803,14189,-1,0
,ServiceLog,alex,1417273509745,2G,EDGE,1,250,2,7803,14189,-1,0
,ServiceLog,alex,1417273510981,2G,EDGE,1,250,2,7803,14189,-1,0
,ServiceLog,alex,1417273512175,2G,EDGE,1,250,2,7803,14189,-1,0
,ServiceLog,alex,1417273514026,2G,EDGE,1,250,2,7803,14189,-1,0
,ServiceLog,alex,1417273515253,2G,EDGE,1,250,2,7803,14189,-1,0
,ServiceLog,alex,1417273516480,2G,GPRS,1,250,2,7803,8321281,-1,-113
,ServiceLog,alex,1417273517741,3G,HSDPA,1,250,2,7803,8321281,-1,-113
,ServiceLog,alex,1417273519267,3G,HSDPA,1,250,2,7803,8321281,-1,-113
,ServiceLog,alex,1417273520498,3G,HSDPA,1,250,2,7803,8321281,-1,-113
,ServiceLog,alex,1417273521729,3G,HSDPA,1,250,2,7803,8321281,-1,-113
,ServiceLog,alex,1417273522919,3G,HSDPA,1,250,2,7803,8321281,-1,-113
,ServiceLog,alex,1417273524156,3G,HSDPA,1,250,2,7803,8321281,-1,-113
,ServiceLog,alex,1417273525381,3G,HSDPA,1,250,2,7803,8321281,-1,-113
,ServiceLog,alex,1417273526578,3G,HSDPA,1,250,2,7803,8321281,-1,-113
,ServiceLog,alex,1417273527767,3G,HSDPA,1,250,2,7803,8321281,-1,-113
,ServiceLog,alex,1417273529016,3G,HSDPA,1,250,2,7803,8321281,-1,-113
,ServiceLog,alex,1417273530264,3G,HSDPA,1,250,2,7803,8321281,-1,-113
353,Чёрная речка 3,alex,1417273531444,3G,HSDPA,1,250,2,7803,8321281,-1,-113
