ID,Name,User,TimeStamp,NetworkGen,NetworkType,Active,MCC,MNC,LAC,CID,PSC,RSSI
1002,Ленинский проспект 2,md,1417189256039,2G,EDGE,1.0,250,1,770,543,-1,-75
,ServiceLog,md,1417189256918,2G,EDGE,1.0,250,1,770,543,-1,-75
,ServiceLog,md,1417189257982,2G,EDGE,1.0,250,1,770,543,-1,-77
,ServiceLog,md,1417189259024,2G,EDGE,1.0,250,1,770,543,-1,-77
,ServiceLog,md,1417189260039,2G,EDGE,1.0,250,1,770,543,-1,-77
,ServiceLog,md,1417189261066,2G,EDGE,1.0,250,1,770,543,-1,-75
,ServiceLog,md,1417189262107,2G,EDGE,1.0,250,1,770,543,-1,-75
,ServiceLog,md,1417189263135,2G,EDGE,1.0,250,1,770,543,-1,-75
,ServiceLog,md,1417189264176,2G,EDGE,1.0,250,1,770,543,-1,-75
,ServiceLog,md,1417189265215,2G,EDGE,1.0,250,1,770,543,-1,-75
,ServiceLog,md,1417189266231,2G,EDGE,1.0,250,1,770,543,-1,-75
,ServiceLog,md,1417189267280,2G,EDGE,1.0,250,1,770,543,-1,-73
,ServiceLog,md,1417189268336,2G,EDGE,1.0,250,1,770,543,-1,-73
,ServiceLog,md,1417189269383,2G,EDGE,1.0,250,1,770,543,-1,-73
,ServiceLog,md,1417189270456,2G,EDGE,1.0,250,1,770,543,-1,-69
,ServiceLog,md,1417189271502,2G,EDGE,1.0,250,1,770,543,-1,-69
,ServiceLog,md,1417189272543,2G,EDGE,1.0,250,1,770,543,-1,-67
,ServiceLog,md,1417189273579,2G,EDGE,1.0,250,1,770,543,-1,-67
,ServiceLog,md,1417189274623,2G,EDGE,1.0,250,1,770,543,-1,-67
,ServiceLog,md,1417189275658,2G,EDGE,1.0,250,1,770,543,-1,-67
,ServiceLog,md,1417189276682,2G,EDGE,1.0,250,1,770,543,-1,-67
,ServiceLog,md,1417189277727,2G,EDGE,1.0,250,1,770,543,-1,-67
,ServiceLog,md,1417189278770,2G,EDGE,1.0,250,1,770,543,-1,-67
,ServiceLog,md,1417189279784,2G,EDGE,1.0,250,1,770,543,-1,-67
,ServiceLog,md,1417189280802,2G,EDGE,1.0,250,1,770,543,-1,-67
,ServiceLog,md,1417189281815,2G,EDGE,1.0,250,1,770,543,-1,-67
,ServiceLog,md,1417189282855,2G,EDGE,1.0,250,1,770,543,-1,-67
,ServiceLog,md,1417189283909,2G,EDGE,1.0,250,1,770,543,-1,-67
,ServiceLog,md,1417189284955,2G,EDGE,1.0,250,1,770,543,-1,-67
,ServiceLog,md,1417189285995,2G,EDGE,1.0,250,1,770,543,-1,-67
1003,Ленинский проспект 3,md,1417189286034,2G,EDGE,1.0,250,1,770,543,-1,-67
