ID,Name,User,TimeStamp,NetworkGen,NetworkType,Active,MCC,MNC,LAC,CID,PSC,RSSI
1003,Ленинский проспект 3,md,1417189286034,2G,EDGE,1.0,250,1,770,543,-1,-67
,ServiceLog,md,1417189287007,2G,EDGE,1.0,250,1,770,543,-1,-67
,ServiceLog,md,1417189288019,2G,EDGE,1.0,250,1,770,543,-1,-67
,ServiceLog,md,1417189289047,2G,EDGE,1.0,250,1,770,543,-1,-67
,ServiceLog,md,1417189290061,2G,EDGE,1.0,250,1,770,543,-1,-67
,ServiceLog,md,1417189291074,2G,EDGE,1.0,250,1,770,543,-1,-67
,ServiceLog,md,1417189292095,2G,EDGE,1.0,250,1,770,543,-1,-67
,ServiceLog,md,1417189293110,2G,EDGE,1.0,250,1,770,543,-1,-67
,ServiceLog,md,1417189294148,2G,EDGE,1.0,250,1,770,543,-1,-67
,ServiceLog,md,1417189295205,2G,EDGE,1.0,250,1,770,543,-1,-67
,ServiceLog,md,1417189296254,2G,EDGE,1.0,250,1,770,543,-1,-67
,ServiceLog,md,1417189297270,2G,EDGE,1.0,250,1,770,543,-1,-69
1004,Ленинский проспект 4,md,1417189297860,2G,EDGE,1.0,250,1,770,543,-1,-69
,ServiceLog,md,1417189298285,2G,EDGE,1.0,250,1,770,543,-1,-69
,ServiceLog,md,1417189299331,2G,EDGE,1.0,250,1,770,543,-1,-69
,ServiceLog,md,1417189300379,2G,EDGE,1.0,250,1,770,543,-1,-69
,ServiceLog,md,1417189301427,2G,EDGE,1.0,250,1,770,543,-1,-69
,ServiceLog,md,1417189302438,2G,EDGE,1.0,250,1,770,543,-1,-69
,ServiceLog,md,1417189303466,2G,EDGE,1.0,250,1,770,543,-1,-69
,ServiceLog,md,1417189304503,2G,EDGE,1.0,250,1,770,543,-1,-69
,ServiceLog,md,1417189305547,2G,EDGE,1.0,250,1,770,543,-1,-73
,ServiceLog,md,1417189306558,2G,EDGE,1.0,250,1,770,543,-1,-73
,ServiceLog,md,1417189307574,2G,EDGE,1.0,250,1,770,543,-1,-73
,ServiceLog,md,1417189308617,2G,EDGE,1.0,250,1,770,543,-1,-79
,ServiceLog,md,1417189309672,2G,EDGE,1.0,250,1,770,543,-1,-79
,ServiceLog,md,1417189310721,2G,EDGE,1.0,250,1,770,543,-1,-79
,ServiceLog,md,1417189311769,2G,EDGE,1.0,250,1,770,543,-1,-81
,ServiceLog,md,1417189312792,2G,EDGE,1.0,250,1,770,543,-1,-81
,ServiceLog,md,1417189313838,2G,EDGE,1.0,250,1,770,543,-1,-81
,ServiceLog,md,1417189314853,2G,EDGE,1.0,250,1,770,543,-1,-83
,ServiceLog,md,1417189315909,2G,EDGE,1.0,250,1,770,543,-1,-83
,ServiceLog,md,1417189316967,2G,EDGE,1.0,250,1,770,543,-1,-83
,ServiceLog,md,1417189318009,2G,EDGE,1.0,250,1,770,543,-1,-87
,ServiceLog,md,1417189319055,2G,EDGE,1.0,250,1,770,543,-1,-87
,ServiceLog,md,1417189320104,2G,EDGE,1.0,250,1,770,543,-1,-87
,ServiceLog,md,1417189321120,2G,EDGE,1.0,250,1,770,543,-1,-89
,ServiceLog,md,1417189322132,2G,EDGE,1.0,250,1,770,543,-1,-89
,ServiceLog,md,1417189323150,2G,EDGE,1.0,250,1,770,543,-1,-89
,ServiceLog,md,1417189324195,2G,EDGE,1.0,250,1,770,543,-1,-91
,ServiceLog,md,1417189325227,2G,EDGE,1.0,250,1,770,543,-1,-91
,ServiceLog,md,1417189326275,2G,EDGE,1.0,250,1,770,543,-1,-91
,ServiceLog,md,1417189327326,2G,EDGE,1.0,250,1,770,543,-1,-93
,ServiceLog,md,1417189328341,2G,EDGE,1.0,250,1,770,543,-1,-93
,ServiceLog,md,1417189329385,2G,EDGE,1.0,250,1,770,543,-1,-93
,ServiceLog,md,1417189330440,2G,EDGE,1.0,250,1,770,543,-1,-95
,ServiceLog,md,1417189331485,2G,EDGE,1.0,250,1,770,543,-1,-95
,ServiceLog,md,1417189332533,2G,EDGE,1.0,250,1,770,543,-1,-97
,ServiceLog,md,1417189333549,2G,EDGE,1.0,250,1,770,543,-1,-97
,ServiceLog,md,1417189334595,2G,EDGE,1.0,250,1,770,543,-1,-97
,ServiceLog,md,1417189335644,2G,EDGE,1.0,250,1,770,543,-1,-97
,ServiceLog,md,1417189336665,2G,EDGE,1.0,250,1,770,543,-1,-97
,ServiceLog,md,1417189337711,2G,EDGE,1.0,250,1,770,543,-1,-97
,ServiceLog,md,1417189338724,2G,EDGE,1.0,250,1,770,543,-1,-97
,ServiceLog,md,1417189339775,2G,EDGE,1.0,250,1,770,543,-1,-97
,ServiceLog,md,1417189340816,2G,EDGE,1.0,250,1,770,543,-1,-97
,ServiceLog,md,1417189341869,2G,EDGE,1.0,250,1,770,543,-1,-97
,ServiceLog,md,1417189342909,2G,EDGE,1.0,250,1,770,543,-1,-97
,ServiceLog,md,1417189343925,2G,EDGE,1.0,250,1,770,543,-1,-97
,ServiceLog,md,1417189344968,2G,EDGE,1.0,250,1,770,543,-1,0
,ServiceLog,md,1417189346009,2G,EDGE,1.0,250,1,770,543,-1,0
,ServiceLog,md,1417189347025,2G,EDGE,1.0,250,1,770,543,-1,0
,ServiceLog,md,1417189348075,unknown,unknown,1.0,-1,-1,-1,-1,-1,-1
,ServiceLog,md,1417189349088,unknown,unknown,1.0,-1,-1,-1,-1,-1,-1
,ServiceLog,md,1417189350105,unknown,unknown,1.0,-1,-1,-1,-1,-1,-1
,ServiceLog,md,1417189351139,unknown,unknown,1.0,-1,-1,-1,-1,-1,-1
,ServiceLog,md,1417189352212,unknown,unknown,1.0,-1,-1,-1,-1,-1,-1
,ServiceLog,md,1417189353254,unknown,unknown,1.0,-1,-1,-1,-1,-1,-1
,ServiceLog,md,1417189354282,unknown,unknown,1.0,-1,-1,-1,-1,-1,-1
,ServiceLog,md,1417189355309,unknown,unknown,1.0,-1,-1,-1,-1,-1,-1
,ServiceLog,md,1417189356335,unknown,unknown,1.0,-1,-1,-1,-1,-1,-1
,ServiceLog,md,1417189357353,unknown,unknown,1.0,-1,-1,-1,-1,-1,-1
