ID,Name,User,TimeStamp,NetworkGen,NetworkType,Active,MCC,MNC,LAC,CID,PSC,RSSI
1913,Улица Старокачаловская 3,bishop,1417190961916,unknown,unknown,1,250,1,770,561,-1,-113
,ServiceLog,bishop,1417190962421,unknown,unknown,1,250,1,770,561,-1,-113
,ServiceLog,bishop,1417190963446,unknown,unknown,1,250,1,770,561,-1,-113
,ServiceLog,bishop,1417190964464,unknown,unknown,1,250,1,770,561,-1,-113
,ServiceLog,bishop,1417190965512,unknown,unknown,1,250,1,770,561,-1,-113
,ServiceLog,bishop,1417190966527,unknown,unknown,1,250,1,770,561,-1,-113
,ServiceLog,bishop,1417190967543,unknown,unknown,1,250,1,770,561,-1,-113
,ServiceLog,bishop,1417190968557,unknown,unknown,1,250,1,770,561,-1,-113
,ServiceLog,bishop,1417190969574,unknown,unknown,1,250,1,770,561,-1,-113
,ServiceLog,bishop,1417190970609,unknown,unknown,1,250,1,770,561,-1,-113
,ServiceLog,bishop,1417190971648,unknown,unknown,1,250,1,770,561,-1,-113
,ServiceLog,bishop,1417190972678,unknown,unknown,1,250,1,770,561,-1,-113
1914,Улица Старокачаловская 4,bishop,1417190973668,unknown,unknown,1,250,1,770,561,-1,-113
,ServiceLog,bishop,1417190973708,unknown,unknown,1,250,1,770,561,-1,-113
,ServiceLog,bishop,1417190974742,unknown,unknown,1,250,1,770,561,-1,-113
,ServiceLog,bishop,1417190975793,unknown,unknown,1,250,1,770,561,-1,-113
,ServiceLog,bishop,1417190976810,unknown,unknown,1,250,1,770,561,-1,-113
,ServiceLog,bishop,1417190977898,2G,EDGE,1,250,1,770,41831,-1,-113
,ServiceLog,bishop,1417190978929,2G,EDGE,1,250,1,770,41831,-1,-113
,ServiceLog,bishop,1417190979962,2G,EDGE,1,250,1,770,41831,-1,-113
,ServiceLog,bishop,1417190980990,2G,EDGE,1,250,1,770,41831,-1,-113
,ServiceLog,bishop,1417190982013,2G,EDGE,1,250,1,770,41831,-1,-109
,ServiceLog,bishop,1417190983055,2G,EDGE,1,250,1,770,41831,-1,-109
,ServiceLog,bishop,1417190984070,2G,EDGE,1,250,1,770,41831,-1,-109
,ServiceLog,bishop,1417190985085,2G,EDGE,1,250,1,770,41831,-1,-109
,ServiceLog,bishop,1417190986120,2G,EDGE,1,250,1,770,41831,-1,-109
,ServiceLog,bishop,1417190987152,2G,EDGE,1,250,1,770,41831,-1,-109
,ServiceLog,bishop,1417190988178,2G,EDGE,1,250,1,770,41831,-1,-109
,ServiceLog,bishop,1417190989202,2G,EDGE,1,250,1,770,41831,-1,-109
,ServiceLog,bishop,1417190990229,2G,EDGE,1,250,1,770,41831,-1,-109
,ServiceLog,bishop,1417190991254,2G,EDGE,1,250,1,770,41831,-1,-109
