index,Active,CID,DateTime,ID,LAC,MCC,MNC,Name,NetworkGen,NetworkType,PSC,Power,TimeStamp,User,race_id,ratio,segment_end_id,segment_start_id,session_id,source_file,x,y,laccid,segment,netOperators
187,1,65539667,,,100,250,1,ServiceLog,3G,HSPA,501,-113,1435668286096,Stanislav,1435668250,0.24514706898,004,003,,003-004-201506301544-Stanislav-move.csv,30.2589804407,59.8422466079,100-65539667,003-004,25001
188,1,65539667,,,100,250,1,ServiceLog,3G,HSPA,501,-113,1435668287117,Stanislav,1435668250,0.254068698003,004,003,,003-004-201506301544-Stanislav-move.csv,30.2592359402,59.8422684396,100-65539667,003-004,25001
189,1,65539667,,,100,250,1,ServiceLog,3G,HSPA,501,-113,1435668288150,Stanislav,1435668250,0.263095183201,004,003,,003-004-201506301544-Stanislav-move.csv,30.2594944426,59.8422905279,100-65539667,003-004,25001
190,1,65539667,,,100,250,1,ServiceLog,3G,HSPA,501,-113,1435668289173,Stanislav,1435668250,0.272034287211,004,003,,003-004-201506301544-Stanislav-move.csv,30.2597504426,59.8423124023,100-65539667,003-004,25001
191,1,65539667,,,100,250,1,ServiceLog,3G,HSPA,501,-113,1435668290186,Stanislav,1435668250,0.280886010034,004,003,,003-004-201506301544-Stanislav-move.csv,30.2600039401,59.8423340629,100-65539667,003-004,25001
192,1,65539667,,,100,250,1,ServiceLog,3G,HSPA,501,-113,1435668291206,Stanislav,1435668250,0.28979889948,004,003,,003-004-201506301544-Stanislav-move.csv,30.2602591893,59.8423558732,100-65539667,003-004,25001
193,1,65539667,,,100,250,1,ServiceLog,3G,HSPA,501,-113,1435668292220,Stanislav,1435668250,0.298659359796,004,003,,003-004-201506301544-Stanislav-move.csv,30.2605129371,59.8423775551,100-65539667,003-004,25001
194,1,65539667,,,100,250,1,ServiceLog,3G,HSPA,501,-113,1435668293244,Stanislav,1435668250,0.3076072013,004,003,,003-004-201506301544-Stanislav-move.csv,30.2607691873,59.8423994509,100-65539667,003-004,25001
195,1,65539667,,,100,250,1,ServiceLog,3G,HSPA,501,-113,1435668294257,Stanislav,1435668250,0.316458924123,004,003,,003-004-201506301544-Stanislav-move.csv,30.2610226848,59.8424211114,100-65539667,003-004,25001
196,1,65539667,,,100,250,1,ServiceLog,3G,HSPA,501,-113,1435668295277,Stanislav,1435668250,0.325371813569,004,003,,003-004-201506301544-Stanislav-move.csv,30.261277934,59.8424429216,100-65539667,003-004,25001
197,1,65539667,,,100,250,1,ServiceLog,3G,HSPA,501,-113,1435668296290,Stanislav,1435668250,0.334223536392,004,003,,003-004-201506301544-Stanislav-move.csv,30.2615314316,59.8424645821,100-65539667,003-004,25001
198,1,65539667,,,100,250,1,ServiceLog,3G,HSPA,501,-113,1435668297332,Stanislav,1435668250,0.343328665283,004,003,,003-004-201506301544-Stanislav-move.csv,30.2617921862,59.8424868627,100-65539667,003-004,25001
199,1,65539667,,,100,250,1,ServiceLog,3G,HSPA,501,-113,1435668298349,Stanislav,1435668250,0.352215340165,004,003,,003-004-201506301544-Stanislav-move.csv,30.2620466847,59.8425086087,100-65539667,003-004,25001
200,1,65539667,,,100,250,1,ServiceLog,3G,HSPA,501,-113,1435668299370,Stanislav,1435668250,0.361136967104,004,003,,003-004-201506301544-Stanislav-move.csv,30.2622901764,59.8425485163,100-65539667,003-004,25001
201,1,65539667,,,100,250,1,ServiceLog,3G,HSPA,501,-113,1435668300386,Stanislav,1435668250,0.370014904492,004,003,,003-004-201506301544-Stanislav-move.csv,30.2625194382,59.8426078548,100-65539667,003-004,25001
202,1,65539667,,,100,250,1,ServiceLog,3G,HSPA,501,-113,1435668301410,Stanislav,1435668250,0.378962748079,004,003,,003-004-201506301544-Stanislav-move.csv,30.2627505052,59.8426676603,100-65539667,003-004,25001
203,1,65539667,,,100,250,1,ServiceLog,3G,HSPA,501,-113,1435668302425,Stanislav,1435668250,0.387831945889,004,003,,003-004-201506301544-Stanislav-move.csv,30.2629795413,59.8427269402,100-65539667,003-004,25001
204,1,65539667,,,100,250,1,ServiceLog,3G,HSPA,501,-113,1435668303443,Stanislav,1435668250,0.396727360348,004,003,,003-004-201506301544-Stanislav-move.csv,30.263168609,59.8428135743,100-65539667,003-004,25001
205,1,65539667,,,100,250,1,ServiceLog,3G,HSPA,501,-113,1435668304457,Stanislav,1435668250,0.405587820664,004,003,,003-004-201506301544-Stanislav-move.csv,30.2633455373,59.8429074885,100-65539667,003-004,25001
206,1,65539667,,,100,250,1,ServiceLog,3G,HSPA,501,-113,1435668305483,Stanislav,1435668250,0.414553139239,004,003,,003-004-201506301544-Stanislav-move.csv,30.2635245594,59.8430025138,100-65539667,003-004,25001
207,1,65539667,,,100,250,1,ServiceLog,3G,HSPA,501,-113,1435668306500,Stanislav,1435668250,0.42343981412,004,003,,003-004-201506301544-Stanislav-move.csv,30.2637020112,59.8430967053,100-65539667,003-004,25001
1457,1,65540077,,43.0,100,250,1,Ленинский проспект 3,3G,HSPA,508,-85,1435668402593,Stanislav,1435668402,0.0,005,004,,004-005-201506301546-Stanislav-move.csv,30.2684395884,59.8506532249,100-65540077,004-005,25001
1458,1,65540077,,,100,250,1,ServiceLog,3G,HSPA,508,-85,1435668403142,Stanislav,1435668402,8.95210338369e-05,005,004,,004-005-201506301546-Stanislav-move.csv,30.2684395539,59.85065475,100-65540077,004-005,25001
1459,1,65540077,,,100,250,1,ServiceLog,3G,HSPA,508,-85,1435668404151,Stanislav,1435668402,0.000720966883402,005,004,,004-005-201506301546-Stanislav-move.csv,30.2684393108,59.8506655078,100-65540077,004-005,25001
1460,1,65540077,,,100,250,1,ServiceLog,3G,HSPA,508,-85,1435668405175,Stanislav,1435668402,0.00198012607394,005,004,,004-005-201506301546-Stanislav-move.csv,30.268438826,59.8506869598,100-65540077,004-005,25001
1461,1,65540077,,,100,250,1,ServiceLog,3G,HSPA,508,-89,1435668406191,Stanislav,1435668402,0.00384505619088,005,004,,004-005-201506301546-Stanislav-move.csv,30.268438108,59.850718732,100-65540077,004-005,25001
1462,1,65540077,,,100,250,1,ServiceLog,3G,HSPA,508,-89,1435668407212,Stanislav,1435668402,0.0063368915915,005,004,,004-005-201506301546-Stanislav-move.csv,30.2684371486,59.8507611847,100-65540077,004-005,25001
1463,1,65540077,,,100,250,1,ServiceLog,3G,HSPA,508,-83,1435668408223,Stanislav,1435668402,0.00941449801583,005,004,,004-005-201506301546-Stanislav-move.csv,30.2684359637,59.8508136168,100-65540077,004-005,25001
1464,1,65540077,,,100,250,1,ServiceLog,3G,HSPA,508,-83,1435668409240,Stanislav,1435668402,0.0131229576761,005,004,,004-005-201506301546-Stanislav-move.csv,30.2684345359,59.8508767965,100-65540077,004-005,25001
1465,1,65540077,,,100,250,1,ServiceLog,3G,HSPA,508,-83,1435668410248,Stanislav,1435668402,0.0174048685531,005,004,,004-005-201506301546-Stanislav-move.csv,30.2684328873,59.8509497457,100-65540077,004-005,25001
1466,1,65540077,,,100,250,1,ServiceLog,3G,HSPA,508,-83,1435668411264,Stanislav,1435668402,0.0223315431023,005,004,,004-005-201506301546-Stanislav-move.csv,30.2684309905,59.8510336793,100-65540077,004-005,25001
1467,1,65540077,,,100,250,1,ServiceLog,3G,HSPA,508,-85,1435668412278,Stanislav,1435668402,0.0278599047475,005,004,,004-005-201506301546-Stanislav-move.csv,30.268428862,59.8511278633,100-65540077,004-005,25001
1468,1,65540077,,,100,250,1,ServiceLog,3G,HSPA,508,-85,1435668413296,Stanislav,1435668402,0.0340244737917,005,004,,004-005-201506301546-Stanislav-move.csv,30.2684264886,59.8512328858,100-65540077,004-005,25001
1469,1,65540077,,,100,250,1,ServiceLog,3G,HSPA,508,-75,1435668414307,Stanislav,1435668402,0.0407559292144,005,004,,004-005-201506301546-Stanislav-move.csv,30.2684238969,59.8513475656,100-65540077,004-005,25001
1470,1,65540077,,,100,250,1,ServiceLog,3G,HSPA,508,-75,1435668415321,Stanislav,1435668402,0.0481172396744,005,004,,004-005-201506301546-Stanislav-move.csv,30.2684210627,59.8514729755,100-65540077,004-005,25001
1471,1,65540077,,44.0,100,250,1,Ленинский проспект 4,3G,HSPA,508,-75,1435668415931,Stanislav,1435668402,0.0481172396744,005,004,,004-005-201506301546-Stanislav-move.csv,30.2684210627,59.8514729755,100-65540077,004-005,25001
1472,1,65540077,,,100,250,1,ServiceLog,3G,HSPA,508,-75,1435668416329,Stanislav,1435668402,0.051270676578,005,004,,004-005-201506301546-Stanislav-move.csv,30.2684170958,59.8515265381,100-65540077,004-005,25001
1473,1,65540077,,,100,250,1,ServiceLog,3G,HSPA,508,-75,1435668417346,Stanislav,1435668402,0.0593285790635,005,004,,004-005-201506301546-Stanislav-move.csv,30.2683575771,59.8516605294,100-65540077,004-005,25001
1474,1,65540077,,,100,250,1,ServiceLog,3G,HSPA,508,-93,1435668418373,Stanislav,1435668402,0.0674657135561,005,004,,004-005-201506301546-Stanislav-move.csv,30.2682974731,59.8517958377,100-65540077,004-005,25001
1475,1,65540077,,,100,250,1,ServiceLog,3G,HSPA,508,-93,1435668419388,Stanislav,1435668402,0.0755077707736,005,004,,004-005-201506301546-Stanislav-move.csv,30.2682380714,59.8519295645,100-65540077,004-005,25001
1476,1,65540077,,,100,250,1,ServiceLog,3G,HSPA,508,-93,1435668420396,Stanislav,1435668402,0.0834943638861,005,004,,004-005-201506301546-Stanislav-move.csv,30.2681790793,59.8520623685,100-65540077,004-005,25001
1477,1,65540077,,,100,250,1,ServiceLog,3G,HSPA,508,-93,1435668421411,Stanislav,1435668402,0.0915364211037,005,004,,004-005-201506301546-Stanislav-move.csv,30.2681196776,59.8521960942,100-65540077,004-005,25001
1478,1,65540077,,,100,250,1,ServiceLog,3G,HSPA,508,-113,1435668422419,Stanislav,1435668402,0.0995230142161,005,004,,004-005-201506301546-Stanislav-move.csv,30.2680606856,59.8523288971,100-65540077,004-005,25001
1479,1,65540077,,,100,250,1,ServiceLog,3G,HSPA,508,-113,1435668423436,Stanislav,1435668402,0.107580918591,005,004,,004-005-201506301546-Stanislav-move.csv,30.2680011669,59.8524628852,100-65540077,004-005,25001
1480,1,65540077,,,100,250,1,ServiceLog,3G,HSPA,508,-113,1435668424445,Stanislav,1435668402,0.115575434337,005,004,,004-005-201506301546-Stanislav-move.csv,30.2679421163,59.8525958188,100-65540077,004-005,25001
1481,1,65540077,,,100,250,1,ServiceLog,3G,HSPA,508,-113,1435668425470,Stanislav,1435668402,0.123696723562,005,004,,004-005-201506301546-Stanislav-move.csv,30.2678821294,59.8527308598,100-65540077,004-005,25001
1482,1,65540077,,,100,250,1,ServiceLog,3G,HSPA,508,-113,1435668426485,Stanislav,1435668402,0.13173877889,005,004,,004-005-201506301546-Stanislav-move.csv,30.2678227277,59.8528645828,100-65540077,004-005,25001
1483,1,65540077,,,100,250,1,ServiceLog,3G,HSPA,508,-113,1435668427507,Stanislav,1435668402,0.139836298324,005,004,,004-005-201506301546-Stanislav-move.csv,30.2677629163,59.8529992275,100-65540077,004-005,25001
1484,1,65540077,,,100,250,1,ServiceLog,3G,HSPA,508,-109,1435668428521,Stanislav,1435668402,0.147870431018,005,004,,004-005-201506301546-Stanislav-move.csv,30.2677035732,59.8531328177,100-65540077,004-005,25001
1485,1,65540077,,,100,250,1,ServiceLog,3G,HSPA,508,-109,1435668429542,Stanislav,1435668402,0.155960027818,005,004,,004-005-201506301546-Stanislav-move.csv,30.2676438203,59.8532673296,100-65540077,004-005,25001
1486,1,65540077,,,100,250,1,ServiceLog,3G,HSPA,508,-113,1435668430554,Stanislav,1435668402,0.163978313356,005,004,,004-005-201506301546-Stanislav-move.csv,30.2675845942,59.8534006552,100-65540077,004-005,25001
1487,1,65540077,,,100,250,1,ServiceLog,3G,HSPA,508,-113,1435668431572,Stanislav,1435668402,0.172044140364,005,004,,004-005-201506301546-Stanislav-move.csv,30.2675250169,59.8535347707,100-65540077,004-005,25001
1488,1,65540077,,,100,250,1,ServiceLog,3G,HSPA,508,-113,1435668432591,Stanislav,1435668402,0.180117890007,005,004,,004-005-201506301546-Stanislav-move.csv,30.2674653811,59.8536690175,100-65540077,004-005,25001
1489,1,65540077,,,100,250,1,ServiceLog,3G,HSPA,508,-113,1435668433612,Stanislav,1435668402,0.188207484917,005,004,,004-005-201506301546-Stanislav-move.csv,30.2674056283,59.8538035272,100-65540077,004-005,25001
1490,1,65540077,,,100,250,1,ServiceLog,3G,HSPA,508,-113,1435668434624,Stanislav,1435668402,0.196225772344,005,004,,004-005-201506301546-Stanislav-move.csv,30.2673464022,59.8539368507,100-65540077,004-005,25001
1491,1,65540077,,,100,250,1,ServiceLog,3G,HSPA,508,-113,1435668435642,Stanislav,1435668402,0.204291597463,005,004,,004-005-201506301546-Stanislav-move.csv,30.2672868249,59.854070964,100-65540077,004-005,25001
1492,1,65540077,,,100,250,1,ServiceLog,3G,HSPA,508,-113,1435668436660,Stanislav,1435668402,0.212357424472,005,004,,004-005-201506301546-Stanislav-move.csv,30.2672272476,59.8542050769,100-65540077,004-005,25001
1493,1,65540077,,,100,250,1,ServiceLog,3G,HSPA,508,-113,1435668437677,Stanislav,1435668402,0.220415326957,005,004,,004-005-201506301546-Stanislav-move.csv,30.2671677289,59.8543390574,100-65540077,004-005,25001
1494,1,65540077,,,100,250,1,ServiceLog,3G,HSPA,508,-113,1435668438690,Stanislav,1435668402,0.228441537018,005,004,,004-005-201506301546-Stanislav-move.csv,30.2671084442,59.8544725105,100-65540077,004-005,25001
1495,1,65540077,,,100,250,1,ServiceLog,3G,HSPA,508,-113,1435668439705,Stanislav,1435668402,0.236483592346,005,004,,004-005-201506301546-Stanislav-move.csv,30.2670490425,59.8546062265,100-65540077,004-005,25001
1496,1,65540077,,,100,250,1,ServiceLog,3G,HSPA,508,-113,1435668440721,Stanislav,1435668402,0.244533572198,005,004,,004-005-201506301546-Stanislav-move.csv,30.2669895823,59.8547400737,100-65540077,004-005,25001
1497,1,65540077,,,100,250,1,ServiceLog,3G,HSPA,508,-113,1435668441739,Stanislav,1435668402,0.252599399207,005,004,,004-005-201506301546-Stanislav-move.csv,30.266930005,59.8548741839,100-65540077,004-005,25001
1498,1,65540077,,,100,250,1,ServiceLog,3G,HSPA,508,-113,1435668442751,Stanislav,1435668402,0.260617684744,005,004,,004-005-201506301546-Stanislav-move.csv,30.2668707789,59.855007503,100-65540077,004-005,25001
1499,1,65540077,,,100,250,1,ServiceLog,3G,HSPA,508,-113,1435668443768,Stanislav,1435668402,0.26867558723,005,004,,004-005-201506301546-Stanislav-move.csv,30.2668112602,59.8551414804,100-65540077,004-005,25001
1500,1,65540077,,,100,250,1,ServiceLog,3G,HSPA,508,-113,1435668444790,Stanislav,1435668402,0.276773106663,005,004,,004-005-201506301546-Stanislav-move.csv,30.2667514488,59.8552761158,100-65540077,004-005,25001
1501,1,65540077,,,100,250,1,ServiceLog,3G,HSPA,508,-113,1435668445806,Stanislav,1435668402,0.284823086515,005,004,,004-005-201506301546-Stanislav-move.csv,30.2666919886,59.8554099604,100-65540077,004-005,25001
1502,1,65540077,,,100,250,1,ServiceLog,3G,HSPA,508,-113,1435668446818,Stanislav,1435668402,0.292841373941,005,004,,004-005-201506301546-Stanislav-move.csv,30.2666327625,59.8555432774,100-65540077,004-005,25001
1503,1,65540077,,,100,250,1,ServiceLog,3G,HSPA,508,-113,1435668447836,Stanislav,1435668402,0.300907199061,005,004,,004-005-201506301546-Stanislav-move.csv,30.2665731852,59.8556773843,100-65540077,004-005,25001
1504,1,65540077,,,100,250,1,ServiceLog,3G,HSPA,508,-113,1435668448853,Stanislav,1435668402,0.308965101546,005,004,,004-005-201506301546-Stanislav-move.csv,30.2665136665,59.8558113589,100-65540077,004-005,25001
1505,1,65540077,,,100,250,1,ServiceLog,3G,HSPA,508,-113,1435668449870,Stanislav,1435668402,0.317023004032,005,004,,004-005-201506301546-Stanislav-move.csv,30.2664541477,59.855945333,100-65540077,004-005,25001
1506,1,65540077,,,100,250,1,ServiceLog,3G,HSPA,508,-113,1435668450888,Stanislav,1435668402,0.32508883104,005,004,,004-005-201506301546-Stanislav-move.csv,30.2663945704,59.8560794383,100-65540077,004-005,25001
2073,1,65539657,,53.0,100,250,1,Автово 3,3G,HSPA,-1,-73,1435667874946,Stanislav,1435667874,0.0,004,005,,005-004-201506301537-Stanislav-move.csv,30.2614076011,59.8673065459,100-65539657,005-004,25001
2074,1,65539657,,,100,250,1,ServiceLog,3G,HSPA,-1,-73,1435667875753,Stanislav,1435667874,0.000193736908878,004,005,,005-004-201506301537-Stanislav-move.csv,30.2614077711,59.8673032479,100-65539657,005-004,25001
2075,1,65539657,,,100,250,1,ServiceLog,3G,HSPA,-1,-73,1435667876771,Stanislav,1435667874,0.000990811475045,004,005,,005-004-201506301537-Stanislav-move.csv,30.2614084704,59.8672896789,100-65539657,005-004,25001
2076,1,65539657,,,100,250,1,ServiceLog,3G,HSPA,-1,-81,1435667877785,Stanislav,1435667874,0.00239770727983,004,005,,005-004-201506301537-Stanislav-move.csv,30.2614097048,59.8672657287,100-65539657,005-004,25001
2077,1,65539657,,,100,250,1,ServiceLog,3G,HSPA,-1,-81,1435667878805,Stanislav,1435667874,0.00443011429267,004,005,,005-004-201506301537-Stanislav-move.csv,30.2614157471,59.8672312648,100-65539657,005-004,25001
2078,1,65539657,,,100,250,1,ServiceLog,3G,HSPA,-1,-73,1435667879814,Stanislav,1435667874,0.00704963258563,004,005,,005-004-201506301537-Stanislav-move.csv,30.2614246241,59.8671868797,100-65539657,005-004,25001
2079,1,65539657,,,100,250,1,ServiceLog,3G,HSPA,-1,-73,1435667880833,Stanislav,1435667874,0.0103098757105,004,005,,005-004-201506301537-Stanislav-move.csv,30.2614356724,59.867131638,100-65539657,005-004,25001
2080,1,65539657,,,100,250,1,ServiceLog,3G,HSPA,-1,-73,1435667881847,Stanislav,1435667874,0.0141673756222,004,005,,005-004-201506301537-Stanislav-move.csv,30.2614487448,59.8670662763,100-65539657,005-004,25001
2081,1,65539657,,,100,250,1,ServiceLog,3G,HSPA,-1,-73,1435667882870,Stanislav,1435667874,0.0186790287787,004,005,,005-004-201506301537-Stanislav-move.csv,30.2614666643,59.866990007,100-65539657,005-004,25001
2082,1,65539657,,,100,250,1,ServiceLog,3G,HSPA,-1,-69,1435667883884,Stanislav,1435667874,0.0237654519662,004,005,,005-004-201506301537-Stanislav-move.csv,30.2615000438,59.8669050575,100-65539657,005-004,25001
2083,1,65539657,,,100,250,1,ServiceLog,3G,HSPA,-1,-69,1435667884899,Stanislav,1435667874,0.0294695411788,004,005,,005-004-201506301537-Stanislav-move.csv,30.2615423191,59.8668102671,100-65539657,005-004,25001
2084,1,65539657,,,100,250,1,ServiceLog,3G,HSPA,-1,-77,1435667885910,Stanislav,1435667874,0.0357604877432,004,005,,005-004-201506301537-Stanislav-move.csv,30.2615889437,59.8667057241,100-65539657,005-004,25001
2085,1,65539657,,54.0,100,250,1,Автово 4,3G,HSPA,-1,-77,1435667886823,Stanislav,1435667874,0.0357604877432,004,005,,005-004-201506301537-Stanislav-move.csv,30.2615889437,59.8667057241,100-65539657,005-004,25001
