,CID,LAC,NetworkGen,NetworkType,NumRaces,NumUsers,Power,laccid,quality,ratio,segment,segment_end_id,segment_start_id,weight,x,y
1771,11963,770,2G,EDGE,2,2,-70.0,EDGE-2G-770-11963,0.54,0.0400058207765,029-030,030,029,uniform,37.6578869189,55.7081334204
1772,11963,770,2G,EDGE,2,2,-68.0,EDGE-2G-770-11963,0.54,0.0800116415531,029-030,030,029,uniform,37.6579138378,55.7092068112
1773,11963,770,2G,EDGE,2,2,-75.0,EDGE-2G-770-11963,0.54,0.12001746233,029-030,030,029,uniform,37.6579327393,55.7102798971
1774,11963,770,2G,EDGE,2,2,-86.0,EDGE-2G-770-11963,0.54,0.160023283106,029-030,030,029,uniform,37.657540866,55.7113255262
1775,11963,770,2G,EDGE,2,2,-83.0,EDGE-2G-770-11963,0.54,0.200029103883,029-030,030,029,uniform,37.656779884,55.7123086064
1776,11963,770,2G,EDGE,2,2,-96.0,EDGE-2G-770-11963,0.54,0.240034924659,029-030,030,029,uniform,37.6559314196,55.7132694257
1777,11963,770,2G,EDGE,2,2,-101.0,EDGE-2G-770-11963,0.54,0.280040745436,029-030,030,029,uniform,37.655056232,55.7142228575
1778,11963,770,2G,EDGE,2,2,-101.0,EDGE-2G-770-11963,0.54,0.320046566212,029-030,030,029,uniform,37.6541810445,55.7151762661
1779,11963,770,2G,EDGE,2,2,-101.0,EDGE-2G-770-11963,0.54,0.360052386989,029-030,030,029,uniform,37.653305857,55.7161296514
1780,11963,770,2G,EDGE,2,2,-101.0,EDGE-2G-770-11963,0.54,0.400058207765,029-030,030,029,uniform,37.6524306695,55.7170830135
1781,11963,770,2G,EDGE,2,2,-101.0,EDGE-2G-770-11963,0.54,0.440064028542,029-030,030,029,uniform,37.651555482,55.7180363523
1782,11962,770,2G,EDGE,2,2,-77.0,EDGE-2G-770-11962,-1.24,0.961488490313,029-030,030,029,uniform,37.6385100341,55.7296707598
1783,11962,770,2G,EDGE,2,2,-77.0,EDGE-2G-770-11962,-1.24,0.962717197951,029-030,030,029,uniform,37.6384819988,55.7296996851
1784,11962,770,2G,EDGE,2,2,-77.0,EDGE-2G-770-11962,-1.24,0.963945905588,029-030,030,029,uniform,37.6384539634,55.7297286104
1785,11962,770,2G,EDGE,2,2,-77.0,EDGE-2G-770-11962,-1.24,0.965174613226,029-030,030,029,uniform,37.6384259281,55.7297575357
1786,11962,770,2G,EDGE,2,2,-77.0,EDGE-2G-770-11962,-1.24,0.966403320864,029-030,030,029,uniform,37.6383978928,55.7297864609
1787,11962,770,2G,EDGE,2,2,-77.0,EDGE-2G-770-11962,-1.24,0.967632028501,029-030,030,029,uniform,37.6383698575,55.7298153861
1788,11962,770,2G,EDGE,2,2,-77.0,EDGE-2G-770-11962,-1.24,0.968860736139,029-030,030,029,uniform,37.6383418222,55.7298443113
1789,11962,770,2G,EDGE,2,2,-77.0,EDGE-2G-770-11962,-1.24,0.970089443777,029-030,030,029,uniform,37.6383137869,55.7298732364
1790,11962,770,2G,EDGE,2,2,-77.0,EDGE-2G-770-11962,-1.24,0.971318151414,029-030,030,029,uniform,37.6382857516,55.7299021616
1791,11962,770,2G,EDGE,2,2,-77.0,EDGE-2G-770-11962,-1.24,0.972546859052,029-030,030,029,uniform,37.6382577163,55.7299310867
1792,11962,770,2G,EDGE,2,2,-77.0,EDGE-2G-770-11962,-1.24,0.97377556669,029-030,030,029,uniform,37.638229681,55.7299600118
1793,11962,770,2G,EDGE,2,2,-77.0,EDGE-2G-770-11962,-1.24,0.975004274327,029-030,030,029,uniform,37.6382019163,55.7299890192
1794,11962,770,2G,EDGE,2,2,-77.0,EDGE-2G-770-11962,-1.24,0.976232981965,029-030,030,029,uniform,37.6381742943,55.7300180701
1795,11962,770,2G,EDGE,2,2,-76.0,EDGE-2G-770-11962,-1.24,0.977461689603,029-030,030,029,uniform,37.6381466724,55.730047121
1796,11962,770,2G,EDGE,2,2,-76.0,EDGE-2G-770-11962,-1.24,0.97869039724,029-030,030,029,uniform,37.6381190504,55.7300761718
1797,11962,770,2G,EDGE,2,2,-76.0,EDGE-2G-770-11962,-1.24,0.979919104878,029-030,030,029,uniform,37.6380914284,55.7301052226
1798,11962,770,2G,EDGE,2,2,-76.0,EDGE-2G-770-11962,-1.24,0.981147812516,029-030,030,029,uniform,37.6380638065,55.7301342734
1799,11962,770,2G,EDGE,2,2,-76.0,EDGE-2G-770-11962,-1.24,0.982376520153,029-030,030,029,uniform,37.6380361845,55.7301633242
1800,11962,770,2G,EDGE,2,2,-76.0,EDGE-2G-770-11962,-1.24,0.983605227791,029-030,030,029,uniform,37.6380085626,55.7301923749
1801,11962,770,2G,EDGE,2,2,-76.0,EDGE-2G-770-11962,-1.24,0.984833935429,029-030,030,029,uniform,37.6379809406,55.7302214257
1802,11962,770,2G,EDGE,2,2,-76.0,EDGE-2G-770-11962,-1.24,0.986062643066,029-030,030,029,uniform,37.6379533187,55.7302504764
1803,11962,770,2G,EDGE,2,2,-76.0,EDGE-2G-770-11962,-1.24,0.987291350704,029-030,030,029,uniform,37.6379256967,55.7302795271
1804,11962,770,2G,EDGE,2,2,-76.0,EDGE-2G-770-11962,-1.24,0.988520058342,029-030,030,029,uniform,37.6378980748,55.7303085777
1805,11962,770,2G,EDGE,2,2,-76.0,EDGE-2G-770-11962,-1.24,0.989748765979,029-030,030,029,uniform,37.6378704528,55.7303376284
1806,11962,770,2G,EDGE,2,2,-76.0,EDGE-2G-770-11962,-1.24,0.990977473617,029-030,030,029,uniform,37.6378428309,55.730366679
1807,11962,770,2G,EDGE,2,2,-76.0,EDGE-2G-770-11962,-1.24,0.992206181255,029-030,030,029,uniform,37.6378152089,55.7303957296
1808,11962,770,2G,EDGE,2,2,-76.0,EDGE-2G-770-11962,-1.24,0.993434888892,029-030,030,029,uniform,37.6377875869,55.7304247802
1809,129593778,26803,3G,HSDPA,1,1,-101.0,HSDPA-3G-26803-129593778,0.93,0.4455195929,029-030,030,029,distance,37.6514361333,55.7181663566
1810,129593778,26803,3G,HSDPA,1,1,-97.0,HSDPA-3G-26803-129593778,0.93,0.465963414095,029-030,030,029,distance,37.651068209,55.7186723285
1811,129593778,26803,3G,HSDPA,1,1,-95.0,HSDPA-3G-26803-129593778,0.93,0.486407235291,029-030,030,029,distance,37.650762236,55.7191929829
1812,129593778,26803,3G,HSDPA,1,1,-95.0,HSDPA-3G-26803-129593778,0.93,0.506851056487,029-030,030,029,distance,37.6504562629,55.7197136304
1813,129593778,26803,3G,HSDPA,1,1,-95.0,HSDPA-3G-26803-129593778,0.93,0.527294877683,029-030,030,029,distance,37.6501502899,55.7202342709
1814,129593778,26803,3G,HSDPA,1,1,-93.0,HSDPA-3G-26803-129593778,0.93,0.547738698879,029-030,030,029,distance,37.6497799329,55.7207399999
1815,129593778,26803,3G,HSDPA,1,1,-91.0,HSDPA-3G-26803-129593778,0.93,0.568182520075,029-030,030,029,distance,37.6493474225,55.7212313344
1816,129593778,26803,3G,HSDPA,1,1,-91.0,HSDPA-3G-26803-129593778,0.93,0.588626341271,029-030,030,029,distance,37.6489149122,55.7217226627
1817,129593778,26803,3G,HSDPA,1,1,-89.0,HSDPA-3G-26803-129593778,0.93,0.609070162467,029-030,030,029,distance,37.6484479507,55.7222035672
1818,129593778,26803,3G,HSDPA,1,1,-89.0,HSDPA-3G-26803-129593778,0.93,0.629513983663,029-030,030,029,distance,37.6479597581,55.7226780458
1819,129593778,26803,3G,HSDPA,1,1,-89.0,HSDPA-3G-26803-129593778,0.93,0.649957804858,029-030,030,029,distance,37.6474715655,55.7231525187
1820,129593778,26803,3G,HSDPA,1,1,-89.0,HSDPA-3G-26803-129593778,0.93,0.670401626054,029-030,030,029,distance,37.6469833729,55.7236269857
1821,129593778,26803,3G,HSDPA,1,1,-88.0,HSDPA-3G-26803-129593778,0.93,0.69084544725,029-030,030,029,distance,37.6464951804,55.724101447
1822,129593778,26803,3G,HSDPA,1,1,-84.0,HSDPA-3G-26803-129593778,0.93,0.711289268446,029-030,030,029,distance,37.6460069878,55.7245759026
1823,129593778,26803,3G,HSDPA,1,1,-83.0,HSDPA-3G-26803-129593778,0.93,0.731733089642,029-030,030,029,distance,37.6455187952,55.7250503523
1824,129593778,26803,3G,HSDPA,1,1,-83.0,HSDPA-3G-26803-129593778,0.93,0.752176910838,029-030,030,029,distance,37.6450306026,55.7255247963
1825,129593778,26803,3G,HSDPA,1,1,-82.0,HSDPA-3G-26803-129593778,0.93,0.772620732034,029-030,030,029,distance,37.6445424101,55.7259992346
1826,129593778,26803,3G,HSDPA,1,1,-85.0,HSDPA-3G-26803-129593778,0.93,0.79306455323,029-030,030,029,distance,37.6440542175,55.726473667
1827,129593778,26803,3G,HSDPA,1,1,-87.0,HSDPA-3G-26803-129593778,0.93,0.813508374426,029-030,030,029,distance,37.6435660249,55.7269480938
1828,129593778,26803,3G,HSDPA,1,1,-87.0,HSDPA-3G-26803-129593778,0.93,0.833952195622,029-030,030,029,distance,37.6429042481,55.7273416752
1829,129593778,26803,3G,HSDPA,1,1,-86.0,HSDPA-3G-26803-129593778,0.93,0.854396016817,029-030,030,029,distance,37.6421683918,55.7277007536
1830,129593778,26803,3G,HSDPA,1,1,-85.0,HSDPA-3G-26803-129593778,0.93,0.874839838013,029-030,030,029,distance,37.6414325355,55.7280598287
1831,129593778,26803,3G,HSDPA,1,1,-85.0,HSDPA-3G-26803-129593778,0.93,0.895283659209,029-030,030,029,distance,37.6406966792,55.7284189006
1832,129593778,26803,3G,HSDPA,1,1,-85.0,HSDPA-3G-26803-129593778,0.93,0.915727480405,029-030,030,029,distance,37.6399608228,55.7287779691
1833,129593778,26803,3G,HSDPA,1,1,-82.0,HSDPA-3G-26803-129593778,0.93,0.936171301601,029-030,030,029,distance,37.6392249665,55.7291370343
1834,129593778,26803,3G,HSDPA,1,1,-81.0,HSDPA-3G-26803-129593778,0.93,0.956615122797,029-030,030,029,distance,37.6386212293,55.7295560346
1835,381,770,2G,EDGE,1,1,-77.0,EDGE-2G-770-381,,0.985406169335,031-032,032,031,uniform,37.6196575892,55.7575646377
1836,381,770,2G,EDGE,1,1,-77.0,EDGE-2G-770-381,,0.985439985649,031-032,032,031,uniform,37.6196572936,55.7575652063
1837,381,770,2G,EDGE,1,1,-77.0,EDGE-2G-770-381,,0.985473801963,031-032,032,031,uniform,37.6196569979,55.7575657748
1838,381,770,2G,EDGE,1,1,-77.0,EDGE-2G-770-381,,0.985507618277,031-032,032,031,uniform,37.6196567023,55.7575663434
1839,381,770,2G,EDGE,1,1,-77.0,EDGE-2G-770-381,,0.985541434591,031-032,032,031,uniform,37.6196564066,55.7575669119
1840,381,770,2G,EDGE,1,1,-77.0,EDGE-2G-770-381,,0.985575250905,031-032,032,031,uniform,37.619656111,55.7575674805
1841,381,770,2G,EDGE,1,1,-77.0,EDGE-2G-770-381,,0.985609067219,031-032,032,031,uniform,37.6196558153,55.757568049
1842,381,770,2G,EDGE,1,1,-77.0,EDGE-2G-770-381,,0.985642883533,031-032,032,031,uniform,37.6196555197,55.7575686176
1843,381,770,2G,EDGE,1,1,-77.0,EDGE-2G-770-381,,0.985676699847,031-032,032,031,uniform,37.619655224,55.7575691861
1844,381,770,2G,EDGE,1,1,-77.0,EDGE-2G-770-381,,0.985710516161,031-032,032,031,uniform,37.6196549284,55.7575697547
1845,381,770,2G,EDGE,1,1,-77.0,EDGE-2G-770-381,,0.985744332475,031-032,032,031,uniform,37.6196546327,55.7575703232
1846,381,770,2G,EDGE,1,1,-77.0,EDGE-2G-770-381,,0.985778148789,031-032,032,031,uniform,37.6196543371,55.7575708918
1847,381,770,2G,EDGE,1,1,-77.0,EDGE-2G-770-381,,0.985811965103,031-032,032,031,uniform,37.6196540415,55.7575714603
1848,381,770,2G,EDGE,1,1,-77.0,EDGE-2G-770-381,,0.985845781417,031-032,032,031,uniform,37.6196537458,55.7575720288
1849,381,770,2G,EDGE,1,1,-77.0,EDGE-2G-770-381,,0.985879597731,031-032,032,031,uniform,37.6196534502,55.7575725974
1850,381,770,2G,EDGE,1,1,-77.0,EDGE-2G-770-381,,0.985913414045,031-032,032,031,uniform,37.6196531545,55.7575731659
1851,381,770,2G,EDGE,1,1,-77.0,EDGE-2G-770-381,,0.985947230359,031-032,032,031,uniform,37.6196528589,55.7575737345
1852,381,770,2G,EDGE,1,1,-77.0,EDGE-2G-770-381,,0.985981046673,031-032,032,031,uniform,37.6196525632,55.757574303
1853,50,7736,2G,EDGE,1,1,-85.0,EDGE-2G-7736-50,-0.17,0.672917905565,032-033,033,032,uniform,37.6104614304,55.7634237275
1854,50,7736,2G,EDGE,1,1,-85.0,EDGE-2G-7736-50,-0.17,0.700445824209,032-033,033,032,uniform,37.6100225081,55.7636236921
1855,50,7736,2G,EDGE,1,1,-72.0,EDGE-2G-7736-50,-0.17,0.727973742853,032-033,033,032,uniform,37.6095835857,55.7638236557
1856,50,7736,2G,EDGE,1,1,-62.0,EDGE-2G-7736-50,-0.17,0.755501661497,032-033,033,032,uniform,37.6091446634,55.7640236183
1857,50,7736,2G,EDGE,1,1,-54.0,EDGE-2G-7736-50,-0.17,0.783029580141,032-033,033,032,uniform,37.608705741,55.7642235798
1858,50,7736,2G,EDGE,1,1,-61.0,EDGE-2G-7736-50,-0.17,0.810557498785,032-033,033,032,uniform,37.6082668187,55.7644235403
1859,50,7736,2G,EDGE,1,1,-71.0,EDGE-2G-7736-50,-0.17,0.838085417429,032-033,033,032,uniform,37.6078278963,55.7646234998
1860,50,7736,2G,EDGE,1,1,-67.0,EDGE-2G-7736-50,-0.17,0.865613336073,032-033,033,032,uniform,37.607388974,55.7648234582
1861,50,7736,2G,EDGE,1,1,-67.0,EDGE-2G-7736-50,-0.17,0.893141254717,032-033,033,032,uniform,37.6069500516,55.7650234156
1862,50,7736,2G,EDGE,1,1,-68.0,EDGE-2G-7736-50,-0.17,0.920669173361,032-033,033,032,uniform,37.6065111293,55.765223372
1863,50,7736,2G,EDGE,1,1,-68.0,EDGE-2G-7736-50,-0.17,0.948197092005,032-033,033,032,uniform,37.6060722069,55.7654233274
1864,50,7736,2G,EDGE,1,1,-75.0,EDGE-2G-7736-50,-0.17,0.975725010649,032-033,033,032,uniform,37.6056529035,55.7656355889
1865,382,770,2G,EDGE,1,1,-76.0,EDGE-2G-770-382,,0.951186927248,032-033,033,032,uniform,37.6060245351,55.7654450447
1866,382,770,2G,EDGE,1,1,-76.0,EDGE-2G-770-382,,0.953846518802,032-033,033,032,uniform,37.6059821289,55.7654643632
1867,382,770,2G,EDGE,1,1,-76.0,EDGE-2G-770-382,,0.956506110356,032-033,033,032,uniform,37.6059397228,55.7654836817
1868,382,770,2G,EDGE,1,1,-76.0,EDGE-2G-770-382,,0.959165701909,032-033,033,032,uniform,37.6058973166,55.7655030002
1869,382,770,2G,EDGE,1,1,-76.0,EDGE-2G-770-382,,0.961825293463,032-033,033,032,uniform,37.6058553508,55.7655225949
1870,382,770,2G,EDGE,1,1,-76.0,EDGE-2G-770-382,,0.964484885017,032-033,033,032,uniform,37.6058166143,55.7655442154
1871,382,770,2G,EDGE,1,1,-76.0,EDGE-2G-770-382,,0.967144476571,032-033,033,032,uniform,37.6057778777,55.7655658358
1872,382,770,2G,EDGE,1,1,-76.0,EDGE-2G-770-382,,0.969804068125,032-033,033,032,uniform,37.6057391412,55.7655874562
1873,382,770,2G,EDGE,1,1,-76.0,EDGE-2G-770-382,,0.972463659678,032-033,033,032,uniform,37.6057004046,55.7656090767
1874,382,770,2G,EDGE,1,1,-76.0,EDGE-2G-770-382,,0.975123251232,032-033,033,032,uniform,37.6056616681,55.7656306971
1875,382,770,2G,EDGE,1,1,-76.0,EDGE-2G-770-382,,0.977782842786,032-033,033,032,uniform,37.6056229315,55.7656523175
1876,382,770,2G,EDGE,1,1,-76.0,EDGE-2G-770-382,,0.98044243434,032-033,033,032,uniform,37.605584195,55.7656739379
1877,452,660,2G,EDGE,1,1,-73.0,EDGE-2G-660-452,0.67,0.0,042-043,043,042,distance,37.56735,55.74437
1878,452,660,2G,EDGE,1,1,-73.0,EDGE-2G-660-452,0.67,0.131933995407,042-043,043,042,distance,37.5693022146,55.7448147839
1879,452,660,2G,EDGE,1,1,-86.0,EDGE-2G-660-452,0.67,0.263867990813,042-043,043,042,distance,37.5713114303,55.7451707834
1880,452,660,2G,EDGE,1,1,-87.0,EDGE-2G-660-452,0.67,0.39580198622,042-043,043,042,distance,37.5733524208,55.7454657912
1881,452,660,2G,EDGE,1,1,-87.0,EDGE-2G-660-452,0.67,0.527735981626,042-043,043,042,distance,37.5753922301,55.7457633766
1882,452,660,2G,EDGE,1,1,-87.0,EDGE-2G-660-452,0.67,0.659669977033,042-043,043,042,distance,37.5774131442,55.7460955183
1883,6899758,660,3G,UMTS,2,1,-73.0,UMTS-3G-660-6899758,-0.21,0.880103511338,043-042,042,043,distance,37.5690894761,55.7449035413
1884,6899758,660,3G,UMTS,2,1,-75.0,UMTS-3G-660-6899758,-0.21,0.893864976208,043-042,042,043,distance,37.5688805957,55.7448655629
1885,6899758,660,3G,UMTS,2,1,-80.0,UMTS-3G-660-6899758,-0.21,0.907626441078,043-042,042,043,distance,37.5686762717,55.7448205165
1886,6899758,660,3G,UMTS,2,1,-81.0,UMTS-3G-660-6899758,-0.21,0.921387905948,043-042,042,043,distance,37.5684727297,55.744774257
1887,6899758,660,3G,UMTS,2,1,-84.0,UMTS-3G-660-6899758,-0.21,0.935149370818,043-042,042,043,distance,37.5682691877,55.7447279976
1888,6899758,660,3G,UMTS,2,1,-85.0,UMTS-3G-660-6899758,-0.21,0.948910835688,043-042,042,043,distance,37.5680656457,55.744681738
1889,6899758,660,3G,UMTS,2,1,-86.0,UMTS-3G-660-6899758,-0.21,0.962672300557,043-042,042,043,distance,37.5678621037,55.7446354785
1890,6899758,660,3G,UMTS,2,1,-88.0,UMTS-3G-660-6899758,-0.21,0.976433765427,043-042,042,043,distance,37.5676585616,55.7445892188
1891,6899758,660,3G,UMTS,2,1,-81.0,UMTS-3G-660-6899758,-0.21,0.990195230297,043-042,042,043,distance,37.5674550196,55.7445429591
1892,6899757,660,3G,UMTS,2,1,-69.0,UMTS-3G-660-6899757,-0.36,0.0461484607284,044-043,043,044,uniform,37.6056160388,55.7521200916
1893,6899757,660,3G,UMTS,2,1,-79.0,UMTS-3G-660-6899757,-0.36,0.113382058864,044-043,043,044,uniform,37.6038677368,55.7520656448
1894,6899757,660,3G,UMTS,2,1,-79.0,UMTS-3G-660-6899757,-0.36,0.180615656999,044-043,043,044,uniform,37.6021324205,55.7519210351
1895,6899757,660,3G,UMTS,2,1,-79.0,UMTS-3G-660-6899757,-0.36,0.247849255135,044-043,043,044,uniform,37.6004055012,55.7517476858
1896,6899757,660,3G,UMTS,2,1,-79.0,UMTS-3G-660-6899757,-0.36,0.31508285327,044-043,043,044,uniform,37.5987282913,55.7514609684
1897,6899757,660,3G,UMTS,2,1,-79.0,UMTS-3G-660-6899757,-0.36,0.382316451406,044-043,043,044,uniform,37.5971416347,55.7510398658
1898,6899757,660,3G,UMTS,2,1,-79.0,UMTS-3G-660-6899757,-0.36,0.449550049541,044-043,043,044,uniform,37.5955480711,55.7506271432
1899,6899757,660,3G,UMTS,2,1,-79.0,UMTS-3G-660-6899757,-0.36,0.516783647677,044-043,043,044,uniform,37.5939517591,55.7502177527
1900,6899757,660,3G,UMTS,2,1,-101.0,UMTS-3G-660-6899757,-0.36,0.584017245812,044-043,043,044,uniform,37.5923554472,55.7498083578
1901,6899757,660,3G,UMTS,2,1,-101.0,UMTS-3G-660-6899757,-0.36,0.651250843947,044-043,043,044,uniform,37.5907422684,55.749421041
1902,6899757,660,3G,UMTS,2,1,-101.0,UMTS-3G-660-6899757,-0.36,0.718484442083,044-043,043,044,uniform,37.5891160687,55.7490507676
1903,6899757,660,3G,UMTS,2,1,-101.0,UMTS-3G-660-6899757,-0.36,0.785718040218,044-043,043,044,uniform,37.587502588,55.7486635992
1904,6899757,660,3G,UMTS,2,1,-101.0,UMTS-3G-660-6899757,-0.36,0.852951638354,044-043,043,044,uniform,37.5858988674,55.7482634651
1905,6899757,660,3G,UMTS,2,1,-101.0,UMTS-3G-660-6899757,-0.36,0.920185236489,044-043,043,044,uniform,37.5842951467,55.7478633268
1906,6899757,660,3G,UMTS,2,1,-81.0,UMTS-3G-660-6899757,-0.36,0.987418834625,044-043,043,044,uniform,37.5826905095,55.747464353
1907,6905494,660,3G,UMTS,1,1,-74.0,UMTS-3G-660-6905494,-12.36,0.926054696137,044-043,043,044,uniform,37.5841551427,55.7478283947
1908,6905494,660,3G,UMTS,1,1,-74.0,UMTS-3G-660-6905494,-12.36,0.930472416043,044-043,043,044,uniform,37.584049767,55.7478021027
1909,6905494,660,3G,UMTS,1,1,-74.0,UMTS-3G-660-6905494,-12.36,0.93489013595,044-043,043,044,uniform,37.5839443913,55.7477758106
1910,6905494,660,3G,UMTS,1,1,-74.0,UMTS-3G-660-6905494,-12.36,0.939307855857,044-043,043,044,uniform,37.5838390155,55.7477495185
1911,6905494,660,3G,UMTS,1,1,-74.0,UMTS-3G-660-6905494,-12.36,0.943725575764,044-043,043,044,uniform,37.5837336398,55.7477232264
1912,6905494,660,3G,UMTS,1,1,-74.0,UMTS-3G-660-6905494,-12.36,0.948143295671,044-043,043,044,uniform,37.5836282641,55.7476969342
1913,6905494,660,3G,UMTS,1,1,-74.0,UMTS-3G-660-6905494,-12.36,0.952561015577,044-043,043,044,uniform,37.5835228884,55.7476706421
1914,6905494,660,3G,UMTS,1,1,-71.0,UMTS-3G-660-6905494,-12.36,0.956978735484,044-043,043,044,uniform,37.5834175127,55.7476443499
1915,6905494,660,3G,UMTS,1,1,-68.0,UMTS-3G-660-6905494,-12.36,0.961396455391,044-043,043,044,uniform,37.5833120713,55.7476181414
1916,6905494,660,3G,UMTS,1,1,-68.0,UMTS-3G-660-6905494,-12.36,0.965814175298,044-043,043,044,uniform,37.5832065512,55.7475920334
1917,6905494,660,3G,UMTS,1,1,-68.0,UMTS-3G-660-6905494,-12.36,0.970231895204,044-043,043,044,uniform,37.583101031,55.7475659253
1918,6905494,660,3G,UMTS,1,1,-68.0,UMTS-3G-660-6905494,-12.36,0.974649615111,044-043,043,044,uniform,37.5829955108,55.7475398173
1919,6905494,660,3G,UMTS,1,1,-68.0,UMTS-3G-660-6905494,-12.36,0.979067335018,044-043,043,044,uniform,37.5828899906,55.7475137092
1920,6905494,660,3G,UMTS,1,1,-68.0,UMTS-3G-660-6905494,-12.36,0.983485054925,044-043,043,044,uniform,37.5827844704,55.7474876011
1921,6905494,660,3G,UMTS,1,1,-68.0,UMTS-3G-660-6905494,-12.36,0.987902774832,044-043,043,044,uniform,37.5826789503,55.747461493
1922,6886875,660,3G,UMTS,1,1,-73.0,UMTS-3G-660-6886875,0.78,0.92977390955,044-045,045,044,uniform,37.620642507,55.7565493753
1923,6886875,660,3G,UMTS,1,1,-73.0,UMTS-3G-660-6886875,0.78,0.935651332454,044-045,045,044,uniform,37.6207527456,55.7565514269
1924,6886875,660,3G,UMTS,1,1,-73.0,UMTS-3G-660-6886875,0.78,0.941528755358,044-045,045,044,uniform,37.6208630127,55.7565531233
1925,6886875,660,3G,UMTS,1,1,-73.0,UMTS-3G-660-6886875,0.78,0.947406178261,044-045,045,044,uniform,37.6209732799,55.7565548197
1926,6886875,660,3G,UMTS,1,1,-73.0,UMTS-3G-660-6886875,0.78,0.953283601165,044-045,045,044,uniform,37.621083547,55.7565565161
1927,6886875,660,3G,UMTS,1,1,-76.0,UMTS-3G-660-6886875,0.78,0.959161024069,044-045,045,044,uniform,37.6211938142,55.7565582125
1928,6886875,660,3G,UMTS,1,1,-80.0,UMTS-3G-660-6886875,0.78,0.965038446973,044-045,045,044,uniform,37.6213040814,55.7565599089
1929,6886875,660,3G,UMTS,1,1,-80.0,UMTS-3G-660-6886875,0.78,0.970915869877,044-045,045,044,uniform,37.6214143485,55.7565616054
1930,6886875,660,3G,UMTS,1,1,-80.0,UMTS-3G-660-6886875,0.78,0.97679329278,044-045,045,044,uniform,37.6215246157,55.7565633018
1931,6886875,660,3G,UMTS,1,1,-82.0,UMTS-3G-660-6886875,0.78,0.982670715684,044-045,045,044,uniform,37.6216348828,55.7565649982
1932,6886875,660,3G,UMTS,1,1,-82.0,UMTS-3G-660-6886875,0.78,0.988548138588,044-045,045,044,uniform,37.62174515,55.7565666946
1933,6945023,660,3G,UMTS,1,1,-82.0,UMTS-3G-660-6945023,,0.988229659952,044-045,045,044,uniform,37.621739175,55.7565666027
1934,6945023,660,3G,UMTS,1,1,-82.0,UMTS-3G-660-6945023,,0.988353258726,044-045,045,044,uniform,37.6217414938,55.7565666384
1935,6945023,660,3G,UMTS,1,1,-82.0,UMTS-3G-660-6945023,,0.9884768575,044-045,045,044,uniform,37.6217438127,55.756566674
1936,6945023,660,3G,UMTS,1,1,-82.0,UMTS-3G-660-6945023,,0.988600456274,044-045,045,044,uniform,37.6217461315,55.7565667097
1937,6945023,660,3G,UMTS,1,1,-82.0,UMTS-3G-660-6945023,,0.988724055048,044-045,045,044,uniform,37.6217484504,55.7565667454
1938,6945023,660,3G,UMTS,1,1,-82.0,UMTS-3G-660-6945023,,0.988847653821,044-045,045,044,uniform,37.6217507693,55.7565667811
1939,6945023,660,3G,UMTS,1,1,-82.0,UMTS-3G-660-6945023,,0.988971252595,044-045,045,044,uniform,37.6217530881,55.7565668167
1940,6945023,660,3G,UMTS,1,1,-82.0,UMTS-3G-660-6945023,,0.989094851369,044-045,045,044,uniform,37.621755407,55.7565668524
1941,6945023,660,3G,UMTS,1,1,-82.0,UMTS-3G-660-6945023,,0.989218450143,044-045,045,044,uniform,37.6217577258,55.7565668881
1942,6945023,660,3G,UMTS,1,1,-82.0,UMTS-3G-660-6945023,,0.989342048917,044-045,045,044,uniform,37.6217600447,55.7565669238
1943,6945023,660,3G,UMTS,1,1,-82.0,UMTS-3G-660-6945023,,0.98946564769,044-045,045,044,uniform,37.6217623635,55.7565669594
1944,451,660,2G,EDGE,1,1,-84.0,EDGE-2G-660-451,,0.985505828011,045-044,044,045,uniform,37.6070917816,55.7521330884
1945,451,660,2G,EDGE,1,1,-84.0,EDGE-2G-660-451,,0.986544585454,045-044,044,045,uniform,37.6070723038,55.7521328671
1946,451,660,2G,EDGE,1,1,-84.0,EDGE-2G-660-451,,0.987583342896,045-044,044,045,uniform,37.607052826,55.7521326458
1947,451,660,2G,EDGE,1,1,-84.0,EDGE-2G-660-451,,0.988622100338,045-044,044,045,uniform,37.6070333481,55.7521324244
1948,451,660,2G,EDGE,1,1,-84.0,EDGE-2G-660-451,,0.989660857781,045-044,044,045,uniform,37.6070138703,55.7521322031
1949,451,660,2G,EDGE,1,1,-84.0,EDGE-2G-660-451,,0.990699615223,045-044,044,045,uniform,37.6069943924,55.7521319817
1950,451,660,2G,EDGE,1,1,-84.0,EDGE-2G-660-451,,0.991738372665,045-044,044,045,uniform,37.6069749146,55.7521317604
1951,451,660,2G,EDGE,1,1,-84.0,EDGE-2G-660-451,,0.992777130108,045-044,044,045,uniform,37.6069554367,55.7521315391
1952,451,660,2G,EDGE,1,1,-84.0,EDGE-2G-660-451,,0.99381588755,045-044,044,045,uniform,37.6069359589,55.7521313177
1953,451,660,2G,EDGE,1,1,-84.0,EDGE-2G-660-451,,0.994854644992,045-044,044,045,uniform,37.6069164811,55.7521310964
1954,451,660,2G,EDGE,1,1,-84.0,EDGE-2G-660-451,,0.995893402435,045-044,044,045,uniform,37.6068970032,55.752130875
1955,6945636,660,3G,UMTS,1,1,-78.0,UMTS-3G-660-6945636,0.42,0.966512323502,045-046,046,045,uniform,37.6570518099,55.7576293205
