ID,Name,User,TimeStamp,Type,Accel_X,Accel_Y,Accel_Z,Azimuth,Pitch,Roll,Magnetic,Gyro_X,Gyro_Y,Gyro_Z,GPS_Lat,GPS_Lon,GPS_Alt,GPS_Accuracy,GPS_Speed,GPS_Bearing
23,Уралмаш 3,nl,1436707455556,Raw,0.4213795,2.5378537,9.653421,245.01563,-14.96875,6.28125,38.579998,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
,ServiceLog,nl,1436707455915,Raw,1.1971009,2.6240451,9.509769,245.5625,-17.0625,10.328125,36.899998,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
,ServiceLog,nl,1436707456934,Raw,1.1492168,2.8538885,11.453861,246.78125,-14.15625,5.9375,35.7,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
,ServiceLog,nl,1436707457958,Raw,0.33518824,3.4859576,9.356541,246.375,-19.53125,1.953125,33.899998,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
,ServiceLog,nl,1436707459040,Raw,-0.076614454,4.4244847,9.021352,247.35938,-25.34375,0.46875,31.32,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
,ServiceLog,nl,1436707460092,Raw,0.20111294,5.6886234,7.728483,261.57813,-36.3125,1.140625,28.32,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
,ServiceLog,nl,1436707461143,Raw,0.15322891,5.2863975,8.619126,270.9375,-29.84375,-7.15625,31.859999,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
,ServiceLog,nl,1436707462216,Raw,0.47884035,3.0454245,10.67814,266.53125,-24.40625,-3.71875,28.56,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
,ServiceLog,nl,1436707463264,Raw,-0.9576807,4.3957543,8.475474,260.35938,-27.125,5.296875,28.74,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
,ServiceLog,nl,1436707464288,Raw,-1.0055647,5.3438582,8.743625,266.5,-31.6875,-6.1875,30.599998,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
24,Уралмаш 4,nl,1436707464592,Raw,-0.7182605,5.602432,8.37013,267.125,-33.71875,-4.03125,27.48,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
,ServiceLog,nl,1436707465329,Raw,-0.9672575,5.5258174,8.408437,267.54688,-34.109375,-5.5,25.019999,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
,ServiceLog,nl,1436707466334,Raw,-0.6703765,5.305551,8.264784,266.54688,-32.609375,-3.890625,39.12,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
,ServiceLog,nl,1436707467351,Raw,-1.5227122,4.606444,8.839393,253.03125,-29.421875,-6.25,34.86,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
,ServiceLog,nl,1436707468374,Raw,-0.45010993,4.6351743,6.3685765,232.98438,-36.0,-3.28125,32.7,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
,ServiceLog,nl,1436707469420,Raw,8.552089,-3.3614593,1.388637,86.4375,23.109375,66.390625,27.42,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
,ServiceLog,nl,1436707470428,Raw,10.295067,-2.030283,-1.0726024,200.3125,168.875,77.421875,18.18,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
,ServiceLog,nl,1436707471444,Raw,9.030929,0.38307226,-2.6910827,219.51563,177.23438,53.484375,17.1,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
,ServiceLog,nl,1436707472468,Raw,8.590396,-3.3806129,-0.89064306,225.60938,161.64063,68.375,14.94,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
,ServiceLog,nl,1436707473508,Raw,8.255207,-3.7732618,-1.3694834,169.67188,156.29688,64.9375,9.66,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
,ServiceLog,nl,1436707474531,Raw,8.513782,-2.7102363,-1.4652514,174.4375,162.67188,70.203125,7.9199996,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
,ServiceLog,nl,1436707475570,Raw,9.088389,-2.6623523,-1.8195933,179.64063,164.01563,70.515625,12.96,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
,ServiceLog,nl,1436707476605,Raw,9.864111,-2.1164744,-2.327164,179.76563,161.67188,69.609375,12.78,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
,ServiceLog,nl,1436707477647,Raw,8.887277,-3.0071173,0.0,178.75,161.64063,71.421875,7.8599997,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
,ServiceLog,nl,1436707478653,Raw,8.628703,-2.3654714,-3.4572272,169.76563,165.75,64.15625,12.059999,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
,ServiceLog,nl,1436707479666,Raw,10.1226845,-3.2082303,-1.3790601,186.35938,164.79688,73.109375,12.9,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
,ServiceLog,nl,1436707480689,Raw,9.394848,-2.9017725,-2.3080103,180.04688,159.21875,69.140625,14.58,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
,ServiceLog,nl,1436707481732,Raw,9.126697,-2.7485435,-1.9249382,185.39063,164.1875,70.28125,15.12,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
,ServiceLog,nl,1436707482756,Raw,10.25676,-2.681506,-1.5993267,176.5,165.57813,73.140625,16.859999,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
,ServiceLog,nl,1436707483797,Raw,8.303091,-2.27928,-2.96881,171.98438,165.53125,65.78125,14.7,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
,ServiceLog,nl,1436707484821,Raw,8.762778,-2.566584,-1.6376339,181.95313,164.25,66.546875,12.36,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
,ServiceLog,nl,1436707485876,Raw,9.11712,-2.2122424,-1.4748282,192.10938,166.5625,73.796875,13.32,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
,ServiceLog,nl,1436707486897,Raw,5.3342814,2.432509,3.1603463,214.67188,-15.6875,65.578125,26.4,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
,ServiceLog,nl,1436707487953,Raw,8.7053175,4.453215,-1.388637,208.4375,-31.53125,55.65625,45.36,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
,ServiceLog,nl,1436707488991,Raw,17.458519,-5.861006,-0.31603462,208.17188,149.67188,58.8125,39.899998,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
,ServiceLog,nl,1436707490070,Raw,10.352529,-3.8786068,-2.087744,182.67188,152.59375,60.171875,7.56,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
