index,Active,CID,DateTime,ID,LAC,MCC,MNC,Name,NetworkGen,NetworkType,PSC,Power,TimeStamp,User,race_id,ratio,segment_end_id,segment_start_id,session_id,source_file,x,y,laccid,segment,netOperators
46879,1,50295,22 Окт 2015 г. 20:34:56,,14765,250,99,ServiceLog,2G,GPRS,-1,-97,1445535296210, julia,1445535167,0.975975392828,037,036,119655405.0,036-037-201510222032- julia-move.csv,30.3152352247,60.0163723025,14765-50295,036-037,25099
46880,1,50295,22 Окт 2015 г. 20:34:57,,14765,250,99,ServiceLog,2G,GPRS,-1,-93,1445535297278, julia,1445535167,0.980329827871,037,036,119655405.0,036-037-201510222032- julia-move.csv,30.3153560917,60.0164267003,14765-50295,036-037,25099
46881,1,50295,22 Окт 2015 г. 20:34:58,,14765,250,99,ServiceLog,2G,GPRS,-1,-89,1445535298350, julia,1445535167,0.984015240127,037,036,119655405.0,036-037-201510222032- julia-move.csv,30.3154583885,60.0164727403,14765-50295,036-037,25099
46882,1,50295,22 Окт 2015 г. 20:34:59,,14765,250,99,ServiceLog,2G,GPRS,-1,-89,1445535299414, julia,1445535167,0.986994205732,037,036,119655405.0,036-037-201510222032- julia-move.csv,30.3155410763,60.0165099549,14765-50295,036-037,25099
46883,1,50295,22 Окт 2015 г. 20:35:00,,14765,250,99,ServiceLog,2G,GPRS,-1,-81,1445535300480, julia,1445535167,0.989300460296,037,036,119655405.0,036-037-201510222032- julia-move.csv,30.3156050915,60.0165387657,14765-50295,036-037,25099
46884,1,50295,22 Окт 2015 г. 20:35:01,,14765,250,99,ServiceLog,2G,GPRS,-1,-81,1445535301543, julia,1445535167,0.990924140791,037,036,119655405.0,036-037-201510222032- julia-move.csv,30.3156501604,60.0165590494,14765-50295,036-037,25099
46885,1,50295,22 Окт 2015 г. 20:35:02,,14765,250,99,ServiceLog,2G,GPRS,-1,-73,1445535302606, julia,1445535167,0.991872690343,037,036,119655405.0,036-037-201510222032- julia-move.csv,30.3156764895,60.0165708991,14765-50295,036-037,25099
46886,1,50295,22 Окт 2015 г. 20:35:02,372.0,14765,250,99,Удельная 2,2G,GPRS,-1,-73,1445535303568, julia,1445535167,0.991872690343,037,036,119655405.0,036-037-201510222032- julia-move.csv,30.3156764895,60.0165708991,14765-50295,036-037,25099
47231,1,50295,22 Окт 2015 г. 21:01:12,,14765,250,99,ServiceLog,2G,GPRS,-1,-87,1445536872272, julia,1445536842,0.182458212201,036,037,119655405.0,037-036-201510222100- julia-move.csv,30.3105344296,60.0145594443,14765-50295,037-036,25099
47232,1,50295,22 Окт 2015 г. 21:01:13,,14765,250,99,ServiceLog,2G,GPRS,-1,-87,1445536873305, julia,1445536842,0.190658316918,036,037,119655405.0,037-036-201510222100- julia-move.csv,30.3102941853,60.0144627993,14765-50295,037-036,25099
47233,1,50295,22 Окт 2015 г. 21:01:14,,14765,250,99,ServiceLog,2G,GPRS,-1,-87,1445536874336, julia,1445536842,0.198842544601,036,037,119655405.0,037-036-201510222100- julia-move.csv,30.3100544061,60.0143663412,14765-50295,037-036,25099
47234,1,50295,22 Окт 2015 г. 21:01:15,,14765,250,99,ServiceLog,2G,GPRS,-1,-87,1445536875369, julia,1445536842,0.207042649317,036,037,119655405.0,037-036-201510222100- julia-move.csv,30.3098141618,60.0142696957,14765-50295,037-036,25099
47235,1,50295,22 Окт 2015 г. 21:01:16,,14765,250,99,ServiceLog,2G,GPRS,-1,-87,1445536876401, julia,1445536842,0.215234816463,036,037,119655405.0,037-036-201510222100- julia-move.csv,30.30957415,60.0141731435,14765-50295,037-036,25099
47236,1,50295,22 Окт 2015 г. 21:01:17,,14765,250,99,ServiceLog,2G,GPRS,-1,-87,1445536877430, julia,1445536842,0.223403169005,036,037,119655405.0,037-036-201510222100- julia-move.csv,30.309334836,60.0140768717,14765-50295,037-036,25099
47237,1,50295,22 Окт 2015 г. 21:01:18,,14765,250,99,ServiceLog,2G,GPRS,-1,-87,1445536878461, julia,1445536842,0.231587396688,036,037,119655405.0,037-036-201510222100- julia-move.csv,30.3090950569,60.0139804125,14765-50295,037-036,25099
47238,1,50295,22 Окт 2015 г. 21:01:19,,14765,250,99,ServiceLog,2G,GPRS,-1,-87,1445536879489, julia,1445536842,0.239747811659,036,037,119655405.0,037-036-201510222100- julia-move.csv,30.3088559754,60.0138842336,14765-50295,037-036,25099
47239,1,50295,22 Окт 2015 г. 21:01:20,,14765,250,99,ServiceLog,2G,GPRS,-1,-87,1445536880516, julia,1445536842,0.247900287167,036,037,119655405.0,037-036-201510222100- julia-move.csv,30.3086171265,60.0137881481,14765-50295,037-036,25099
47240,1,50295,22 Окт 2015 г. 21:01:21,,14765,250,99,ServiceLog,2G,GPRS,-1,-93,1445536881544, julia,1445536842,0.256060700245,036,037,119655405.0,037-036-201510222100- julia-move.csv,30.308378045,60.0136919687,14765-50295,037-036,25099
47241,1,50295,22 Окт 2015 г. 21:01:22,,14765,250,99,ServiceLog,2G,GPRS,-1,-93,1445536882571, julia,1445536842,0.264213177646,036,037,119655405.0,037-036-201510222100- julia-move.csv,30.3081391961,60.0135958826,14765-50295,037-036,25099
47242,1,50295,22 Окт 2015 г. 21:01:23,,14765,250,99,ServiceLog,2G,GPRS,-1,-99,1445536883605, julia,1445536842,0.272421219933,036,037,119655405.0,037-036-201510222100- julia-move.csv,30.3079051105,60.0134953732,14765-50295,037-036,25099
47243,1,50295,22 Окт 2015 г. 21:01:24,,14765,250,99,ServiceLog,2G,GPRS,-1,-99,1445536884667, julia,1445536842,0.280851531231,036,037,119655405.0,037-036-201510222100- julia-move.csv,30.3076685565,60.0133898599,14765-50295,037-036,25099
47244,1,50295,22 Окт 2015 г. 21:01:25,,14765,250,99,ServiceLog,2G,GPRS,-1,-103,1445536885698, julia,1445536842,0.289035758914,036,037,119655405.0,037-036-201510222100- julia-move.csv,30.3074389075,60.0132874262,14765-50295,037-036,25099
47245,1,50295,22 Окт 2015 г. 21:01:26,,14765,250,99,ServiceLog,2G,GPRS,-1,-105,1445536886732, julia,1445536842,0.297243803094,036,037,119655405.0,037-036-201510222100- julia-move.csv,30.3072085903,60.0131846941,14765-50295,037-036,25099
47246,1,50295,22 Окт 2015 г. 21:01:27,,14765,250,99,ServiceLog,2G,GPRS,-1,-105,1445536887765, julia,1445536842,0.30544390781,036,037,119655405.0,037-036-201510222100- julia-move.csv,30.3069784958,60.0130820611,14765-50295,037-036,25099
