index,Active,CID,DateTime,ID,LAC,MCC,MNC,Name,NetworkGen,NetworkType,NumRaces,NumUsers,PSC,Power,TimeStamp,User,few,laccid,netOperators,quality,race_id,ratio,rawPower,segment,segment_end_id,segment_start_id,session_id,source_file,x,y
21,,22621,,,7803,,,,2G,,1,,,-97.0,,,0,7803-22621,,0.09,,0.155963302752,,003-004,4,3,,,30.2564263769,59.8420283697
22,1,14187,23.10.2015 8:17:22,,7803,250.0,2.0,ServiceLog,2G,GPRS,1,1.0,-1.0,-71.0,1.4455774423e+12,natalie,0,7803-14187,25002.0,,1445577416.0,0.165137614679,-71.0,003-004,4,3,103961951.0,003-004-201510230816-natalie-move.csv,30.2566891128,59.8420508199
23,,22621,,,7803,,,,2G,,1,,,-97.0,,,0,7803-22621,,0.09,,0.165137614679,,003-004,4,3,,,30.2566891128,59.8420508199
24,1,14187,23.10.2015 8:17:22,,7803,250.0,2.0,ServiceLog,2G,GPRS,1,1.0,-1.0,-71.0,1.4455774423e+12,natalie,0,7803-14187,25002.0,,1445577416.0,0.174311926606,-71.0,003-004,4,3,103961951.0,003-004-201510230816-natalie-move.csv,30.2569518487,59.8420732701
25,,22619,,,7803,,,,2G,,1,,,-74.0,,,0,7803-22619,,-0.18,,0.174311926606,,003-004,4,3,,,30.2569518487,59.8420732701
26,,22621,,,7803,,,,2G,,1,,,-97.0,,,0,7803-22621,,0.09,,0.174311926606,,003-004,4,3,,,30.2569518487,59.8420732701
27,1,14187,23.10.2015 8:17:23,,7803,250.0,2.0,ServiceLog,2G,GPRS,1,1.0,-1.0,-71.0,1.44557744332e+12,natalie,0,7803-14187,25002.0,,1445577416.0,0.183486238532,-71.0,003-004,4,3,103961951.0,003-004-201510230816-natalie-move.csv,30.2572145846,59.8420957202
28,,22619,,,7803,,,,2G,,1,,,-74.0,,,0,7803-22619,,-0.18,,0.183486238532,,003-004,4,3,,,30.2572145846,59.8420957202
29,,22621,,,7803,,,,2G,,1,,,-97.0,,,0,7803-22621,,0.09,,0.183486238532,,003-004,4,3,,,30.2572145846,59.8420957202
30,1,14187,23.10.2015 8:17:24,,7803,250.0,2.0,ServiceLog,2G,GPRS,1,1.0,-1.0,-71.0,1.44557744434e+12,natalie,0,7803-14187,25002.0,,1445577416.0,0.192660550459,-71.0,003-004,4,3,103961951.0,003-004-201510230816-natalie-move.csv,30.2574773205,59.8421181703
31,,22619,,,7803,,,,2G,,1,,,-74.0,,,0,7803-22619,,-0.18,,0.192660550459,,003-004,4,3,,,30.2574773205,59.8421181703
32,,22621,,,7803,,,,2G,,1,,,-97.0,,,0,7803-22621,,0.09,,0.192660550459,,003-004,4,3,,,30.2574773205,59.8421181703
33,1,14187,23.10.2015 8:17:25,,7803,250.0,2.0,ServiceLog,2G,GPRS,1,1.0,-1.0,-71.0,1.44557744536e+12,natalie,0,7803-14187,25002.0,,1445577416.0,0.201834862385,-71.0,003-004,4,3,103961951.0,003-004-201510230816-natalie-move.csv,30.2577400564,59.8421406205
34,,22619,,,7803,,,,2G,,1,,,-74.0,,,0,7803-22619,,-0.18,,0.201834862385,,003-004,4,3,,,30.2577400564,59.8421406205
35,,22621,,,7803,,,,2G,,1,,,-97.0,,,0,7803-22621,,0.09,,0.201834862385,,003-004,4,3,,,30.2577400564,59.8421406205
36,1,14187,23.10.2015 8:17:26,,7803,250.0,2.0,ServiceLog,2G,GPRS,1,1.0,-1.0,-71.0,1.44557744638e+12,natalie,0,7803-14187,25002.0,,1445577416.0,0.211009174312,-71.0,003-004,4,3,103961951.0,003-004-201510230816-natalie-move.csv,30.2580027923,59.8421630706
37,,22619,,,7803,,,,2G,,1,,,-69.0,,,0,7803-22619,,-0.18,,0.211009174312,,003-004,4,3,,,30.2580027923,59.8421630706
38,,22621,,,7803,,,,2G,,1,,,-97.0,,,0,7803-22621,,0.09,,0.211009174312,,003-004,4,3,,,30.2580027923,59.8421630706
39,1,14187,23.10.2015 8:17:27,,7803,250.0,2.0,ServiceLog,2G,GPRS,1,1.0,-1.0,-71.0,1.44557744741e+12,natalie,0,7803-14187,25002.0,,1445577416.0,0.220183486239,-71.0,003-004,4,3,103961951.0,003-004-201510230816-natalie-move.csv,30.2582655282,59.8421855206
40,,22619,,,7803,,,,2G,,1,,,-65.0,,,0,7803-22619,,-0.18,,0.220183486239,,003-004,4,3,,,30.2582655282,59.8421855206
41,,22621,,,7803,,,,2G,,1,,,-97.0,,,0,7803-22621,,0.09,,0.220183486239,,003-004,4,3,,,30.2582655282,59.8421855206
42,1,14187,23.10.2015 8:17:28,,7803,250.0,2.0,ServiceLog,2G,GPRS,1,1.0,-1.0,-71.0,1.44557744843e+12,natalie,0,7803-14187,25002.0,,1445577416.0,0.229357798165,-71.0,003-004,4,3,103961951.0,003-004-201510230816-natalie-move.csv,30.2585282641,59.8422079707
43,,22619,,,7803,,,,2G,,1,,,-65.0,,,0,7803-22619,,-0.18,,0.229357798165,,003-004,4,3,,,30.2585282641,59.8422079707
44,,22621,,,7803,,,,2G,,1,,,-97.0,,,0,7803-22621,,0.09,,0.229357798165,,003-004,4,3,,,30.2585282641,59.8422079707
45,1,14187,23.10.2015 8:17:28,,7803,250.0,2.0,ServiceLog,2G,GPRS,1,1.0,-1.0,-71.0,1.44557744843e+12,natalie,0,7803-14187,25002.0,,1445577416.0,0.238532110092,-71.0,003-004,4,3,103961951.0,003-004-201510230816-natalie-move.csv,30.258791,59.8422304208
46,,22619,,,7803,,,,2G,,1,,,-55.0,,,0,7803-22619,,-0.18,,0.238532110092,,003-004,4,3,,,30.258791,59.8422304208
47,,22621,,,7803,,,,2G,,1,,,-96.0,,,0,7803-22621,,0.09,,0.238532110092,,003-004,4,3,,,30.258791,59.8422304208
48,1,14187,23.10.2015 8:17:29,,7803,250.0,2.0,ServiceLog,2G,GPRS,1,1.0,-1.0,-71.0,1.44557744945e+12,natalie,0,7803-14187,25002.0,,1445577416.0,0.247706422018,-89.6223657334,003-004,4,3,103961951.0,003-004-201510230816-natalie-move.csv,30.259053736,59.8422528708
49,,22619,,,7803,,,,2G,,1,,,-53.0,,,0,7803-22619,,-0.18,,0.247706422018,,003-004,4,3,,,30.259053736,59.8422528708
50,,22621,,,7803,,,,2G,,1,,,-95.0,,,0,7803-22621,,0.09,,0.247706422018,,003-004,4,3,,,30.259053736,59.8422528708
51,1,14187,23.10.2015 8:17:30,,7803,250.0,2.0,ServiceLog,2G,GPRS,1,1.0,-1.0,-71.0,1.44557745048e+12,natalie,0,7803-14187,25002.0,,1445577416.0,0.256880733945,-95.0,003-004,4,3,103961951.0,003-004-201510230816-natalie-move.csv,30.2593164719,59.8422753208
52,,22619,,,7803,,,,2G,,1,,,-53.0,,,0,7803-22619,,-0.18,,0.256880733945,,003-004,4,3,,,30.2593164719,59.8422753208
53,,22621,,,7803,,,,2G,,1,,,-94.0,,,0,7803-22621,,0.09,,0.256880733945,,003-004,4,3,,,30.2593164719,59.8422753208
54,,22619,,,7803,,,,2G,,1,,,-53.0,,,0,7803-22619,,-0.18,,0.266055045872,,003-004,4,3,,,30.2595792078,59.8422977708
55,,22621,,,7803,,,,2G,,1,,,-93.0,,,0,7803-22621,,0.09,,0.266055045872,,003-004,4,3,,,30.2595792078,59.8422977708
56,,22619,,,7803,,,,2G,,1,,,-57.0,,,0,7803-22619,,-0.18,,0.275229357798,,003-004,4,3,,,30.2598419437,59.8423202208
57,,22621,,,7803,,,,2G,,1,,,-92.0,,,0,7803-22621,,0.09,,0.275229357798,,003-004,4,3,,,30.2598419437,59.8423202208
58,,22619,,,7803,,,,2G,,1,,,-60.0,,,0,7803-22619,,-0.18,,0.284403669725,,003-004,4,3,,,30.2601046796,59.8423426708
59,,22621,,,7803,,,,2G,,1,,,-91.0,,,0,7803-22621,,0.09,,0.284403669725,,003-004,4,3,,,30.2601046796,59.8423426708
60,,22619,,,7803,,,,2G,,1,,,-60.0,,,0,7803-22619,,-0.18,,0.293577981651,,003-004,4,3,,,30.2603674155,59.8423651207
61,,22621,,,7803,,,,2G,,1,,,-90.0,,,0,7803-22621,,0.09,,0.293577981651,,003-004,4,3,,,30.2603674155,59.8423651207
62,,22619,,,7803,,,,2G,,1,,,-65.0,,,0,7803-22619,,-0.18,,0.302752293578,,003-004,4,3,,,30.2606301514,59.8423875707
63,,22621,,,7803,,,,2G,,1,,,-88.0,,,0,7803-22621,,0.09,,0.302752293578,,003-004,4,3,,,30.2606301514,59.8423875707
64,,22619,,,7803,,,,2G,,1,,,-71.0,,,0,7803-22619,,-0.18,,0.311926605505,,003-004,4,3,,,30.2608928873,59.8424100206
65,,22621,,,7803,,,,2G,,1,,,-88.0,,,0,7803-22621,,0.09,,0.311926605505,,003-004,4,3,,,30.2608928873,59.8424100206
