index,Active,CID,ID,LAC,MCC,MNC,Name,NetworkGen,NetworkType,PSC,Power,TimeStamp,User,race_id,ratio,segment_end_id,segment_start_id,session_id,source_file,x,y,laccid,segment,netOperators
2380,1,11081,103.0,660,250,1,Охотный ряд 3,2G,EDGE,-1,-77,1424512024963,md,1424512024,0.0,009,010,,010-009-201502211247-md-move.csv,37.61631,55.75756,660-11081,010-009,25001
2381,1,11081,,660,250,1,ServiceLog,2G,EDGE,-1,-79,1424512025611,md,1424512024,0.000350144389201,009,010,,010-009-201502211247-md-move.csv,37.6163128819,55.7575617226,660-11081,010-009,25001
2382,1,11081,,660,250,1,ServiceLog,2G,EDGE,-1,-79,1424512026628,md,1424512024,0.00231166880801,009,010,,010-009-201502211247-md-move.csv,37.6163290268,55.7575713724,660-11081,010-009,25001
2383,1,11081,,660,250,1,ServiceLog,2G,EDGE,-1,-79,1424512027663,md,1424512024,0.00607889582477,009,010,,010-009-201502211247-md-move.csv,37.6163600338,55.7575899055,660-11081,010-009,25001
2384,250-1-660-11081,11073,,660,250,1,ServiceLog,2G,EDGE,-1,-105,1424512027663,md,1424512024,0.00607889582477,009,010,,010-009-201502211247-md-move.csv,37.6163600338,55.7575899055,660-11073,010-009,25001
2385,1,11081,,660,250,1,ServiceLog,2G,EDGE,-1,-79,1424512028679,md,1424512024,0.0115145913837,009,010,,010-009-201502211247-md-move.csv,37.6164047736,55.7576166466,660-11081,010-009,25001
2386,250-1-660-11081,11073,,660,250,1,ServiceLog,2G,EDGE,-1,-103,1424512028679,md,1424512024,0.0115145913837,009,010,,010-009-201502211247-md-move.csv,37.6164047736,55.7576166466,660-11073,010-009,25001
2387,1,11081,,660,250,1,ServiceLog,2G,EDGE,-1,-79,1424512029717,md,1424512024,0.0188458401263,009,010,,010-009-201502211247-md-move.csv,37.6164651153,55.7576527131,660-11081,010-009,25001
2388,250-1-660-11081,11073,,660,250,1,ServiceLog,2G,EDGE,-1,-103,1424512029717,md,1424512024,0.0188458401263,009,010,,010-009-201502211247-md-move.csv,37.6164651153,55.7576527131,660-11073,010-009,25001
2389,1,11081,,660,250,1,ServiceLog,2G,EDGE,-1,-79,1424512030758,md,1424512024,0.0280029647362,009,010,,010-009-201502211247-md-move.csv,37.6165404852,55.7576977619,660-11081,010-009,25001
2390,250-1-660-11081,11073,,660,250,1,ServiceLog,2G,EDGE,-1,-103,1424512030758,md,1424512024,0.0280029647362,009,010,,010-009-201502211247-md-move.csv,37.6165404852,55.7576977619,660-11073,010-009,25001
2391,1,11081,,660,250,1,ServiceLog,2G,EDGE,-1,-81,1424512031774,md,1424512024,0.038682888971,009,010,,010-009-201502211247-md-move.csv,37.6166283889,55.7577503022,660-11081,010-009,25001
2392,250-1-660-11081,11073,,660,250,1,ServiceLog,2G,EDGE,-1,-103,1424512031774,md,1424512024,0.038682888971,009,010,,010-009-201502211247-md-move.csv,37.6166283889,55.7577503022,660-11073,010-009,25001
2393,1,11081,,660,250,1,ServiceLog,2G,EDGE,-1,-81,1424512032811,md,1424512024,0.0513588335331,009,010,,010-009-201502211247-md-move.csv,37.6167327213,55.7578126619,660-11081,010-009,25001
2394,250-1-660-11081,11073,,660,250,1,ServiceLog,2G,EDGE,-1,-103,1424512032811,md,1424512024,0.0513588335331,009,010,,010-009-201502211247-md-move.csv,37.6167327213,55.7578126619,660-11073,010-009,25001
2395,1,11081,,660,250,1,ServiceLog,2G,EDGE,-1,-81,1424512033850,md,1424512024,0.0658578429999,009,010,,010-009-201502211247-md-move.csv,37.616852059,55.7578839901,660-11081,010-009,25001
2396,250-1-660-11081,11073,,660,250,1,ServiceLog,2G,EDGE,-1,-101,1424512033850,md,1424512024,0.0658578429999,009,010,,010-009-201502211247-md-move.csv,37.616852059,55.7578839901,660-11073,010-009,25001
2397,1,11081,104.0,660,250,1,Охотный ряд 4,2G,EDGE,-1,-81,1424512034313,md,1424512024,0.0658578429999,009,010,,010-009-201502211247-md-move.csv,37.616852059,55.7578839901,660-11081,010-009,25001
2398,250-1-660-11081,11073,104.0,660,250,1,Охотный ряд 4,2G,EDGE,-1,-99,1424512034313,md,1424512024,0.0658578429999,009,010,,010-009-201502211247-md-move.csv,37.616852059,55.7578839901,660-11073,010-009,25001
2399,1,11081,,660,250,1,ServiceLog,2G,EDGE,-1,-81,1424512034864,md,1424512024,0.0744497674857,009,010,,010-009-201502211247-md-move.csv,37.6169227769,55.7579262582,660-11081,010-009,25001
2400,250-1-660-11081,11073,,660,250,1,ServiceLog,2G,EDGE,-1,-99,1424512034864,md,1424512024,0.0744497674857,009,010,,010-009-201502211247-md-move.csv,37.6169227769,55.7579262582,660-11073,010-009,25001
2401,1,11081,,660,250,1,ServiceLog,2G,EDGE,-1,-81,1424512035889,md,1424512024,0.0904329244344,009,010,,010-009-201502211247-md-move.csv,37.6170543301,55.7580048874,660-11081,010-009,25001
2402,250-1-660-11081,11073,,660,250,1,ServiceLog,2G,EDGE,-1,-95,1424512035889,md,1424512024,0.0904329244344,009,010,,010-009-201502211247-md-move.csv,37.6170543301,55.7580048874,660-11073,010-009,25001
2403,1,11081,,660,250,1,ServiceLog,2G,EDGE,-1,-81,1424512036925,md,1424512024,0.106587610408,009,010,,010-009-201502211247-md-move.csv,37.6171882287,55.7580837979,660-11081,010-009,25001
2404,250-1-660-11081,11073,,660,250,1,ServiceLog,2G,EDGE,-1,-91,1424512036925,md,1424512024,0.106587610408,009,010,,010-009-201502211247-md-move.csv,37.6171882287,55.7580837979,660-11073,010-009,25001
2405,1,11081,,660,250,1,ServiceLog,2G,EDGE,-1,-71,1424512037961,md,1424512024,0.122742296382,009,010,,010-009-201502211247-md-move.csv,37.6173382087,55.7581530195,660-11081,010-009,25001
2406,250-1-660-11081,11073,,660,250,1,ServiceLog,2G,EDGE,-1,-89,1424512037961,md,1424512024,0.122742296382,009,010,,010-009-201502211247-md-move.csv,37.6173382087,55.7581530195,660-11073,010-009,25001
2407,1,11081,,660,250,1,ServiceLog,2G,EDGE,-1,-71,1424512038976,md,1424512024,0.138569523937,009,010,,010-009-201502211247-md-move.csv,37.6174851485,55.7582208379,660-11081,010-009,25001
2408,250-1-660-11081,11073,,660,250,1,ServiceLog,2G,EDGE,-1,-87,1424512038976,md,1424512024,0.138569523937,009,010,,010-009-201502211247-md-move.csv,37.6174851485,55.7582208379,660-11073,010-009,25001
2409,1,11081,,660,250,1,ServiceLog,2G,EDGE,-1,-71,1424512039994,md,1424512024,0.154443528079,009,010,,010-009-201502211247-md-move.csv,37.6176325225,55.7582888566,660-11081,010-009,25001
2410,250-1-660-11081,11073,,660,250,1,ServiceLog,2G,EDGE,-1,-89,1424512039994,md,1424512024,0.154443528079,009,010,,010-009-201502211247-md-move.csv,37.6176325225,55.7582888566,660-11073,010-009,25001
2411,1,11081,,660,250,1,ServiceLog,2G,EDGE,-1,-73,1424512041033,md,1424512024,0.170644994358,009,010,,010-009-201502211247-md-move.csv,37.6177966305,55.7583462049,660-11081,010-009,25001
2412,250-1-660-11081,11073,,660,250,1,ServiceLog,2G,EDGE,-1,-91,1424512041033,md,1424512024,0.170644994358,009,010,,010-009-201502211247-md-move.csv,37.6177966305,55.7583462049,660-11073,010-009,25001
2413,1,11081,,660,250,1,ServiceLog,2G,EDGE,-1,-73,1424512042074,md,1424512024,0.186877645029,009,010,,010-009-201502211247-md-move.csv,37.617972217,55.7583938216,660-11081,010-009,25001
2414,250-1-660-11081,11073,,660,250,1,ServiceLog,2G,EDGE,-1,-91,1424512042074,md,1424512024,0.186877645029,009,010,,010-009-201502211247-md-move.csv,37.617972217,55.7583938216,660-11073,010-009,25001
2415,1,11081,,660,250,1,ServiceLog,2G,EDGE,-1,-73,1424512043089,md,1424512024,0.202704872584,009,010,,010-009-201502211247-md-move.csv,37.6181434181,55.758440249,660-11081,010-009,25001
2416,250-1-660-11081,11073,,660,250,1,ServiceLog,2G,EDGE,-1,-91,1424512043089,md,1424512024,0.202704872584,009,010,,010-009-201502211247-md-move.csv,37.6181434181,55.758440249,660-11073,010-009,25001
2417,1,11081,,660,250,1,ServiceLog,2G,EDGE,-1,-75,1424512044139,md,1424512024,0.21907786417,009,010,,010-009-201502211247-md-move.csv,37.6183224804,55.7584854278,660-11081,010-009,25001
2418,250-1-660-11081,11073,,660,250,1,ServiceLog,2G,EDGE,-1,-93,1424512044139,md,1424512024,0.21907786417,009,010,,010-009-201502211247-md-move.csv,37.6183224804,55.7584854278,660-11073,010-009,25001
2419,1,11081,,660,250,1,ServiceLog,2G,EDGE,-1,-75,1424512045175,md,1424512024,0.235232550144,009,010,,010-009-201502211247-md-move.csv,37.618508432,55.7585165022,660-11081,010-009,25001
2420,250-1-660-11081,11073,,660,250,1,ServiceLog,2G,EDGE,-1,-91,1424512045175,md,1424512024,0.235232550144,009,010,,010-009-201502211247-md-move.csv,37.618508432,55.7585165022,660-11073,010-009,25001
2421,1,11081,,660,250,1,ServiceLog,2G,EDGE,-1,-75,1424512046193,md,1424512024,0.251106558004,009,010,,010-009-201502211247-md-move.csv,37.6186911527,55.7585470366,660-11081,010-009,25001
2422,250-1-660-11081,11073,,660,250,1,ServiceLog,2G,EDGE,-1,-89,1424512046193,md,1424512024,0.251106558004,009,010,,010-009-201502211247-md-move.csv,37.6186911527,55.7585470366,660-11073,010-009,25001
2423,1,11081,,660,250,1,ServiceLog,2G,EDGE,-1,-77,1424512047244,md,1424512024,0.267495141787,009,010,,010-009-201502211247-md-move.csv,37.6188797965,55.7585785608,660-11081,010-009,25001
2424,250-1-660-11081,11073,,660,250,1,ServiceLog,2G,EDGE,-1,-93,1424512047244,md,1424512024,0.267495141787,009,010,,010-009-201502211247-md-move.csv,37.6188797965,55.7585785608,660-11073,010-009,25001
2425,1,11081,,660,250,1,ServiceLog,2G,EDGE,-1,-77,1424512048284,md,1424512024,0.283712200262,009,010,,010-009-201502211247-md-move.csv,37.619066466,55.7586097551,660-11081,010-009,25001
2426,250-1-660-11081,11073,,660,250,1,ServiceLog,2G,EDGE,-1,-93,1424512048284,md,1424512024,0.283712200262,009,010,,010-009-201502211247-md-move.csv,37.619066466,55.7586097551,660-11073,010-009,25001
2427,1,11081,,660,250,1,ServiceLog,2G,EDGE,-1,-77,1424512049320,md,1424512024,0.299866886236,009,010,,010-009-201502211247-md-move.csv,37.6192524175,55.7586408294,660-11081,010-009,25001
2428,250-1-660-11081,11073,,660,250,1,ServiceLog,2G,EDGE,-1,-93,1424512049320,md,1424512024,0.299866886236,009,010,,010-009-201502211247-md-move.csv,37.6192524175,55.7586408294,660-11073,010-009,25001
2429,1,11081,,660,250,1,ServiceLog,2G,EDGE,-1,-79,1424512050354,md,1424512024,0.315990387818,009,010,,010-009-201502211247-md-move.csv,37.6194380101,55.7586718436,660-11081,010-009,25001
2430,250-1-660-11081,11073,,660,250,1,ServiceLog,2G,EDGE,-1,-93,1424512050354,md,1424512024,0.315990387818,009,010,,010-009-201502211247-md-move.csv,37.6194380101,55.7586718436,660-11073,010-009,25001
2431,1,11081,,660,250,1,ServiceLog,2G,EDGE,-1,-79,1424512051376,md,1424512024,0.331926764461,009,010,,010-009-201502211247-md-move.csv,37.6196214487,55.7587024979,660-11081,010-009,25001
2432,250-1-660-11081,11073,,660,250,1,ServiceLog,2G,EDGE,-1,-93,1424512051376,md,1424512024,0.331926764461,009,010,,010-009-201502211247-md-move.csv,37.6196214487,55.7587024979,660-11073,010-009,25001
2433,1,11081,,660,250,1,ServiceLog,2G,EDGE,-1,-79,1424512052415,md,1424512024,0.34812823074,009,010,,010-009-201502211247-md-move.csv,37.6198079387,55.7587336621,660-11081,010-009,25001
2434,250-1-660-11081,11073,,660,250,1,ServiceLog,2G,EDGE,-1,-91,1424512052415,md,1424512024,0.34812823074,009,010,,010-009-201502211247-md-move.csv,37.6198079387,55.7587336621,660-11073,010-009,25001
2435,1,11081,,660,250,1,ServiceLog,2G,EDGE,-1,-79,1424512053504,md,1424512024,0.365109362577,009,010,,010-009-201502211247-md-move.csv,37.6200034031,55.7587663259,660-11081,010-009,25001
2436,250-1-660-11081,11073,,660,250,1,ServiceLog,2G,EDGE,-1,-91,1424512053504,md,1424512024,0.365109362577,009,010,,010-009-201502211247-md-move.csv,37.6200034031,55.7587663259,660-11073,010-009,25001
2437,1,11081,,660,250,1,ServiceLog,2G,EDGE,-1,-79,1424512054560,md,1424512024,0.381575914774,009,010,,010-009-201502211247-md-move.csv,37.6201929445,55.7587979999,660-11081,010-009,25001
2438,250-1-660-11081,11073,,660,250,1,ServiceLog,2G,EDGE,-1,-91,1424512054560,md,1424512024,0.381575914774,009,010,,010-009-201502211247-md-move.csv,37.6201929445,55.7587979999,660-11073,010-009,25001
2439,1,11081,,660,250,1,ServiceLog,2G,EDGE,-1,-79,1424512055575,md,1424512024,0.397403142329,009,010,,010-009-201502211247-md-move.csv,37.6203751267,55.7588284442,660-11081,010-009,25001
2440,250-1-660-11081,11073,,660,250,1,ServiceLog,2G,EDGE,-1,-95,1424512055575,md,1424512024,0.397403142329,009,010,,010-009-201502211247-md-move.csv,37.6203751267,55.7588284442,660-11073,010-009,25001
2441,1,11081,,660,250,1,ServiceLog,2G,EDGE,-1,-81,1424512056591,md,1424512024,0.41324596208,009,010,,010-009-201502211247-md-move.csv,37.6205574884,55.7588589184,660-11081,010-009,25001
2442,250-1-660-11081,11073,,660,250,1,ServiceLog,2G,EDGE,-1,-93,1424512056591,md,1424512024,0.41324596208,009,010,,010-009-201502211247-md-move.csv,37.6205574884,55.7588589184,660-11073,010-009,25001
2443,1,11081,,660,250,1,ServiceLog,2G,EDGE,-1,-81,1424512057647,md,1424512024,0.429712514277,009,010,,010-009-201502211247-md-move.csv,37.6207470297,55.7588905923,660-11081,010-009,25001
2444,250-1-660-11081,11073,,660,250,1,ServiceLog,2G,EDGE,-1,-97,1424512057647,md,1424512024,0.429712514277,009,010,,010-009-201502211247-md-move.csv,37.6207470297,55.7588905923,660-11073,010-009,25001
2445,1,11081,,660,250,1,ServiceLog,2G,EDGE,-1,-81,1424512058686,md,1424512024,0.445913980556,009,010,,010-009-201502211247-md-move.csv,37.6209335197,55.7589217564,660-11081,010-009,25001
2446,250-1-660-11081,11073,,660,250,1,ServiceLog,2G,EDGE,-1,-99,1424512058686,md,1424512024,0.445913980556,009,010,,010-009-201502211247-md-move.csv,37.6209335197,55.7589217564,660-11073,010-009,25001
2447,1,11081,,660,250,1,ServiceLog,2G,EDGE,-1,-81,1424512059740,md,1424512024,0.462349344643,009,010,,010-009-201502211247-md-move.csv,37.621122702,55.7589533703,660-11081,010-009,25001
2448,250-1-660-11081,11073,,660,250,1,ServiceLog,2G,EDGE,-1,-99,1424512059740,md,1424512024,0.462349344643,009,010,,010-009-201502211247-md-move.csv,37.621122702,55.7589533703,660-11073,010-009,25001
2449,1,11081,,660,250,1,ServiceLog,2G,EDGE,-1,-81,1424512060781,md,1424512024,0.478581995314,009,010,,010-009-201502211247-md-move.csv,37.621309551,55.7589845942,660-11081,010-009,25001
2450,250-1-660-11081,11073,,660,250,1,ServiceLog,2G,EDGE,-1,-101,1424512060781,md,1424512024,0.478581995314,009,010,,010-009-201502211247-md-move.csv,37.621309551,55.7589845942,660-11073,010-009,25001
2451,1,11081,,660,250,1,ServiceLog,2G,EDGE,-1,-83,1424512061799,md,1424512024,0.494456003174,009,010,,010-009-201502211247-md-move.csv,37.6214922717,55.7590151283,660-11081,010-009,25001
2452,250-1-660-11081,11073,,660,250,1,ServiceLog,2G,EDGE,-1,-101,1424512061799,md,1424512024,0.494456003174,009,010,,010-009-201502211247-md-move.csv,37.6214922717,55.7590151283,660-11073,010-009,25001
2453,1,11081,,660,250,1,ServiceLog,2G,EDGE,-1,-83,1424512062833,md,1424512024,0.510579501039,009,010,,010-009-201502211247-md-move.csv,37.6216778642,55.7590461422,660-11081,010-009,25001
2454,250-1-660-11081,11073,,660,250,1,ServiceLog,2G,EDGE,-1,-97,1424512062833,md,1424512024,0.510579501039,009,010,,010-009-201502211247-md-move.csv,37.6216778642,55.7590461422,660-11073,010-009,25001
