ID,Name,User,TimeStamp,Type,Accel_X,Accel_Y,Accel_Z,Azimuth,Pitch,Roll,Magnetic_X,Magnetic_Y,Magnetic_Z,Gyro_X,Gyro_Y,Gyro_Z,GPS_Lat,GPS_Lon,GPS_Alt,GPS_Accuracy,GPS_Speed,GPS_Bearing,race_id
92,Горки 2,KD,1435601190542,Raw,-0.354,6.244,7.901,,,,,,,,,,,,,,,,1435601069
,ServiceLog,KD,1435601191545,Raw,-0.747,5.909,8.188,,,,,,,,,,,,,,,,1435601069
,ServiceLog,KD,1435601192566,Raw,-0.565,5.918,8.447,,,,,,,,,,,,,,,,1435601069
,ServiceLog,KD,1435601193593,Raw,0.124,5.564,8.514,,,,,,,,,,,,,,,,1435601069
,ServiceLog,KD,1435601194624,Raw,-0.756,6.33,8.054,,,,,,,,,,,,,,,,1435601069
,ServiceLog,KD,1435601195643,Raw,-1.197,5.669,7.125,,,,,,,,,,,,,,,,1435601069
,ServiceLog,KD,1435601196661,Raw,-0.622,6.847,7.556,,,,,,,,,,,,,,,,1435601069
,ServiceLog,KD,1435601197681,Raw,-0.66,6.771,7.527,,,,,,,,,,,,,,,,1435601069
,ServiceLog,KD,1435601198708,Raw,-0.162,6.723,7.767,,,,,,,,,,,,,,,,1435601069
,ServiceLog,KD,1435601199730,Raw,-0.268,6.665,7.891,,,,,,,,,,,,,,,,1435601069
,ServiceLog,KD,1435601200758,Raw,-0.354,6.713,7.776,,,,,,,,,,,,,,,,1435601069
,ServiceLog,KD,1435601201780,Raw,-0.335,6.694,7.709,,,,,,,,,,,,,,,,1435601069
,ServiceLog,KD,1435601202799,Raw,-0.344,6.569,7.814,,,,,,,,,,,,,,,,1435601069
,ServiceLog,KD,1435601203818,Raw,-0.325,6.665,7.853,,,,,,,,,,,,,,,,1435601069
,ServiceLog,KD,1435601204836,Raw,-0.44,6.636,7.862,,,,,,,,,,,,,,,,1435601069
,ServiceLog,KD,1435601205859,Raw,-0.373,6.608,7.853,,,,,,,,,,,,,,,,1435601069
,ServiceLog,KD,1435601206880,Raw,-0.641,6.598,8.016,,,,,,,,,,,,,,,,1435601069
,ServiceLog,KD,1435601207899,Raw,-0.43,6.359,6.742,,,,,,,,,,,,,,,,1435601069
93,Горки 3,KD,1435601207914,Raw,-0.43,6.359,6.742,,,,,,,,,,,,,,,,1435601069
