ID,Name,User,TimeStamp,Type,Accel_X,Accel_Y,Accel_Z,Azimuth,Pitch,Roll,Magnetic_X,Magnetic_Y,Magnetic_Z,Gyro_X,Gyro_Y,Gyro_Z,GPS_Lat,GPS_Lon,GPS_Alt,GPS_Accuracy,GPS_Speed,GPS_Bearing,race_id
83,Аметьево 3,KD,1435601344900,Raw,-0.172,5.487,8.734,,,,,,,,,,,,,,,,1435601344
,ServiceLog,KD,1435601345797,Raw,-0.153,5.334,8.638,,,,,,,,,,,,,,,,1435601344
,ServiceLog,KD,1435601346837,Raw,-0.383,4.951,8.801,,,,,,,,,,,,,,,,1435601344
,ServiceLog,KD,1435601347859,Raw,0.402,5.123,8.906,,,,,,,,,,,,,,,,1435601344
,ServiceLog,KD,1435601348879,Raw,0.612,5.324,8.686,,,,,,,,,,,,,,,,1435601344
,ServiceLog,KD,1435601349899,Raw,0.67,5.372,8.332,,,,,,,,,,,,,,,,1435601344
,ServiceLog,KD,1435601350917,Raw,0.727,5.334,8.734,,,,,,,,,,,,,,,,1435601344
,ServiceLog,KD,1435601351935,Raw,0.881,5.305,8.801,,,,,,,,,,,,,,,,1435601344
,ServiceLog,KD,1435601352953,Raw,0.986,5.516,9.251,,,,,,,,,,,,,,,,1435601344
,ServiceLog,KD,1435601353965,Raw,0.507,5.075,9.069,,,,,,,,,,,,,,,,1435601344
,ServiceLog,KD,1435601354993,Raw,0.392,4.932,8.983,,,,,,,,,,,,,,,,1435601344
,ServiceLog,KD,1435601356016,Raw,0.086,5.43,8.408,,,,,,,,,,,,,,,,1435601344
84,Аметьево 4,KD,1435601356608,Raw,0.325,5.008,9.433,,,,,,,,,,,,,,,,1435601344
,ServiceLog,KD,1435601357042,Raw,1.235,4.989,11.243,,,,,,,,,,,,,,,,1435601344
,ServiceLog,KD,1435601358068,Raw,0.0,6.033,8.265,,,,,,,,,,,,,,,,1435601344
,ServiceLog,KD,1435601359084,Raw,0.44,6.493,7.7,,,,,,,,,,,,,,,,1435601344
,ServiceLog,KD,1435601360118,Raw,0.0,5.966,7.451,,,,,,,,,,,,,,,,1435601344
,ServiceLog,KD,1435601361139,Raw,-0.526,5.439,8.657,,,,,,,,,,,,,,,,1435601344
,ServiceLog,KD,1435601362164,Raw,0.249,6.167,7.738,,,,,,,,,,,,,,,,1435601344
,ServiceLog,KD,1435601363184,Raw,-0.938,4.826,8.887,,,,,,,,,,,,,,,,1435601344
,ServiceLog,KD,1435601364198,Raw,-0.143,5.755,10.027,,,,,,,,,,,,,,,,1435601344
,ServiceLog,KD,1435601365216,Raw,-0.565,5.248,8.983,,,,,,,,,,,,,,,,1435601344
,ServiceLog,KD,1435601366234,Raw,-0.718,5.353,9.261,,,,,,,,,,,,,,,,1435601344
,ServiceLog,KD,1435601367252,Raw,-0.335,6.589,9.395,,,,,,,,,,,,,,,,1435601344
,ServiceLog,KD,1435601368270,Raw,-0.009,5.784,7.786,,,,,,,,,,,,,,,,1435601344
,ServiceLog,KD,1435601369291,Raw,-0.545,5.631,8.581,,,,,,,,,,,,,,,,1435601344
,ServiceLog,KD,1435601370311,Raw,-0.679,6.033,6.866,,,,,,,,,,,,,,,,1435601344
,ServiceLog,KD,1435601371334,Raw,-0.057,5.775,8.322,,,,,,,,,,,,,,,,1435601344
,ServiceLog,KD,1435601372355,Raw,-0.402,5.976,8.466,,,,,,,,,,,,,,,,1435601344
,ServiceLog,KD,1435601373373,Raw,-0.306,6.177,8.743,,,,,,,,,,,,,,,,1435601344
,ServiceLog,KD,1435601374391,Raw,-0.986,4.932,6.282,,,,,,,,,,,,,,,,1435601344
,ServiceLog,KD,1435601375404,Raw,-1.043,4.759,6.617,,,,,,,,,,,,,,,,1435601344
,ServiceLog,KD,1435601376416,Raw,-0.881,5.803,10.544,,,,,,,,,,,,,,,,1435601344
,ServiceLog,KD,1435601377428,Raw,-0.363,5.918,8.743,,,,,,,,,,,,,,,,1435601344
,ServiceLog,KD,1435601378441,Raw,-0.421,5.075,8.408,,,,,,,,,,,,,,,,1435601344
,ServiceLog,KD,1435601379454,Raw,-1.11,5.564,9.012,,,,,,,,,,,,,,,,1435601344
,ServiceLog,KD,1435601380471,Raw,-0.622,4.348,8.035,,,,,,,,,,,,,,,,1435601344
,ServiceLog,KD,1435601381491,Raw,-1.168,4.664,6.263,,,,,,,,,,,,,,,,1435601344
,ServiceLog,KD,1435601382507,Raw,-1.091,5.401,8.332,,,,,,,,,,,,,,,,1435601344
,ServiceLog,KD,1435601383520,Raw,0.641,5.497,9.557,,,,,,,,,,,,,,,,1435601344
,ServiceLog,KD,1435601384535,Raw,-0.086,5.564,8.504,,,,,,,,,,,,,,,,1435601344
,ServiceLog,KD,1435601385548,Raw,-0.105,4.865,10.132,,,,,,,,,,,,,,,,1435601344
,ServiceLog,KD,1435601386561,Raw,-1.541,6.263,11.492,,,,,,,,,,,,,,,,1435601344
,ServiceLog,KD,1435601387575,Raw,-0.488,5.631,8.111,,,,,,,,,,,,,,,,1435601344
,ServiceLog,KD,1435601388588,Raw,-0.708,5.842,9.797,,,,,,,,,,,,,,,,1435601344
,ServiceLog,KD,1435601389601,Raw,-0.804,5.095,7.853,,,,,,,,,,,,,,,,1435601344
,ServiceLog,KD,1435601390614,Raw,0.239,4.922,8.523,,,,,,,,,,,,,,,,1435601344
,ServiceLog,KD,1435601391626,Raw,0.967,6.129,10.429,,,,,,,,,,,,,,,,1435601344
,ServiceLog,KD,1435601392640,Raw,0.258,6.158,8.849,,,,,,,,,,,,,,,,1435601344
,ServiceLog,KD,1435601393652,Raw,0.287,6.253,7.661,,,,,,,,,,,,,,,,1435601344
,ServiceLog,KD,1435601394665,Raw,0.201,5.956,10.659,,,,,,,,,,,,,,,,1435601344
,ServiceLog,KD,1435601395844,Raw,-0.814,5.602,8.13,,,,,,,,,,,,,,,,1435601344
,ServiceLog,KD,1435601396855,Raw,-0.22,5.018,6.56,,,,,,,,,,,,,,,,1435601344
,ServiceLog,KD,1435601397870,Raw,-0.67,5.19,7.355,,,,,,,,,,,,,,,,1435601344
,ServiceLog,KD,1435601398892,Raw,0.727,6.713,9.155,,,,,,,,,,,,,,,,1435601344
,ServiceLog,KD,1435601399909,Raw,-0.747,5.535,7.479,,,,,,,,,,,,,,,,1435601344
,ServiceLog,KD,1435601400923,Raw,-0.622,6.761,6.914,,,,,,,,,,,,,,,,1435601344
,ServiceLog,KD,1435601401937,Raw,-0.612,5.707,10.965,,,,,,,,,,,,,,,,1435601344
,ServiceLog,KD,1435601402949,Raw,-1.283,5.918,6.78,,,,,,,,,,,,,,,,1435601344
,ServiceLog,KD,1435601403962,Raw,-0.737,4.711,8.629,,,,,,,,,,,,,,,,1435601344
,ServiceLog,KD,1435601404973,Raw,0.143,5.219,8.37,,,,,,,,,,,,,,,,1435601344
,ServiceLog,KD,1435601405985,Raw,-0.641,5.372,7.192,,,,,,,,,,,,,,,,1435601344
,ServiceLog,KD,1435601406996,Raw,-0.162,5.449,8.044,,,,,,,,,,,,,,,,1435601344
,ServiceLog,KD,1435601408008,Raw,-0.162,6.119,10.161,,,,,,,,,,,,,,,,1435601344
,ServiceLog,KD,1435601409019,Raw,-0.66,5.679,7.326,,,,,,,,,,,,,,,,1435601344
,ServiceLog,KD,1435601410032,Raw,0.201,6.253,8.044,,,,,,,,,,,,,,,,1435601344
,ServiceLog,KD,1435601411043,Raw,-0.948,5.468,7.613,,,,,,,,,,,,,,,,1435601344
,ServiceLog,KD,1435601412055,Raw,-0.201,6.148,8.552,,,,,,,,,,,,,,,,1435601344
,ServiceLog,KD,1435601413067,Raw,-0.9,5.382,7.987,,,,,,,,,,,,,,,,1435601344
,ServiceLog,KD,1435601414079,Raw,0.009,5.707,8.743,,,,,,,,,,,,,,,,1435601344
,ServiceLog,KD,1435601415090,Raw,-1.206,6.311,7.795,,,,,,,,,,,,,,,,1435601344
,ServiceLog,KD,1435601416102,Raw,-0.277,5.956,6.818,,,,,,,,,,,,,,,,1435601344
,ServiceLog,KD,1435601417114,Raw,-0.363,6.148,11.607,,,,,,,,,,,,,,,,1435601344
,ServiceLog,KD,1435601418125,Raw,0.325,6.387,6.809,,,,,,,,,,,,,,,,1435601344
,ServiceLog,KD,1435601419137,Raw,-0.411,5.937,7.527,,,,,,,,,,,,,,,,1435601344
,ServiceLog,KD,1435601420148,Raw,0.057,5.928,9.759,,,,,,,,,,,,,,,,1435601344
,ServiceLog,KD,1435601421159,Raw,-0.641,5.842,10.965,,,,,,,,,,,,,,,,1435601344
,ServiceLog,KD,1435601422172,Raw,-0.718,6.273,8.15,,,,,,,,,,,,,,,,1435601344
,ServiceLog,KD,1435601423183,Raw,-0.584,5.123,7.537,,,,,,,,,,,,,,,,1435601344
,ServiceLog,KD,1435601424194,Raw,-0.871,4.874,7.594,,,,,,,,,,,,,,,,1435601344
,ServiceLog,KD,1435601425206,Raw,-0.766,5.832,7.728,,,,,,,,,,,,,,,,1435601344
