ID,Name,User,TimeStamp,Type,Accel_X,Accel_Y,Accel_Z,Azimuth,Pitch,Roll,Magnetic_X,Magnetic_Y,Magnetic_Z,Gyro_X,Gyro_Y,Gyro_Z,GPS_Lat,GPS_Lon,GPS_Alt,GPS_Accuracy,GPS_Speed,GPS_Bearing
33,Яшьлек 3,KD,1435602086892,Raw,-0.363,5.554,8.609,,,,,,,,,,,,,,,
,ServiceLog,KD,1435602087471,Raw,-0.086,6.043,9.998,,,,,,,,,,,,,,,
,ServiceLog,KD,1435602088505,Raw,-0.105,5.65,8.504,,,,,,,,,,,,,,,
,ServiceLog,KD,1435602089517,Raw,0.421,6.081,9.05,,,,,,,,,,,,,,,
,ServiceLog,KD,1435602090536,Raw,0.545,5.755,8.542,,,,,,,,,,,,,,,
,ServiceLog,KD,1435602091554,Raw,0.392,5.87,8.15,,,,,,,,,,,,,,,
,ServiceLog,KD,1435602092572,Raw,0.622,6.024,8.648,,,,,,,,,,,,,,,
,ServiceLog,KD,1435602093590,Raw,0.574,5.87,8.188,,,,,,,,,,,,,,,
,ServiceLog,KD,1435602094603,Raw,0.373,6.158,9.107,,,,,,,,,,,,,,,
,ServiceLog,KD,1435602095622,Raw,-0.019,5.755,8.284,,,,,,,,,,,,,,,
,ServiceLog,KD,1435602096644,Raw,0.287,6.292,8.973,,,,,,,,,,,,,,,
,ServiceLog,KD,1435602097666,Raw,-0.536,5.765,8.159,,,,,,,,,,,,,,,
34,Яшьлек 4,KD,1435602098672,Raw,-0.114,6.512,10.994,,,,,,,,,,,,,,,
,ServiceLog,KD,1435602098686,Raw,-0.114,6.512,10.994,,,,,,,,,,,,,,,
,ServiceLog,KD,1435602099739,Raw,-0.517,6.196,6.962,,,,,,,,,,,,,,,
,ServiceLog,KD,1435602100758,Raw,0.43,6.416,9.443,,,,,,,,,,,,,,,
,ServiceLog,KD,1435602101786,Raw,0.143,7.68,7.977,,,,,,,,,,,,,,,
,ServiceLog,KD,1435602102814,Raw,-1.235,5.842,6.34,,,,,,,,,,,,,,,
,ServiceLog,KD,1435602103832,Raw,-1.053,6.301,8.38,,,,,,,,,,,,,,,
,ServiceLog,KD,1435602104856,Raw,-0.316,6.071,8.447,,,,,,,,,,,,,,,
,ServiceLog,KD,1435602105874,Raw,-1.532,6.158,5.918,,,,,,,,,,,,,,,
