ID,Name,User,TimeStamp,Type,Accel_X,Accel_Y,Accel_Z,Azimuth,Pitch,Roll,Magnetic_X,Magnetic_Y,Magnetic_Z,Gyro_X,Gyro_Y,Gyro_Z,GPS_Lat,GPS_Lon,GPS_Alt,GPS_Accuracy,GPS_Speed,GPS_Bearing,race_id
42,Козья слобода 2,KD,1435600048589,Raw,-1.053,5.612,8.935,,,,,,,,,,,,,,,,1435599917
,ServiceLog,KD,1435600049445,Raw,-0.622,5.669,8.236,,,,,,,,,,,,,,,,1435599917
,ServiceLog,KD,1435600050458,Raw,-0.67,5.736,8.332,,,,,,,,,,,,,,,,1435599917
,ServiceLog,KD,1435600051473,Raw,-0.545,5.775,8.447,,,,,,,,,,,,,,,,1435599917
,ServiceLog,KD,1435600052487,Raw,-0.402,5.813,8.245,,,,,,,,,,,,,,,,1435599917
,ServiceLog,KD,1435600053505,Raw,-0.488,5.64,8.418,,,,,,,,,,,,,,,,1435599917
,ServiceLog,KD,1435600054524,Raw,-0.411,5.679,8.475,,,,,,,,,,,,,,,,1435599917
,ServiceLog,KD,1435600055538,Raw,-0.392,5.707,8.332,,,,,,,,,,,,,,,,1435599917
,ServiceLog,KD,1435600056714,Raw,-0.296,5.66,8.322,,,,,,,,,,,,,,,,1435599917
,ServiceLog,KD,1435600057737,Raw,-0.689,5.449,8.629,,,,,,,,,,,,,,,,1435599917
,ServiceLog,KD,1435600058759,Raw,-0.526,5.602,8.418,,,,,,,,,,,,,,,,1435599917
,ServiceLog,KD,1435600059778,Raw,-0.555,5.516,8.504,,,,,,,,,,,,,,,,1435599917
,ServiceLog,KD,1435600060795,Raw,-0.603,5.526,8.542,,,,,,,,,,,,,,,,1435599917
,ServiceLog,KD,1435600061812,Raw,-0.718,5.707,8.37,,,,,,,,,,,,,,,,1435599917
,ServiceLog,KD,1435600062824,Raw,-0.488,5.727,8.37,,,,,,,,,,,,,,,,1435599917
,ServiceLog,KD,1435600063840,Raw,-0.44,5.612,8.437,,,,,,,,,,,,,,,,1435599917
,ServiceLog,KD,1435600064856,Raw,-0.488,5.612,8.447,,,,,,,,,,,,,,,,1435599917
,ServiceLog,KD,1435600065878,Raw,-0.507,5.593,8.581,,,,,,,,,,,,,,,,1435599917
,ServiceLog,KD,1435600066917,Raw,-1.359,5.324,8.801,,,,,,,,,,,,,,,,1435599917
43,Козья слобода 3,KD,1435600067501,Raw,-1.015,5.573,8.15,,,,,,,,,,,,,,,,1435599917
