ID,Name,User,TimeStamp,Type,Accel_X,Accel_Y,Accel_Z,Azimuth,Pitch,Roll,Magnetic_X,Magnetic_Y,Magnetic_Z,Gyro_X,Gyro_Y,Gyro_Z,GPS_Lat,GPS_Lon,GPS_Alt,GPS_Accuracy,GPS_Speed,GPS_Bearing,race_id
22,Северный вокзал 2,KD,1435599762028,Raw,0.067,3.648,10.86,,,,,,,,,,,,,,,,1435599660
,ServiceLog,KD,1435599762029,Raw,0.067,3.648,10.86,,,,,,,,,,,,,,,,1435599660
,ServiceLog,KD,1435599763041,Raw,0.507,5.037,8.887,,,,,,,,,,,,,,,,1435599660
,ServiceLog,KD,1435599764056,Raw,1.522,5.928,7.556,,,,,,,,,,,,,,,,1435599660
,ServiceLog,KD,1435599765083,Raw,-0.526,6.416,7.68,,,,,,,,,,,,,,,,1435599660
,ServiceLog,KD,1435599766100,Raw,-0.632,4.951,8.81,,,,,,,,,,,,,,,,1435599660
,ServiceLog,KD,1435599767117,Raw,-0.584,4.941,8.81,,,,,,,,,,,,,,,,1435599660
,ServiceLog,KD,1435599768136,Raw,-0.517,5.028,8.801,,,,,,,,,,,,,,,,1435599660
,ServiceLog,KD,1435599769156,Raw,-0.411,5.075,8.945,,,,,,,,,,,,,,,,1435599660
,ServiceLog,KD,1435599770174,Raw,-0.354,5.075,8.552,,,,,,,,,,,,,,,,1435599660
,ServiceLog,KD,1435599771192,Raw,-0.134,5.114,8.897,,,,,,,,,,,,,,,,1435599660
,ServiceLog,KD,1435599772209,Raw,0.153,5.037,8.743,,,,,,,,,,,,,,,,1435599660
,ServiceLog,KD,1435599773231,Raw,0.172,5.2,8.59,,,,,,,,,,,,,,,,1435599660
,ServiceLog,KD,1435599774277,Raw,0.047,5.008,8.657,,,,,,,,,,,,,,,,1435599660
,ServiceLog,KD,1435599775431,Raw,0.239,4.702,9.596,,,,,,,,,,,,,,,,1435599660
,ServiceLog,KD,1435599776444,Raw,0.421,4.587,9.117,,,,,,,,,,,,,,,,1435599660
,ServiceLog,KD,1435599777459,Raw,0.316,4.52,8.935,,,,,,,,,,,,,,,,1435599660
,ServiceLog,KD,1435599778471,Raw,0.181,4.597,8.878,,,,,,,,,,,,,,,,1435599660
23,Северный вокзал 3,KD,1435599779271,Raw,0.076,4.52,9.692,,,,,,,,,,,,,,,,1435599660
