ID,Name,User,TimeStamp,Type,Accel_X,Accel_Y,Accel_Z,Azimuth,Pitch,Roll,Magnetic_X,Magnetic_Y,Magnetic_Z,Gyro_X,Gyro_Y,Gyro_Z,GPS_Lat,GPS_Lon,GPS_Alt,GPS_Accuracy,GPS_Speed,GPS_Bearing,race_id
102,Проспект победы 2,KD,1435600936679,Raw,0.622,4.194,11.53,,,,,,,,,,,,,,,,1435600799
,ServiceLog,KD,1435600937082,Raw,-0.057,4.759,7.297,,,,,,,,,,,,,,,,1435600799
,ServiceLog,KD,1435600938544,Raw,0.335,6.253,8.772,,,,,,,,,,,,,,,,1435600799
,ServiceLog,KD,1435600939561,Raw,-0.335,4.031,10.458,,,,,,,,,,,,,,,,1435600799
,ServiceLog,KD,1435600940575,Raw,-3.122,2.892,7.69,,,,,,,,,,,,,,,,1435600799
,ServiceLog,KD,1435600941595,Raw,-0.699,7.613,7.671,,,,,,,,,,,,,,,,1435600799
,ServiceLog,KD,1435600942609,Raw,-2.786,6.273,6.043,,,,,,,,,,,,,,,,1435600799
,ServiceLog,KD,1435600943629,Raw,-1.599,8.169,2.691,,,,,,,,,,,,,,,,1435600799
,ServiceLog,KD,1435600944653,Raw,0.162,6.387,7.604,,,,,,,,,,,,,,,,1435600799
,ServiceLog,KD,1435600945674,Raw,0.498,6.33,9.701,,,,,,,,,,,,,,,,1435600799
,ServiceLog,KD,1435600946694,Raw,0.172,6.177,8.169,,,,,,,,,,,,,,,,1435600799
,ServiceLog,KD,1435600947713,Raw,0.919,6.138,8.245,,,,,,,,,,,,,,,,1435600799
,ServiceLog,KD,1435600948752,Raw,0.402,5.966,7.767,,,,,,,,,,,,,,,,1435600799
,ServiceLog,KD,1435600949770,Raw,0.153,5.698,8.447,,,,,,,,,,,,,,,,1435600799
,ServiceLog,KD,1435600950789,Raw,0.095,5.391,8.791,,,,,,,,,,,,,,,,1435600799
,ServiceLog,KD,1435600951801,Raw,-0.162,5.43,9.203,,,,,,,,,,,,,,,,1435600799
,ServiceLog,KD,1435600952821,Raw,0.593,5.784,8.696,,,,,,,,,,,,,,,,1435600799
,ServiceLog,KD,1435600953841,Raw,0.44,6.119,8.025,,,,,,,,,,,,,,,,1435600799
,ServiceLog,KD,1435600954862,Raw,0.593,6.024,8.217,,,,,,,,,,,,,,,,1435600799
,ServiceLog,KD,1435600955880,Raw,0.402,5.966,8.351,,,,,,,,,,,,,,,,1435600799
,ServiceLog,KD,1435600956897,Raw,0.45,5.928,8.399,,,,,,,,,,,,,,,,1435600799
,ServiceLog,KD,1435600957915,Raw,0.421,5.813,8.389,,,,,,,,,,,,,,,,1435600799
,ServiceLog,KD,1435600958948,Raw,0.45,5.813,8.293,,,,,,,,,,,,,,,,1435600799
,ServiceLog,KD,1435600959967,Raw,0.335,5.803,8.408,,,,,,,,,,,,,,,,1435600799
,ServiceLog,KD,1435600960984,Raw,0.143,5.631,8.629,,,,,,,,,,,,,,,,1435600799
,ServiceLog,KD,1435600962001,Raw,0.277,5.669,8.37,,,,,,,,,,,,,,,,1435600799
,ServiceLog,KD,1435600963019,Raw,0.239,5.631,8.38,,,,,,,,,,,,,,,,1435600799
,ServiceLog,KD,1435600964037,Raw,0.383,5.717,8.341,,,,,,,,,,,,,,,,1435600799
,ServiceLog,KD,1435600965056,Raw,0.181,5.468,8.466,,,,,,,,,,,,,,,,1435600799
,ServiceLog,KD,1435600966076,Raw,0.335,5.573,8.427,,,,,,,,,,,,,,,,1435600799
,ServiceLog,KD,1435600967089,Raw,0.306,5.497,8.619,,,,,,,,,,,,,,,,1435600799
,ServiceLog,KD,1435600968102,Raw,-0.019,5.324,8.772,,,,,,,,,,,,,,,,1435600799
,ServiceLog,KD,1435600969114,Raw,0.249,5.478,8.485,,,,,,,,,,,,,,,,1435600799
,ServiceLog,KD,1435600970132,Raw,0.258,5.516,8.638,,,,,,,,,,,,,,,,1435600799
,ServiceLog,KD,1435600971144,Raw,0.335,5.497,8.657,,,,,,,,,,,,,,,,1435600799
,ServiceLog,KD,1435600972155,Raw,0.593,5.506,9.232,,,,,,,,,,,,,,,,1435600799
,ServiceLog,KD,1435600973176,Raw,-0.306,6.378,7.719,,,,,,,,,,,,,,,,1435600799
,ServiceLog,KD,1435600974195,Raw,-1.599,5.478,8.016,,,,,,,,,,,,,,,,1435600799
,ServiceLog,KD,1435600975215,Raw,-0.373,5.564,8.849,,,,,,,,,,,,,,,,1435600799
