ID,Name,User,TimeStamp,Type,Accel_X,Accel_Y,Accel_Z,Azimuth,Pitch,Roll,Magnetic_X,Magnetic_Y,Magnetic_Z,Gyro_X,Gyro_Y,Gyro_Z,GPS_Lat,GPS_Lon,GPS_Alt,GPS_Accuracy,GPS_Speed,GPS_Bearing,race_id
63,Площадь Тукая 3,KD,1435601630630,Raw,-0.43,4.606,9.28,,,,,,,,,,,,,,,,1435601630
,ServiceLog,KD,1435601631047,Raw,-0.306,4.702,9.002,,,,,,,,,,,,,,,,1435601630
,ServiceLog,KD,1435601632068,Raw,-0.114,4.434,8.992,,,,,,,,,,,,,,,,1435601630
,ServiceLog,KD,1435601633087,Raw,0.373,4.491,8.437,,,,,,,,,,,,,,,,1435601630
,ServiceLog,KD,1435601634119,Raw,0.316,4.577,8.858,,,,,,,,,,,,,,,,1435601630
,ServiceLog,KD,1435601635137,Raw,0.498,4.769,8.945,,,,,,,,,,,,,,,,1435601630
,ServiceLog,KD,1435601636162,Raw,0.584,4.683,8.696,,,,,,,,,,,,,,,,1435601630
,ServiceLog,KD,1435601637182,Raw,0.363,4.731,8.715,,,,,,,,,,,,,,,,1435601630
,ServiceLog,KD,1435601638203,Raw,0.469,4.606,8.37,,,,,,,,,,,,,,,,1435601630
,ServiceLog,KD,1435601639220,Raw,0.181,4.721,8.916,,,,,,,,,,,,,,,,1435601630
,ServiceLog,KD,1435601640241,Raw,0.229,4.75,9.356,,,,,,,,,,,,,,,,1435601630
64,Площадь Тукая 4,KD,1435601640310,Raw,0.229,4.75,9.356,,,,,,,,,,,,,,,,1435601630
,ServiceLog,KD,1435601641261,Raw,0.239,5.114,8.992,,,,,,,,,,,,,,,,1435601630
,ServiceLog,KD,1435601642278,Raw,0.622,6.311,7.843,,,,,,,,,,,,,,,,1435601630
,ServiceLog,KD,1435601643309,Raw,-0.21,5.985,8.322,,,,,,,,,,,,,,,,1435601630
,ServiceLog,KD,1435601644328,Raw,-0.22,6.589,7.853,,,,,,,,,,,,,,,,1435601630
,ServiceLog,KD,1435601645342,Raw,-0.114,3.917,9.557,,,,,,,,,,,,,,,,1435601630
,ServiceLog,KD,1435601646366,Raw,0.44,6.435,7.24,,,,,,,,,,,,,,,,1435601630
,ServiceLog,KD,1435601647384,Raw,-0.229,6.636,7.929,,,,,,,,,,,,,,,,1435601630
,ServiceLog,KD,1435601648402,Raw,-0.344,6.359,8.293,,,,,,,,,,,,,,,,1435601630
,ServiceLog,KD,1435601649423,Raw,-0.392,5.956,7.862,,,,,,,,,,,,,,,,1435601630
,ServiceLog,KD,1435601650441,Raw,-1.513,6.052,8.973,,,,,,,,,,,,,,,,1435601630
,ServiceLog,KD,1435601651459,Raw,-1.503,5.746,8.696,,,,,,,,,,,,,,,,1435601630
,ServiceLog,KD,1435601652478,Raw,-1.216,5.334,7.987,,,,,,,,,,,,,,,,1435601630
,ServiceLog,KD,1435601653499,Raw,-1.513,5.765,7.077,,,,,,,,,,,,,,,,1435601630
,ServiceLog,KD,1435601654523,Raw,-0.957,5.43,7.91,,,,,,,,,,,,,,,,1435601630
,ServiceLog,KD,1435601655541,Raw,-1.235,5.056,8.322,,,,,,,,,,,,,,,,1435601630
,ServiceLog,KD,1435601656558,Raw,-0.948,5.267,8.245,,,,,,,,,,,,,,,,1435601630
,ServiceLog,KD,1435601657576,Raw,-1.283,5.152,7.431,,,,,,,,,,,,,,,,1435601630
,ServiceLog,KD,1435601658593,Raw,-0.574,5.842,7.7,,,,,,,,,,,,,,,,1435601630
,ServiceLog,KD,1435601659611,Raw,-0.526,5.344,12.21,,,,,,,,,,,,,,,,1435601630
,ServiceLog,KD,1435601660625,Raw,-0.967,5.133,8.925,,,,,,,,,,,,,,,,1435601630
,ServiceLog,KD,1435601661642,Raw,-1.072,4.989,6.617,,,,,,,,,,,,,,,,1435601630
,ServiceLog,KD,1435601662661,Raw,-0.66,5.506,9.931,,,,,,,,,,,,,,,,1435601630
,ServiceLog,KD,1435601663683,Raw,-0.967,4.625,8.188,,,,,,,,,,,,,,,,1435601630
,ServiceLog,KD,1435601664707,Raw,-0.842,5.075,8.581,,,,,,,,,,,,,,,,1435601630
,ServiceLog,KD,1435601665725,Raw,-0.919,4.893,7.575,,,,,,,,,,,,,,,,1435601630
,ServiceLog,KD,1435601666743,Raw,-1.388,5.171,8.236,,,,,,,,,,,,,,,,1435601630
,ServiceLog,KD,1435601667761,Raw,-1.455,5.315,8.743,,,,,,,,,,,,,,,,1435601630
,ServiceLog,KD,1435601668784,Raw,-0.996,5.775,7.029,,,,,,,,,,,,,,,,1435601630
,ServiceLog,KD,1435601669807,Raw,-1.206,5.621,8.092,,,,,,,,,,,,,,,,1435601630
,ServiceLog,KD,1435601670826,Raw,-0.737,5.746,9.165,,,,,,,,,,,,,,,,1435601630
,ServiceLog,KD,1435601671844,Raw,-1.158,6.186,8.389,,,,,,,,,,,,,,,,1435601630
,ServiceLog,KD,1435601672856,Raw,-0.881,6.349,11.31,,,,,,,,,,,,,,,,1435601630
,ServiceLog,KD,1435601673873,Raw,-1.11,6.598,9.079,,,,,,,,,,,,,,,,1435601630
,ServiceLog,KD,1435601674892,Raw,-1.417,5.564,6.043,,,,,,,,,,,,,,,,1435601630
,ServiceLog,KD,1435601675909,Raw,-1.302,5.956,7.422,,,,,,,,,,,,,,,,1435601630
,ServiceLog,KD,1435601676927,Raw,-0.488,6.004,10.237,,,,,,,,,,,,,,,,1435601630
,ServiceLog,KD,1435601677947,Raw,-1.053,5.698,8.772,,,,,,,,,,,,,,,,1435601630
,ServiceLog,KD,1435601678969,Raw,-0.794,5.573,9.04,,,,,,,,,,,,,,,,1435601630
,ServiceLog,KD,1435601679994,Raw,-1.11,5.775,9.51,,,,,,,,,,,,,,,,1435601630
,ServiceLog,KD,1435601681012,Raw,-0.718,5.104,6.598,,,,,,,,,,,,,,,,1435601630
