ID,Name,User,TimeStamp,Type,Accel_X,Accel_Y,Accel_Z,Azimuth,Pitch,Roll,Magnetic_X,Magnetic_Y,Magnetic_Z,Gyro_X,Gyro_Y,Gyro_Z,GPS_Lat,GPS_Lon,GPS_Alt,GPS_Accuracy,GPS_Speed,GPS_Bearing
72,Суконная слобода 2,KD,1435600498888,Raw,-0.89,5.65,8.36,,,,,,,,,,,,,,,
,ServiceLog,KD,1435600499473,Raw,-0.756,5.593,8.6,,,,,,,,,,,,,,,
,ServiceLog,KD,1435600500497,Raw,-0.938,4.788,9.213,,,,,,,,,,,,,,,
,ServiceLog,KD,1435600501514,Raw,-0.488,5.468,8.571,,,,,,,,,,,,,,,
,ServiceLog,KD,1435600502538,Raw,-0.488,5.209,8.791,,,,,,,,,,,,,,,
,ServiceLog,KD,1435600503558,Raw,-0.565,5.219,8.59,,,,,,,,,,,,,,,
,ServiceLog,KD,1435600504576,Raw,-0.555,5.229,8.715,,,,,,,,,,,,,,,
,ServiceLog,KD,1435600505599,Raw,-0.565,5.267,8.571,,,,,,,,,,,,,,,
,ServiceLog,KD,1435600506615,Raw,-0.737,5.123,8.782,,,,,,,,,,,,,,,
,ServiceLog,KD,1435600507635,Raw,-1.091,4.865,8.83,,,,,,,,,,,,,,,
,ServiceLog,KD,1435600508707,Raw,-0.976,4.903,8.791,,,,,,,,,,,,,,,
,ServiceLog,KD,1435600509738,Raw,-0.948,4.999,8.82,,,,,,,,,,,,,,,
,ServiceLog,KD,1435600510762,Raw,-0.948,5.008,8.81,,,,,,,,,,,,,,,
,ServiceLog,KD,1435600511781,Raw,-1.015,5.056,8.81,,,,,,,,,,,,,,,
,ServiceLog,KD,1435600512800,Raw,-0.919,5.008,8.734,,,,,,,,,,,,,,,
,ServiceLog,KD,1435600513818,Raw,-1.034,4.941,8.82,,,,,,,,,,,,,,,
,ServiceLog,KD,1435600514837,Raw,-1.091,5.066,8.724,,,,,,,,,,,,,,,
,ServiceLog,KD,1435600515856,Raw,-0.986,4.97,8.81,,,,,,,,,,,,,,,
,ServiceLog,KD,1435600516877,Raw,-0.89,5.008,8.839,,,,,,,,,,,,,,,
73,Суконная слобода 3,KD,1435600517567,Raw,-1.235,4.702,9.05,,,,,,,,,,,,,,,
