ID,Name,User,TimeStamp,Type,Accel_X,Accel_Y,Accel_Z,Azimuth,Pitch,Roll,Magnetic_X,Magnetic_Y,Magnetic_Z,Gyro_X,Gyro_Y,Gyro_Z,GPS_Lat,GPS_Lon,GPS_Alt,GPS_Accuracy,GPS_Speed,GPS_Bearing
23,Северный вокзал 3,KD,1435599346987,Raw,0.488,3.859,10.151,,,,,,,,,,,,,,,
,ServiceLog,KD,1435599347029,Raw,0.488,3.859,10.151,,,,,,,,,,,,,,,
,ServiceLog,KD,1435599348041,Raw,-0.172,3.677,9.605,,,,,,,,,,,,,,,
,ServiceLog,KD,1435599349054,Raw,0.507,3.926,9.232,,,,,,,,,,,,,,,
,ServiceLog,KD,1435599350071,Raw,0.009,4.118,9.289,,,,,,,,,,,,,,,
,ServiceLog,KD,1435599351089,Raw,-0.067,4.683,8.81,,,,,,,,,,,,,,,
,ServiceLog,KD,1435599352108,Raw,-0.584,4.424,9.174,,,,,,,,,,,,,,,
,ServiceLog,KD,1435599353122,Raw,-0.402,4.568,9.184,,,,,,,,,,,,,,,
,ServiceLog,KD,1435599354135,Raw,-0.488,4.692,9.05,,,,,,,,,,,,,,,
,ServiceLog,KD,1435599355147,Raw,-0.555,4.491,8.925,,,,,,,,,,,,,,,
,ServiceLog,KD,1435599356160,Raw,-0.507,4.549,8.638,,,,,,,,,,,,,,,
,ServiceLog,KD,1435599357174,Raw,-0.89,4.434,10.209,,,,,,,,,,,,,,,
24,Северный вокзал 4,KD,1435599357391,Raw,-0.814,4.443,8.265,,,,,,,,,,,,,,,
,ServiceLog,KD,1435599358196,Raw,0.344,4.644,8.897,,,,,,,,,,,,,,,
,ServiceLog,KD,1435599359211,Raw,0.478,4.118,9.088,,,,,,,,,,,,,,,
,ServiceLog,KD,1435599360224,Raw,-1.149,6.684,8.284,,,,,,,,,,,,,,,
,ServiceLog,KD,1435599361239,Raw,-0.957,6.158,6.435,,,,,,,,,,,,,,,
,ServiceLog,KD,1435599362266,Raw,-1.81,6.301,8.169,,,,,,,,,,,,,,,
