ID,Name,User,TimeStamp,Type,Accel_X,Accel_Y,Accel_Z,Azimuth,Pitch,Roll,Magnetic_X,Magnetic_Y,Magnetic_Z,Gyro_X,Gyro_Y,Gyro_Z,GPS_Lat,GPS_Lon,GPS_Alt,GPS_Accuracy,GPS_Speed,GPS_Bearing
93,Горки 3,KD,1435601207914,Raw,-0.43,6.359,6.742,,,,,,,,,,,,,,,
,ServiceLog,KD,1435601208923,Raw,-0.277,6.55,7.929,,,,,,,,,,,,,,,
,ServiceLog,KD,1435601209945,Raw,0.296,6.397,8.159,,,,,,,,,,,,,,,
,ServiceLog,KD,1435601210970,Raw,0.373,5.976,8.284,,,,,,,,,,,,,,,
,ServiceLog,KD,1435601211990,Raw,0.632,5.746,8.638,,,,,,,,,,,,,,,
,ServiceLog,KD,1435601213009,Raw,0.603,5.439,8.801,,,,,,,,,,,,,,,
,ServiceLog,KD,1435601214029,Raw,0.67,5.64,8.332,,,,,,,,,,,,,,,
,ServiceLog,KD,1435601215048,Raw,0.679,5.698,8.025,,,,,,,,,,,,,,,
,ServiceLog,KD,1435601216067,Raw,0.775,5.698,8.312,,,,,,,,,,,,,,,
,ServiceLog,KD,1435601217102,Raw,0.804,5.526,8.571,,,,,,,,,,,,,,,
,ServiceLog,KD,1435601218123,Raw,0.402,5.526,7.891,,,,,,,,,,,,,,,
,ServiceLog,KD,1435601219142,Raw,-0.038,5.717,9.672,,,,,,,,,,,,,,,
,ServiceLog,KD,1435601220160,Raw,0.565,6.024,8.111,,,,,,,,,,,,,,,
,ServiceLog,KD,1435601221178,Raw,0.44,5.669,9.031,,,,,,,,,,,,,,,
,ServiceLog,KD,1435601222201,Raw,0.469,5.688,8.456,,,,,,,,,,,,,,,
,ServiceLog,KD,1435601223223,Raw,0.545,6.512,8.782,,,,,,,,,,,,,,,
94,Горки 4,KD,1435601223456,Raw,-0.181,6.167,9.002,,,,,,,,,,,,,,,
,ServiceLog,KD,1435601224245,Raw,0.545,5.995,8.389,,,,,,,,,,,,,,,
,ServiceLog,KD,1435601225263,Raw,0.009,5.918,7.757,,,,,,,,,,,,,,,
,ServiceLog,KD,1435601226281,Raw,-0.172,5.727,7.661,,,,,,,,,,,,,,,
,ServiceLog,KD,1435601227301,Raw,-0.086,5.947,8.552,,,,,,,,,,,,,,,
,ServiceLog,KD,1435601228324,Raw,-0.095,5.516,8.983,,,,,,,,,,,,,,,
,ServiceLog,KD,1435601229349,Raw,-1.101,5.42,8.609,,,,,,,,,,,,,,,
,ServiceLog,KD,1435601230368,Raw,-0.258,4.903,8.494,,,,,,,,,,,,,,,
,ServiceLog,KD,1435601231387,Raw,-0.622,5.526,8.581,,,,,,,,,,,,,,,
,ServiceLog,KD,1435601232405,Raw,-0.402,6.416,7.968,,,,,,,,,,,,,,,
,ServiceLog,KD,1435601233422,Raw,-0.861,6.464,7.316,,,,,,,,,,,,,,,
,ServiceLog,KD,1435601234450,Raw,-0.833,5.842,8.236,,,,,,,,,,,,,,,
,ServiceLog,KD,1435601235473,Raw,-0.421,7.039,8.38,,,,,,,,,,,,,,,
,ServiceLog,KD,1435601236493,Raw,0.181,7.652,8.083,,,,,,,,,,,,,,,
,ServiceLog,KD,1435601237513,Raw,-0.306,6.454,8.427,,,,,,,,,,,,,,,
,ServiceLog,KD,1435601238534,Raw,0.0,6.311,9.423,,,,,,,,,,,,,,,
,ServiceLog,KD,1435601239554,Raw,0.296,5.88,6.474,,,,,,,,,,,,,,,
,ServiceLog,KD,1435601240575,Raw,-1.245,6.464,7.565,,,,,,,,,,,,,,,
,ServiceLog,KD,1435601241595,Raw,-0.287,5.162,6.751,,,,,,,,,,,,,,,
,ServiceLog,KD,1435601242616,Raw,-0.775,6.263,7.182,,,,,,,,,,,,,,,
,ServiceLog,KD,1435601243633,Raw,-0.852,5.813,8.925,,,,,,,,,,,,,,,
,ServiceLog,KD,1435601244651,Raw,-0.067,6.33,7.977,,,,,,,,,,,,,,,
,ServiceLog,KD,1435601245670,Raw,-0.737,4.989,9.845,,,,,,,,,,,,,,,
,ServiceLog,KD,1435601246690,Raw,-0.057,6.205,8.734,,,,,,,,,,,,,,,
,ServiceLog,KD,1435601247713,Raw,-0.727,6.589,8.533,,,,,,,,,,,,,,,
,ServiceLog,KD,1435601248734,Raw,-0.076,6.464,8.265,,,,,,,,,,,,,,,
,ServiceLog,KD,1435601249753,Raw,-0.076,6.608,8.619,,,,,,,,,,,,,,,
,ServiceLog,KD,1435601250771,Raw,-0.287,6.378,9.567,,,,,,,,,,,,,,,
,ServiceLog,KD,1435601251784,Raw,-0.22,5.439,9.883,,,,,,,,,,,,,,,
,ServiceLog,KD,1435601252801,Raw,-0.66,6.541,10.534,,,,,,,,,,,,,,,
,ServiceLog,KD,1435601253824,Raw,-0.574,7.192,8.456,,,,,,,,,,,,,,,
,ServiceLog,KD,1435601254849,Raw,-0.105,5.899,7.719,,,,,,,,,,,,,,,
,ServiceLog,KD,1435601255868,Raw,-1.503,4.702,6.426,,,,,,,,,,,,,,,
,ServiceLog,KD,1435601256886,Raw,0.21,5.746,8.935,,,,,,,,,,,,,,,
,ServiceLog,KD,1435601257900,Raw,-0.718,5.669,10.305,,,,,,,,,,,,,,,
,ServiceLog,KD,1435601258919,Raw,-0.287,5.526,8.552,,,,,,,,,,,,,,,
,ServiceLog,KD,1435601259938,Raw,0.095,5.516,9.768,,,,,,,,,,,,,,,
,ServiceLog,KD,1435601260961,Raw,-0.842,5.449,7.134,,,,,,,,,,,,,,,
,ServiceLog,KD,1435601261983,Raw,0.354,5.449,7.585,,,,,,,,,,,,,,,
,ServiceLog,KD,1435601263001,Raw,-1.426,5.497,8.935,,,,,,,,,,,,,,,
,ServiceLog,KD,1435601264028,Raw,-0.66,4.941,7.039,,,,,,,,,,,,,,,
,ServiceLog,KD,1435601265040,Raw,-0.469,5.554,8.581,,,,,,,,,,,,,,,
,ServiceLog,KD,1435601266061,Raw,-0.019,6.244,8.724,,,,,,,,,,,,,,,
,ServiceLog,KD,1435601267079,Raw,-0.009,6.138,8.044,,,,,,,,,,,,,,,
,ServiceLog,KD,1435601268098,Raw,0.21,5.286,8.274,,,,,,,,,,,,,,,
,ServiceLog,KD,1435601269121,Raw,-0.296,5.458,6.522,,,,,,,,,,,,,,,
,ServiceLog,KD,1435601270134,Raw,0.967,5.947,8.533,,,,,,,,,,,,,,,
,ServiceLog,KD,1435601271147,Raw,-0.383,5.937,7.278,,,,,,,,,,,,,,,
,ServiceLog,KD,1435601272159,Raw,0.201,6.435,9.433,,,,,,,,,,,,,,,
,ServiceLog,KD,1435601273178,Raw,-0.143,5.458,7.039,,,,,,,,,,,,,,,
,ServiceLog,KD,1435601274462,Raw,0.9,6.225,8.59,,,,,,,,,,,,,,,
,ServiceLog,KD,1435601275474,Raw,0.507,6.818,10.285,,,,,,,,,,,,,,,
,ServiceLog,KD,1435601276487,Raw,-0.488,6.636,8.676,,,,,,,,,,,,,,,
,ServiceLog,KD,1435601277504,Raw,-0.067,5.142,11.013,,,,,,,,,,,,,,,
