ID,Name,User,TimeStamp,Type,Accel_X,Accel_Y,Accel_Z,Azimuth,Pitch,Roll,Magnetic_X,Magnetic_Y,Magnetic_Z,Gyro_X,Gyro_Y,Gyro_Z,GPS_Lat,GPS_Lon,GPS_Alt,GPS_Accuracy,GPS_Speed,GPS_Bearing
53,Кремлёвская 3,KD,1435600247746,Raw,-0.766,6.809,7.326,,,,,,,,,,,,,,,
,ServiceLog,KD,1435600247779,Raw,-0.766,6.809,7.326,,,,,,,,,,,,,,,
,ServiceLog,KD,1435600248804,Raw,0.172,6.426,8.207,,,,,,,,,,,,,,,
,ServiceLog,KD,1435600249822,Raw,0.574,6.483,7.872,,,,,,,,,,,,,,,
,ServiceLog,KD,1435600250856,Raw,0.814,6.454,7.968,,,,,,,,,,,,,,,
,ServiceLog,KD,1435600251877,Raw,0.67,6.512,8.111,,,,,,,,,,,,,,,
,ServiceLog,KD,1435600252893,Raw,0.584,6.397,8.073,,,,,,,,,,,,,,,
,ServiceLog,KD,1435600253912,Raw,-0.296,6.186,8.245,,,,,,,,,,,,,,,
,ServiceLog,KD,1435600254930,Raw,0.201,6.32,7.661,,,,,,,,,,,,,,,
,ServiceLog,KD,1435600255965,Raw,0.028,6.454,8.427,,,,,,,,,,,,,,,
,ServiceLog,KD,1435600256979,Raw,-0.287,6.368,8.265,,,,,,,,,,,,,,,
54,Кремлёвская 4,KD,1435600257801,Raw,-0.507,6.158,6.828,,,,,,,,,,,,,,,
,ServiceLog,KD,1435600258007,Raw,-0.239,5.803,8.159,,,,,,,,,,,,,,,
,ServiceLog,KD,1435600259044,Raw,-0.325,5.851,7.738,,,,,,,,,,,,,,,
,ServiceLog,KD,1435600260083,Raw,-1.666,5.918,7.795,,,,,,,,,,,,,,,
,ServiceLog,KD,1435600261142,Raw,-0.344,5.64,7.92,,,,,,,,,,,,,,,
,ServiceLog,KD,1435600262157,Raw,-0.028,5.956,8.552,,,,,,,,,,,,,,,
,ServiceLog,KD,1435600263174,Raw,-0.019,5.727,8.849,,,,,,,,,,,,,,,
,ServiceLog,KD,1435600264188,Raw,-0.335,6.11,8.13,,,,,,,,,,,,,,,
,ServiceLog,KD,1435600265202,Raw,0.21,5.947,8.198,,,,,,,,,,,,,,,
,ServiceLog,KD,1435600266220,Raw,-0.766,5.679,8.063,,,,,,,,,,,,,,,
,ServiceLog,KD,1435600267237,Raw,-0.44,5.669,8.054,,,,,,,,,,,,,,,
,ServiceLog,KD,1435600268262,Raw,-0.555,6.1,8.207,,,,,,,,,,,,,,,
,ServiceLog,KD,1435600269278,Raw,0.028,6.004,8.839,,,,,,,,,,,,,,,
,ServiceLog,KD,1435600270292,Raw,-0.517,6.196,7.91,,,,,,,,,,,,,,,
,ServiceLog,KD,1435600271306,Raw,-0.201,5.707,8.447,,,,,,,,,,,,,,,
,ServiceLog,KD,1435600272320,Raw,-0.363,5.87,8.044,,,,,,,,,,,,,,,
,ServiceLog,KD,1435600273335,Raw,-0.66,5.822,8.332,,,,,,,,,,,,,,,
,ServiceLog,KD,1435600274365,Raw,-0.478,5.64,8.37,,,,,,,,,,,,,,,
,ServiceLog,KD,1435600275388,Raw,-0.45,6.014,8.035,,,,,,,,,,,,,,,
,ServiceLog,KD,1435600276409,Raw,-0.833,5.669,7.901,,,,,,,,,,,,,,,
,ServiceLog,KD,1435600277423,Raw,-0.986,5.602,8.178,,,,,,,,,,,,,,,
,ServiceLog,KD,1435600278441,Raw,-0.766,5.746,7.824,,,,,,,,,,,,,,,
,ServiceLog,KD,1435600279464,Raw,-0.392,6.263,7.757,,,,,,,,,,,,,,,
,ServiceLog,KD,1435600280482,Raw,-0.124,6.349,6.924,,,,,,,,,,,,,,,
,ServiceLog,KD,1435600281501,Raw,-0.469,6.368,8.494,,,,,,,,,,,,,,,
,ServiceLog,KD,1435600282588,Raw,-0.833,5.947,8.121,,,,,,,,,,,,,,,
,ServiceLog,KD,1435600283607,Raw,-0.766,5.382,8.38,,,,,,,,,,,,,,,
,ServiceLog,KD,1435600284629,Raw,-0.804,5.478,9.127,,,,,,,,,,,,,,,
,ServiceLog,KD,1435600285650,Raw,-0.43,5.784,8.609,,,,,,,,,,,,,,,
,ServiceLog,KD,1435600286753,Raw,-0.488,5.775,7.747,,,,,,,,,,,,,,,
,ServiceLog,KD,1435600287778,Raw,-0.459,5.851,7.671,,,,,,,,,,,,,,,
,ServiceLog,KD,1435600288798,Raw,-0.708,6.071,8.044,,,,,,,,,,,,,,,
,ServiceLog,KD,1435600289816,Raw,-0.229,6.148,8.408,,,,,,,,,,,,,,,
,ServiceLog,KD,1435600290835,Raw,-0.976,6.387,8.245,,,,,,,,,,,,,,,
,ServiceLog,KD,1435600291853,Raw,-0.785,5.966,8.274,,,,,,,,,,,,,,,
,ServiceLog,KD,1435600292883,Raw,-0.201,6.062,8.6,,,,,,,,,,,,,,,
,ServiceLog,KD,1435600293897,Raw,-0.306,5.937,7.537,,,,,,,,,,,,,,,
,ServiceLog,KD,1435600294910,Raw,-0.019,6.081,8.772,,,,,,,,,,,,,,,
,ServiceLog,KD,1435600295924,Raw,-0.392,6.129,8.561,,,,,,,,,,,,,,,
,ServiceLog,KD,1435600296941,Raw,-0.814,5.717,7.843,,,,,,,,,,,,,,,
,ServiceLog,KD,1435600297955,Raw,-0.22,5.727,7.546,,,,,,,,,,,,,,,
,ServiceLog,KD,1435600298983,Raw,-0.948,5.851,8.638,,,,,,,,,,,,,,,
