ID,Name,User,TimeStamp,Type,Accel_X,Accel_Y,Accel_Z,Azimuth,Pitch,Roll,Magnetic_X,Magnetic_Y,Magnetic_Z,Gyro_X,Gyro_Y,Gyro_Z,GPS_Lat,GPS_Lon,GPS_Alt,GPS_Accuracy,GPS_Speed,GPS_Bearing,race_id
73,Суконная слобода 3,KD,1435601494996,Raw,-0.565,4.415,10.285,,,,,,,,,,,,,,,,1435601494
,ServiceLog,KD,1435601495644,Raw,-0.277,4.434,9.012,,,,,,,,,,,,,,,,1435601494
,ServiceLog,KD,1435601496667,Raw,0.095,4.376,9.289,,,,,,,,,,,,,,,,1435601494
,ServiceLog,KD,1435601497685,Raw,0.258,4.51,9.136,,,,,,,,,,,,,,,,1435601494
,ServiceLog,KD,1435601498708,Raw,0.545,4.357,8.571,,,,,,,,,,,,,,,,1435601494
,ServiceLog,KD,1435601499729,Raw,0.44,4.539,8.284,,,,,,,,,,,,,,,,1435601494
,ServiceLog,KD,1435601500748,Raw,0.584,4.568,9.146,,,,,,,,,,,,,,,,1435601494
,ServiceLog,KD,1435601501761,Raw,0.459,4.692,9.452,,,,,,,,,,,,,,,,1435601494
,ServiceLog,KD,1435601502774,Raw,0.287,4.415,9.012,,,,,,,,,,,,,,,,1435601494
,ServiceLog,KD,1435601503787,Raw,0.181,4.491,9.04,,,,,,,,,,,,,,,,1435601494
,ServiceLog,KD,1435601504799,Raw,-0.124,4.52,8.236,,,,,,,,,,,,,,,,1435601494
74,Суконная слобода 4,KD,1435601505767,Raw,-0.153,3.926,10.879,,,,,,,,,,,,,,,,1435601494
,ServiceLog,KD,1435601505816,Raw,-0.153,3.926,10.879,,,,,,,,,,,,,,,,1435601494
,ServiceLog,KD,1435601506827,Raw,-0.124,6.55,7.958,,,,,,,,,,,,,,,,1435601494
,ServiceLog,KD,1435601507841,Raw,0.258,5.956,8.284,,,,,,,,,,,,,,,,1435601494
,ServiceLog,KD,1435601508887,Raw,0.095,6.138,7.786,,,,,,,,,,,,,,,,1435601494
,ServiceLog,KD,1435601509900,Raw,-0.411,6.818,8.868,,,,,,,,,,,,,,,,1435601494
,ServiceLog,KD,1435601510914,Raw,0.0,5.679,7.508,,,,,,,,,,,,,,,,1435601494
,ServiceLog,KD,1435601511946,Raw,-0.114,6.033,7.843,,,,,,,,,,,,,,,,1435601494
,ServiceLog,KD,1435601512959,Raw,-0.785,6.263,8.667,,,,,,,,,,,,,,,,1435601494
,ServiceLog,KD,1435601513972,Raw,-0.354,5.679,8.82,,,,,,,,,,,,,,,,1435601494
,ServiceLog,KD,1435601514984,Raw,-1.053,5.449,7.891,,,,,,,,,,,,,,,,1435601494
,ServiceLog,KD,1435601515997,Raw,-0.488,5.526,8.724,,,,,,,,,,,,,,,,1435601494
,ServiceLog,KD,1435601517010,Raw,-1.082,5.956,7.441,,,,,,,,,,,,,,,,1435601494
,ServiceLog,KD,1435601518023,Raw,-0.574,5.765,10.295,,,,,,,,,,,,,,,,1435601494
,ServiceLog,KD,1435601519035,Raw,-1.015,4.702,8.686,,,,,,,,,,,,,,,,1435601494
,ServiceLog,KD,1435601520047,Raw,-0.689,5.602,9.012,,,,,,,,,,,,,,,,1435601494
,ServiceLog,KD,1435601521061,Raw,-0.785,5.344,8.561,,,,,,,,,,,,,,,,1435601494
,ServiceLog,KD,1435601522089,Raw,-0.756,5.88,9.787,,,,,,,,,,,,,,,,1435601494
,ServiceLog,KD,1435601523104,Raw,-0.229,6.024,9.356,,,,,,,,,,,,,,,,1435601494
,ServiceLog,KD,1435601524117,Raw,-0.718,5.238,7.154,,,,,,,,,,,,,,,,1435601494
,ServiceLog,KD,1435601525130,Raw,-0.498,5.669,8.188,,,,,,,,,,,,,,,,1435601494
,ServiceLog,KD,1435601526143,Raw,-0.45,5.114,10.17,,,,,,,,,,,,,,,,1435601494
,ServiceLog,KD,1435601527156,Raw,-0.67,5.095,7.02,,,,,,,,,,,,,,,,1435601494
,ServiceLog,KD,1435601528168,Raw,-1.005,5.334,9.059,,,,,,,,,,,,,,,,1435601494
,ServiceLog,KD,1435601529181,Raw,-0.881,5.439,7.824,,,,,,,,,,,,,,,,1435601494
,ServiceLog,KD,1435601530197,Raw,-0.718,4.884,8.696,,,,,,,,,,,,,,,,1435601494
,ServiceLog,KD,1435601531210,Raw,-0.861,5.066,9.031,,,,,,,,,,,,,,,,1435601494
,ServiceLog,KD,1435601532223,Raw,-0.823,5.391,9.337,,,,,,,,,,,,,,,,1435601494
,ServiceLog,KD,1435601533236,Raw,-0.871,5.42,7.527,,,,,,,,,,,,,,,,1435601494
,ServiceLog,KD,1435601534249,Raw,-0.296,6.292,11.339,,,,,,,,,,,,,,,,1435601494
,ServiceLog,KD,1435601535261,Raw,-0.517,5.698,9.462,,,,,,,,,,,,,,,,1435601494
,ServiceLog,KD,1435601536274,Raw,-0.794,5.631,10.19,,,,,,,,,,,,,,,,1435601494
,ServiceLog,KD,1435601537286,Raw,-1.091,5.305,9.213,,,,,,,,,,,,,,,,1435601494
,ServiceLog,KD,1435601538301,Raw,-1.455,5.152,9.165,,,,,,,,,,,,,,,,1435601494
,ServiceLog,KD,1435601539314,Raw,-0.833,4.96,9.05,,,,,,,,,,,,,,,,1435601494
,ServiceLog,KD,1435601540328,Raw,-0.794,5.449,8.274,,,,,,,,,,,,,,,,1435601494
,ServiceLog,KD,1435601541351,Raw,-0.785,5.171,8.38,,,,,,,,,,,,,,,,1435601494
,ServiceLog,KD,1435601542377,Raw,-1.158,5.008,8.006,,,,,,,,,,,,,,,,1435601494
,ServiceLog,KD,1435601543406,Raw,-0.986,5.765,8.648,,,,,,,,,,,,,,,,1435601494
,ServiceLog,KD,1435601544424,Raw,-1.101,4.711,8.494,,,,,,,,,,,,,,,,1435601494
,ServiceLog,KD,1435601545444,Raw,-0.67,4.951,8.705,,,,,,,,,,,,,,,,1435601494
,ServiceLog,KD,1435601546465,Raw,-1.235,4.769,7.163,,,,,,,,,,,,,,,,1435601494
,ServiceLog,KD,1435601547486,Raw,-0.143,5.458,8.916,,,,,,,,,,,,,,,,1435601494
,ServiceLog,KD,1435601548506,Raw,-0.66,5.2,9.241,,,,,,,,,,,,,,,,1435601494
,ServiceLog,KD,1435601549525,Raw,-0.526,5.305,8.935,,,,,,,,,,,,,,,,1435601494
,ServiceLog,KD,1435601550543,Raw,0.038,5.257,8.14,,,,,,,,,,,,,,,,1435601494
,ServiceLog,KD,1435601551560,Raw,-0.162,5.765,8.265,,,,,,,,,,,,,,,,1435601494
,ServiceLog,KD,1435601552578,Raw,-0.555,5.899,8.581,,,,,,,,,,,,,,,,1435601494
,ServiceLog,KD,1435601553600,Raw,-1.158,4.96,10.113,,,,,,,,,,,,,,,,1435601494
,ServiceLog,KD,1435601554621,Raw,-0.919,5.181,8.839,,,,,,,,,,,,,,,,1435601494
,ServiceLog,KD,1435601555640,Raw,-0.392,5.468,9.557,,,,,,,,,,,,,,,,1435601494
