ID,Name,User,TimeStamp,Type,Accel_X,Accel_Y,Accel_Z,Azimuth,Pitch,Roll,Magnetic_X,Magnetic_Y,Magnetic_Z,Gyro_X,Gyro_Y,Gyro_Z,GPS_Lat,GPS_Lon,GPS_Alt,GPS_Accuracy,GPS_Speed,GPS_Bearing
72,Суконная слобода 2,KD,1435601477666,Raw,-1.225,4.941,8.485,,,,,,,,,,,,,,,
,ServiceLog,KD,1435601478296,Raw,-0.612,4.893,8.935,,,,,,,,,,,,,,,
,ServiceLog,KD,1435601479317,Raw,-0.507,4.807,8.964,,,,,,,,,,,,,,,
,ServiceLog,KD,1435601480338,Raw,-0.517,4.913,8.81,,,,,,,,,,,,,,,
,ServiceLog,KD,1435601481357,Raw,-0.526,4.855,8.954,,,,,,,,,,,,,,,
,ServiceLog,KD,1435601482378,Raw,-0.536,4.855,8.858,,,,,,,,,,,,,,,
,ServiceLog,KD,1435601483397,Raw,-0.555,4.836,8.925,,,,,,,,,,,,,,,
,ServiceLog,KD,1435601484415,Raw,-0.632,4.798,9.012,,,,,,,,,,,,,,,
,ServiceLog,KD,1435601485457,Raw,-0.66,4.74,8.906,,,,,,,,,,,,,,,
,ServiceLog,KD,1435601486476,Raw,-0.747,4.625,8.983,,,,,,,,,,,,,,,
,ServiceLog,KD,1435601487494,Raw,-0.747,4.616,8.945,,,,,,,,,,,,,,,
,ServiceLog,KD,1435601488513,Raw,-0.718,4.597,9.021,,,,,,,,,,,,,,,
,ServiceLog,KD,1435601489534,Raw,-0.603,4.52,9.174,,,,,,,,,,,,,,,
,ServiceLog,KD,1435601490554,Raw,-0.555,4.568,8.973,,,,,,,,,,,,,,,
,ServiceLog,KD,1435601491576,Raw,-0.641,4.501,9.079,,,,,,,,,,,,,,,
,ServiceLog,KD,1435601492594,Raw,-0.708,4.491,9.002,,,,,,,,,,,,,,,
,ServiceLog,KD,1435601493612,Raw,-0.699,4.51,9.031,,,,,,,,,,,,,,,
,ServiceLog,KD,1435601494630,Raw,0.076,4.673,8.753,,,,,,,,,,,,,,,
73,Суконная слобода 3,KD,1435601494996,Raw,-0.565,4.415,10.285,,,,,,,,,,,,,,,
