ID,Name,User,TimeStamp,Type,Accel_X,Accel_Y,Accel_Z,Azimuth,Pitch,Roll,Magnetic_X,Magnetic_Y,Magnetic_Z,Gyro_X,Gyro_Y,Gyro_Z,GPS_Lat,GPS_Lon,GPS_Alt,GPS_Accuracy,GPS_Speed,GPS_Bearing,race_id
83,Аметьево 3,KD,1435600665444,Raw,-2.221,5.956,8.322,,,,,,,,,,,,,,,,1435600665
,ServiceLog,KD,1435600665627,Raw,-1.292,6.349,8.121,,,,,,,,,,,,,,,,1435600665
,ServiceLog,KD,1435600666646,Raw,-0.699,5.956,8.226,,,,,,,,,,,,,,,,1435600665
,ServiceLog,KD,1435600667664,Raw,-0.555,5.947,8.255,,,,,,,,,,,,,,,,1435600665
,ServiceLog,KD,1435600668691,Raw,0.076,5.707,8.552,,,,,,,,,,,,,,,,1435600665
,ServiceLog,KD,1435600669712,Raw,0.095,5.602,8.504,,,,,,,,,,,,,,,,1435600665
,ServiceLog,KD,1435600670731,Raw,0.22,5.602,8.494,,,,,,,,,,,,,,,,1435600665
,ServiceLog,KD,1435600671757,Raw,0.124,5.688,8.542,,,,,,,,,,,,,,,,1435600665
,ServiceLog,KD,1435600672780,Raw,0.153,5.688,8.667,,,,,,,,,,,,,,,,1435600665
,ServiceLog,KD,1435600673806,Raw,0.047,5.861,8.648,,,,,,,,,,,,,,,,1435600665
,ServiceLog,KD,1435600674825,Raw,-0.574,5.42,8.351,,,,,,,,,,,,,,,,1435600665
,ServiceLog,KD,1435600675847,Raw,-0.344,5.736,8.293,,,,,,,,,,,,,,,,1435600665
84,Аметьево 4,KD,1435600676559,Raw,-0.842,5.909,7.671,,,,,,,,,,,,,,,,1435600665
,ServiceLog,KD,1435600676868,Raw,-0.708,5.593,8.629,,,,,,,,,,,,,,,,1435600665
,ServiceLog,KD,1435600677898,Raw,-0.354,5.257,9.088,,,,,,,,,,,,,,,,1435600665
,ServiceLog,KD,1435600678918,Raw,-0.517,5.267,8.734,,,,,,,,,,,,,,,,1435600665
